--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/MariaVittoria/imu/stairs_down/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0083, Std=1.0799, Min=-2.6784, Max=3.9553, RMS=1.0799
  Col 1: Mean=0.0010, Std=1.4287, Min=-8.3861, Max=6.0848, RMS=1.4287
  Col 2: Mean=0.0017, Std=2.6788, Min=-5.0299, Max=10.8428, RMS=2.6788
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0006, Std=0.4262, Min=-1.2217, Max=1.6224, RMS=0.4262
  Col 13: Mean=-0.0011, Std=0.5782, Min=-1.8702, Max=1.6663, RMS=0.5782
  Col 14: Mean=0.0027, Std=2.4026, Min=-4.6600, Max=8.9603, RMS=2.4026
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0019, Std=0.5098, Min=-2.2903, Max=1.4195, RMS=0.5098
  Col 19: Mean=-0.0008, Std=0.4468, Min=-1.0113, Max=0.9847, RMS=0.4468
  Col 20: Mean=0.0018, Std=2.4329, Min=-4.4706, Max=10.9832, RMS=2.4329
  Col 21: Mean=-0.0009, Std=0.6993, Min=-1.8177, Max=2.2193, RMS=0.6993
  Col 22: Mean=-0.0009, Std=0.6851, Min=-2.5639, Max=2.0054, RMS=0.6851
  Col 23: Mean=0.0029, Std=2.6825, Min=-6.0071, Max=9.3711, RMS=2.6825
  Col 24: Mean=-0.0007, Std=0.9006, Min=-2.2309, Max=2.4291, RMS=0.9006
  Col 25: Mean=0.0041, Std=0.8972, Min=-3.0187, Max=3.4179, RMS=0.8972
  Col 26: Mean=-0.0010, Std=2.5688, Min=-5.1120, Max=9.1689, RMS=2.5688
  Col 27: Mean=-0.0046, Std=0.9595, Min=-1.8945, Max=3.2927, RMS=0.9595
  Col 28: Mean=-0.0018, Std=0.9617, Min=-3.2115, Max=3.5395, RMS=0.9617
  Col 29: Mean=-0.0009, Std=2.5810, Min=-4.7567, Max=9.0320, RMS=2.5810
  Col 30: Mean=-0.0100, Std=1.4909, Min=-3.4405, Max=4.8689, RMS=1.4909
  Col 31: Mean=-0.0044, Std=1.0548, Min=-3.0474, Max=3.4436, RMS=1.0548
  Col 32: Mean=-0.0018, Std=2.3860, Min=-4.6340, Max=7.7028, RMS=2.3860
  Col 33: Mean=0.0004, Std=0.5703, Min=-2.1216, Max=2.9933, RMS=0.5703
  Col 34: Mean=-0.0029, Std=0.7870, Min=-2.1781, Max=2.3239, RMS=0.7870
  Col 35: Mean=0.0026, Std=2.7074, Min=-5.7417, Max=9.7390, RMS=2.7074
  Col 36: Mean=0.0027, Std=0.9860, Min=-2.4700, Max=3.3429, RMS=0.9860
  Col 37: Mean=-0.0060, Std=0.8611, Min=-2.9363, Max=2.4839, RMS=0.8612
  Col 38: Mean=-0.0000, Std=2.6227, Min=-4.8524, Max=10.1482, RMS=2.6227
  Col 39: Mean=0.0006, Std=1.3271, Min=-4.0755, Max=6.0104, RMS=1.3271
  Col 40: Mean=-0.0032, Std=1.0497, Min=-4.3051, Max=3.0508, RMS=1.0497
  Col 41: Mean=-0.0009, Std=2.5902, Min=-4.7267, Max=11.5476, RMS=2.5902
  Col 42: Mean=-0.0016, Std=1.7897, Min=-4.7132, Max=6.4349, RMS=1.7897
  Col 43: Mean=-0.0015, Std=1.4539, Min=-5.2054, Max=4.2144, RMS=1.4539
