--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Sara/imu/stairs_up/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0036, Std=1.7758, Min=-6.9311, Max=4.1889, RMS=1.7758
  Col 1: Mean=-0.0025, Std=1.2589, Min=-6.8736, Max=4.7850, RMS=1.2589
  Col 2: Mean=-0.0070, Std=2.2123, Min=-5.3391, Max=7.8849, RMS=2.2123
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0251, Std=1.1363, Min=-3.8735, Max=2.6193, RMS=1.1366
  Col 13: Mean=-0.0140, Std=0.9510, Min=-4.1145, Max=2.6331, RMS=0.9511
  Col 14: Mean=-0.3664, Std=2.9652, Min=-9.1406, Max=6.6036, RMS=2.9877
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0001, Std=0.8349, Min=-2.7260, Max=1.7230, RMS=0.8349
  Col 19: Mean=0.0014, Std=0.8261, Min=-2.4390, Max=2.1015, RMS=0.8261
  Col 20: Mean=-0.0025, Std=2.1034, Min=-4.2206, Max=5.6926, RMS=2.1034
  Col 21: Mean=-0.0099, Std=1.2468, Min=-5.1112, Max=2.2382, RMS=1.2468
  Col 22: Mean=-0.0014, Std=0.9897, Min=-2.2429, Max=3.3192, RMS=0.9897
  Col 23: Mean=-0.0004, Std=1.9877, Min=-7.1157, Max=5.3602, RMS=1.9877
  Col 24: Mean=-0.0100, Std=1.6826, Min=-4.9489, Max=4.0496, RMS=1.6826
  Col 25: Mean=-0.0035, Std=0.7500, Min=-3.5746, Max=2.6387, RMS=0.7500
  Col 26: Mean=-0.0025, Std=2.0959, Min=-5.1905, Max=5.5850, RMS=2.0959
  Col 27: Mean=0.0049, Std=2.5580, Min=-6.3583, Max=5.9312, RMS=2.5580
  Col 28: Mean=0.0038, Std=0.8219, Min=-2.9242, Max=2.2393, RMS=0.8219
  Col 29: Mean=-0.0035, Std=1.8789, Min=-4.3579, Max=5.4532, RMS=1.8789
  Col 30: Mean=0.0140, Std=3.2511, Min=-7.8259, Max=7.7667, RMS=3.2512
  Col 31: Mean=0.0145, Std=0.9598, Min=-3.3310, Max=3.4711, RMS=0.9599
  Col 32: Mean=-0.0139, Std=1.8340, Min=-5.3057, Max=5.3095, RMS=1.8341
  Col 33: Mean=-0.0058, Std=1.1010, Min=-4.2074, Max=2.7286, RMS=1.1010
  Col 34: Mean=0.0017, Std=1.0304, Min=-2.7813, Max=3.5821, RMS=1.0304
  Col 35: Mean=-0.0002, Std=1.9707, Min=-5.5972, Max=5.4182, RMS=1.9707
  Col 36: Mean=0.0053, Std=1.7903, Min=-5.2808, Max=4.0161, RMS=1.7903
  Col 37: Mean=0.0068, Std=0.9864, Min=-3.1317, Max=2.6978, RMS=0.9864
  Col 38: Mean=-0.0050, Std=2.1937, Min=-4.8992, Max=7.1007, RMS=2.1937
  Col 39: Mean=0.0582, Std=3.7407, Min=-10.8104, Max=8.9641, RMS=3.7411
  Col 40: Mean=-0.0064, Std=1.1135, Min=-3.4955, Max=3.2018, RMS=1.1135
  Col 41: Mean=-0.0008, Std=2.0850, Min=-6.0262, Max=6.0437, RMS=2.0850
  Col 42: Mean=-0.0041, Std=5.2876, Min=-16.6732, Max=14.4259, RMS=5.2876
  Col 43: Mean=-0.0570, Std=1.4980, Min=-4.2382, Max=3.9176, RMS=1.4991
  Col 44: Mean=-0.1800, Std=3.0518, Min=-13.9715, Max=10.0755, RMS=3.0571
  Col 45: Mean=-0.0488, Std=3.8625, Min=-14.2716, Max=13.5689, RMS=3.8628
  Col 46: Mean=0.0006, Std=1.7817, Min=-8.1750, Max=6.3881, RMS=1.7817
  Col 47: Mean=-0.2745, Std=4.2754, Min=-11.4978, Max=20.9785, RMS=4.2842
