--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Alessio/imu/slope_down/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0030, Std=1.6004, Min=-8.4577, Max=6.2794, RMS=1.6004
  Col 1: Mean=-0.0075, Std=1.7088, Min=-8.5426, Max=5.3762, RMS=1.7089
  Col 2: Mean=0.0020, Std=1.7276, Min=-3.2211, Max=7.9517, RMS=1.7276
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0026, Std=0.8683, Min=-2.7717, Max=2.1965, RMS=0.8683
  Col 13: Mean=0.0009, Std=0.7738, Min=-3.4034, Max=1.2301, RMS=0.7738
  Col 14: Mean=0.0145, Std=1.5767, Min=-3.5620, Max=7.7767, RMS=1.5767
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0084, Std=0.8930, Min=-2.8772, Max=1.9850, RMS=0.8930
  Col 19: Mean=0.0132, Std=0.6919, Min=-3.1245, Max=1.1028, RMS=0.6921
  Col 20: Mean=0.0042, Std=1.5100, Min=-2.4084, Max=7.0425, RMS=1.5100
  Col 21: Mean=0.0008, Std=0.9715, Min=-2.5715, Max=2.5720, RMS=0.9715
  Col 22: Mean=0.0068, Std=0.7811, Min=-3.2244, Max=2.0499, RMS=0.7812
  Col 23: Mean=0.0119, Std=1.7249, Min=-2.8033, Max=7.2890, RMS=1.7250
  Col 24: Mean=0.0057, Std=0.9169, Min=-1.8827, Max=2.6581, RMS=0.9169
  Col 25: Mean=-0.0365, Std=1.3672, Min=-5.6749, Max=3.3222, RMS=1.3677
  Col 26: Mean=-0.2537, Std=2.1823, Min=-8.9861, Max=6.0318, RMS=2.1970
  Col 27: Mean=0.0370, Std=1.0889, Min=-2.0489, Max=2.9897, RMS=1.0895
  Col 28: Mean=-0.0181, Std=1.9353, Min=-3.9371, Max=5.2432, RMS=1.9354
  Col 29: Mean=0.0035, Std=2.0518, Min=-4.8017, Max=8.3014, RMS=2.0518
  Col 30: Mean=0.0473, Std=1.4204, Min=-2.6799, Max=5.0772, RMS=1.4212
  Col 31: Mean=-0.0252, Std=2.3855, Min=-5.8780, Max=4.8679, RMS=2.3857
  Col 32: Mean=0.0003, Std=2.3238, Min=-6.4143, Max=7.1984, RMS=2.3238
  Col 33: Mean=0.0004, Std=0.8395, Min=-2.5866, Max=1.9361, RMS=0.8395
  Col 34: Mean=-0.0004, Std=0.9478, Min=-3.5629, Max=1.8940, RMS=0.9478
  Col 35: Mean=0.0117, Std=1.7491, Min=-3.1400, Max=7.9465, RMS=1.7492
  Col 36: Mean=-0.0319, Std=1.0761, Min=-4.1059, Max=3.4571, RMS=1.0766
  Col 37: Mean=-0.0257, Std=1.8094, Min=-4.8644, Max=6.9169, RMS=1.8096
  Col 38: Mean=0.0070, Std=2.0733, Min=-4.1881, Max=7.8280, RMS=2.0733
  Col 39: Mean=-0.0432, Std=1.8920, Min=-5.4524, Max=6.0486, RMS=1.8925
  Col 40: Mean=-0.0306, Std=2.8107, Min=-7.9380, Max=7.6399, RMS=2.8109
  Col 41: Mean=-0.0001, Std=2.7938, Min=-6.7657, Max=9.8267, RMS=2.7938
  Col 42: Mean=0.0071, Std=2.3826, Min=-4.9401, Max=8.0073, RMS=2.3826
  Col 43: Mean=0.0279, Std=3.6552, Min=-10.7067, Max=9.7975, RMS=3.6553
  Col 44: Mean=-0.1259, Std=3.5831, Min=-9.4956, Max=13.8887, RMS=3.5853
  Col 45: Mean=-0.0081, Std=3.3582, Min=-12.4357, Max=11.9438, RMS=3.3582
  Col 46: Mean=-0.0303, Std=3.8203, Min=-16.7410, Max=15.3229, RMS=3.8204
  Col 47: Mean=-0.0143, Std=3.4744, Min=-14.2203, Max=26.5416, RMS=3.4744
  Col 48: Mean=0.0064, Std=3.3679, Min=-19.6288, Max=13.3071, RMS=3.3679
  Col 49: Mean=0.0140, Std=3.6849, Min=-8.7981, Max=16.6487, RMS=3.6849
  Col 50: Mean=-0.0728, Std=2.5388, Min=-11.1068, Max=18.6411, RMS=2.5398
  Col 51: Mean=-0.0066, Std=4.9124, Min=-30.2980, Max=20.2794, RMS=4.9124
  Col 52: Mean=0.0325, Std=7.0514, Min=-28.8241, Max=30.8880, RMS=7.0514
  Col 53: Mean=-0.1059, Std=5.2693, Min=-30.1229, Max=31.7946, RMS=5.2703
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0015, Std=2.4487, Min=-9.5748, Max=14.3416, RMS=2.4487
  Col 58: Mean=0.0010, Std=3.6794, Min=-14.6565, Max=12.7987, RMS=3.6794
  Col 59: Mean=-0.0004, Std=3.5527, Min=-11.7129, Max=27.9526, RMS=3.5527
  Col 60: Mean=0.0050, Std=2.9328, Min=-11.2288, Max=18.7089, RMS=2.9328
  Col 61: Mean=0.0196, Std=4.0153, Min=-14.4395, Max=15.8097, RMS=4.0153
  Col 62: Mean=-0.0726, Std=2.3008, Min=-11.6162, Max=13.2455, RMS=2.3020
  Col 63: Mean=-0.0002, Std=3.9312, Min=-16.8342, Max=18.9629, RMS=3.9312
  Col 64: Mean=0.0195, Std=7.7220, Min=-32.4638, Max=30.0561, RMS=7.7221
  Col 65: Mean=-0.1050, Std=5.9341, Min=-31.5758, Max=28.6269, RMS=5.9350
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-6.1704, Std=13.9970, Min=-46.9078, Max=24.8808, RMS=15.2967
  Col 1: Mean=-77.4320, Std=2.9252, Min=-83.3936, Max=-70.9893, RMS=77.4873
  Col 2: Mean=81.7649, Std=10.3146, Min=55.0518, Max=103.5650, RMS=82.4129
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-10.1399, Std=4.7291, Min=-21.8608, Max=0.1066, RMS=11.1885
  Col 13: Mean=-60.4313, Std=2.7343, Min=-67.3308, Max=-55.2255, RMS=60.4931
  Col 14: Mean=-102.4967, Std=7.6298, Min=-117.5631, Max=-84.0590, RMS=102.7802
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=85.6880, Std=7.3501, Min=71.4922, Max=101.1329, RMS=86.0027
  Col 19: Mean=-0.0354, Std=4.6237, Min=-9.2531, Max=7.0194, RMS=4.6238
  Col 20: Mean=158.8291, Std=8.9419, Min=148.5678, Max=178.4776, RMS=159.0806
  Col 21: Mean=45.7119, Std=2.8580, Min=38.4793, Max=51.4877, RMS=45.8012
  Col 22: Mean=-4.2515, Std=2.2304, Min=-9.1235, Max=0.5518, RMS=4.8010
  Col 23: Mean=-7.8697, Std=5.1119, Min=-15.3419, Max=5.9303, RMS=9.3842
  Col 24: Mean=-26.5884, Std=26.7988, Min=-179.4488, Max=-0.4365, RMS=37.7508
  Col 25: Mean=-66.7576, Std=10.7056, Min=-77.2430, Max=-5.9623, RMS=67.6106
