--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Laura/imu/walk/Run_6
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0795, Std=1.4425, Min=-3.9112, Max=3.7498, RMS=1.4447
  Col 1: Mean=0.0042, Std=0.9292, Min=-4.1284, Max=2.7134, RMS=0.9292
  Col 2: Mean=-0.5316, Std=2.5316, Min=-8.9402, Max=6.3409, RMS=2.5869
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0070, Std=0.9386, Min=-1.9448, Max=2.8839, RMS=0.9386
  Col 13: Mean=0.0008, Std=0.6318, Min=-1.6693, Max=2.4174, RMS=0.6318
  Col 14: Mean=0.0010, Std=1.8996, Min=-3.1966, Max=5.8247, RMS=1.8996
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0044, Std=0.4915, Min=-1.6343, Max=1.6139, RMS=0.4916
  Col 19: Mean=0.0002, Std=0.4506, Min=-1.0151, Max=0.9652, RMS=0.4506
  Col 20: Mean=0.0019, Std=1.7871, Min=-2.9383, Max=7.6938, RMS=1.7871
  Col 21: Mean=0.0057, Std=0.8567, Min=-1.9327, Max=2.8700, RMS=0.8568
  Col 22: Mean=-0.0005, Std=0.7861, Min=-2.6434, Max=2.8014, RMS=0.7861
  Col 23: Mean=0.0002, Std=1.7384, Min=-2.7494, Max=5.7399, RMS=1.7384
  Col 24: Mean=0.0014, Std=1.4095, Min=-3.6890, Max=5.5658, RMS=1.4095
  Col 25: Mean=0.0046, Std=0.9311, Min=-2.1412, Max=2.4246, RMS=0.9311
  Col 26: Mean=-0.0032, Std=1.7728, Min=-2.9479, Max=5.6010, RMS=1.7728
  Col 27: Mean=-0.0024, Std=2.1283, Min=-5.9021, Max=5.3264, RMS=2.1283
  Col 28: Mean=0.0087, Std=1.0411, Min=-2.8035, Max=2.4152, RMS=1.0412
  Col 29: Mean=-0.0016, Std=1.7306, Min=-3.3959, Max=6.4014, RMS=1.7306
  Col 30: Mean=-0.0070, Std=2.6592, Min=-7.6743, Max=6.5150, RMS=2.6592
  Col 31: Mean=0.0140, Std=1.4345, Min=-3.6391, Max=3.5507, RMS=1.4346
  Col 32: Mean=-0.0074, Std=1.6230, Min=-3.1324, Max=6.2241, RMS=1.6230
  Col 33: Mean=0.0038, Std=0.8957, Min=-2.6087, Max=2.7647, RMS=0.8957
  Col 34: Mean=-0.0006, Std=0.7453, Min=-2.7098, Max=2.3368, RMS=0.7453
  Col 35: Mean=0.0016, Std=1.7249, Min=-2.6331, Max=6.0900, RMS=1.7249
  Col 36: Mean=0.0012, Std=1.6332, Min=-4.3732, Max=4.9737, RMS=1.6332
  Col 37: Mean=-0.0049, Std=0.7257, Min=-2.9243, Max=2.8712, RMS=0.7258
  Col 38: Mean=-0.0048, Std=1.7263, Min=-2.6966, Max=5.5519, RMS=1.7263
  Col 39: Mean=-0.0025, Std=2.7322, Min=-6.6401, Max=6.2180, RMS=2.7322
  Col 40: Mean=0.0042, Std=0.7133, Min=-2.0467, Max=1.8796, RMS=0.7133
  Col 41: Mean=-0.0048, Std=1.7799, Min=-2.9976, Max=6.3597, RMS=1.7799
  Col 42: Mean=-0.0102, Std=3.4818, Min=-9.3554, Max=8.3655, RMS=3.4818
  Col 43: Mean=0.0024, Std=0.8858, Min=-2.5030, Max=2.5126, RMS=0.8858
  Col 44: Mean=-0.0155, Std=1.8738, Min=-4.1484, Max=6.1461, RMS=1.8738
  Col 45: Mean=-0.0129, Std=3.8040, Min=-11.1882, Max=11.8549, RMS=3.8040
  Col 46: Mean=-0.0158, Std=2.9697, Min=-11.8413, Max=11.4621, RMS=2.9697
  Col 47: Mean=0.0005, Std=3.4200, Min=-14.8295, Max=12.9880, RMS=3.4200
  Col 48: Mean=-0.0447, Std=5.2078, Min=-17.1790, Max=9.5080, RMS=5.2080
  Col 49: Mean=0.0249, Std=2.4935, Min=-6.6405, Max=9.8575, RMS=2.4936
  Col 50: Mean=-0.1272, Std=2.2692, Min=-5.8930, Max=11.8736, RMS=2.2728
  Col 51: Mean=-0.0600, Std=9.7469, Min=-37.5963, Max=27.5976, RMS=9.7471
  Col 52: Mean=0.0541, Std=2.8674, Min=-10.1328, Max=12.3333, RMS=2.8679
  Col 53: Mean=-0.2100, Std=6.6545, Min=-23.9308, Max=19.7769, RMS=6.6579
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0002, Std=3.4879, Min=-11.1284, Max=8.7122, RMS=3.4879
  Col 58: Mean=0.0086, Std=2.2275, Min=-8.5226, Max=6.8375, RMS=2.2275
  Col 59: Mean=-0.0059, Std=3.3170, Min=-10.8208, Max=14.6476, RMS=3.3170
  Col 60: Mean=-0.0386, Std=5.0768, Min=-18.1153, Max=9.2652, RMS=5.0769
  Col 61: Mean=0.0034, Std=3.0304, Min=-12.8029, Max=9.7764, RMS=3.0304
  Col 62: Mean=-0.1299, Std=2.1960, Min=-5.8018, Max=14.6989, RMS=2.1999
  Col 63: Mean=-0.0765, Std=9.9398, Min=-38.6744, Max=32.3514, RMS=9.9401
  Col 64: Mean=-0.0482, Std=3.2449, Min=-21.0435, Max=19.2132, RMS=3.2453
  Col 65: Mean=-0.1672, Std=6.8039, Min=-27.8658, Max=20.0136, RMS=6.8060
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-44.4001, Std=33.3665, Min=-179.4619, Max=-10.2401, RMS=55.5400
  Col 1: Mean=-76.5904, Std=16.6075, Min=-86.9037, Max=-6.1447, RMS=78.3702
  Col 2: Mean=-150.7656, Std=14.2979, Min=-179.5727, Max=-117.8608, RMS=151.4421
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
