--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Chiara/imu/walk/Run_4
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0007, Std=2.1872, Min=-8.2581, Max=5.4634, RMS=2.1872
  Col 1: Mean=0.0033, Std=2.0141, Min=-5.3864, Max=5.4123, RMS=2.0142
  Col 2: Mean=0.0107, Std=2.6558, Min=-5.1338, Max=7.1925, RMS=2.6559
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0012, Std=0.8977, Min=-2.3188, Max=2.0129, RMS=0.8977
  Col 13: Mean=-0.0022, Std=1.1719, Min=-3.1141, Max=2.5948, RMS=1.1719
  Col 14: Mean=0.0023, Std=2.4995, Min=-5.1234, Max=6.8137, RMS=2.4995
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0017, Std=0.4844, Min=-1.3622, Max=1.9941, RMS=0.4844
  Col 19: Mean=0.0018, Std=0.7023, Min=-2.0823, Max=2.0600, RMS=0.7023
  Col 20: Mean=-0.0093, Std=2.3667, Min=-4.6168, Max=9.3968, RMS=2.3667
  Col 21: Mean=-0.0027, Std=0.9454, Min=-2.4365, Max=2.5480, RMS=0.9454
  Col 22: Mean=-0.0020, Std=0.9845, Min=-2.4286, Max=2.6632, RMS=0.9845
  Col 23: Mean=0.0025, Std=2.3778, Min=-4.3810, Max=7.6188, RMS=2.3778
  Col 24: Mean=-0.0024, Std=1.7966, Min=-5.5621, Max=4.4495, RMS=1.7966
  Col 25: Mean=-0.0113, Std=1.0674, Min=-3.0663, Max=3.8307, RMS=1.0674
  Col 26: Mean=-0.0075, Std=2.2163, Min=-4.5211, Max=7.3156, RMS=2.2163
  Col 27: Mean=0.0040, Std=4.0585, Min=-8.8800, Max=8.9038, RMS=4.0585
  Col 28: Mean=-0.0118, Std=0.8283, Min=-2.7941, Max=2.4013, RMS=0.8284
  Col 29: Mean=-0.0193, Std=1.6377, Min=-4.4147, Max=5.8325, RMS=1.6378
  Col 30: Mean=-0.0193, Std=5.4139, Min=-12.6314, Max=14.5028, RMS=5.4139
  Col 31: Mean=-0.0119, Std=1.1694, Min=-3.6929, Max=2.9686, RMS=1.1695
  Col 32: Mean=-0.1271, Std=2.0079, Min=-8.5912, Max=6.1904, RMS=2.0120
  Col 33: Mean=-0.0018, Std=0.9522, Min=-2.7360, Max=2.3837, RMS=0.9522
  Col 34: Mean=0.0002, Std=1.0265, Min=-2.8127, Max=2.9621, RMS=1.0265
  Col 35: Mean=0.0016, Std=2.3504, Min=-4.1894, Max=7.0542, RMS=2.3504
  Col 36: Mean=-0.0028, Std=2.2091, Min=-6.5536, Max=4.6013, RMS=2.2091
  Col 37: Mean=0.0130, Std=1.4526, Min=-4.4588, Max=4.3817, RMS=1.4526
  Col 38: Mean=-0.0165, Std=1.8536, Min=-4.5706, Max=6.9104, RMS=1.8536
  Col 39: Mean=0.0011, Std=5.1075, Min=-9.5566, Max=12.0717, RMS=5.1075
  Col 40: Mean=0.0104, Std=1.5507, Min=-3.3600, Max=5.4280, RMS=1.5508
  Col 41: Mean=-0.0220, Std=1.6805, Min=-6.2334, Max=4.3681, RMS=1.6807
  Col 42: Mean=0.0287, Std=7.1093, Min=-13.6377, Max=17.1003, RMS=7.1093
  Col 43: Mean=0.0160, Std=2.4811, Min=-4.5753, Max=11.5038, RMS=2.4812
  Col 44: Mean=-0.0724, Std=2.8958, Min=-11.0199, Max=5.4688, RMS=2.8967
  Col 45: Mean=-0.0739, Std=4.6079, Min=-16.3651, Max=15.3467, RMS=4.6085
  Col 46: Mean=-0.0181, Std=2.7867, Min=-10.0004, Max=13.1982, RMS=2.7868
  Col 47: Mean=-0.5023, Std=6.5557, Min=-13.7050, Max=31.1209, RMS=6.5749
  Col 48: Mean=0.0898, Std=7.3298, Min=-15.5180, Max=25.2054, RMS=7.3304
  Col 49: Mean=-0.0014, Std=3.2945, Min=-13.7219, Max=10.0428, RMS=3.2945
  Col 50: Mean=-0.2205, Std=4.2289, Min=-9.3358, Max=18.5827, RMS=4.2347
  Col 51: Mean=0.7308, Std=12.6869, Min=-42.7810, Max=46.3622, RMS=12.7079
  Col 52: Mean=-0.0332, Std=5.7856, Min=-44.6500, Max=37.1085, RMS=5.7857
  Col 53: Mean=-0.3610, Std=8.2659, Min=-46.2791, Max=24.7979, RMS=8.2737
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0040, Std=4.5332, Min=-13.1770, Max=16.4255, RMS=4.5332
  Col 58: Mean=-0.0191, Std=2.8740, Min=-11.7993, Max=10.1257, RMS=2.8741
