--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Lorenzo/imu/stairs_down/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0022, Std=1.4583, Min=-6.7507, Max=4.4205, RMS=1.4583
  Col 1: Mean=0.0027, Std=1.4608, Min=-3.2414, Max=7.9435, RMS=1.4608
  Col 2: Mean=-0.0015, Std=3.8379, Min=-8.8247, Max=14.9853, RMS=3.8379
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0077, Std=0.9417, Min=-3.2219, Max=2.3938, RMS=0.9417
  Col 13: Mean=-0.0088, Std=0.8433, Min=-1.9905, Max=4.6122, RMS=0.8434
  Col 14: Mean=0.0014, Std=3.5530, Min=-7.1670, Max=12.3195, RMS=3.5530
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0104, Std=0.8521, Min=-2.4789, Max=2.4421, RMS=0.8521
  Col 19: Mean=-0.0031, Std=0.9031, Min=-2.5460, Max=4.2664, RMS=0.9031
  Col 20: Mean=0.0098, Std=3.1903, Min=-7.0762, Max=9.4026, RMS=3.1903
  Col 21: Mean=-0.0042, Std=1.1727, Min=-4.3898, Max=3.5954, RMS=1.1727
  Col 22: Mean=-0.0370, Std=0.9210, Min=-2.2174, Max=4.8452, RMS=0.9218
  Col 23: Mean=-0.3276, Std=4.1058, Min=-9.3692, Max=15.8505, RMS=4.1189
  Col 24: Mean=-0.0252, Std=1.5368, Min=-5.8202, Max=4.7533, RMS=1.5370
  Col 25: Mean=0.0127, Std=1.5096, Min=-3.2778, Max=9.9076, RMS=1.5096
  Col 26: Mean=-0.0099, Std=3.8899, Min=-6.8374, Max=14.7854, RMS=3.8899
  Col 27: Mean=-0.0010, Std=1.9761, Min=-7.2041, Max=5.9406, RMS=1.9761
  Col 28: Mean=-0.0464, Std=2.6543, Min=-7.5774, Max=7.0983, RMS=2.6547
  Col 29: Mean=-0.0095, Std=3.7139, Min=-7.6119, Max=11.7514, RMS=3.7139
  Col 30: Mean=0.0308, Std=2.8758, Min=-7.3734, Max=9.6392, RMS=2.8760
  Col 31: Mean=-0.0817, Std=3.4247, Min=-8.7585, Max=9.8029, RMS=3.4256
  Col 32: Mean=-0.0553, Std=3.4884, Min=-7.4128, Max=12.5002, RMS=3.4889
  Col 33: Mean=-0.0032, Std=1.1850, Min=-3.4930, Max=3.2283, RMS=1.1850
