--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Manuel/imu/slope_up/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0037, Std=1.1543, Min=-4.4131, Max=5.7343, RMS=1.1543
  Col 1: Mean=0.0011, Std=1.3529, Min=-4.5094, Max=3.7165, RMS=1.3529
  Col 2: Mean=0.0061, Std=1.8277, Min=-3.1356, Max=6.6327, RMS=1.8278
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0035, Std=0.8078, Min=-1.9524, Max=3.2298, RMS=0.8078
  Col 13: Mean=-0.0075, Std=1.2014, Min=-2.6725, Max=3.5614, RMS=1.2014
  Col 14: Mean=-0.0088, Std=1.9122, Min=-3.9764, Max=5.1436, RMS=1.9123
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0011, Std=0.6915, Min=-1.7295, Max=1.7255, RMS=0.6915
  Col 19: Mean=-0.0071, Std=0.8577, Min=-1.8805, Max=2.0923, RMS=0.8577
  Col 20: Mean=-0.0045, Std=1.8543, Min=-3.3836, Max=5.8566, RMS=1.8543
  Col 21: Mean=0.0001, Std=0.8431, Min=-2.4366, Max=2.1453, RMS=0.8431
  Col 22: Mean=-0.0238, Std=1.2051, Min=-3.1213, Max=4.2052, RMS=1.2053
  Col 23: Mean=-0.0933, Std=1.9930, Min=-8.8124, Max=7.7937, RMS=1.9952
  Col 24: Mean=-0.0017, Std=0.7519, Min=-2.5072, Max=1.8307, RMS=0.7519
  Col 25: Mean=-0.0054, Std=1.5042, Min=-4.2759, Max=5.6685, RMS=1.5042
  Col 26: Mean=-0.0100, Std=1.9125, Min=-3.5013, Max=5.7918, RMS=1.9125
  Col 27: Mean=0.0065, Std=0.7521, Min=-2.1765, Max=1.6456, RMS=0.7521
  Col 28: Mean=-0.0235, Std=1.4293, Min=-3.7165, Max=3.8994, RMS=1.4295
  Col 29: Mean=-0.0094, Std=2.0064, Min=-3.6605, Max=6.5963, RMS=2.0065
  Col 30: Mean=0.0055, Std=0.8779, Min=-2.7477, Max=2.1905, RMS=0.8779
  Col 31: Mean=-0.0382, Std=1.8112, Min=-5.3768, Max=5.0552, RMS=1.8116
  Col 32: Mean=-0.0024, Std=1.9864, Min=-3.5334, Max=5.4846, RMS=1.9864
  Col 33: Mean=0.0039, Std=0.8056, Min=-2.6598, Max=2.1007, RMS=0.8056
  Col 34: Mean=-0.0098, Std=1.2644, Min=-2.8525, Max=3.9066, RMS=1.2644
  Col 35: Mean=-0.0056, Std=1.8363, Min=-3.1411, Max=6.9988, RMS=1.8363
  Col 36: Mean=0.0027, Std=0.8660, Min=-3.4563, Max=3.9407, RMS=0.8660
  Col 37: Mean=-0.0212, Std=1.5182, Min=-3.6909, Max=4.9448, RMS=1.5184
  Col 38: Mean=-0.0083, Std=1.9515, Min=-3.6650, Max=5.3368, RMS=1.9515
  Col 39: Mean=-0.0083, Std=0.9689, Min=-2.5620, Max=2.7965, RMS=0.9690
  Col 40: Mean=-0.0296, Std=1.9892, Min=-4.4162, Max=4.8113, RMS=1.9894
  Col 41: Mean=-0.0085, Std=1.9256, Min=-3.3483, Max=5.6073, RMS=1.9256
  Col 42: Mean=-0.0198, Std=1.3555, Min=-4.0830, Max=3.8132, RMS=1.3557
  Col 43: Mean=-0.0298, Std=2.2720, Min=-4.9560, Max=5.5431, RMS=2.2722
  Col 44: Mean=-0.0239, Std=1.9746, Min=-3.5747, Max=5.4850, RMS=1.9748
  Col 45: Mean=0.0144, Std=1.9362, Min=-12.1907, Max=7.9412, RMS=1.9363
  Col 46: Mean=-0.0137, Std=2.8272, Min=-8.5956, Max=12.1894, RMS=2.8272
  Col 47: Mean=0.0019, Std=3.1631, Min=-13.1182, Max=17.3663, RMS=3.1631
  Col 48: Mean=-0.0097, Std=1.8850, Min=-7.6669, Max=5.7838, RMS=1.8850
  Col 49: Mean=-0.0347, Std=3.8837, Min=-12.7359, Max=9.0442, RMS=3.8838
  Col 50: Mean=-0.0751, Std=2.8622, Min=-10.0538, Max=23.0815, RMS=2.8631
  Col 51: Mean=-0.0292, Std=3.3539, Min=-19.3796, Max=20.2047, RMS=3.3541
  Col 52: Mean=-0.0396, Std=7.7350, Min=-30.1920, Max=28.0532, RMS=7.7351
  Col 53: Mean=-0.0959, Std=5.0104, Min=-24.4250, Max=13.4059, RMS=5.0113
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0144, Std=1.7105, Min=-8.0317, Max=10.4569, RMS=1.7105
  Col 58: Mean=-0.0151, Std=3.0024, Min=-8.0416, Max=12.4197, RMS=3.0025
  Col 59: Mean=-0.0037, Std=3.3273, Min=-19.7139, Max=14.4130, RMS=3.3273
  Col 60: Mean=-0.0051, Std=1.9211, Min=-6.7515, Max=11.3867, RMS=1.9211
  Col 61: Mean=-0.0331, Std=3.9979, Min=-12.8396, Max=11.0599, RMS=3.9981
  Col 62: Mean=-0.0681, Std=2.5691, Min=-7.9840, Max=15.6735, RMS=2.5700
  Col 63: Mean=0.0059, Std=2.9334, Min=-9.8726, Max=21.7901, RMS=2.9334
  Col 64: Mean=-0.0600, Std=8.0387, Min=-40.3865, Max=24.7808, RMS=8.0389
  Col 65: Mean=-0.0912, Std=4.8294, Min=-21.3509, Max=17.3141, RMS=4.8302
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-9.1339, Std=6.9396, Min=-33.7928, Max=11.4749, RMS=11.4711
  Col 1: Mean=-70.4590, Std=2.7222, Min=-76.2016, Max=-65.1804, RMS=70.5116
  Col 2: Mean=-95.7647, Std=6.0796, Min=-109.7835, Max=-73.2084, RMS=95.9575
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=12.3047, Std=5.0128, Min=0.5414, Max=22.4129, RMS=13.2866
  Col 13: Mean=-71.7588, Std=4.0119, Min=-78.4408, Max=-64.4292, RMS=71.8709
  Col 14: Mean=59.6753, Std=6.1686, Min=46.9512, Max=72.8987, RMS=59.9933
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-87.5381, Std=2.1334, Min=-93.5284, Max=-83.6507, RMS=87.5641
  Col 19: Mean=23.9348, Std=6.9375, Min=8.3914, Max=34.7474, RMS=24.9199
  Col 20: Mean=69.3693, Std=4.5229, Min=55.1805, Max=79.8977, RMS=69.5166
  Col 21: Mean=64.0557, Std=10.9040, Min=57.4118, Max=173.4493, RMS=64.9771
  Col 22: Mean=-2.7473, Std=1.7258, Min=-5.6310, Max=1.2351, RMS=3.2444
  Col 23: Mean=169.8807, Std=4.6191, Min=159.5951, Max=179.9374, RMS=169.9434
  Col 24: Mean=13.4556, Std=13.9953, Min=-17.7195, Max=47.3184, RMS=19.4145
  Col 25: Mean=-74.4384, Std=1.5928, Min=-77.9723, Max=-70.6459, RMS=74.4555
  Col 26: Mean=-23.1409, Std=17.2478, Min=-63.1192, Max=20.9133, RMS=28.8615
  Col 27: Mean=-13.7795, Std=17.3287, Min=-42.8615, Max=48.5100, RMS=22.1395
  Col 28: Mean=-72.7965, Std=4.3865, Min=-80.1495, Max=-59.8970, RMS=72.9286
  Col 29: Mean=31.6199, Std=21.0348, Min=-38.8136, Max=72.1040, RMS=37.9774
  Col 30: Mean=-60.9434, Std=5.9859, Min=-78.1447, Max=-47.4406, RMS=61.2367
  Col 31: Mean=6.6050, Std=4.6053, Min=-4.1689, Max=17.9060, RMS=8.0520
  Col 32: Mean=123.5373, Std=7.6081, Min=107.1492, Max=142.4009, RMS=123.7714
  Col 33: Mean=67.9839, Std=4.1802, Min=58.7891, Max=75.8353, RMS=68.1123
  Col 34: Mean=-3.8840, Std=1.5721, Min=-5.7976, Max=-0.2246, RMS=4.1901
  Col 35: Mean=161.9331, Std=4.7738, Min=150.9603, Max=171.8373, RMS=162.0035
  Col 36: Mean=-5.0551, Std=22.8048, Min=-49.9935, Max=33.9811, RMS=23.3584
  Col 37: Mean=-79.5657, Std=2.6915, Min=-84.7284, Max=-72.5171, RMS=79.6112
  Col 38: Mean=112.3165, Std=70.8972, Min=-179.5797, Max=178.9588, RMS=132.8210
  Col 39: Mean=62.2893, Std=10.0615, Min=28.3825, Max=83.6807, RMS=63.0966
  Col 40: Mean=-75.5468, Std=7.5117, Min=-86.7271, Max=-55.5046, RMS=75.9194
  Col 41: Mean=77.1047, Std=12.5800, Min=47.5043, Max=101.9897, RMS=78.1242
  Col 42: Mean=76.6392, Std=6.4899, Min=61.5305, Max=87.8057, RMS=76.9135
  Col 43: Mean=13.7523, Std=7.1403, Min=4.4199, Max=32.1401, RMS=15.4955
  Col 44: Mean=33.5791, Std=8.3508, Min=17.3505, Max=52.9283, RMS=34.6019
  Col 45: Mean=-57.5065, Std=115.7164, Min=-179.7141, Max=178.7454, RMS=129.2180
  Col 46: Mean=-74.7934, Std=7.1051, Min=-88.4727, Max=-56.3054, RMS=75.1302
  Col 47: Mean=-28.7356, Std=124.4819, Min=-179.5373, Max=178.0353, RMS=127.7555
  Col 48: Mean=-42.3646, Std=141.5644, Min=-179.9629, Max=179.9518, RMS=147.7676
  Col 49: Mean=-73.4781, Std=13.7303, Min=-87.5619, Max=-36.2983, RMS=74.7499
  Col 50: Mean=-80.4316, Std=95.5971, Min=-179.8526, Max=175.6708, RMS=124.9322
  Col 51: Mean=-10.8008, Std=25.8004, Min=-177.7296, Max=168.8184, RMS=27.9700
  Col 52: Mean=-32.5474, Std=19.5449, Min=-89.6199, Max=1.3861, RMS=37.9649
  Col 53: Mean=59.9085, Std=31.8112, Min=-175.1343, Max=172.7721, RMS=67.8305
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=68.4779, Std=119.7025, Min=-179.8361, Max=179.9375, RMS=137.9055
  Col 58: Mean=-72.2892, Std=6.1430, Min=-82.4884, Max=-53.7134, RMS=72.5497
  Col 59: Mean=-10.0725, Std=45.0465, Min=-68.2198, Max=62.8752, RMS=46.1589
  Col 60: Mean=-104.7550, Std=55.3187, Min=-155.5226, Max=27.6453, RMS=118.4642
  Col 61: Mean=-72.5336, Std=14.3337, Min=-89.0990, Max=-34.7967, RMS=73.9363
  Col 62: Mean=-72.9306, Std=101.8640, Min=-177.4907, Max=178.9512, RMS=125.2803
  Col 63: Mean=26.7727, Std=37.5429, Min=-175.4496, Max=177.8970, RMS=46.1112
  Col 64: Mean=-37.1955, Std=17.9849, Min=-88.3409, Max=-4.6232, RMS=41.3154
  Col 65: Mean=63.8933, Std=35.3311, Min=-119.0216, Max=162.5431, RMS=73.0113
