--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Alessio/imu/stairs_up/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0012, Std=1.4126, Min=-4.2873, Max=3.2324, RMS=1.4126
  Col 1: Mean=-0.0088, Std=1.4031, Min=-5.3563, Max=5.3240, RMS=1.4031
  Col 2: Mean=0.0012, Std=1.8872, Min=-4.7192, Max=6.3124, RMS=1.8872
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0032, Std=1.0207, Min=-4.1847, Max=2.1346, RMS=1.0207
  Col 13: Mean=-0.0095, Std=1.0763, Min=-3.4038, Max=3.2194, RMS=1.0763
  Col 14: Mean=0.0037, Std=1.9553, Min=-4.2369, Max=5.1574, RMS=1.9553
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0152, Std=0.8468, Min=-2.9695, Max=1.3075, RMS=0.8469
  Col 19: Mean=-0.0175, Std=0.9429, Min=-2.2831, Max=2.7590, RMS=0.9431
  Col 20: Mean=-0.0094, Std=1.9408, Min=-3.3515, Max=6.8649, RMS=1.9408
  Col 21: Mean=0.0074, Std=1.0909, Min=-4.2264, Max=2.7623, RMS=1.0909
  Col 22: Mean=-0.0094, Std=1.3492, Min=-3.7999, Max=3.4063, RMS=1.3493
  Col 23: Mean=0.0075, Std=1.7637, Min=-2.9437, Max=5.5352, RMS=1.7637
  Col 24: Mean=0.0055, Std=1.5231, Min=-5.9107, Max=3.2578, RMS=1.5232
  Col 25: Mean=-0.0147, Std=1.1910, Min=-2.9647, Max=3.0533, RMS=1.1911
  Col 26: Mean=0.0012, Std=1.7549, Min=-3.4275, Max=5.3730, RMS=1.7549
  Col 27: Mean=0.0154, Std=2.4264, Min=-7.0128, Max=4.9486, RMS=2.4265
  Col 28: Mean=-0.0167, Std=1.0902, Min=-2.2922, Max=2.6500, RMS=1.0903
  Col 29: Mean=-0.0057, Std=1.4374, Min=-3.9599, Max=4.4828, RMS=1.4374
  Col 30: Mean=0.0293, Std=2.7940, Min=-7.6476, Max=5.9378, RMS=2.7942
  Col 31: Mean=-0.0131, Std=1.2450, Min=-2.6296, Max=3.3849, RMS=1.2450
  Col 32: Mean=-0.0030, Std=1.4235, Min=-4.2467, Max=4.1798, RMS=1.4235
  Col 33: Mean=0.0073, Std=1.3173, Min=-3.9700, Max=4.4032, RMS=1.3173
  Col 34: Mean=-0.0090, Std=1.0832, Min=-2.7386, Max=2.7605, RMS=1.0832
  Col 35: Mean=0.0076, Std=1.8245, Min=-3.5110, Max=6.7431, RMS=1.8245
  Col 36: Mean=0.0075, Std=1.9094, Min=-5.2694, Max=6.2429, RMS=1.9094
  Col 37: Mean=-0.0054, Std=0.9732, Min=-2.7627, Max=3.0647, RMS=0.9732
  Col 38: Mean=-0.0003, Std=1.9455, Min=-3.8655, Max=4.7478, RMS=1.9455
  Col 39: Mean=0.0117, Std=2.6036, Min=-7.9142, Max=7.3630, RMS=2.6036
  Col 40: Mean=-0.0212, Std=1.7000, Min=-5.5681, Max=5.6351, RMS=1.7001
  Col 41: Mean=-0.2443, Std=2.3186, Min=-9.1569, Max=5.0033, RMS=2.3314
  Col 42: Mean=0.0342, Std=3.0598, Min=-9.5452, Max=9.4405, RMS=3.0600
  Col 43: Mean=-0.0129, Std=2.3301, Min=-7.2839, Max=7.6417, RMS=2.3301
  Col 44: Mean=-0.0082, Std=1.7795, Min=-4.8125, Max=5.3806, RMS=1.7796
  Col 45: Mean=-0.0016, Std=4.2344, Min=-14.6281, Max=17.0277, RMS=4.2344
  Col 46: Mean=-0.0344, Std=3.6204, Min=-11.3113, Max=12.9399, RMS=3.6206
  Col 47: Mean=-0.0075, Std=5.3367, Min=-12.1959, Max=24.5583, RMS=5.3367
  Col 48: Mean=0.1635, Std=4.2108, Min=-15.8010, Max=14.8688, RMS=4.2140
  Col 49: Mean=-0.1376, Std=4.2077, Min=-18.0282, Max=23.5597, RMS=4.2100
  Col 50: Mean=-0.2136, Std=5.3388, Min=-13.4387, Max=31.2746, RMS=5.3431
  Col 51: Mean=0.1689, Std=7.1191, Min=-48.5099, Max=18.4790, RMS=7.1211
  Col 52: Mean=-0.0362, Std=4.2567, Min=-13.3230, Max=29.3113, RMS=4.2568
  Col 53: Mean=-0.0428, Std=7.5186, Min=-19.0453, Max=40.0610, RMS=7.5187
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0109, Std=3.9352, Min=-12.4322, Max=11.5098, RMS=3.9352
  Col 58: Mean=0.0029, Std=2.1745, Min=-7.6900, Max=6.8501, RMS=2.1745
  Col 59: Mean=-0.0118, Std=4.5342, Min=-10.1900, Max=23.8950, RMS=4.5342
  Col 60: Mean=0.0759, Std=5.0817, Min=-17.5486, Max=17.3502, RMS=5.0822
  Col 61: Mean=-0.0261, Std=2.8290, Min=-14.0494, Max=8.8234, RMS=2.8292
  Col 62: Mean=-0.0701, Std=4.6737, Min=-11.9914, Max=21.3977, RMS=4.6742
  Col 63: Mean=0.1682, Std=7.3225, Min=-36.5390, Max=19.4213, RMS=7.3244
  Col 64: Mean=-0.0967, Std=3.5955, Min=-16.2943, Max=24.6299, RMS=3.5968
  Col 65: Mean=-0.2916, Std=7.6284, Min=-18.9608, Max=41.2525, RMS=7.6340
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-7.8811, Std=13.1493, Min=-42.6139, Max=17.3782, RMS=15.3302
  Col 1: Mean=-78.2860, Std=2.2783, Min=-83.2678, Max=-71.2256, RMS=78.3191
  Col 2: Mean=-15.6628, Std=13.8132, Min=-43.0657, Max=16.2535, RMS=20.8837
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-20.6652, Std=7.7892, Min=-37.0502, Max=-7.0618, RMS=22.0844
  Col 13: Mean=-68.8167, Std=6.1190, Min=-77.4256, Max=-55.1553, RMS=69.0882
  Col 14: Mean=64.8732, Std=156.5105, Min=-179.9335, Max=179.9954, RMS=169.4227
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
