--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Eleonora/imu/slope_up/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0041, Std=1.3249, Min=-4.0791, Max=5.4317, RMS=1.3249
  Col 1: Mean=0.0008, Std=1.6084, Min=-3.9827, Max=4.1858, RMS=1.6084
  Col 2: Mean=-0.0018, Std=2.1075, Min=-4.8618, Max=6.8197, RMS=2.1075
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0028, Std=0.6847, Min=-2.1879, Max=1.9883, RMS=0.6847
  Col 13: Mean=0.0040, Std=1.1918, Min=-3.1570, Max=3.3005, RMS=1.1918
  Col 14: Mean=-0.0086, Std=1.8715, Min=-3.3017, Max=7.4673, RMS=1.8716
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0086, Std=0.5875, Min=-2.2884, Max=1.7120, RMS=0.5876
  Col 19: Mean=-0.0055, Std=0.8115, Min=-1.8880, Max=2.4348, RMS=0.8115
  Col 20: Mean=-0.0051, Std=1.7443, Min=-2.8137, Max=6.7987, RMS=1.7443
  Col 21: Mean=0.0026, Std=0.7650, Min=-3.4378, Max=2.3116, RMS=0.7650
  Col 22: Mean=0.0037, Std=1.1782, Min=-3.8033, Max=3.4955, RMS=1.1782
  Col 23: Mean=-0.0071, Std=1.6807, Min=-2.9410, Max=6.3186, RMS=1.6808
  Col 24: Mean=0.0168, Std=0.6061, Min=-2.1015, Max=2.3684, RMS=0.6064
  Col 25: Mean=0.0051, Std=1.2758, Min=-4.9877, Max=3.6031, RMS=1.2758
  Col 26: Mean=-0.4689, Std=2.5945, Min=-9.0734, Max=6.8277, RMS=2.6365
  Col 27: Mean=0.0056, Std=0.7650, Min=-1.9317, Max=3.3148, RMS=0.7650
  Col 28: Mean=0.0068, Std=1.3594, Min=-3.4824, Max=4.3010, RMS=1.3594
  Col 29: Mean=-0.0155, Std=1.8544, Min=-3.3668, Max=7.0138, RMS=1.8544
  Col 30: Mean=0.0116, Std=1.0421, Min=-2.8953, Max=3.1451, RMS=1.0422
  Col 31: Mean=0.0109, Std=1.9425, Min=-4.2835, Max=4.2819, RMS=1.9425
  Col 32: Mean=-0.0203, Std=1.9536, Min=-3.3189, Max=8.0189, RMS=1.9537
  Col 33: Mean=0.0029, Std=0.6815, Min=-2.5466, Max=2.4536, RMS=0.6815
  Col 34: Mean=0.0013, Std=1.2495, Min=-3.8897, Max=3.5255, RMS=1.2495
  Col 35: Mean=-0.0083, Std=1.7235, Min=-3.1680, Max=7.1445, RMS=1.7235
  Col 36: Mean=-0.0013, Std=0.6958, Min=-2.4538, Max=1.8857, RMS=0.6958
  Col 37: Mean=0.0061, Std=1.3847, Min=-3.7425, Max=4.0781, RMS=1.3847
  Col 38: Mean=-0.0147, Std=1.9145, Min=-4.4377, Max=5.6945, RMS=1.9146
  Col 39: Mean=0.0264, Std=0.8059, Min=-2.4688, Max=1.8994, RMS=0.8064
  Col 40: Mean=0.0303, Std=1.7327, Min=-5.1322, Max=4.4281, RMS=1.7330
  Col 41: Mean=-0.0113, Std=1.8311, Min=-4.3576, Max=5.9579, RMS=1.8312
  Col 42: Mean=0.0349, Std=1.1327, Min=-2.9982, Max=3.4417, RMS=1.1332
  Col 43: Mean=0.0453, Std=2.5126, Min=-7.8837, Max=6.3506, RMS=2.5130
  Col 44: Mean=-0.0181, Std=1.9468, Min=-4.6779, Max=6.2938, RMS=1.9469
  Col 45: Mean=-0.0137, Std=1.8887, Min=-7.3904, Max=6.6719, RMS=1.8887
  Col 46: Mean=0.0147, Std=2.5411, Min=-7.7029, Max=10.7178, RMS=2.5411
  Col 47: Mean=0.0021, Std=2.6912, Min=-7.8089, Max=8.1373, RMS=2.6912
  Col 48: Mean=0.0201, Std=2.1516, Min=-6.6830, Max=9.6232, RMS=2.1517
  Col 49: Mean=0.0329, Std=4.0533, Min=-8.3691, Max=16.4260, RMS=4.0534
  Col 50: Mean=-0.1057, Std=1.9594, Min=-5.7917, Max=9.9680, RMS=1.9623
  Col 51: Mean=0.0493, Std=3.5050, Min=-16.5768, Max=16.7697, RMS=3.5053
  Col 52: Mean=0.0449, Std=6.7867, Min=-21.2063, Max=25.8651, RMS=6.7868
  Col 53: Mean=-0.1158, Std=4.0457, Min=-17.4787, Max=12.7254, RMS=4.0474
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0124, Std=2.1216, Min=-8.1328, Max=7.8065, RMS=2.1216
  Col 58: Mean=0.0091, Std=2.6315, Min=-7.1709, Max=7.3922, RMS=2.6316
  Col 59: Mean=0.0015, Std=2.8856, Min=-10.9684, Max=11.1580, RMS=2.8856
  Col 60: Mean=-0.0139, Std=2.5136, Min=-11.9290, Max=10.6225, RMS=2.5136
  Col 61: Mean=0.0313, Std=4.5247, Min=-14.0815, Max=15.9851, RMS=4.5248
  Col 62: Mean=-0.1105, Std=2.1494, Min=-8.1795, Max=15.0031, RMS=2.1522
  Col 63: Mean=-0.0311, Std=3.7197, Min=-19.3261, Max=11.6717, RMS=3.7199
  Col 64: Mean=0.0638, Std=7.6118, Min=-22.2133, Max=31.8981, RMS=7.6121
  Col 65: Mean=-0.1267, Std=4.8641, Min=-24.1361, Max=17.4619, RMS=4.8657
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-20.0004, Std=5.4663, Min=-32.1959, Max=-4.3125, RMS=20.7340
  Col 1: Mean=-71.6759, Std=2.6952, Min=-79.0024, Max=-65.9018, RMS=71.7266
  Col 2: Mean=89.9928, Std=8.2692, Min=70.2600, Max=108.1353, RMS=90.3719
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-5.7049, Std=4.1175, Min=-16.1133, Max=3.0298, RMS=7.0356
  Col 13: Mean=-70.7030, Std=5.0080, Min=-80.4270, Max=-57.9730, RMS=70.8801
  Col 14: Mean=-104.8222, Std=5.1777, Min=-114.4736, Max=-92.9970, RMS=104.9500
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-102.3564, Std=6.8874, Min=-120.3436, Max=-92.1174, RMS=102.5878
  Col 19: Mean=-1.1346, Std=2.5604, Min=-9.1293, Max=1.7158, RMS=2.8006
  Col 20: Mean=172.1897, Std=8.1777, Min=138.5281, Max=178.9335, RMS=172.3837
  Col 21: Mean=61.4132, Std=5.0572, Min=52.1367, Max=73.5274, RMS=61.6210
  Col 22: Mean=2.5993, Std=1.1812, Min=-0.2771, Max=5.5917, RMS=2.8551
  Col 23: Mean=-15.7487, Std=2.6870, Min=-20.6683, Max=-8.8958, RMS=15.9763
  Col 24: Mean=-41.1501, Std=55.9796, Min=-179.5426, Max=67.1571, RMS=69.4770
  Col 25: Mean=-78.7595, Std=16.7263, Min=-87.5006, Max=-6.2801, RMS=80.5160
  Col 26: Mean=-53.8294, Std=121.6038, Min=-179.9282, Max=176.4807, RMS=132.9853
  Col 27: Mean=-8.6878, Std=20.1805, Min=-37.8719, Max=53.4100, RMS=21.9711
  Col 28: Mean=-73.3921, Std=4.6470, Min=-80.0027, Max=-58.0452, RMS=73.5391
  Col 29: Mean=-106.5335, Std=97.9952, Min=-179.7556, Max=179.9110, RMS=144.7496
  Col 30: Mean=75.4761, Std=2.0567, Min=71.0626, Max=83.2345, RMS=75.5041
  Col 31: Mean=-5.2601, Std=7.5705, Min=-25.5674, Max=10.9816, RMS=9.2185
  Col 32: Mean=77.3891, Std=6.3616, Min=63.7698, Max=90.3477, RMS=77.6501
  Col 33: Mean=52.8488, Std=4.6527, Min=44.5488, Max=64.1087, RMS=53.0532
  Col 34: Mean=2.8678, Std=1.7341, Min=-0.1213, Max=8.2773, RMS=3.3513
  Col 35: Mean=-37.4025, Std=2.9144, Min=-44.2636, Max=-30.7644, RMS=37.5159
  Col 36: Mean=54.0654, Std=21.7939, Min=-20.2274, Max=73.3913, RMS=58.2928
  Col 37: Mean=-77.3563, Std=4.6619, Min=-84.7068, Max=-64.3125, RMS=77.4966
  Col 38: Mean=-77.8288, Std=26.5589, Min=-101.7131, Max=5.7499, RMS=82.2357
  Col 39: Mean=61.1918, Std=16.2299, Min=-26.9985, Max=82.1254, RMS=63.3075
  Col 40: Mean=-71.2607, Std=8.8451, Min=-85.3700, Max=-48.5840, RMS=71.8075
  Col 41: Mean=-95.0048, Std=21.7535, Min=-123.8075, Max=2.6076, RMS=97.4635
  Col 42: Mean=81.5913, Std=3.0813, Min=75.1975, Max=88.9711, RMS=81.6494
  Col 43: Mean=2.4540, Std=10.3906, Min=-19.3195, Max=29.0195, RMS=10.6765
  Col 44: Mean=-111.4701, Std=9.4598, Min=-130.4027, Max=-93.2911, RMS=111.8708
  Col 45: Mean=-76.2494, Std=94.8882, Min=-179.8069, Max=179.0814, RMS=121.7281
  Col 46: Mean=-75.1053, Std=8.3338, Min=-87.9151, Max=-53.6826, RMS=75.5663
  Col 47: Mean=-16.5979, Std=62.9179, Min=-105.0872, Max=51.5621, RMS=65.0703
  Col 48: Mean=-37.0847, Std=117.2938, Min=-179.9382, Max=179.2118, RMS=123.0167
  Col 49: Mean=-72.3037, Std=12.1058, Min=-88.7528, Max=-37.4479, RMS=73.3101
  Col 50: Mean=-0.7737, Std=59.9768, Min=-159.3651, Max=107.5548, RMS=59.9818
  Col 51: Mean=-18.6740, Std=23.2211, Min=-133.3797, Max=4.2467, RMS=29.7982
  Col 52: Mean=-33.0759, Std=18.4065, Min=-84.6777, Max=7.4422, RMS=37.8525
  Col 53: Mean=-96.5014, Std=22.6367, Min=-123.4429, Max=19.6178, RMS=99.1208
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-9.3547, Std=132.7868, Min=-179.9493, Max=179.5711, RMS=133.1159
  Col 58: Mean=-74.8711, Std=8.1944, Min=-89.5048, Max=-55.0429, RMS=75.3182
  Col 59: Mean=14.1975, Std=95.3687, Min=-172.8390, Max=177.5051, RMS=96.4197
  Col 60: Mean=-25.1982, Std=146.9118, Min=-179.9852, Max=179.9764, RMS=149.0571
  Col 61: Mean=-70.4671, Std=13.8162, Min=-88.8501, Max=-33.9409, RMS=71.8088
  Col 62: Mean=57.5311, Std=90.2454, Min=-179.5348, Max=176.3641, RMS=107.0237
  Col 63: Mean=13.4330, Std=41.9522, Min=-179.8859, Max=179.2918, RMS=44.0504
  Col 64: Mean=-39.8991, Std=19.1867, Min=-87.7939, Max=1.2709, RMS=44.2727
  Col 65: Mean=-89.1649, Std=46.8581, Min=-166.4529, Max=171.7408, RMS=100.7277
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Magnetic_Field.csv] (Cols: 69)
  Col 0: Mean=-0.6085, Std=0.1021, Min=-0.7144, Max=-0.4192, RMS=0.6170
  Col 1: Mean=-0.4267, Std=0.1319, Min=-0.6970, Max=-0.2534, RMS=0.4467
  Col 2: Mean=0.0511, Std=0.0712, Min=-0.0654, Max=0.2441, RMS=0.0876
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.4616, Std=0.1148, Min=-0.6079, Max=-0.2705, RMS=0.4757
  Col 13: Mean=0.5016, Std=0.0746, Min=0.4126, Max=0.6470, RMS=0.5072
  Col 14: Mean=-0.3472, Std=0.0898, Min=-0.4680, Max=-0.1665, RMS=0.3586
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.4572, Std=0.0803, Min=-0.6365, Max=-0.3503, RMS=0.4642
  Col 19: Mean=0.4085, Std=0.1307, Min=0.1719, Max=0.5601, RMS=0.4289
  Col 20: Mean=0.4006, Std=0.1214, Min=0.0374, Max=0.5540, RMS=0.4185
  Col 21: Mean=0.5492, Std=0.0722, Min=0.4585, Max=0.6799, RMS=0.5540
  Col 22: Mean=-0.6058, Std=0.1269, Min=-0.7339, Max=-0.3779, RMS=0.6189
  Col 23: Mean=-0.0565, Std=0.0497, Min=-0.1753, Max=0.0442, RMS=0.0753
  Col 24: Mean=-0.5139, Std=0.0922, Min=-0.6333, Max=-0.3418, RMS=0.5221
  Col 25: Mean=0.1994, Std=0.0991, Min=0.0303, Max=0.3811, RMS=0.2226
  Col 26: Mean=0.4120, Std=0.1174, Min=0.2693, Max=0.6445, RMS=0.4283
  Col 27: Mean=-0.5910, Std=0.0848, Min=-0.7297, Max=-0.3376, RMS=0.5970
  Col 28: Mean=0.6172, Std=0.1111, Min=0.4146, Max=0.9412, RMS=0.6271
  Col 29: Mean=0.0109, Std=0.1618, Min=-0.1848, Max=0.3220, RMS=0.1622
  Col 30: Mean=-0.2394, Std=0.1165, Min=-0.5083, Max=0.0095, RMS=0.2662
  Col 31: Mean=-0.5938, Std=0.0853, Min=-0.7209, Max=-0.3325, RMS=0.5999
  Col 32: Mean=0.3079, Std=0.1890, Min=0.1213, Max=0.7136, RMS=0.3613
  Col 33: Mean=0.5000, Std=0.0682, Min=0.4192, Max=0.6892, RMS=0.5046
  Col 34: Mean=-0.4764, Std=0.1569, Min=-0.6362, Max=-0.1992, RMS=0.5015
  Col 35: Mean=-0.2073, Std=0.0503, Min=-0.3169, Max=-0.0994, RMS=0.2133
  Col 36: Mean=-0.4032, Std=0.1443, Min=-0.5688, Max=-0.1870, RMS=0.4282
  Col 37: Mean=-0.2598, Std=0.1390, Min=-0.5764, Max=0.0820, RMS=0.2946
  Col 38: Mean=-0.5029, Std=0.1090, Min=-0.8860, Max=-0.3875, RMS=0.5146
  Col 39: Mean=-0.4686, Std=0.1052, Min=-0.6184, Max=-0.2969, RMS=0.4803
  Col 40: Mean=-0.1870, Std=0.1436, Min=-0.5498, Max=0.0632, RMS=0.2358
  Col 41: Mean=-0.5183, Std=0.1230, Min=-0.9968, Max=-0.3882, RMS=0.5327
  Col 42: Mean=0.2179, Std=0.1486, Min=-0.0325, Max=0.6448, RMS=0.2637
  Col 43: Mean=-0.5341, Std=0.1198, Min=-0.7212, Max=-0.2861, RMS=0.5474
  Col 44: Mean=-0.5270, Std=0.1027, Min=-0.9387, Max=-0.4048, RMS=0.5369
  Col 45: Mean=-0.4799, Std=0.1273, Min=-0.6694, Max=-0.2759, RMS=0.4965
  Col 46: Mean=0.5810, Std=0.1317, Min=0.4111, Max=0.8098, RMS=0.5958
  Col 47: Mean=-0.1605, Std=0.2148, Min=-0.6348, Max=0.2412, RMS=0.2682
  Col 48: Mean=-0.3757, Std=0.1814, Min=-0.6772, Max=-0.0701, RMS=0.4172
  Col 49: Mean=0.5622, Std=0.1553, Min=0.2236, Max=0.7947, RMS=0.5833
  Col 50: Mean=-0.0971, Std=0.2288, Min=-0.5366, Max=0.4553, RMS=0.2486
  Col 51: Mean=0.0568, Std=0.2971, Min=-0.6016, Max=0.5085, RMS=0.3025
  Col 52: Mean=0.4961, Std=0.0432, Min=0.3413, Max=0.6409, RMS=0.4979
  Col 53: Mean=-0.4314, Std=0.1575, Min=-0.6907, Max=-0.0039, RMS=0.4593
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.5120, Std=0.1357, Min=-0.7463, Max=-0.2454, RMS=0.5297
  Col 58: Mean=0.4454, Std=0.1290, Min=0.2703, Max=0.7632, RMS=0.4637
  Col 59: Mean=-0.2168, Std=0.1618, Min=-0.6284, Max=0.0598, RMS=0.2705
  Col 60: Mean=-0.5845, Std=0.1287, Min=-0.7983, Max=-0.3335, RMS=0.5986
  Col 61: Mean=0.1638, Std=0.1412, Min=-0.2788, Max=0.4202, RMS=0.2163
  Col 62: Mean=-0.2891, Std=0.1938, Min=-0.7388, Max=0.1133, RMS=0.3481
  Col 63: Mean=-0.1581, Std=0.2566, Min=-0.8301, Max=0.2646, RMS=0.3014
  Col 64: Mean=0.2347, Std=0.0980, Min=-0.0544, Max=0.3999, RMS=0.2543
  Col 65: Mean=-0.8264, Std=0.1429, Min=-1.0776, Max=-0.2896, RMS=0.8386
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Quat.csv] (Cols: 92)
  Col 0: Mean=0.6351, Std=0.0266, Min=0.5748, Max=0.6962, RMS=0.6357
  Col 1: Mean=0.3082, Std=0.0272, Min=0.2371, Max=0.3794, RMS=0.3094
  Col 2: Mean=-0.5071, Std=0.0182, Min=-0.5633, Max=-0.4737, RMS=0.5074
  Col 3: Mean=0.4915, Std=0.0335, Min=0.4202, Max=0.5525, RMS=0.4927
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
