--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/MariaVittoria/imu/slope_down/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0019, Std=1.3627, Min=-10.0860, Max=5.3827, RMS=1.3627
  Col 1: Mean=-0.0116, Std=1.4564, Min=-7.8563, Max=4.3187, RMS=1.4565
  Col 2: Mean=0.0032, Std=1.7324, Min=-3.3902, Max=9.4815, RMS=1.7324
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0006, Std=0.5436, Min=-1.4945, Max=1.7619, RMS=0.5436
  Col 13: Mean=-0.0063, Std=0.7438, Min=-1.7550, Max=1.9631, RMS=0.7439
  Col 14: Mean=0.0073, Std=1.4867, Min=-2.4149, Max=6.5628, RMS=1.4867
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0021, Std=0.4340, Min=-0.9970, Max=0.8918, RMS=0.4340
  Col 19: Mean=-0.0047, Std=0.5958, Min=-1.4736, Max=1.6523, RMS=0.5958
  Col 20: Mean=0.0045, Std=1.4701, Min=-2.5651, Max=7.4199, RMS=1.4701
  Col 21: Mean=0.0021, Std=0.6329, Min=-1.8134, Max=1.5401, RMS=0.6329
  Col 22: Mean=-0.0076, Std=0.8335, Min=-2.4302, Max=2.1838, RMS=0.8335
  Col 23: Mean=0.0074, Std=1.6889, Min=-3.2577, Max=11.0630, RMS=1.6889
  Col 24: Mean=0.0047, Std=0.8666, Min=-3.9476, Max=3.7350, RMS=0.8666
  Col 25: Mean=-0.0060, Std=1.2255, Min=-4.2607, Max=3.0969, RMS=1.2256
  Col 26: Mean=0.0032, Std=1.6705, Min=-2.9107, Max=8.3724, RMS=1.6706
  Col 27: Mean=-0.0057, Std=0.8337, Min=-2.4767, Max=3.2668, RMS=0.8337
  Col 28: Mean=-0.0014, Std=1.4506, Min=-3.5065, Max=3.3998, RMS=1.4506
  Col 29: Mean=0.0039, Std=1.7626, Min=-3.6525, Max=7.7229, RMS=1.7626
  Col 30: Mean=-0.0140, Std=0.9260, Min=-2.8451, Max=1.7911, RMS=0.9261
  Col 31: Mean=0.0097, Std=2.1547, Min=-7.1893, Max=5.1712, RMS=2.1547
  Col 32: Mean=-0.0015, Std=1.8170, Min=-4.3839, Max=7.5217, RMS=1.8170
  Col 33: Mean=-0.0002, Std=0.7391, Min=-2.0993, Max=2.6031, RMS=0.7391
  Col 34: Mean=-0.0082, Std=0.7192, Min=-1.9821, Max=2.0200, RMS=0.7193
  Col 35: Mean=0.0072, Std=1.7745, Min=-3.6836, Max=11.6931, RMS=1.7746
  Col 36: Mean=-0.0027, Std=0.8551, Min=-3.0839, Max=2.2868, RMS=0.8551
  Col 37: Mean=-0.0109, Std=1.3925, Min=-5.5700, Max=2.9282, RMS=1.3925
  Col 38: Mean=0.0028, Std=1.6759, Min=-2.9843, Max=7.6856, RMS=1.6759
  Col 39: Mean=0.0038, Std=0.9453, Min=-2.7262, Max=3.0551, RMS=0.9453
  Col 40: Mean=0.0023, Std=2.0386, Min=-4.8023, Max=4.7885, RMS=2.0386
  Col 41: Mean=0.0023, Std=1.8301, Min=-4.2130, Max=8.4384, RMS=1.8301
  Col 42: Mean=0.0058, Std=1.2660, Min=-3.7057, Max=4.0812, RMS=1.2660
  Col 43: Mean=0.0143, Std=2.8438, Min=-9.3352, Max=6.3499, RMS=2.8439
  Col 44: Mean=-0.0028, Std=2.0355, Min=-5.2591, Max=7.9284, RMS=2.0355
  Col 45: Mean=0.0035, Std=2.5743, Min=-15.8944, Max=18.7636, RMS=2.5743
  Col 46: Mean=-0.0155, Std=3.5507, Min=-18.9836, Max=9.7637, RMS=3.5508
  Col 47: Mean=-0.0784, Std=3.2389, Min=-12.1188, Max=21.9236, RMS=3.2399
  Col 48: Mean=0.0111, Std=2.5033, Min=-9.2102, Max=14.6577, RMS=2.5033
  Col 49: Mean=0.0236, Std=3.8878, Min=-12.1181, Max=12.6030, RMS=3.8878
  Col 50: Mean=-0.0641, Std=2.4453, Min=-8.1950, Max=16.6570, RMS=2.4461
  Col 51: Mean=0.0187, Std=3.2112, Min=-15.4148, Max=18.1849, RMS=3.2112
  Col 52: Mean=0.0582, Std=6.6848, Min=-24.5846, Max=24.0817, RMS=6.6851
  Col 53: Mean=-0.0985, Std=4.4390, Min=-18.8878, Max=13.9964, RMS=4.4401
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0093, Std=1.8564, Min=-9.0178, Max=8.1038, RMS=1.8564
  Col 58: Mean=-0.0180, Std=4.1279, Min=-14.4912, Max=21.4764, RMS=4.1279
  Col 59: Mean=-0.0086, Std=2.5406, Min=-5.8858, Max=16.1669, RMS=2.5406
  Col 60: Mean=-0.0063, Std=1.6983, Min=-8.9467, Max=6.7191, RMS=1.6984
  Col 61: Mean=0.0221, Std=4.3972, Min=-13.8879, Max=16.4924, RMS=4.3973
  Col 62: Mean=-0.0765, Std=2.7122, Min=-7.2743, Max=18.0911, RMS=2.7132
  Col 63: Mean=-0.0741, Std=3.1259, Min=-17.1047, Max=23.1751, RMS=3.1268
  Col 64: Mean=0.0171, Std=7.8598, Min=-32.6587, Max=35.4170, RMS=7.8598
  Col 65: Mean=-0.1180, Std=6.0325, Min=-25.9498, Max=39.6824, RMS=6.0337
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=8.0608, Std=6.4378, Min=-8.7701, Max=21.7962, RMS=10.3161
  Col 1: Mean=-65.9793, Std=1.8221, Min=-69.6075, Max=-59.4303, RMS=66.0044
  Col 2: Mean=96.9497, Std=6.7605, Min=84.0930, Max=112.4240, RMS=97.1851
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-3.7676, Std=1.3122, Min=-6.6599, Max=-0.5927, RMS=3.9896
  Col 13: Mean=-56.8164, Std=2.1004, Min=-63.4704, Max=-52.6606, RMS=56.8552
  Col 14: Mean=-76.7957, Std=3.3900, Min=-85.9798, Max=-70.6397, RMS=76.8705
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=94.4628, Std=2.1208, Min=90.3623, Max=99.1312, RMS=94.4866
  Col 19: Mean=-37.4107, Std=5.2714, Min=-46.6875, Max=-26.5509, RMS=37.7802
  Col 20: Mean=85.8645, Std=3.4722, Min=78.9435, Max=92.5775, RMS=85.9347
  Col 21: Mean=65.4115, Std=2.0070, Min=58.9329, Max=69.6052, RMS=65.4423
  Col 22: Mean=4.0880, Std=0.9122, Min=2.1998, Max=5.9787, RMS=4.1886
  Col 23: Mean=24.9684, Std=3.9555, Min=14.8921, Max=32.8128, RMS=25.2797
  Col 24: Mean=63.0203, Std=20.9086, Min=6.5787, Max=96.4750, RMS=66.3983
  Col 25: Mean=-79.0227, Std=3.1039, Min=-83.3403, Max=-71.4410, RMS=79.0836
  Col 26: Mean=91.6160, Std=122.9378, Min=-179.4628, Max=179.9150, RMS=153.3205
  Col 27: Mean=-1.9354, Std=9.8496, Min=-15.1668, Max=24.8901, RMS=10.0379
  Col 28: Mean=-64.3242, Std=7.0045, Min=-76.9411, Max=-45.1776, RMS=64.7045
  Col 29: Mean=-104.6060, Std=14.2326, Min=-137.4427, Max=-82.8840, RMS=105.5698
  Col 30: Mean=-66.3356, Std=6.2691, Min=-80.0866, Max=-49.8046, RMS=66.6312
