--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Carlotta/imu/walk/Run_4
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0076, Std=2.0849, Min=-5.8494, Max=7.5202, RMS=2.0849
  Col 1: Mean=-0.0024, Std=1.7582, Min=-6.1119, Max=5.6596, RMS=1.7582
  Col 2: Mean=0.0047, Std=3.2064, Min=-6.9735, Max=10.0839, RMS=3.2064
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0033, Std=1.0761, Min=-2.9894, Max=3.5597, RMS=1.0762
  Col 13: Mean=0.0030, Std=0.9646, Min=-2.0804, Max=2.9141, RMS=0.9646
  Col 14: Mean=0.0039, Std=2.9424, Min=-6.2908, Max=8.4007, RMS=2.9424
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0050, Std=0.6824, Min=-2.2109, Max=2.0284, RMS=0.6824
  Col 19: Mean=-0.0005, Std=0.6217, Min=-1.5402, Max=1.8470, RMS=0.6217
  Col 20: Mean=0.0040, Std=2.8803, Min=-6.8729, Max=8.5615, RMS=2.8803
  Col 21: Mean=-0.0042, Std=1.0047, Min=-2.7154, Max=2.7889, RMS=1.0047
  Col 22: Mean=0.0007, Std=1.0546, Min=-3.7487, Max=3.3717, RMS=1.0546
  Col 23: Mean=0.0048, Std=3.0782, Min=-5.7495, Max=10.3845, RMS=3.0782
  Col 24: Mean=-0.0055, Std=1.9133, Min=-5.1855, Max=5.9447, RMS=1.9133
  Col 25: Mean=0.0138, Std=1.0125, Min=-3.5192, Max=4.4530, RMS=1.0126
  Col 26: Mean=-0.0057, Std=2.8611, Min=-5.9595, Max=7.9380, RMS=2.8611
  Col 27: Mean=-0.0149, Std=3.6906, Min=-7.4917, Max=8.3985, RMS=3.6907
  Col 28: Mean=-0.0046, Std=1.1083, Min=-5.9841, Max=8.4076, RMS=1.1083
  Col 29: Mean=-0.0094, Std=2.5514, Min=-7.2595, Max=7.4185, RMS=2.5514
  Col 30: Mean=0.0540, Std=4.9321, Min=-10.2757, Max=10.9329, RMS=4.9324
  Col 31: Mean=-0.0126, Std=1.4054, Min=-3.6721, Max=6.5248, RMS=1.4054
  Col 32: Mean=-0.1655, Std=2.6853, Min=-8.9590, Max=6.2380, RMS=2.6903
  Col 33: Mean=-0.0051, Std=1.1405, Min=-3.5918, Max=4.7798, RMS=1.1405
  Col 34: Mean=-0.0023, Std=1.0567, Min=-3.5722, Max=3.0214, RMS=1.0567
  Col 35: Mean=0.0054, Std=2.9932, Min=-5.2589, Max=9.9190, RMS=2.9932
  Col 36: Mean=-0.0079, Std=2.0622, Min=-6.7371, Max=8.0681, RMS=2.0622
  Col 37: Mean=-0.0200, Std=1.3998, Min=-3.9221, Max=3.3890, RMS=1.4000
  Col 38: Mean=-0.0038, Std=2.7897, Min=-5.7500, Max=7.1335, RMS=2.7897
  Col 39: Mean=-0.0223, Std=3.8783, Min=-10.5758, Max=12.8941, RMS=3.8784
  Col 40: Mean=0.0071, Std=1.6662, Min=-5.8520, Max=3.9279, RMS=1.6662
  Col 41: Mean=-0.0081, Std=2.2188, Min=-4.8523, Max=6.2282, RMS=2.2188
  Col 42: Mean=-0.0393, Std=5.5332, Min=-13.5609, Max=15.9778, RMS=5.5333
  Col 43: Mean=0.0146, Std=2.2980, Min=-6.4957, Max=5.7722, RMS=2.2981
  Col 44: Mean=-0.0357, Std=2.3714, Min=-7.1970, Max=6.2787, RMS=2.3717
  Col 45: Mean=0.0083, Std=5.8215, Min=-27.0030, Max=18.1492, RMS=5.8215
  Col 46: Mean=-0.0160, Std=3.2411, Min=-14.9306, Max=12.0269, RMS=3.2411
  Col 47: Mean=-0.0186, Std=7.6506, Min=-18.2800, Max=53.6386, RMS=7.6506
  Col 48: Mean=-0.0830, Std=7.4668, Min=-20.7234, Max=18.5313, RMS=7.4672
  Col 49: Mean=0.0310, Std=2.9353, Min=-10.9424, Max=12.2081, RMS=2.9355
  Col 50: Mean=-0.1977, Std=4.7426, Min=-10.6627, Max=26.9743, RMS=4.7468
  Col 51: Mean=-0.1138, Std=13.1809, Min=-42.8414, Max=41.0588, RMS=13.1814
  Col 52: Mean=-0.0218, Std=4.9733, Min=-33.2647, Max=31.9643, RMS=4.9733
  Col 53: Mean=-0.3601, Std=9.5807, Min=-41.2250, Max=21.6665, RMS=9.5875
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0165, Std=5.6948, Min=-25.8366, Max=12.9658, RMS=5.6949
  Col 58: Mean=0.0281, Std=2.7525, Min=-9.9106, Max=12.9074, RMS=2.7527
  Col 59: Mean=-0.0488, Std=7.3090, Min=-18.6379, Max=38.7781, RMS=7.3092
  Col 60: Mean=-0.0804, Std=7.6951, Min=-23.9817, Max=17.7321, RMS=7.6955
  Col 61: Mean=-0.0138, Std=3.1340, Min=-14.5787, Max=10.7694, RMS=3.1340
  Col 62: Mean=-0.2686, Std=4.8911, Min=-13.8847, Max=23.8586, RMS=4.8985
  Col 63: Mean=-0.1681, Std=13.9626, Min=-45.2160, Max=46.3607, RMS=13.9636
  Col 64: Mean=-0.0486, Std=4.1759, Min=-20.5378, Max=20.8565, RMS=4.1762
  Col 65: Mean=-0.4596, Std=9.2157, Min=-42.2157, Max=20.4530, RMS=9.2271
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-3.1957, Std=10.7947, Min=-33.7815, Max=21.8040, RMS=11.2578
  Col 1: Mean=-72.3097, Std=3.2211, Min=-79.9347, Max=-62.9968, RMS=72.3814
  Col 2: Mean=-125.1961, Std=106.5210, Min=-179.9659, Max=179.9726, RMS=164.3800
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=11.3483, Std=2.2468, Min=5.4667, Max=19.7147, RMS=11.5686
  Col 13: Mean=-61.0236, Std=3.4361, Min=-71.6987, Max=-52.0352, RMS=61.1202
  Col 14: Mean=-5.0108, Std=3.0859, Min=-16.0057, Max=2.3039, RMS=5.8848
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-103.6538, Std=2.9962, Min=-112.6781, Max=-93.7403, RMS=103.6971
  Col 19: Mean=-5.5045, Std=1.8999, Min=-10.8298, Max=0.9343, RMS=5.8231
  Col 20: Mean=-97.6999, Std=1.9286, Min=-103.0239, Max=-92.3852, RMS=97.7189
  Col 21: Mean=75.1651, Std=2.9691, Min=66.0961, Max=85.2678, RMS=75.2237
  Col 22: Mean=-2.9822, Std=1.1730, Min=-5.9984, Max=0.0831, RMS=3.2046
  Col 23: Mean=102.5578, Std=2.6982, Min=96.7335, Max=109.1985, RMS=102.5933
  Col 24: Mean=-5.4549, Std=21.4375, Min=-41.9923, Max=54.7483, RMS=22.1207
  Col 25: Mean=-74.4411, Std=6.7602, Min=-84.9556, Max=-56.2736, RMS=74.7475
  Col 26: Mean=-49.2985, Std=26.7228, Min=-121.4607, Max=-13.5233, RMS=56.0754
  Col 27: Mean=-34.6871, Std=41.4204, Min=-128.0284, Max=99.4484, RMS=54.0264
  Col 28: Mean=-70.5992, Std=12.7701, Min=-89.6345, Max=-38.1797, RMS=71.7449
  Col 29: Mean=-28.0691, Std=43.9747, Min=-160.0910, Max=49.0564, RMS=52.1694
  Col 30: Mean=72.3561, Std=14.1485, Min=46.8565, Max=173.3712, RMS=73.7264
  Col 31: Mean=-4.4075, Std=15.2842, Min=-37.8121, Max=23.7584, RMS=15.9070
  Col 32: Mean=-155.9479, Std=8.9740, Min=-179.2439, Max=-128.1621, RMS=156.2059
  Col 33: Mean=66.1924, Std=2.8037, Min=58.2880, Max=74.1489, RMS=66.2517
  Col 34: Mean=1.3100, Std=1.0238, Min=-1.4503, Max=4.3650, RMS=1.6626
  Col 35: Mean=85.5362, Std=3.1123, Min=78.7641, Max=93.2505, RMS=85.5928
  Col 36: Mean=-2.4114, Std=38.2060, Min=-82.1299, Max=55.8472, RMS=38.2820
  Col 37: Mean=-76.2874, Std=7.0987, Min=-86.7762, Max=-56.0747, RMS=76.6170
  Col 38: Mean=88.6329, Std=44.1867, Min=33.8401, Max=179.7715, RMS=99.0367
  Col 39: Mean=1.7859, Std=44.4433, Min=-110.8770, Max=60.9728, RMS=44.4791
  Col 40: Mean=-67.9842, Std=13.7690, Min=-87.3388, Max=-35.6857, RMS=69.3645
  Col 41: Mean=56.6508, Std=47.5482, Min=7.2354, Max=167.7678, RMS=73.9604
  Col 42: Mean=72.9984, Std=15.7184, Min=39.4984, Max=101.5362, RMS=74.6715
  Col 43: Mean=2.2249, Std=13.7388, Min=-25.8372, Max=30.4939, RMS=13.9178
  Col 44: Mean=-33.5146, Std=8.7883, Min=-59.7712, Max=-9.2529, RMS=34.6477
  Col 45: Mean=40.2501, Std=96.3902, Min=-179.8904, Max=179.8295, RMS=104.4564
  Col 46: Mean=-74.2635, Std=7.4008, Min=-87.8484, Max=-60.0365, RMS=74.6314
  Col 47: Mean=25.2923, Std=107.4212, Min=-179.3878, Max=179.8971, RMS=110.3586
  Col 48: Mean=63.2488, Std=90.9311, Min=-179.7184, Max=178.4204, RMS=110.7649
  Col 49: Mean=-69.5876, Std=16.3584, Min=-89.5750, Max=-34.5829, RMS=71.4845
  Col 50: Mean=-69.1294, Std=113.9763, Min=-179.9561, Max=179.9464, RMS=133.3022
  Col 51: Mean=7.0255, Std=47.0497, Min=-178.9237, Max=179.2965, RMS=47.5713
  Col 52: Mean=-36.7431, Std=24.0275, Min=-89.3925, Max=6.0615, RMS=43.9019
  Col 53: Mean=-14.5014, Std=47.0674, Min=-179.4583, Max=176.2559, RMS=49.2507
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-49.3628, Std=102.1508, Min=-179.7986, Max=179.7663, RMS=113.4525
  Col 58: Mean=-74.0928, Std=7.8407, Min=-89.3200, Max=-59.9700, RMS=74.5065
  Col 59: Mean=-54.1671, Std=100.4141, Min=-179.9622, Max=179.9839, RMS=114.0923
  Col 60: Mean=-109.6123, Std=70.1295, Min=-176.6453, Max=171.5495, RMS=130.1269
  Col 61: Mean=-66.7617, Std=18.2455, Min=-89.6930, Max=-26.4152, RMS=69.2101
  Col 62: Mean=-58.4166, Std=135.2645, Min=-179.9790, Max=179.9780, RMS=147.3397
  Col 63: Mean=-0.7762, Std=56.3366, Min=-179.1966, Max=178.8866, RMS=56.3420
  Col 64: Mean=-38.5561, Std=23.4692, Min=-88.7705, Max=4.5768, RMS=45.1373
  Col 65: Mean=12.6292, Std=59.9664, Min=-179.8691, Max=179.7672, RMS=61.2819
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
