--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Laura/imu/stairs_down/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0143, Std=1.0847, Min=-2.3072, Max=5.3724, RMS=1.0848
  Col 1: Mean=-0.0202, Std=0.9440, Min=-2.9288, Max=2.7405, RMS=0.9442
  Col 2: Mean=-0.2108, Std=2.7614, Min=-9.1831, Max=8.1726, RMS=2.7695
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0091, Std=0.6059, Min=-1.6618, Max=2.6595, RMS=0.6060
  Col 13: Mean=-0.0043, Std=0.6076, Min=-1.8080, Max=1.9814, RMS=0.6077
  Col 14: Mean=0.0035, Std=2.2954, Min=-4.7822, Max=6.9216, RMS=2.2954
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0101, Std=0.5077, Min=-1.3613, Max=1.5078, RMS=0.5078
  Col 19: Mean=-0.0035, Std=0.4118, Min=-1.0463, Max=0.8214, RMS=0.4118
  Col 20: Mean=-0.0288, Std=2.2527, Min=-8.7214, Max=7.3612, RMS=2.2529
  Col 21: Mean=-0.0120, Std=0.6781, Min=-2.0069, Max=2.8553, RMS=0.6782
  Col 22: Mean=-0.0030, Std=0.7485, Min=-2.1176, Max=2.1442, RMS=0.7485
  Col 23: Mean=0.0061, Std=2.4940, Min=-5.1246, Max=7.5726, RMS=2.4940
  Col 24: Mean=-0.0108, Std=1.1596, Min=-2.5423, Max=4.6693, RMS=1.1596
  Col 25: Mean=-0.0003, Std=0.7159, Min=-2.8586, Max=1.7974, RMS=0.7159
  Col 26: Mean=0.0014, Std=2.4232, Min=-4.8500, Max=8.2491, RMS=2.4232
  Col 27: Mean=-0.0152, Std=1.1592, Min=-2.2853, Max=3.4305, RMS=1.1593
  Col 28: Mean=-0.0103, Std=0.8127, Min=-2.2002, Max=2.4803, RMS=0.8127
  Col 29: Mean=-0.0006, Std=2.4604, Min=-5.2101, Max=7.6861, RMS=2.4604
  Col 30: Mean=-0.0220, Std=1.2910, Min=-2.6867, Max=4.3251, RMS=1.2912
  Col 31: Mean=-0.0114, Std=0.9736, Min=-2.4245, Max=2.3601, RMS=0.9737
  Col 32: Mean=-0.0005, Std=2.3693, Min=-5.1703, Max=7.0184, RMS=2.3693
  Col 33: Mean=-0.0109, Std=0.6760, Min=-2.3574, Max=2.8099, RMS=0.6761
  Col 34: Mean=-0.0042, Std=0.7213, Min=-1.9262, Max=2.0022, RMS=0.7213
  Col 35: Mean=0.0062, Std=2.5061, Min=-4.9691, Max=8.0339, RMS=2.5062
  Col 36: Mean=-0.0007, Std=1.1975, Min=-4.4473, Max=4.1035, RMS=1.1975
  Col 37: Mean=-0.0150, Std=0.8401, Min=-3.7155, Max=1.9519, RMS=0.8402
  Col 38: Mean=-0.0019, Std=2.5865, Min=-5.2649, Max=8.2903, RMS=2.5865
  Col 39: Mean=-0.0042, Std=1.4103, Min=-5.3956, Max=4.2209, RMS=1.4103
  Col 40: Mean=-0.0036, Std=0.8489, Min=-3.6122, Max=1.6849, RMS=0.8489
  Col 41: Mean=-0.0027, Std=2.5287, Min=-5.0576, Max=7.9662, RMS=2.5287
  Col 42: Mean=-0.0057, Std=1.5834, Min=-5.9564, Max=4.5570, RMS=1.5834
  Col 43: Mean=-0.0023, Std=0.9744, Min=-3.4806, Max=2.0342, RMS=0.9744
  Col 44: Mean=-0.0039, Std=2.5046, Min=-5.6163, Max=7.8243, RMS=2.5046
  Col 45: Mean=0.0026, Std=2.4917, Min=-8.6911, Max=10.2782, RMS=2.4917
  Col 46: Mean=-0.0058, Std=2.3392, Min=-10.4885, Max=7.1672, RMS=2.3392
  Col 47: Mean=-0.0019, Std=3.4178, Min=-11.1052, Max=13.0778, RMS=3.4178
  Col 48: Mean=-0.0595, Std=3.8733, Min=-14.6648, Max=12.7202, RMS=3.8737
  Col 49: Mean=0.0042, Std=2.5095, Min=-11.9049, Max=10.0666, RMS=2.5095
  Col 50: Mean=-0.0626, Std=2.8973, Min=-6.1141, Max=12.3989, RMS=2.8980
  Col 51: Mean=-0.0132, Std=6.7196, Min=-24.5529, Max=21.0968, RMS=6.7196
  Col 52: Mean=0.0424, Std=4.7091, Min=-41.6561, Max=55.8407, RMS=4.7093
  Col 53: Mean=0.0136, Std=6.8994, Min=-31.4582, Max=57.6677, RMS=6.8994
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0147, Std=2.3372, Min=-6.4218, Max=8.0806, RMS=2.3372
  Col 58: Mean=0.0041, Std=2.1434, Min=-7.8824, Max=8.3891, RMS=2.1434
  Col 59: Mean=0.0050, Std=3.1678, Min=-10.2238, Max=14.0551, RMS=3.1678
  Col 60: Mean=-0.0485, Std=4.6756, Min=-17.2908, Max=16.2691, RMS=4.6759
  Col 61: Mean=-0.0139, Std=2.1278, Min=-6.8705, Max=9.5138, RMS=2.1278
  Col 62: Mean=-0.0811, Std=3.1136, Min=-13.6607, Max=13.1995, RMS=3.1146
  Col 63: Mean=-0.0448, Std=7.6015, Min=-33.5319, Max=32.3808, RMS=7.6016
  Col 64: Mean=-0.0098, Std=3.7679, Min=-27.3043, Max=34.6488, RMS=3.7680
  Col 65: Mean=0.0055, Std=7.8203, Min=-37.1996, Max=62.5598, RMS=7.8203
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-10.5389, Std=29.3786, Min=-179.8936, Max=179.8309, RMS=31.2117
  Col 1: Mean=-78.1409, Std=11.9536, Min=-83.9595, Max=-6.2244, RMS=79.0499
  Col 2: Mean=-127.6940, Std=110.6184, Min=-179.9094, Max=179.9816, RMS=168.9443
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-6.2407, Std=1.4127, Min=-10.3854, Max=-2.7313, RMS=6.3986
  Col 13: Mean=-55.8037, Std=1.9023, Min=-61.4270, Max=-51.6720, RMS=55.8361
  Col 14: Mean=7.5534, Std=2.0936, Min=3.6466, Max=13.1789, RMS=7.8382
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=84.5086, Std=5.3762, Min=81.7630, Max=173.0396, RMS=84.6794
  Col 19: Mean=1.8495, Std=6.6254, Min=-14.3563, Max=13.0225, RMS=6.8787
  Col 20: Mean=168.8105, Std=1.8966, Min=163.1021, Max=178.6642, RMS=168.8212
  Col 21: Mean=57.6661, Std=2.2798, Min=51.3723, Max=62.6208, RMS=57.7112
  Col 22: Mean=1.9770, Std=0.9112, Min=-0.5234, Max=4.0918, RMS=2.1769
  Col 23: Mean=99.6211, Std=2.3751, Min=93.6989, Max=105.2666, RMS=99.6494
  Col 24: Mean=-14.6005, Std=10.7393, Min=-40.1818, Max=17.4490, RMS=18.1248
  Col 25: Mean=-81.3032, Std=1.6486, Min=-84.1729, Max=-77.3066, RMS=81.3199
  Col 26: Mean=-53.5799, Std=11.2931, Min=-80.8030, Max=-26.2473, RMS=54.7571
  Col 27: Mean=-34.2901, Std=4.5175, Min=-45.3718, Max=-20.6315, RMS=34.5864
  Col 28: Mean=-71.5897, Std=2.8683, Min=-79.2198, Max=-65.2039, RMS=71.6472
  Col 29: Mean=-28.7121, Std=9.3802, Min=-47.1984, Max=-6.3633, RMS=30.2055
  Col 30: Mean=-73.0816, Std=2.1823, Min=-77.5302, Max=-67.8495, RMS=73.1141
  Col 31: Mean=5.3439, Std=2.8734, Min=-2.2646, Max=11.6534, RMS=6.0674
  Col 32: Mean=15.2161, Std=9.1926, Min=-1.2185, Max=35.3328, RMS=17.7773
  Col 33: Mean=54.0800, Std=2.1714, Min=47.8853, Max=58.5181, RMS=54.1236
  Col 34: Mean=-3.3198, Std=1.0613, Min=-5.4593, Max=-0.6165, RMS=3.4853
  Col 35: Mean=81.5687, Std=3.1012, Min=74.9507, Max=87.5545, RMS=81.6276
  Col 36: Mean=41.5357, Std=10.1273, Min=13.3319, Max=66.1793, RMS=42.7525
  Col 37: Mean=-78.6434, Std=2.6196, Min=-83.9608, Max=-72.1141, RMS=78.6870
  Col 38: Mean=46.6608, Std=11.0374, Min=26.4794, Max=80.9003, RMS=47.9484
  Col 39: Mean=51.2883, Std=4.1571, Min=44.4022, Max=68.7790, RMS=51.4565
  Col 40: Mean=-60.6191, Std=3.2796, Min=-68.5904, Max=-50.7242, RMS=60.7077
  Col 41: Mean=0.7214, Std=7.6345, Min=-17.6948, Max=16.4344, RMS=7.6685
  Col 42: Mean=-76.8121, Std=3.6286, Min=-85.1287, Max=-66.4367, RMS=76.8977
  Col 43: Mean=-3.8514, Std=2.9700, Min=-12.5937, Max=3.8137, RMS=4.8635
  Col 44: Mean=146.6046, Std=10.1399, Min=126.5366, Max=178.3771, RMS=146.9548
  Col 45: Mean=-9.4421, Std=78.7896, Min=-179.7472, Max=179.7623, RMS=79.3533
  Col 46: Mean=-76.7204, Std=6.3658, Min=-88.7384, Max=-61.3315, RMS=76.9841
  Col 47: Mean=28.1050, Std=67.7110, Min=-179.7771, Max=179.5675, RMS=73.3121
  Col 48: Mean=44.4144, Std=124.6845, Min=-179.5828, Max=179.6699, RMS=132.3588
  Col 49: Mean=-69.1838, Std=15.8548, Min=-89.6257, Max=-29.3619, RMS=70.9772
  Col 50: Mean=77.0952, Std=108.4826, Min=-179.9619, Max=179.8672, RMS=133.0870
  Col 51: Mean=-32.2103, Std=18.7981, Min=-173.3250, Max=170.3949, RMS=37.2944
  Col 52: Mean=-46.6955, Std=16.0460, Min=-88.0460, Max=-13.4567, RMS=49.3756
  Col 53: Mean=0.2340, Std=17.7548, Min=-114.5599, Max=151.7949, RMS=17.7564
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=3.9538, Std=57.1471, Min=-179.3967, Max=179.7598, RMS=57.2837
  Col 58: Mean=-75.9443, Std=7.5695, Min=-88.6839, Max=-56.0884, RMS=76.3206
  Col 59: Mean=-9.7604, Std=56.4418, Min=-179.8557, Max=179.9076, RMS=57.2795
  Col 60: Mean=-89.3348, Std=88.7865, Min=-179.9729, Max=178.4656, RMS=125.9513
  Col 61: Mean=-68.0120, Std=18.6910, Min=-89.6679, Max=-19.1169, RMS=70.5336
  Col 62: Mean=-37.8697, Std=140.6043, Min=-179.7128, Max=179.9914, RMS=145.6149
  Col 63: Mean=22.1943, Std=14.5048, Min=-33.5342, Max=102.2923, RMS=26.5137
  Col 64: Mean=-44.1234, Std=14.5417, Min=-87.4661, Max=-5.6181, RMS=46.4579
  Col 65: Mean=-8.2355, Std=13.7679, Min=-91.4756, Max=46.5814, RMS=16.0430
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Magnetic_Field.csv] (Cols: 69)
  Col 0: Mean=-0.5652, Std=0.1004, Min=-0.7637, Max=-0.4321, RMS=0.5740
  Col 1: Mean=-0.0439, Std=0.0692, Min=-0.1931, Max=0.0723, RMS=0.0820
  Col 2: Mean=-0.4060, Std=0.0640, Min=-0.5432, Max=-0.2637, RMS=0.4110
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.7091, Std=0.0473, Min=-0.7969, Max=-0.6118, RMS=0.7107
  Col 13: Mean=0.0876, Std=0.0576, Min=-0.0222, Max=0.2107, RMS=0.1049
  Col 14: Mean=-0.1104, Std=0.0982, Min=-0.3301, Max=0.0112, RMS=0.1478
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.2890, Std=0.0603, Min=0.1560, Max=0.3967, RMS=0.2952
  Col 19: Mean=-0.6521, Std=0.0673, Min=-0.7812, Max=-0.5298, RMS=0.6556
  Col 20: Mean=-0.0288, Std=0.0832, Min=-0.2026, Max=0.1162, RMS=0.0880
  Col 21: Mean=0.1687, Std=0.0721, Min=0.0381, Max=0.3123, RMS=0.1834
  Col 22: Mean=-0.4118, Std=0.1107, Min=-0.6321, Max=-0.2820, RMS=0.4264
  Col 23: Mean=-0.5593, Std=0.0242, Min=-0.6208, Max=-0.4883, RMS=0.5599
  Col 24: Mean=-0.6086, Std=0.0940, Min=-0.7698, Max=-0.4829, RMS=0.6158
  Col 25: Mean=-0.2793, Std=0.0668, Min=-0.3931, Max=-0.1208, RMS=0.2872
  Col 26: Mean=0.0429, Std=0.0993, Min=-0.1580, Max=0.2395, RMS=0.1082
  Col 27: Mean=-0.6723, Std=0.0846, Min=-0.8027, Max=-0.5320, RMS=0.6776
  Col 28: Mean=-0.0167, Std=0.0836, Min=-0.1851, Max=0.1646, RMS=0.0853
  Col 29: Mean=-0.0557, Std=0.1202, Min=-0.2537, Max=0.2117, RMS=0.1325
  Col 30: Mean=-0.1685, Std=0.0785, Min=-0.3201, Max=0.0237, RMS=0.1859
  Col 31: Mean=0.6487, Std=0.0957, Min=0.4817, Max=0.8037, RMS=0.6558
  Col 32: Mean=-0.1497, Std=0.1237, Min=-0.3208, Max=0.1277, RMS=0.1942
  Col 33: Mean=-0.0443, Std=0.0474, Min=-0.1487, Max=0.0442, RMS=0.0648
  Col 34: Mean=-0.3745, Std=0.0991, Min=-0.5732, Max=-0.2393, RMS=0.3874
  Col 35: Mean=-0.5305, Std=0.0291, Min=-0.5994, Max=-0.4829, RMS=0.5313
  Col 36: Mean=-0.6225, Std=0.0798, Min=-0.7739, Max=-0.4854, RMS=0.6276
  Col 37: Mean=0.1785, Std=0.0718, Min=-0.0193, Max=0.3052, RMS=0.1924
  Col 38: Mean=-0.1043, Std=0.0381, Min=-0.1863, Max=-0.0356, RMS=0.1110
  Col 39: Mean=-0.7338, Std=0.0955, Min=-0.9131, Max=-0.5654, RMS=0.7399
  Col 40: Mean=-0.0475, Std=0.0907, Min=-0.2874, Max=0.1038, RMS=0.1024
  Col 41: Mean=0.0285, Std=0.0671, Min=-0.1289, Max=0.1926, RMS=0.0729
  Col 42: Mean=0.2054, Std=0.0893, Min=-0.0300, Max=0.4143, RMS=0.2240
  Col 43: Mean=0.6551, Std=0.1149, Min=0.4517, Max=0.8708, RMS=0.6651
  Col 44: Mean=0.0561, Std=0.0747, Min=-0.1235, Max=0.2659, RMS=0.0934
  Col 45: Mean=-0.6021, Std=0.1054, Min=-0.8345, Max=-0.3691, RMS=0.6113
  Col 46: Mean=0.0204, Std=0.0742, Min=-0.2214, Max=0.1465, RMS=0.0770
  Col 47: Mean=0.1702, Std=0.2044, Min=-0.2527, Max=0.6255, RMS=0.2659
  Col 48: Mean=-0.4416, Std=0.2114, Min=-0.9250, Max=0.0347, RMS=0.4896
  Col 49: Mean=-0.1977, Std=0.1618, Min=-0.6528, Max=0.1309, RMS=0.2555
  Col 50: Mean=0.2860, Std=0.2277, Min=-0.2656, Max=0.8311, RMS=0.3656
  Col 51: Mean=-0.5186, Std=0.2423, Min=-1.5171, Max=-0.0964, RMS=0.5724
  Col 52: Mean=-0.0173, Std=0.2118, Min=-0.7642, Max=0.4370, RMS=0.2125
  Col 53: Mean=-0.1909, Std=0.2602, Min=-1.0850, Max=0.7998, RMS=0.3227
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.6678, Std=0.1145, Min=-0.8923, Max=-0.4167, RMS=0.6776
  Col 58: Mean=-0.0200, Std=0.0764, Min=-0.1326, Max=0.1479, RMS=0.0790
  Col 59: Mean=0.1191, Std=0.1741, Min=-0.3223, Max=0.5605, RMS=0.2109
  Col 60: Mean=-0.5522, Std=0.2715, Min=-1.2131, Max=0.0061, RMS=0.6154
  Col 61: Mean=0.1316, Std=0.1873, Min=-0.3242, Max=0.5999, RMS=0.2290
  Col 62: Mean=0.4259, Std=0.1836, Min=0.0513, Max=0.9619, RMS=0.4638
  Col 63: Mean=-0.7055, Std=0.3459, Min=-1.7815, Max=-0.3462, RMS=0.7857
  Col 64: Mean=-0.1850, Std=0.1877, Min=-0.6650, Max=0.1748, RMS=0.2635
  Col 65: Mean=-0.4621, Std=0.3854, Min=-1.5959, Max=0.1819, RMS=0.6017
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Quat.csv] (Cols: 92)
  Col 0: Mean=0.0288, Std=0.0178, Min=-0.0005, Max=0.0715, RMS=0.0339
  Col 1: Mean=-0.4981, Std=0.3965, Min=-0.6701, Max=0.6626, RMS=0.6366
  Col 2: Mean=-0.0115, Std=0.0170, Min=-0.0567, Max=0.0325, RMS=0.0206
  Col 3: Mean=-0.5881, Std=0.4730, Min=-0.7838, Max=0.7825, RMS=0.7547
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 13: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 14: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
