--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Federico/imu/stairs_down/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0029, Std=2.0391, Min=-9.8353, Max=8.0369, RMS=2.0391
  Col 1: Mean=-0.0161, Std=2.4616, Min=-9.3642, Max=11.6614, RMS=2.4616
  Col 2: Mean=-0.0019, Std=3.6392, Min=-7.5247, Max=22.3709, RMS=3.6392
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0053, Std=1.0318, Min=-3.9454, Max=4.6253, RMS=1.0318
  Col 13: Mean=-0.0246, Std=1.0399, Min=-3.7180, Max=6.1887, RMS=1.0402
  Col 14: Mean=0.0187, Std=3.5550, Min=-9.1782, Max=22.9715, RMS=3.5551
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0524, Std=1.4926, Min=-5.4394, Max=3.3007, RMS=1.4935
  Col 19: Mean=-0.0091, Std=1.6187, Min=-6.2369, Max=5.9261, RMS=1.6188
  Col 20: Mean=0.0126, Std=3.5290, Min=-9.1222, Max=20.4773, RMS=3.5290
  Col 21: Mean=-0.0037, Std=1.8983, Min=-6.5088, Max=8.3156, RMS=1.8983
  Col 22: Mean=-0.0231, Std=1.3213, Min=-3.0171, Max=6.5724, RMS=1.3215
  Col 23: Mean=0.0151, Std=3.6293, Min=-6.5096, Max=19.3062, RMS=3.6293
  Col 24: Mean=0.0000, Std=2.3697, Min=-8.1174, Max=9.5351, RMS=2.3697
  Col 25: Mean=0.0157, Std=2.3431, Min=-10.8563, Max=10.0427, RMS=2.3432
  Col 26: Mean=-0.0112, Std=3.5578, Min=-7.1547, Max=18.6580, RMS=3.5578
  Col 27: Mean=0.0107, Std=3.0084, Min=-12.1241, Max=8.5544, RMS=3.0084
  Col 28: Mean=-0.0957, Std=2.1663, Min=-6.1294, Max=6.1108, RMS=2.1684
  Col 29: Mean=0.0029, Std=4.5258, Min=-8.2504, Max=18.9264, RMS=4.5258
  Col 30: Mean=-0.0567, Std=4.9852, Min=-17.9493, Max=17.2138, RMS=4.9856
  Col 31: Mean=-0.1770, Std=3.2662, Min=-14.5814, Max=12.1084, RMS=3.2710
  Col 32: Mean=-0.0471, Std=5.4032, Min=-14.7966, Max=21.2248, RMS=5.4034
  Col 33: Mean=0.0009, Std=1.1921, Min=-3.8303, Max=4.9736, RMS=1.1921
  Col 34: Mean=-0.0424, Std=1.9387, Min=-9.4150, Max=6.3021, RMS=1.9392
  Col 35: Mean=0.0053, Std=3.5335, Min=-9.3254, Max=17.8173, RMS=3.5335
  Col 36: Mean=0.0557, Std=2.8662, Min=-9.3761, Max=19.3803, RMS=2.8667
  Col 37: Mean=-0.0501, Std=2.1721, Min=-6.6891, Max=9.4779, RMS=2.1727
  Col 38: Mean=-0.0193, Std=3.5378, Min=-7.3715, Max=13.3086, RMS=3.5379
  Col 39: Mean=0.0549, Std=3.6129, Min=-12.1284, Max=8.9416, RMS=3.6133
  Col 40: Mean=-0.0249, Std=2.9450, Min=-13.0373, Max=9.6166, RMS=2.9451
  Col 41: Mean=-0.0679, Std=4.9763, Min=-16.1510, Max=24.3763, RMS=4.9767
  Col 42: Mean=0.0236, Std=5.6170, Min=-21.6824, Max=17.5642, RMS=5.6170
  Col 43: Mean=-0.0743, Std=4.6414, Min=-20.5890, Max=18.0360, RMS=4.6420
  Col 44: Mean=-0.1112, Std=6.3724, Min=-23.7445, Max=24.4735, RMS=6.3733
  Col 45: Mean=0.0285, Std=3.3812, Min=-13.2654, Max=12.8585, RMS=3.3813
  Col 46: Mean=0.0072, Std=2.7056, Min=-11.4306, Max=14.7605, RMS=2.7056
  Col 47: Mean=-0.0111, Std=6.5214, Min=-16.2492, Max=46.4499, RMS=6.5215
  Col 48: Mean=-0.0840, Std=5.1059, Min=-19.2611, Max=13.1350, RMS=5.1066
  Col 49: Mean=-0.0519, Std=3.6508, Min=-18.5436, Max=15.4959, RMS=3.6512
  Col 50: Mean=-0.1348, Std=4.7168, Min=-10.5158, Max=26.7346, RMS=4.7188
  Col 51: Mean=0.0066, Std=8.7479, Min=-26.1854, Max=47.5027, RMS=8.7479
  Col 52: Mean=0.0033, Std=5.5700, Min=-22.8808, Max=34.5813, RMS=5.5700
  Col 53: Mean=-0.0461, Std=8.0340, Min=-25.9062, Max=66.0617, RMS=8.0342
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0076, Std=2.7179, Min=-23.5819, Max=17.6918, RMS=2.7179
  Col 58: Mean=0.0123, Std=3.4023, Min=-10.4784, Max=27.4367, RMS=3.4023
  Col 59: Mean=-0.0254, Std=6.2435, Min=-18.0671, Max=34.6742, RMS=6.2435
  Col 60: Mean=-0.0485, Std=4.3287, Min=-23.2992, Max=15.2232, RMS=4.3289
  Col 61: Mean=-0.0424, Std=5.4459, Min=-25.7342, Max=20.1594, RMS=5.4461
  Col 62: Mean=-0.1332, Std=4.9700, Min=-12.2611, Max=30.5091, RMS=4.9718
  Col 63: Mean=0.0193, Std=8.1758, Min=-27.7959, Max=49.6421, RMS=8.1759
  Col 64: Mean=0.0197, Std=6.9657, Min=-23.7265, Max=29.1817, RMS=6.9657
  Col 65: Mean=-0.0682, Std=8.3940, Min=-21.0596, Max=70.4016, RMS=8.3943
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-35.4992, Std=12.6670, Min=-71.5740, Max=-15.0991, RMS=37.6915
  Col 1: Mean=-79.8122, Std=2.2956, Min=-85.4094, Max=-74.0192, RMS=79.8452
  Col 2: Mean=-113.3845, Std=12.1708, Min=-137.6730, Max=-80.0110, RMS=114.0359
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-2.3812, Std=14.2470, Min=-22.9783, Max=53.7856, RMS=14.4446
  Col 13: Mean=-65.5516, Std=3.5920, Min=-74.0591, Max=-59.0016, RMS=65.6499
  Col 14: Mean=31.5817, Std=15.4620, Min=-22.8247, Max=57.6716, RMS=35.1635
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=102.2057, Std=17.4310, Min=64.0401, Max=125.5358, RMS=103.6814
  Col 19: Mean=6.2228, Std=9.3978, Min=-13.1581, Max=28.8625, RMS=11.2713
  Col 20: Mean=-75.7154, Std=4.7964, Min=-86.9852, Max=-67.8054, RMS=75.8671
  Col 21: Mean=51.6403, Std=5.8514, Min=33.3026, Max=63.3237, RMS=51.9708
  Col 22: Mean=10.3835, Std=4.3129, Min=-1.5619, Max=18.6445, RMS=11.2436
  Col 23: Mean=134.8214, Std=6.8892, Min=117.3944, Max=146.4761, RMS=134.9973
  Col 24: Mean=37.6082, Std=19.2559, Min=-4.1854, Max=74.9836, RMS=42.2512
  Col 25: Mean=-70.6760, Std=5.1895, Min=-80.9643, Max=-56.0263, RMS=70.8663
  Col 26: Mean=-74.2349, Std=20.3121, Min=-126.9844, Max=-38.4037, RMS=76.9636
  Col 27: Mean=-26.9382, Std=10.9263, Min=-47.8561, Max=14.8120, RMS=29.0697
  Col 28: Mean=-57.3423, Std=16.9511, Min=-83.1077, Max=-15.2159, RMS=59.7953
  Col 29: Mean=39.1257, Std=12.8147, Min=3.7033, Max=65.0278, RMS=41.1708
  Col 30: Mean=-62.2603, Std=14.8503, Min=-90.9927, Max=-25.1112, RMS=64.0069
  Col 31: Mean=14.1958, Std=15.3673, Min=-17.9024, Max=51.4888, RMS=20.9207
  Col 32: Mean=80.2925, Std=13.9270, Min=34.2417, Max=106.5433, RMS=81.4914
  Col 33: Mean=49.8786, Std=4.4323, Min=41.5064, Max=58.8306, RMS=50.0752
  Col 34: Mean=-3.5068, Std=5.1614, Min=-22.4499, Max=3.8967, RMS=6.2400
  Col 35: Mean=107.6770, Std=6.6908, Min=87.7707, Max=121.3159, RMS=107.8847
  Col 36: Mean=-34.6987, Std=19.5099, Min=-69.3012, Max=9.2691, RMS=39.8075
  Col 37: Mean=-67.7766, Std=5.0716, Min=-79.7730, Max=-54.8392, RMS=67.9661
  Col 38: Mean=132.1064, Std=25.8369, Min=82.1534, Max=171.9957, RMS=134.6092
  Col 39: Mean=52.8196, Std=9.9646, Min=10.1742, Max=78.0723, RMS=53.7513
  Col 40: Mean=-55.1902, Std=19.3710, Min=-85.2018, Max=-10.1935, RMS=58.4910
  Col 41: Mean=24.7605, Std=14.4006, Min=-12.4754, Max=67.8254, RMS=28.6437
  Col 42: Mean=66.5899, Std=16.0942, Min=4.9215, Max=98.8048, RMS=68.5072
  Col 43: Mean=30.1925, Std=18.8472, Min=-3.4035, Max=73.9580, RMS=35.5922
  Col 44: Mean=8.0837, Std=19.3631, Min=-49.5969, Max=66.2895, RMS=20.9828
  Col 45: Mean=-4.2275, Std=54.6319, Min=-179.2364, Max=179.3434, RMS=54.7952
  Col 46: Mean=-74.6362, Std=10.0114, Min=-87.3803, Max=-48.8352, RMS=75.3046
  Col 47: Mean=4.0353, Std=55.6596, Min=-179.9980, Max=178.8777, RMS=55.8057
  Col 48: Mean=-51.7263, Std=127.0979, Min=-179.6801, Max=179.8893, RMS=137.2206
  Col 49: Mean=-68.2130, Std=17.7300, Min=-89.0014, Max=-23.2746, RMS=70.4795
  Col 50: Mean=-64.7160, Std=115.2851, Min=-179.7971, Max=179.4079, RMS=132.2074
  Col 51: Mean=1.4010, Std=47.9021, Min=-69.4482, Max=154.1341, RMS=47.9225
  Col 52: Mean=-63.9787, Std=10.9882, Min=-86.9291, Max=-39.5644, RMS=64.9155
  Col 53: Mean=-6.5032, Std=47.5587, Min=-157.6396, Max=63.2453, RMS=48.0012
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
