--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Ludovica/imu/slope_up/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0194, Std=1.1101, Min=-3.4600, Max=4.1866, RMS=1.1103
  Col 1: Mean=-0.0175, Std=1.4057, Min=-4.2015, Max=3.7674, RMS=1.4058
  Col 2: Mean=-0.0038, Std=1.8920, Min=-3.8266, Max=6.5636, RMS=1.8920
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0188, Std=0.9107, Min=-3.4969, Max=2.6334, RMS=0.9109
  Col 13: Mean=-0.0183, Std=1.1925, Min=-2.9827, Max=3.3249, RMS=1.1926
  Col 14: Mean=-0.0157, Std=1.6967, Min=-3.5078, Max=5.6640, RMS=1.6968
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0142, Std=0.6911, Min=-1.8278, Max=1.6663, RMS=0.6912
  Col 19: Mean=-0.0159, Std=0.8432, Min=-1.8812, Max=2.2689, RMS=0.8434
  Col 20: Mean=-0.0143, Std=1.6302, Min=-3.5603, Max=5.5196, RMS=1.6302
  Col 21: Mean=0.0157, Std=0.8828, Min=-3.2852, Max=2.7743, RMS=0.8830
  Col 22: Mean=-0.0214, Std=1.2755, Min=-3.0269, Max=3.4962, RMS=1.2756
  Col 23: Mean=-0.0146, Std=1.6498, Min=-3.5574, Max=7.0504, RMS=1.6499
  Col 24: Mean=0.0201, Std=0.9132, Min=-3.0261, Max=2.1898, RMS=0.9134
  Col 25: Mean=-0.0267, Std=1.3032, Min=-3.3005, Max=3.6652, RMS=1.3035
  Col 26: Mean=-0.0209, Std=1.8140, Min=-3.4938, Max=5.7686, RMS=1.8141
  Col 27: Mean=0.0095, Std=1.0666, Min=-3.4851, Max=2.9861, RMS=1.0667
  Col 28: Mean=-0.0303, Std=1.3328, Min=-5.2744, Max=2.9714, RMS=1.3331
  Col 29: Mean=-0.0264, Std=1.7934, Min=-3.8598, Max=5.5296, RMS=1.7936
  Col 30: Mean=0.0194, Std=1.1627, Min=-3.8153, Max=2.3675, RMS=1.1629
  Col 31: Mean=-0.0460, Std=1.5098, Min=-4.8062, Max=5.0972, RMS=1.5105
  Col 32: Mean=-0.1051, Std=2.0762, Min=-8.8436, Max=6.0800, RMS=2.0788
  Col 33: Mean=0.0242, Std=0.9676, Min=-2.7327, Max=2.9499, RMS=0.9679
  Col 34: Mean=-0.0078, Std=1.1803, Min=-3.3238, Max=3.5031, RMS=1.1804
  Col 35: Mean=-0.1923, Std=1.9769, Min=-9.0487, Max=4.7697, RMS=1.9862
  Col 36: Mean=0.0401, Std=1.0163, Min=-3.1221, Max=2.6965, RMS=1.0171
  Col 37: Mean=-0.0392, Std=1.3144, Min=-3.4819, Max=3.6029, RMS=1.3150
  Col 38: Mean=-0.1853, Std=2.0409, Min=-9.1315, Max=4.9210, RMS=2.0493
  Col 39: Mean=0.0122, Std=1.2937, Min=-3.0142, Max=3.3974, RMS=1.2938
  Col 40: Mean=0.0443, Std=1.9729, Min=-4.4059, Max=5.3511, RMS=1.9734
  Col 41: Mean=-0.3760, Std=2.3370, Min=-9.0835, Max=4.3587, RMS=2.3670
  Col 42: Mean=0.0188, Std=1.8037, Min=-4.9406, Max=7.3464, RMS=1.8038
