--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Carlotta/imu/stairs_down/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0052, Std=1.8620, Min=-9.0353, Max=8.3530, RMS=1.8620
  Col 1: Mean=-0.0089, Std=1.7117, Min=-10.9905, Max=9.4311, RMS=1.7117
  Col 2: Mean=0.0070, Std=4.5350, Min=-9.2271, Max=14.0710, RMS=4.5350
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0135, Std=1.1213, Min=-3.4318, Max=4.9856, RMS=1.1214
  Col 13: Mean=-0.0018, Std=0.8750, Min=-2.2794, Max=3.4097, RMS=0.8750
  Col 14: Mean=0.0071, Std=4.9219, Min=-10.1041, Max=19.0202, RMS=4.9219
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0088, Std=0.8615, Min=-2.9228, Max=3.1927, RMS=0.8616
  Col 19: Mean=-0.0034, Std=0.6662, Min=-2.0266, Max=2.2613, RMS=0.6662
  Col 20: Mean=0.0079, Std=4.6226, Min=-8.3178, Max=14.3149, RMS=4.6226
  Col 21: Mean=-0.0091, Std=1.1030, Min=-3.0932, Max=2.8368, RMS=1.1030
  Col 22: Mean=0.0033, Std=1.1014, Min=-3.0682, Max=5.6159, RMS=1.1014
  Col 23: Mean=0.0029, Std=5.0168, Min=-8.6151, Max=15.3480, RMS=5.0168
  Col 24: Mean=0.0044, Std=1.8149, Min=-7.6636, Max=5.1956, RMS=1.8149
  Col 25: Mean=0.0118, Std=1.1173, Min=-3.6278, Max=4.3932, RMS=1.1174
  Col 26: Mean=-0.0084, Std=4.8572, Min=-8.5931, Max=14.1637, RMS=4.8572
  Col 27: Mean=-0.0003, Std=2.4880, Min=-5.7144, Max=7.7612, RMS=2.4880
  Col 28: Mean=-0.0225, Std=1.1001, Min=-3.4212, Max=3.4207, RMS=1.1003
  Col 29: Mean=-0.0107, Std=4.4427, Min=-7.8481, Max=12.9258, RMS=4.4427
  Col 30: Mean=0.0147, Std=2.9278, Min=-6.1043, Max=9.3228, RMS=2.9279
  Col 31: Mean=-0.0504, Std=1.7386, Min=-5.2054, Max=4.2742, RMS=1.7393
  Col 32: Mean=-0.0376, Std=4.1274, Min=-7.5570, Max=11.4971, RMS=4.1276
  Col 33: Mean=-0.0050, Std=1.0154, Min=-2.5671, Max=3.7373, RMS=1.0154
  Col 34: Mean=-0.0124, Std=1.2916, Min=-3.8092, Max=6.6009, RMS=1.2916
  Col 35: Mean=0.0052, Std=4.9000, Min=-8.7613, Max=14.9202, RMS=4.9000
  Col 36: Mean=0.0142, Std=1.5366, Min=-4.1266, Max=6.5882, RMS=1.5367
  Col 37: Mean=-0.0102, Std=1.5890, Min=-7.2449, Max=5.6689, RMS=1.5891
  Col 38: Mean=-0.0052, Std=5.0527, Min=-9.0648, Max=17.0846, RMS=5.0527
  Col 39: Mean=-0.0175, Std=1.8087, Min=-5.8970, Max=6.4734, RMS=1.8088
  Col 40: Mean=0.0001, Std=1.8834, Min=-7.1792, Max=7.2256, RMS=1.8834
  Col 41: Mean=-0.0155, Std=4.7131, Min=-7.9648, Max=15.2810, RMS=4.7131
  Col 42: Mean=-0.0201, Std=2.3941, Min=-9.0044, Max=7.4132, RMS=2.3942
  Col 43: Mean=0.0189, Std=2.4112, Min=-6.9442, Max=8.5296, RMS=2.4113
  Col 44: Mean=-0.2885, Std=4.9100, Min=-9.3129, Max=17.9968, RMS=4.9185
  Col 45: Mean=0.0458, Std=3.6757, Min=-9.5594, Max=14.6554, RMS=3.6760
  Col 46: Mean=0.0286, Std=2.3985, Min=-7.3364, Max=13.3320, RMS=2.3987
  Col 47: Mean=-0.0007, Std=5.9559, Min=-16.4182, Max=34.1623, RMS=5.9559
  Col 48: Mean=-0.1210, Std=5.7289, Min=-23.3108, Max=17.2996, RMS=5.7301
  Col 49: Mean=-0.0755, Std=4.1641, Min=-16.9826, Max=15.5998, RMS=4.1648
  Col 50: Mean=-0.1787, Std=5.1107, Min=-14.4083, Max=19.1101, RMS=5.1138
  Col 51: Mean=-0.0136, Std=9.3843, Min=-31.8861, Max=48.8180, RMS=9.3843
  Col 52: Mean=0.0341, Std=7.0227, Min=-31.8725, Max=48.7778, RMS=7.0228
  Col 53: Mean=-0.1235, Std=8.3989, Min=-33.9600, Max=36.1304, RMS=8.3998
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0468, Std=3.0441, Min=-12.3524, Max=9.7984, RMS=3.0445
  Col 58: Mean=0.0421, Std=2.4632, Min=-8.6449, Max=11.7195, RMS=2.4636
  Col 59: Mean=-0.0168, Std=5.8106, Min=-15.9996, Max=22.0816, RMS=5.8106
  Col 60: Mean=-0.1224, Std=5.7470, Min=-27.2109, Max=18.2893, RMS=5.7483
  Col 61: Mean=-0.0452, Std=3.8602, Min=-14.6042, Max=20.6570, RMS=3.8604
  Col 62: Mean=-0.1973, Std=5.0565, Min=-9.8332, Max=26.3934, RMS=5.0604
  Col 63: Mean=0.0126, Std=8.9199, Min=-34.4938, Max=41.1851, RMS=8.9199
  Col 64: Mean=-0.0262, Std=6.1602, Min=-31.6889, Max=37.9020, RMS=6.1603
  Col 65: Mean=-0.1463, Std=8.2974, Min=-31.7233, Max=51.8171, RMS=8.2987
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=0.9075, Std=3.9312, Min=-10.0029, Max=11.0383, RMS=4.0346
  Col 1: Mean=-69.0028, Std=2.2997, Min=-73.7714, Max=-63.4578, RMS=69.0412
  Col 2: Mean=-152.5898, Std=5.2828, Min=-172.4713, Max=-139.2812, RMS=152.6812
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
