--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Romeo/imu/walk/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0012, Std=2.0822, Min=-6.7338, Max=4.1933, RMS=2.0822
  Col 1: Mean=-0.0083, Std=1.3315, Min=-4.2589, Max=5.0784, RMS=1.3315
  Col 2: Mean=-0.0178, Std=2.5222, Min=-8.1100, Max=7.0426, RMS=2.5222
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0190, Std=0.8926, Min=-2.5519, Max=1.8898, RMS=0.8928
  Col 13: Mean=-0.0318, Std=0.8846, Min=-2.0067, Max=2.3535, RMS=0.8852
  Col 14: Mean=-0.6141, Std=3.0254, Min=-8.9888, Max=5.7680, RMS=3.0871
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0025, Std=0.5406, Min=-1.7671, Max=1.6348, RMS=0.5406
  Col 19: Mean=-0.0051, Std=0.8376, Min=-2.3673, Max=2.4743, RMS=0.8377
  Col 20: Mean=-0.0006, Std=2.2727, Min=-3.9776, Max=7.2237, RMS=2.2727
  Col 21: Mean=-0.0027, Std=0.8898, Min=-2.7864, Max=2.5828, RMS=0.8898
  Col 22: Mean=-0.0068, Std=1.2025, Min=-3.2017, Max=3.2951, RMS=1.2025
  Col 23: Mean=-0.0012, Std=2.2999, Min=-4.0690, Max=7.8656, RMS=2.2999
  Col 24: Mean=-0.0043, Std=1.2328, Min=-3.2075, Max=3.9700, RMS=1.2329
  Col 25: Mean=-0.0161, Std=1.1388, Min=-2.9998, Max=3.8129, RMS=1.1389
  Col 26: Mean=-0.0055, Std=2.4729, Min=-5.0360, Max=6.8446, RMS=2.4729
  Col 27: Mean=0.0152, Std=1.6230, Min=-4.7619, Max=3.1536, RMS=1.6231
  Col 28: Mean=-0.0032, Std=0.7894, Min=-2.2185, Max=2.2051, RMS=0.7894
  Col 29: Mean=-0.0069, Std=2.2692, Min=-4.2322, Max=6.9805, RMS=2.2692
  Col 30: Mean=0.0246, Std=2.0678, Min=-6.1295, Max=4.5240, RMS=2.0680
  Col 31: Mean=-0.0068, Std=0.8818, Min=-2.4936, Max=2.3367, RMS=0.8818
  Col 32: Mean=-0.0122, Std=2.2210, Min=-4.1047, Max=6.9726, RMS=2.2210
  Col 33: Mean=-0.0032, Std=1.0441, Min=-3.2283, Max=2.4251, RMS=1.0441
  Col 34: Mean=-0.0057, Std=1.1255, Min=-2.9004, Max=2.7270, RMS=1.1255
  Col 35: Mean=-0.0012, Std=2.2914, Min=-4.5681, Max=7.3390, RMS=2.2914
  Col 36: Mean=-0.0082, Std=1.4677, Min=-3.5466, Max=5.1078, RMS=1.4677
  Col 37: Mean=0.0065, Std=0.9623, Min=-3.0251, Max=2.9065, RMS=0.9623
  Col 38: Mean=-0.0110, Std=2.2779, Min=-4.4921, Max=6.0234, RMS=2.2780
  Col 39: Mean=0.0194, Std=3.2847, Min=-7.0317, Max=6.8348, RMS=3.2847
  Col 40: Mean=-0.0063, Std=0.8129, Min=-1.9578, Max=4.4294, RMS=0.8129
  Col 41: Mean=-0.0690, Std=1.9617, Min=-9.0919, Max=6.1889, RMS=1.9629
  Col 42: Mean=0.0126, Std=4.5996, Min=-9.0701, Max=9.4516, RMS=4.5996
  Col 43: Mean=-0.0096, Std=1.2218, Min=-3.9818, Max=7.6901, RMS=1.2219
  Col 44: Mean=-0.0329, Std=2.3281, Min=-5.5219, Max=6.2447, RMS=2.3283
  Col 45: Mean=-0.0240, Std=4.3862, Min=-14.8069, Max=13.4746, RMS=4.3863
  Col 46: Mean=0.0085, Std=2.7639, Min=-8.7686, Max=11.0110, RMS=2.7639
  Col 47: Mean=-0.0568, Std=4.4218, Min=-10.7642, Max=22.8464, RMS=4.4221
  Col 48: Mean=0.0372, Std=5.6402, Min=-17.5755, Max=17.1840, RMS=5.6404
  Col 49: Mean=-0.0228, Std=2.7539, Min=-10.3135, Max=6.2727, RMS=2.7540
  Col 50: Mean=-0.1213, Std=4.2400, Min=-10.9948, Max=27.4291, RMS=4.2417
  Col 51: Mean=0.0998, Std=10.7658, Min=-28.5911, Max=44.0843, RMS=10.7663
  Col 52: Mean=-0.0255, Std=4.2973, Min=-19.5702, Max=18.9748, RMS=4.2973
  Col 53: Mean=-0.2104, Std=6.4125, Min=-24.0984, Max=17.5735, RMS=6.4160
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0700, Std=4.4397, Min=-14.6682, Max=13.3451, RMS=4.4402
  Col 58: Mean=-0.0574, Std=2.2909, Min=-7.4532, Max=8.7228, RMS=2.2917
  Col 59: Mean=-0.3781, Std=4.3046, Min=-10.7078, Max=23.1727, RMS=4.3212
  Col 60: Mean=0.0591, Std=5.2939, Min=-12.6528, Max=18.1883, RMS=5.2942
  Col 61: Mean=0.0079, Std=3.3708, Min=-10.4712, Max=15.3466, RMS=3.3708
  Col 62: Mean=-0.2624, Std=4.6193, Min=-13.2296, Max=32.8737, RMS=4.6267
  Col 63: Mean=0.1164, Std=10.8535, Min=-31.1262, Max=36.0189, RMS=10.8542
  Col 64: Mean=0.0196, Std=3.6870, Min=-20.5010, Max=16.8221, RMS=3.6870
  Col 65: Mean=-0.1772, Std=6.3964, Min=-22.1725, Max=23.9266, RMS=6.3989
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-23.6732, Std=14.3574, Min=-59.9148, Max=7.2738, RMS=27.6867
  Col 1: Mean=-81.2487, Std=2.2525, Min=-86.3502, Max=-76.0339, RMS=81.2799
  Col 2: Mean=14.2174, Std=13.9569, Min=-13.8090, Max=54.7007, RMS=19.9231
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
