--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Valerio/imu/stairs_down/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0110, Std=1.5415, Min=-2.9085, Max=4.9516, RMS=1.5415
  Col 1: Mean=-0.0090, Std=1.3192, Min=-5.1935, Max=4.7085, RMS=1.3192
  Col 2: Mean=-0.4563, Std=3.4512, Min=-9.2937, Max=9.1475, RMS=3.4812
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0171, Std=0.7352, Min=-1.8350, Max=1.8729, RMS=0.7354
  Col 13: Mean=0.0028, Std=0.8966, Min=-2.3361, Max=1.9788, RMS=0.8967
  Col 14: Mean=0.0072, Std=2.6094, Min=-5.4119, Max=8.5666, RMS=2.6094
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0097, Std=0.8961, Min=-1.9917, Max=2.1555, RMS=0.8962
  Col 19: Mean=0.0089, Std=0.8871, Min=-2.0791, Max=2.0090, RMS=0.8871
  Col 20: Mean=-0.0149, Std=2.3946, Min=-5.7564, Max=5.4167, RMS=2.3947
  Col 21: Mean=-0.0224, Std=0.8863, Min=-2.1500, Max=2.3292, RMS=0.8866
  Col 22: Mean=0.0043, Std=1.2830, Min=-4.5869, Max=4.0704, RMS=1.2830
  Col 23: Mean=0.0065, Std=3.0452, Min=-5.8615, Max=9.5227, RMS=3.0452
  Col 24: Mean=0.0002, Std=1.2572, Min=-2.6962, Max=3.2347, RMS=1.2572
  Col 25: Mean=0.0104, Std=1.3579, Min=-3.2753, Max=4.0143, RMS=1.3579
  Col 26: Mean=-0.0026, Std=2.9367, Min=-6.0853, Max=7.8323, RMS=2.9367
  Col 27: Mean=-0.0032, Std=2.0324, Min=-4.8002, Max=4.1242, RMS=2.0324
  Col 28: Mean=-0.0024, Std=1.1202, Min=-2.4540, Max=2.5420, RMS=1.1202
  Col 29: Mean=-0.0255, Std=2.8948, Min=-5.4311, Max=8.6531, RMS=2.8949
  Col 30: Mean=-0.0049, Std=2.6271, Min=-5.7495, Max=6.3953, RMS=2.6271
  Col 31: Mean=-0.0090, Std=1.6260, Min=-4.6373, Max=3.8869, RMS=1.6260
  Col 32: Mean=-0.0316, Std=2.7356, Min=-5.6929, Max=8.2412, RMS=2.7358
  Col 33: Mean=-0.0185, Std=0.8709, Min=-1.6302, Max=2.7900, RMS=0.8711
  Col 34: Mean=0.0029, Std=1.2488, Min=-3.1778, Max=4.5078, RMS=1.2488
  Col 35: Mean=0.0052, Std=3.0814, Min=-5.8597, Max=9.4305, RMS=3.0814
  Col 36: Mean=-0.0066, Std=1.3330, Min=-2.6522, Max=4.1459, RMS=1.3330
  Col 37: Mean=-0.0047, Std=1.2084, Min=-2.9722, Max=2.7350, RMS=1.2084
