--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Manuel/imu/stairs_up/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0051, Std=1.2879, Min=-4.4091, Max=3.4979, RMS=1.2879
  Col 1: Mean=-0.0031, Std=1.0953, Min=-3.5608, Max=3.5680, RMS=1.0953
  Col 2: Mean=0.0050, Std=2.4881, Min=-5.4275, Max=9.2900, RMS=2.4881
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0011, Std=1.1078, Min=-4.3846, Max=2.5604, RMS=1.1078
  Col 13: Mean=-0.0040, Std=1.0146, Min=-3.8310, Max=2.6114, RMS=1.0146
  Col 14: Mean=0.0030, Std=2.5659, Min=-6.0741, Max=6.7878, RMS=2.5659
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0121, Std=1.1532, Min=-3.9894, Max=2.9156, RMS=1.1532
  Col 19: Mean=0.0031, Std=0.6668, Min=-1.8633, Max=1.7003, RMS=0.6668
  Col 20: Mean=0.0000, Std=2.3786, Min=-4.8624, Max=6.6871, RMS=2.3786
  Col 21: Mean=0.0021, Std=1.3237, Min=-3.6573, Max=3.8828, RMS=1.3237
  Col 22: Mean=-0.0053, Std=0.9070, Min=-2.3483, Max=2.8605, RMS=0.9071
  Col 23: Mean=0.0025, Std=2.4029, Min=-4.9347, Max=8.7466, RMS=2.4029
  Col 24: Mean=-0.0004, Std=1.8310, Min=-4.0623, Max=5.0510, RMS=1.8310
  Col 25: Mean=-0.0064, Std=1.0630, Min=-4.4856, Max=2.3404, RMS=1.0630
  Col 26: Mean=-0.0019, Std=2.3356, Min=-5.3650, Max=6.4087, RMS=2.3356
  Col 27: Mean=0.0093, Std=2.5362, Min=-6.8173, Max=5.1763, RMS=2.5362
  Col 28: Mean=0.0035, Std=1.2833, Min=-3.7544, Max=2.7089, RMS=1.2833
  Col 29: Mean=0.0003, Std=2.2672, Min=-4.6835, Max=7.3444, RMS=2.2672
  Col 30: Mean=0.0193, Std=2.9414, Min=-8.4737, Max=6.5150, RMS=2.9415
  Col 31: Mean=0.0164, Std=1.4359, Min=-4.7683, Max=3.3323, RMS=1.4360
  Col 32: Mean=0.0059, Std=2.1712, Min=-4.1396, Max=6.5579, RMS=2.1712
  Col 33: Mean=0.0005, Std=1.1696, Min=-4.0919, Max=3.3911, RMS=1.1696
  Col 34: Mean=-0.0034, Std=1.0545, Min=-3.2948, Max=3.3820, RMS=1.0545
  Col 35: Mean=0.0036, Std=2.4564, Min=-5.1061, Max=8.3885, RMS=2.4564
  Col 36: Mean=-0.0063, Std=1.6047, Min=-6.1805, Max=5.1021, RMS=1.6047
  Col 37: Mean=-0.0054, Std=1.0930, Min=-3.4242, Max=3.2769, RMS=1.0930
  Col 38: Mean=0.0001, Std=2.3909, Min=-5.1924, Max=6.1073, RMS=2.3909
  Col 39: Mean=0.0076, Std=2.3922, Min=-7.4486, Max=5.4662, RMS=2.3922
  Col 40: Mean=-0.0050, Std=1.5682, Min=-4.2033, Max=5.0325, RMS=1.5682
  Col 41: Mean=0.0011, Std=2.2979, Min=-4.7488, Max=8.5509, RMS=2.2979
  Col 42: Mean=-0.0378, Std=2.8372, Min=-9.0191, Max=5.3900, RMS=2.8375
  Col 43: Mean=-0.0183, Std=1.7175, Min=-4.6814, Max=5.4111, RMS=1.7176
  Col 44: Mean=-0.2398, Std=2.5649, Min=-9.1135, Max=7.2015, RMS=2.5761
  Col 45: Mean=-0.0111, Std=3.3082, Min=-22.5033, Max=17.0670, RMS=3.3082
  Col 46: Mean=-0.0011, Std=2.0453, Min=-7.0907, Max=7.4337, RMS=2.0453
  Col 47: Mean=-0.1031, Std=4.2533, Min=-10.4167, Max=23.0040, RMS=4.2545
  Col 48: Mean=0.0257, Std=4.2244, Min=-15.5879, Max=26.0357, RMS=4.2245
  Col 49: Mean=0.0301, Std=2.8269, Min=-20.1529, Max=15.0729, RMS=2.8270
  Col 50: Mean=-0.1807, Std=4.9345, Min=-9.2401, Max=43.7084, RMS=4.9378
  Col 51: Mean=0.0810, Std=6.1945, Min=-29.2048, Max=27.3943, RMS=6.1950
  Col 52: Mean=0.0495, Std=3.4096, Min=-32.0102, Max=13.0071, RMS=3.4100
  Col 53: Mean=-0.0147, Std=7.0621, Min=-18.7513, Max=52.8054, RMS=7.0622
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0089, Std=2.7994, Min=-8.5048, Max=8.3232, RMS=2.7994
  Col 58: Mean=0.0182, Std=2.0800, Min=-8.5961, Max=7.1676, RMS=2.0800
  Col 59: Mean=-0.0037, Std=3.9833, Min=-11.1821, Max=15.3438, RMS=3.9833
  Col 60: Mean=0.0647, Std=4.6182, Min=-16.6116, Max=21.2390, RMS=4.6186
  Col 61: Mean=0.0597, Std=2.6400, Min=-8.2615, Max=15.3392, RMS=2.6407
  Col 62: Mean=-0.0640, Std=6.0165, Min=-16.3686, Max=65.0503, RMS=6.0168
  Col 63: Mean=0.1501, Std=6.2239, Min=-28.9952, Max=22.8825, RMS=6.2257
  Col 64: Mean=0.0110, Std=3.9527, Min=-27.0901, Max=19.7211, RMS=3.9527
  Col 65: Mean=-0.0490, Std=7.1985, Min=-16.4948, Max=43.8607, RMS=7.1987
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-10.6979, Std=6.6371, Min=-28.2813, Max=2.5783, RMS=12.5895
  Col 1: Mean=-70.8616, Std=2.1717, Min=-77.4720, Max=-66.6326, RMS=70.8949
  Col 2: Mean=40.2413, Std=7.2115, Min=25.6891, Max=56.1678, RMS=40.8823
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=24.2098, Std=11.0983, Min=6.0498, Max=48.2537, RMS=26.6324
  Col 13: Mean=-75.9330, Std=4.8075, Min=-83.4687, Max=-64.3797, RMS=76.0850
  Col 14: Mean=-58.1937, Std=157.0178, Min=-179.9857, Max=179.7699, RMS=167.4548
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-86.5211, Std=1.5445, Min=-89.8746, Max=-79.4399, RMS=86.5349
  Col 19: Mean=4.8040, Std=7.5063, Min=-6.9328, Max=22.9149, RMS=8.9119
  Col 20: Mean=-163.0845, Std=5.8942, Min=-175.7599, Max=-149.5116, RMS=163.1910
  Col 21: Mean=57.5149, Std=5.1601, Min=50.7648, Max=69.2154, RMS=57.7459
  Col 22: Mean=-4.0105, Std=2.2087, Min=-9.0326, Max=1.2154, RMS=4.5785
  Col 23: Mean=-52.3151, Std=6.3546, Min=-66.6447, Max=-40.1549, RMS=52.6996
  Col 24: Mean=19.1147, Std=11.0505, Min=-6.8693, Max=39.7705, RMS=22.0791
  Col 25: Mean=-68.9672, Std=2.8361, Min=-74.1429, Max=-62.2834, RMS=69.0255
  Col 26: Mean=105.8739, Std=19.5418, Min=71.8127, Max=142.1612, RMS=107.6623
  Col 27: Mean=-2.9559, Std=20.1552, Min=-38.1777, Max=38.5382, RMS=20.3708
  Col 28: Mean=-70.3033, Std=4.4146, Min=-77.4503, Max=-58.8640, RMS=70.4418
  Col 29: Mean=89.0304, Std=121.9170, Min=-179.9202, Max=179.7081, RMS=150.9641
  Col 30: Mean=-61.0720, Std=6.6271, Min=-73.8352, Max=-45.3024, RMS=61.4305
  Col 31: Mean=4.8732, Std=5.9865, Min=-7.2103, Max=21.0368, RMS=7.7193
  Col 32: Mean=-110.6132, Std=11.7580, Min=-139.0210, Max=-92.3195, RMS=111.2364
  Col 33: Mean=62.0068, Std=5.3528, Min=54.3225, Max=74.0320, RMS=62.2374
  Col 34: Mean=-4.8417, Std=2.4255, Min=-10.2310, Max=0.0792, RMS=5.4153
  Col 35: Mean=-61.9455, Std=6.4441, Min=-76.7368, Max=-50.0138, RMS=62.2798
  Col 36: Mean=-19.2896, Std=25.8964, Min=-66.9208, Max=24.2626, RMS=32.2910
  Col 37: Mean=-78.2558, Std=2.5134, Min=-83.4593, Max=-72.1369, RMS=78.2962
  Col 38: Mean=-78.0388, Std=34.5916, Min=-130.1092, Max=-16.2704, RMS=85.3618
  Col 39: Mean=48.4225, Std=33.0138, Min=-49.9964, Max=80.8123, RMS=58.6059
  Col 40: Mean=-75.8551, Std=7.3168, Min=-87.0061, Max=-56.7303, RMS=76.2071
  Col 41: Mean=-127.9755, Std=40.4981, Min=-168.1284, Max=-19.2581, RMS=134.2305
  Col 42: Mean=81.0772, Std=16.6532, Min=63.5486, Max=172.9546, RMS=82.7698
  Col 43: Mean=12.3185, Std=9.4073, Min=-5.7904, Max=33.9428, RMS=15.4998
  Col 44: Mean=47.8335, Std=163.6845, Min=-179.9925, Max=179.9976, RMS=170.5305
  Col 45: Mean=-68.3963, Std=74.4379, Min=-179.8418, Max=179.9856, RMS=101.0893
  Col 46: Mean=-70.0539, Std=14.4367, Min=-87.0162, Max=-6.2674, RMS=71.5260
  Col 47: Mean=-102.5626, Std=56.6170, Min=-179.7146, Max=-4.4310, RMS=117.1519
  Col 48: Mean=-28.1578, Std=156.6754, Min=-179.9179, Max=179.8133, RMS=159.1855
  Col 49: Mean=-70.0577, Std=14.3696, Min=-89.1680, Max=-4.0065, RMS=71.5162
  Col 50: Mean=-2.3655, Std=50.7941, Min=-153.5978, Max=179.1165, RMS=50.8491
  Col 51: Mean=-13.4936, Std=5.3609, Min=-37.9672, Max=3.4302, RMS=14.5196
  Col 52: Mean=-33.6265, Std=12.0141, Min=-65.4716, Max=-2.0213, RMS=35.7083
  Col 53: Mean=-160.6821, Std=24.1171, Min=-179.3780, Max=179.5583, RMS=162.4819
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
