--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Andrea/imu/stairs_up/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0252, Std=1.7123, Min=-4.5341, Max=5.2800, RMS=1.7125
  Col 1: Mean=0.0029, Std=1.0216, Min=-3.0017, Max=3.3763, RMS=1.0216
  Col 2: Mean=0.0097, Std=2.5470, Min=-5.6012, Max=9.2391, RMS=2.5470
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0152, Std=1.2437, Min=-4.4924, Max=2.3128, RMS=1.2437
  Col 13: Mean=0.0121, Std=1.2346, Min=-2.8050, Max=4.4720, RMS=1.2347
  Col 14: Mean=0.0059, Std=3.0365, Min=-6.5845, Max=7.8054, RMS=3.0365
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0247, Std=1.0698, Min=-3.6335, Max=2.2081, RMS=1.0701
  Col 19: Mean=0.0145, Std=1.5488, Min=-3.3494, Max=4.4726, RMS=1.5489
  Col 20: Mean=0.0076, Std=3.0805, Min=-6.4749, Max=7.6596, RMS=3.0805
  Col 21: Mean=0.0156, Std=1.3523, Min=-5.6990, Max=2.4461, RMS=1.3524
  Col 22: Mean=0.0068, Std=1.3225, Min=-2.6502, Max=3.7637, RMS=1.3225
  Col 23: Mean=0.0003, Std=2.3994, Min=-5.3332, Max=7.4016, RMS=2.3994
  Col 24: Mean=0.0176, Std=1.8145, Min=-5.7692, Max=4.1304, RMS=1.8145
  Col 25: Mean=0.0060, Std=1.5664, Min=-3.6763, Max=4.5890, RMS=1.5664
  Col 26: Mean=-0.0034, Std=2.6255, Min=-5.5443, Max=6.9410, RMS=2.6255
  Col 27: Mean=0.0161, Std=2.5258, Min=-9.1256, Max=4.8734, RMS=2.5258
  Col 28: Mean=0.0071, Std=1.3387, Min=-2.4185, Max=4.1829, RMS=1.3387
  Col 29: Mean=-0.0125, Std=2.2204, Min=-4.4814, Max=5.7654, RMS=2.2204
  Col 30: Mean=0.0088, Std=3.3425, Min=-11.7635, Max=6.2000, RMS=3.3426
  Col 31: Mean=0.0117, Std=1.7456, Min=-3.7369, Max=5.4190, RMS=1.7456
  Col 32: Mean=-0.2009, Std=2.4418, Min=-9.0151, Max=5.1994, RMS=2.4500
  Col 33: Mean=0.0132, Std=1.7190, Min=-5.9404, Max=3.2611, RMS=1.7191
  Col 34: Mean=0.0116, Std=1.2195, Min=-3.0487, Max=3.6830, RMS=1.2196
  Col 35: Mean=-0.0004, Std=2.3636, Min=-4.5161, Max=8.4375, RMS=2.3636
  Col 36: Mean=0.0157, Std=2.1811, Min=-6.7855, Max=5.9650, RMS=2.1812
  Col 37: Mean=0.0172, Std=1.1885, Min=-2.6386, Max=5.9512, RMS=1.1886
  Col 38: Mean=-0.0060, Std=2.5979, Min=-4.9480, Max=7.2314, RMS=2.5979
  Col 39: Mean=0.0377, Std=2.8369, Min=-7.7535, Max=7.3716, RMS=2.8371
  Col 40: Mean=0.0015, Std=1.0099, Min=-2.8575, Max=2.5250, RMS=1.0099
  Col 41: Mean=-0.0071, Std=2.3638, Min=-4.7309, Max=7.3143, RMS=2.3638
  Col 42: Mean=0.0529, Std=3.5350, Min=-8.7755, Max=9.4206, RMS=3.5354
  Col 43: Mean=-0.0055, Std=1.3567, Min=-3.2908, Max=3.7072, RMS=1.3567
  Col 44: Mean=-0.0148, Std=2.5616, Min=-5.4915, Max=6.5035, RMS=2.5616
  Col 45: Mean=0.0334, Std=4.9295, Min=-9.6135, Max=24.4658, RMS=4.9296
  Col 46: Mean=-0.0162, Std=2.9841, Min=-10.7850, Max=12.4088, RMS=2.9841
  Col 47: Mean=-0.0259, Std=5.7376, Min=-13.5045, Max=29.0603, RMS=5.7377
  Col 48: Mean=0.0765, Std=5.7627, Min=-25.3649, Max=19.7076, RMS=5.7632
  Col 49: Mean=-0.0590, Std=4.3934, Min=-23.2515, Max=20.5377, RMS=4.3938
  Col 50: Mean=-0.0985, Std=5.3484, Min=-12.4135, Max=25.0237, RMS=5.3493
  Col 51: Mean=0.2601, Std=8.2873, Min=-42.7499, Max=33.3324, RMS=8.2914
  Col 52: Mean=-0.0588, Std=5.6601, Min=-55.8109, Max=42.5974, RMS=5.6604
  Col 53: Mean=-0.1240, Std=9.6226, Min=-20.9007, Max=69.1922, RMS=9.6234
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.2780, Std=4.7910, Min=-9.8152, Max=21.2343, RMS=4.7991
  Col 58: Mean=0.0473, Std=2.3613, Min=-7.0503, Max=10.1967, RMS=2.3618
  Col 59: Mean=-0.5607, Std=6.4042, Min=-15.5335, Max=32.9057, RMS=6.4287
  Col 60: Mean=0.1388, Std=6.3152, Min=-33.4179, Max=25.2265, RMS=6.3167
  Col 61: Mean=-0.0266, Std=4.0821, Min=-19.4765, Max=37.4137, RMS=4.0822
  Col 62: Mean=-0.3444, Std=6.1665, Min=-13.4230, Max=39.1371, RMS=6.1761
  Col 63: Mean=0.2206, Std=8.8825, Min=-41.6046, Max=26.8119, RMS=8.8853
  Col 64: Mean=-0.0719, Std=5.4631, Min=-18.6425, Max=58.4142, RMS=5.4636
  Col 65: Mean=-0.0415, Std=9.6967, Min=-21.0105, Max=67.9567, RMS=9.6968
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-8.4425, Std=9.8351, Min=-27.4933, Max=12.6751, RMS=12.9616
  Col 1: Mean=-72.8855, Std=3.8018, Min=-80.2200, Max=-66.9993, RMS=72.9846
  Col 2: Mean=-3.3920, Std=8.3120, Min=-22.0702, Max=14.6950, RMS=8.9775
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
