--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Chiara/imu/stairs_up/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0087, Std=2.9699, Min=-13.3960, Max=12.7308, RMS=2.9699
  Col 1: Mean=0.0111, Std=1.5521, Min=-6.1696, Max=5.3592, RMS=1.5521
  Col 2: Mean=-0.0448, Std=3.1055, Min=-9.1511, Max=9.4896, RMS=3.1058
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0032, Std=0.9145, Min=-2.0749, Max=2.7174, RMS=0.9145
  Col 13: Mean=0.0033, Std=1.0758, Min=-3.6463, Max=3.2921, RMS=1.0758
  Col 14: Mean=0.0015, Std=2.9122, Min=-4.6853, Max=7.8753, RMS=2.9122
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0022, Std=0.6945, Min=-1.9282, Max=2.1328, RMS=0.6945
  Col 19: Mean=0.0009, Std=0.6244, Min=-1.7944, Max=1.6254, RMS=0.6244
  Col 20: Mean=0.0045, Std=2.4761, Min=-4.5540, Max=9.0141, RMS=2.4761
  Col 21: Mean=0.0008, Std=1.0336, Min=-3.0316, Max=2.9726, RMS=1.0336
  Col 22: Mean=0.0013, Std=1.1031, Min=-3.7006, Max=3.0049, RMS=1.1031
  Col 23: Mean=0.0023, Std=2.5595, Min=-4.3037, Max=8.2540, RMS=2.5595
  Col 24: Mean=0.0075, Std=1.6579, Min=-4.4090, Max=5.8247, RMS=1.6579
  Col 25: Mean=0.0045, Std=0.9878, Min=-3.5356, Max=2.6835, RMS=0.9878
  Col 26: Mean=-0.0012, Std=2.6106, Min=-4.5733, Max=7.3373, RMS=2.6106
  Col 27: Mean=0.0016, Std=2.2714, Min=-6.1879, Max=9.2988, RMS=2.2714
  Col 28: Mean=0.0098, Std=1.1881, Min=-3.5223, Max=3.4061, RMS=1.1882
  Col 29: Mean=-0.0032, Std=2.3861, Min=-4.3437, Max=8.2206, RMS=2.3861
  Col 30: Mean=0.0047, Std=2.9135, Min=-7.2789, Max=12.1786, RMS=2.9135
  Col 31: Mean=0.0115, Std=1.5276, Min=-4.7223, Max=5.5590, RMS=1.5276
  Col 32: Mean=-0.0015, Std=2.2433, Min=-4.1316, Max=7.9407, RMS=2.2433
  Col 33: Mean=-0.0057, Std=1.1913, Min=-3.1966, Max=4.6534, RMS=1.1913
  Col 34: Mean=0.0001, Std=1.0038, Min=-3.1758, Max=2.8175, RMS=1.0038
  Col 35: Mean=0.0012, Std=2.5825, Min=-4.0784, Max=7.8758, RMS=2.5825
  Col 36: Mean=-0.0037, Std=2.0376, Min=-5.0978, Max=7.6562, RMS=2.0376
  Col 37: Mean=-0.0011, Std=1.0535, Min=-3.0981, Max=2.9126, RMS=1.0535
  Col 38: Mean=-0.0068, Std=2.6620, Min=-4.9192, Max=8.1412, RMS=2.6620
  Col 39: Mean=-0.0118, Std=3.3612, Min=-9.1907, Max=10.6988, RMS=3.3612
  Col 40: Mean=0.0111, Std=0.8456, Min=-3.1554, Max=2.1369, RMS=0.8457
  Col 41: Mean=-0.0108, Std=2.2214, Min=-4.2921, Max=8.5972, RMS=2.2214
  Col 42: Mean=0.1124, Std=4.3188, Min=-12.3965, Max=13.8633, RMS=4.3203
  Col 43: Mean=0.0154, Std=1.0940, Min=-4.5547, Max=2.6109, RMS=1.0941
  Col 44: Mean=-0.1520, Std=2.3016, Min=-8.7963, Max=8.1935, RMS=2.3066
  Col 45: Mean=-0.0219, Std=3.0489, Min=-8.9314, Max=11.4484, RMS=3.0490
  Col 46: Mean=-0.0026, Std=2.7068, Min=-11.8662, Max=8.9874, RMS=2.7068
  Col 47: Mean=0.0099, Std=4.5334, Min=-10.4551, Max=24.7339, RMS=4.5334
  Col 48: Mean=-0.1243, Std=5.1782, Min=-18.3271, Max=15.4911, RMS=5.1797
  Col 49: Mean=0.0414, Std=3.2187, Min=-10.1604, Max=13.4280, RMS=3.2189
  Col 50: Mean=-0.0928, Std=5.4723, Min=-13.3314, Max=33.5465, RMS=5.4731
  Col 51: Mean=-0.2623, Std=8.6489, Min=-20.2469, Max=58.2714, RMS=8.6529
  Col 52: Mean=0.1165, Std=4.9663, Min=-42.0510, Max=45.4703, RMS=4.9677
  Col 53: Mean=-0.1060, Std=9.7317, Min=-34.0664, Max=47.1873, RMS=9.7323
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0173, Std=3.8851, Min=-12.0924, Max=17.9813, RMS=3.8851
  Col 58: Mean=0.0179, Std=2.0909, Min=-6.6273, Max=9.0589, RMS=2.0909
  Col 59: Mean=-0.0002, Std=4.6274, Min=-10.9762, Max=18.1665, RMS=4.6274
  Col 60: Mean=-0.1280, Std=5.3962, Min=-23.0383, Max=12.7566, RMS=5.3977
  Col 61: Mean=0.0149, Std=2.7242, Min=-9.3059, Max=10.5935, RMS=2.7243
  Col 62: Mean=-0.0925, Std=6.0578, Min=-14.9360, Max=50.2805, RMS=6.0585
  Col 63: Mean=-0.1756, Std=9.2084, Min=-35.8289, Max=64.4128, RMS=9.2100
  Col 64: Mean=0.0879, Std=5.4870, Min=-52.3579, Max=24.9558, RMS=5.4877
  Col 65: Mean=-0.0738, Std=9.3577, Min=-22.6880, Max=52.9235, RMS=9.3579
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=1.0879, Std=19.7102, Min=-179.7254, Max=25.6484, RMS=19.7402
  Col 1: Mean=-74.8198, Std=8.9214, Min=-89.4051, Max=-6.1335, RMS=75.3498
  Col 2: Mean=110.9585, Std=120.1921, Min=-179.8430, Max=179.9198, RMS=163.5785
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-30.9487, Std=8.3058, Min=-50.3781, Max=-17.7029, RMS=32.0439
  Col 13: Mean=-72.3429, Std=4.3979, Min=-82.0281, Max=-64.0786, RMS=72.4764
  Col 14: Mean=18.6643, Std=9.0145, Min=0.6607, Max=38.4042, RMS=20.7272
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=73.4383, Std=10.2849, Min=53.8644, Max=89.4473, RMS=74.1550
  Col 19: Mean=4.9980, Std=3.0439, Min=0.5619, Max=13.5740, RMS=5.8520
  Col 20: Mean=-88.9575, Std=6.0208, Min=-98.7462, Max=-76.3980, RMS=89.1610
  Col 21: Mean=50.8144, Std=4.1160, Min=41.3468, Max=58.1358, RMS=50.9808
  Col 22: Mean=5.3537, Std=1.7948, Min=2.0377, Max=9.6730, RMS=5.6465
  Col 23: Mean=89.8989, Std=4.9346, Min=78.5053, Max=99.9091, RMS=90.0342
  Col 24: Mean=52.6193, Std=16.7090, Min=18.8035, Max=78.6422, RMS=55.2085
  Col 25: Mean=-74.7827, Std=4.6960, Min=-82.0673, Max=-62.4659, RMS=74.9300
  Col 26: Mean=-138.4016, Std=20.9221, Min=-173.4450, Max=-87.3531, RMS=139.9740
  Col 27: Mean=-28.3490, Std=19.7199, Min=-51.4114, Max=39.0066, RMS=34.5332
  Col 28: Mean=-66.9446, Std=4.8508, Min=-74.8271, Max=-50.9124, RMS=67.1201
  Col 29: Mean=-66.4925, Std=23.5762, Min=-140.8433, Max=-29.3594, RMS=70.5485
  Col 30: Mean=-67.2352, Std=3.9802, Min=-75.2525, Max=-55.2906, RMS=67.3529
  Col 31: Mean=6.4752, Std=8.1121, Min=-17.7676, Max=26.1224, RMS=10.3795
  Col 32: Mean=-3.1505, Std=8.4980, Min=-18.9552, Max=18.7541, RMS=9.0632
  Col 33: Mean=48.0516, Std=4.1133, Min=39.6247, Max=55.6279, RMS=48.2274
  Col 34: Mean=-1.5145, Std=2.2141, Min=-7.4671, Max=3.1640, RMS=2.6826
  Col 35: Mean=59.5602, Std=4.8663, Min=48.5175, Max=69.2614, RMS=59.7587
  Col 36: Mean=14.2880, Std=19.5393, Min=-23.7118, Max=46.0412, RMS=24.2060
  Col 37: Mean=-72.7880, Std=3.5473, Min=-77.9926, Max=-61.0548, RMS=72.8744
  Col 38: Mean=67.0574, Std=27.7761, Min=19.3964, Max=123.3360, RMS=72.5824
  Col 39: Mean=27.3121, Std=20.5496, Min=-55.4621, Max=50.8195, RMS=34.1795
  Col 40: Mean=-64.5743, Std=9.3300, Min=-78.5395, Max=-34.5221, RMS=65.2448
  Col 41: Mean=16.1281, Std=27.5766, Min=-16.5414, Max=107.9713, RMS=31.9466
  Col 42: Mean=-71.9296, Std=13.1897, Min=-173.0508, Max=-54.0301, RMS=73.1289
  Col 43: Mean=-20.5640, Std=12.4256, Min=-56.9717, Max=13.6601, RMS=24.0265
  Col 44: Mean=150.5527, Std=47.0345, Min=-179.9155, Max=179.3973, RMS=157.7287
  Col 45: Mean=-62.4568, Std=70.6851, Min=-178.4575, Max=179.8588, RMS=94.3251
  Col 46: Mean=-70.1101, Std=15.7091, Min=-89.2746, Max=-33.9168, RMS=71.8485
  Col 47: Mean=39.5913, Std=63.7775, Min=-95.3233, Max=172.3524, RMS=75.0669
  Col 48: Mean=-37.8285, Std=146.1093, Min=-179.9997, Max=179.9158, RMS=150.9269
  Col 49: Mean=-70.4548, Std=14.2239, Min=-89.8358, Max=-34.6222, RMS=71.8763
  Col 50: Mean=127.2220, Std=61.5509, Min=-179.5405, Max=179.6600, RMS=141.3292
