--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Lorenzo/imu/walk/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0012, Std=1.7103, Min=-4.4236, Max=3.6775, RMS=1.7103
  Col 1: Mean=-0.0004, Std=1.7177, Min=-5.1203, Max=4.8560, RMS=1.7177
  Col 2: Mean=-0.0058, Std=1.6957, Min=-3.8810, Max=5.5672, RMS=1.6957
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0062, Std=0.7747, Min=-1.7326, Max=1.9517, RMS=0.7747
  Col 13: Mean=0.0016, Std=0.8529, Min=-2.5595, Max=2.7620, RMS=0.8529
  Col 14: Mean=-0.0318, Std=2.0101, Min=-8.8814, Max=5.6514, RMS=2.0104
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0026, Std=0.4324, Min=-2.1465, Max=1.5581, RMS=0.4325
  Col 19: Mean=0.0028, Std=0.9686, Min=-2.5219, Max=2.5286, RMS=0.9686
  Col 20: Mean=-0.0016, Std=1.7140, Min=-2.8960, Max=5.3186, RMS=1.7140
  Col 21: Mean=-0.0041, Std=0.7576, Min=-2.9042, Max=2.1528, RMS=0.7576
  Col 22: Mean=-0.0011, Std=0.7629, Min=-1.9482, Max=1.7380, RMS=0.7629
  Col 23: Mean=0.0002, Std=1.8603, Min=-3.2729, Max=6.3631, RMS=1.8603
  Col 24: Mean=-0.0108, Std=1.5334, Min=-4.0415, Max=3.7119, RMS=1.5335
  Col 25: Mean=-0.0023, Std=0.8881, Min=-2.5931, Max=3.1240, RMS=0.8881
  Col 26: Mean=-0.0032, Std=1.7538, Min=-3.4777, Max=4.9353, RMS=1.7538
  Col 27: Mean=-0.0054, Std=3.3251, Min=-7.2486, Max=6.2403, RMS=3.3252
  Col 28: Mean=0.0015, Std=0.9297, Min=-2.1229, Max=2.1722, RMS=0.9297
  Col 29: Mean=-0.0099, Std=1.6551, Min=-5.0113, Max=4.4314, RMS=1.6551
  Col 30: Mean=-0.0181, Std=4.2371, Min=-9.3158, Max=8.1972, RMS=4.2371
  Col 31: Mean=-0.0027, Std=1.1228, Min=-3.2105, Max=2.6348, RMS=1.1228
  Col 32: Mean=-0.3815, Std=2.5266, Min=-8.9785, Max=5.0181, RMS=2.5552
  Col 33: Mean=-0.0047, Std=0.7589, Min=-2.5417, Max=2.1518, RMS=0.7589
  Col 34: Mean=-0.0005, Std=0.7617, Min=-1.9129, Max=2.0177, RMS=0.7617
  Col 35: Mean=0.0002, Std=1.8678, Min=-3.2984, Max=5.9455, RMS=1.8678
  Col 36: Mean=-0.0062, Std=1.4118, Min=-4.7716, Max=3.3763, RMS=1.4118
  Col 37: Mean=0.0062, Std=0.8731, Min=-2.1703, Max=3.3083, RMS=0.8731
  Col 38: Mean=-0.0033, Std=1.9915, Min=-3.5627, Max=5.6214, RMS=1.9915
  Col 39: Mean=0.0064, Std=2.8390, Min=-5.6395, Max=5.6721, RMS=2.8390
  Col 40: Mean=0.0019, Std=0.7207, Min=-1.9449, Max=1.9667, RMS=0.7207
  Col 41: Mean=-0.0055, Std=1.5985, Min=-2.8310, Max=5.0366, RMS=1.5985
  Col 42: Mean=-0.1637, Std=3.6154, Min=-8.1313, Max=8.1214, RMS=3.6191
  Col 43: Mean=-0.0073, Std=0.9188, Min=-2.6507, Max=2.8411, RMS=0.9189
  Col 44: Mean=-0.5506, Std=2.4470, Min=-8.8590, Max=4.9858, RMS=2.5082
  Col 45: Mean=-0.1017, Std=4.9284, Min=-15.1094, Max=12.9969, RMS=4.9295
  Col 46: Mean=0.0243, Std=3.2720, Min=-10.4544, Max=15.6682, RMS=3.2721
  Col 47: Mean=-0.2785, Std=4.3805, Min=-10.3010, Max=16.8034, RMS=4.3893
  Col 48: Mean=0.0561, Std=5.6154, Min=-11.6354, Max=18.1198, RMS=5.6156
  Col 49: Mean=-0.0198, Std=2.1894, Min=-10.2663, Max=6.6205, RMS=2.1895
  Col 50: Mean=-0.1506, Std=2.7631, Min=-10.2253, Max=17.3947, RMS=2.7672
  Col 51: Mean=0.0710, Std=11.1420, Min=-38.6381, Max=44.7283, RMS=11.1422
  Col 52: Mean=-0.0721, Std=3.2969, Min=-17.9209, Max=12.0799, RMS=3.2977
  Col 53: Mean=-0.2625, Std=7.1357, Min=-33.6375, Max=16.9303, RMS=7.1406
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0594, Std=4.9683, Min=-17.4638, Max=16.4925, RMS=4.9687
  Col 58: Mean=0.0177, Std=3.1182, Min=-12.4021, Max=15.1556, RMS=3.1182
  Col 59: Mean=-0.3348, Std=4.4866, Min=-11.3670, Max=22.5790, RMS=4.4991
  Col 60: Mean=0.0369, Std=5.7928, Min=-13.7149, Max=18.3004, RMS=5.7930
  Col 61: Mean=0.0305, Std=1.9366, Min=-7.0516, Max=8.9897, RMS=1.9368
  Col 62: Mean=-0.1424, Std=3.2194, Min=-12.1904, Max=18.5812, RMS=3.2225
  Col 63: Mean=0.0792, Std=11.7250, Min=-37.8337, Max=45.3946, RMS=11.7253
  Col 64: Mean=0.1116, Std=3.0255, Min=-9.3910, Max=17.1910, RMS=3.0275
  Col 65: Mean=-0.2605, Std=7.6566, Min=-34.0058, Max=18.9999, RMS=7.6610
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-6.9069, Std=19.6266, Min=-47.2599, Max=27.6543, RMS=20.8064
  Col 1: Mean=-77.9273, Std=2.2318, Min=-83.5906, Max=-73.3421, RMS=77.9593
  Col 2: Mean=6.4517, Std=17.1133, Min=-26.9151, Max=45.4269, RMS=18.2890
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-10.5852, Std=11.0653, Min=-179.6834, Max=2.0108, RMS=15.3129
  Col 13: Mean=-65.7213, Std=4.4567, Min=-72.6569, Max=-5.9640, RMS=65.8723
  Col 14: Mean=-167.4349, Std=3.9556, Min=-179.7715, Max=-153.5114, RMS=167.4816
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=59.1416, Std=4.1196, Min=53.8998, Max=71.3593, RMS=59.2849
  Col 19: Mean=-0.0247, Std=2.0703, Min=-5.0062, Max=5.4864, RMS=2.0704
  Col 20: Mean=89.5751, Std=2.4012, Min=83.3469, Max=97.5250, RMS=89.6073
  Col 21: Mean=56.5545, Std=2.9340, Min=49.3964, Max=63.9701, RMS=56.6306
  Col 22: Mean=2.3379, Std=1.6473, Min=-1.8758, Max=7.0937, RMS=2.8600
  Col 23: Mean=-79.8939, Std=4.4175, Min=-90.2891, Max=-68.6345, RMS=80.0159
  Col 24: Mean=-0.2769, Std=17.0577, Min=-29.1672, Max=43.3969, RMS=17.0599
  Col 25: Mean=-72.0960, Std=5.5440, Min=-80.2761, Max=-55.5792, RMS=72.3088
  Col 26: Mean=113.5159, Std=22.7392, Min=59.0110, Max=148.5189, RMS=115.7710
  Col 27: Mean=-77.2938, Std=4.9720, Min=-91.4543, Max=-63.1126, RMS=77.4535
  Col 28: Mean=-58.7511, Std=15.7519, Min=-85.3314, Max=-21.5171, RMS=60.8261
  Col 29: Mean=-37.6958, Std=171.1059, Min=-179.9744, Max=179.9869, RMS=175.2090
  Col 30: Mean=-82.3742, Std=19.4687, Min=-173.1022, Max=-70.3917, RMS=84.6436
  Col 31: Mean=6.5108, Std=16.4847, Min=-21.6438, Max=45.3911, RMS=17.7238
  Col 32: Mean=59.0054, Std=161.4485, Min=-179.9954, Max=179.9945, RMS=171.8931
  Col 33: Mean=55.6607, Std=2.7709, Min=49.0783, Max=62.7363, RMS=55.7296
  Col 34: Mean=-6.4156, Std=1.8197, Min=-10.3370, Max=-2.4807, RMS=6.6687
  Col 35: Mean=-99.9287, Std=4.0825, Min=-108.0771, Max=-90.4312, RMS=100.0121
  Col 36: Mean=-1.4986, Std=12.3549, Min=-33.3517, Max=22.3149, RMS=12.4454
  Col 37: Mean=-68.6169, Std=4.0678, Min=-76.1032, Max=-58.1705, RMS=68.7373
  Col 38: Mean=-109.8096, Std=18.1624, Min=-145.8334, Max=-65.9950, RMS=111.3015
  Col 39: Mean=41.2610, Std=18.1187, Min=-31.6676, Max=60.5691, RMS=45.0639
  Col 40: Mean=-67.6604, Std=11.1887, Min=-85.8885, Max=-38.5906, RMS=68.5793
  Col 41: Mean=-90.4740, Std=137.5166, Min=-179.9808, Max=179.9694, RMS=164.6097
  Col 42: Mean=86.5227, Std=21.2710, Min=64.5097, Max=173.5578, RMS=89.0990
  Col 43: Mean=-3.6033, Std=12.0828, Min=-28.3649, Max=27.0529, RMS=12.6087
  Col 44: Mean=156.4975, Std=7.8903, Min=140.7192, Max=178.6521, RMS=156.6963
  Col 45: Mean=0.7453, Std=123.4833, Min=-179.9994, Max=179.9365, RMS=123.4855
  Col 46: Mean=-74.0629, Std=12.1854, Min=-89.3699, Max=-6.0668, RMS=75.0586
  Col 47: Mean=16.4290, Std=114.0898, Min=-179.9728, Max=179.9706, RMS=115.2666
  Col 48: Mean=59.0740, Std=94.2815, Min=-179.3703, Max=179.8813, RMS=111.2598
  Col 49: Mean=-70.5258, Std=15.6388, Min=-89.7861, Max=-34.8690, RMS=72.2390
  Col 50: Mean=17.2461, Std=104.9076, Min=-179.9978, Max=179.9827, RMS=106.3158
  Col 51: Mean=-3.0884, Std=47.0474, Min=-177.4361, Max=179.3458, RMS=47.1487
  Col 52: Mean=-36.3817, Std=23.5159, Min=-88.4736, Max=4.9951, RMS=43.3200
  Col 53: Mean=139.9020, Std=75.3120, Min=-179.1699, Max=179.9638, RMS=158.8851
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-48.1689, Std=110.3939, Min=-179.9976, Max=179.9963, RMS=120.4452
  Col 58: Mean=-73.5249, Std=12.4481, Min=-89.1359, Max=-6.0880, RMS=74.5712
  Col 59: Mean=-35.8985, Std=104.3060, Min=-179.9780, Max=179.9778, RMS=110.3107
  Col 60: Mean=-87.6076, Std=72.2030, Min=-177.4637, Max=178.5654, RMS=113.5269
  Col 61: Mean=-67.8046, Std=17.4069, Min=-89.7844, Max=-28.6764, RMS=70.0033
  Col 62: Mean=-36.5359, Std=73.4488, Min=-179.9271, Max=179.8977, RMS=82.0342
  Col 63: Mean=6.1850, Std=45.6535, Min=-177.0438, Max=175.0442, RMS=46.0705
  Col 64: Mean=-36.3334, Std=22.3973, Min=-88.4922, Max=5.2048, RMS=42.6820
  Col 65: Mean=-138.6599, Std=79.6608, Min=-179.9045, Max=179.6594, RMS=159.9137
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Magnetic_Field.csv] (Cols: 69)
  Col 0: Mean=-0.5365, Std=0.0818, Min=-0.7056, Max=-0.3342, RMS=0.5427
  Col 1: Mean=-0.0929, Std=0.0723, Min=-0.2432, Max=0.0962, RMS=0.1177
  Col 2: Mean=-0.5333, Std=0.0703, Min=-0.6716, Max=-0.3750, RMS=0.5379
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.6875, Std=0.0643, Min=-0.7795, Max=-0.5449, RMS=0.6905
  Col 13: Mean=0.1400, Std=0.0447, Min=0.0457, Max=0.2727, RMS=0.1470
  Col 14: Mean=0.1801, Std=0.0588, Min=0.0186, Max=0.3027, RMS=0.1895
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
