--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Ludovica/imu/stairs_up/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0114, Std=1.2257, Min=-3.3618, Max=3.2600, RMS=1.2258
  Col 1: Mean=-0.0156, Std=0.9367, Min=-2.8759, Max=2.4665, RMS=0.9368
  Col 2: Mean=0.0027, Std=1.7331, Min=-3.5663, Max=6.2069, RMS=1.7331
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0148, Std=0.9397, Min=-3.1843, Max=1.7639, RMS=0.9398
  Col 13: Mean=-0.0112, Std=0.8859, Min=-3.3881, Max=2.2912, RMS=0.8860
  Col 14: Mean=0.0007, Std=1.8028, Min=-3.0154, Max=6.2605, RMS=1.8028
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0171, Std=0.6499, Min=-2.1368, Max=1.3166, RMS=0.6501
  Col 19: Mean=-0.0102, Std=0.7212, Min=-2.3148, Max=1.5831, RMS=0.7212
  Col 20: Mean=0.0024, Std=1.7610, Min=-3.0458, Max=6.1121, RMS=1.7610
  Col 21: Mean=0.0180, Std=0.9387, Min=-2.9545, Max=3.3129, RMS=0.9389
  Col 22: Mean=-0.0114, Std=0.8902, Min=-2.6170, Max=2.7100, RMS=0.8903
  Col 23: Mean=0.0037, Std=1.5677, Min=-2.9880, Max=5.9496, RMS=1.5677
  Col 24: Mean=0.0204, Std=0.9895, Min=-2.6816, Max=3.3040, RMS=0.9897
  Col 25: Mean=-0.0091, Std=0.8217, Min=-3.1312, Max=1.8150, RMS=0.8218
  Col 26: Mean=0.0020, Std=1.7614, Min=-3.3078, Max=6.5265, RMS=1.7614
  Col 27: Mean=0.0275, Std=1.2343, Min=-5.1573, Max=6.2355, RMS=1.2346
  Col 28: Mean=-0.0076, Std=0.8391, Min=-3.4704, Max=2.8650, RMS=0.8391
  Col 29: Mean=0.0018, Std=1.7266, Min=-3.1950, Max=6.5605, RMS=1.7266
  Col 30: Mean=0.0343, Std=1.4260, Min=-5.3094, Max=3.9711, RMS=1.4264
  Col 31: Mean=-0.0010, Std=1.0179, Min=-4.9385, Max=3.1310, RMS=1.0179
  Col 32: Mean=0.0022, Std=1.7532, Min=-4.1827, Max=5.9117, RMS=1.7532
  Col 33: Mean=0.0176, Std=0.8893, Min=-2.8848, Max=1.7265, RMS=0.8894
  Col 34: Mean=-0.0127, Std=0.9986, Min=-3.2616, Max=2.9625, RMS=0.9987
  Col 35: Mean=0.0022, Std=1.5737, Min=-2.8481, Max=5.3819, RMS=1.5737
  Col 36: Mean=-0.0008, Std=1.2214, Min=-4.2248, Max=2.7073, RMS=1.2214
  Col 37: Mean=-0.0172, Std=1.0872, Min=-3.2339, Max=2.7064, RMS=1.0873
  Col 38: Mean=-0.0024, Std=1.6230, Min=-3.3748, Max=5.6998, RMS=1.6230
  Col 39: Mean=-0.0171, Std=2.0041, Min=-6.3430, Max=5.8856, RMS=2.0042
  Col 40: Mean=-0.0139, Std=1.5526, Min=-3.6188, Max=4.4828, RMS=1.5526
  Col 41: Mean=-0.0080, Std=1.5624, Min=-3.2370, Max=5.9640, RMS=1.5624
  Col 42: Mean=-0.0087, Std=2.4560, Min=-6.9879, Max=4.6803, RMS=2.4560
  Col 43: Mean=-0.0057, Std=2.0710, Min=-4.4717, Max=5.4723, RMS=2.0710
  Col 44: Mean=-0.0115, Std=1.7332, Min=-3.7597, Max=7.0538, RMS=1.7332
  Col 45: Mean=0.0180, Std=3.6462, Min=-10.8282, Max=15.0841, RMS=3.6463
  Col 46: Mean=-0.0127, Std=1.8600, Min=-6.4536, Max=5.5562, RMS=1.8601
  Col 47: Mean=-0.0042, Std=3.1242, Min=-9.2601, Max=12.9279, RMS=3.1242
  Col 48: Mean=0.0726, Std=3.5528, Min=-10.4345, Max=11.9167, RMS=3.5535
  Col 49: Mean=0.0319, Std=2.6033, Min=-9.2730, Max=10.0892, RMS=2.6035
  Col 50: Mean=-0.0984, Std=3.4188, Min=-9.9484, Max=18.9234, RMS=3.4202
  Col 51: Mean=0.1243, Std=6.0713, Min=-38.1464, Max=14.8421, RMS=6.0726
  Col 52: Mean=0.0628, Std=4.5037, Min=-39.3927, Max=11.9607, RMS=4.5042
  Col 53: Mean=-0.0297, Std=5.8630, Min=-17.1160, Max=27.0734, RMS=5.8631
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0252, Std=2.3672, Min=-9.4092, Max=8.3586, RMS=2.3673
  Col 58: Mean=-0.0075, Std=2.3222, Min=-9.1718, Max=6.8161, RMS=2.3223
  Col 59: Mean=-0.0107, Std=2.8768, Min=-7.0111, Max=12.0044, RMS=2.8768
  Col 60: Mean=0.0535, Std=3.3854, Min=-8.0500, Max=12.7353, RMS=3.3859
  Col 61: Mean=0.0140, Std=2.7056, Min=-6.8242, Max=8.9469, RMS=2.7056
  Col 62: Mean=-0.0388, Std=3.3135, Min=-8.8392, Max=11.5589, RMS=3.3137
  Col 63: Mean=0.1425, Std=6.1467, Min=-31.8488, Max=21.9104, RMS=6.1483
  Col 64: Mean=0.1097, Std=3.9685, Min=-23.5429, Max=12.8299, RMS=3.9701
  Col 65: Mean=-0.0549, Std=6.3106, Min=-18.2936, Max=33.4266, RMS=6.3108
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-1.9540, Std=7.8710, Min=-13.3735, Max=15.0005, RMS=8.1100
  Col 1: Mean=-68.8032, Std=1.9616, Min=-74.0919, Max=-62.9586, RMS=68.8312
  Col 2: Mean=33.1828, Std=8.0023, Min=18.1632, Max=47.0045, RMS=34.1341
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-11.8470, Std=4.4114, Min=-22.2190, Max=-3.6233, RMS=12.6417
  Col 13: Mean=-71.5734, Std=3.8936, Min=-80.2244, Max=-61.3569, RMS=71.6792
  Col 14: Mean=-141.8432, Std=4.4326, Min=-153.1080, Max=-133.2488, RMS=141.9125
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-101.4307, Std=6.1758, Min=-113.1122, Max=-87.3239, RMS=101.6185
  Col 19: Mean=4.2690, Std=1.3716, Min=1.7387, Max=7.4940, RMS=4.4839
  Col 20: Mean=127.1289, Std=2.4359, Min=121.4146, Max=131.8471, RMS=127.1523
  Col 21: Mean=48.8742, Std=3.9453, Min=40.9062, Max=59.2321, RMS=49.0332
  Col 22: Mean=-3.2312, Std=1.8043, Min=-6.2829, Max=1.9465, RMS=3.7008
  Col 23: Mean=-58.3068, Std=4.5221, Min=-69.7324, Max=-47.7799, RMS=58.4818
  Col 24: Mean=68.3662, Std=5.3347, Min=52.6683, Max=79.4084, RMS=68.5740
  Col 25: Mean=-71.4413, Std=3.2804, Min=-79.9570, Max=-64.6935, RMS=71.5165
  Col 26: Mean=63.9969, Std=7.1354, Min=40.5931, Max=78.8499, RMS=64.3934
  Col 27: Mean=-60.8869, Std=8.3513, Min=-82.7512, Max=-43.3930, RMS=61.4570
  Col 28: Mean=-71.9659, Std=3.9941, Min=-79.7082, Max=-60.8719, RMS=72.0767
  Col 29: Mean=-115.3030, Std=114.2877, Min=-179.8467, Max=179.9567, RMS=162.3467
  Col 30: Mean=-74.6891, Std=3.6764, Min=-83.5704, Max=-59.6988, RMS=74.7795
  Col 31: Mean=5.5231, Std=5.1091, Min=-3.7447, Max=20.9755, RMS=7.5238
  Col 32: Mean=-125.2021, Std=10.2391, Min=-158.8403, Max=-103.3789, RMS=125.6201
  Col 33: Mean=51.1312, Std=3.3113, Min=43.3890, Max=60.6638, RMS=51.2383
  Col 34: Mean=1.1176, Std=1.6165, Min=-2.5749, Max=4.3471, RMS=1.9652
  Col 35: Mean=-79.0133, Std=4.6424, Min=-88.8810, Max=-67.8353, RMS=79.1496
  Col 36: Mean=-48.5586, Std=15.8419, Min=-76.6729, Max=-14.6671, RMS=51.0774
  Col 37: Mean=-71.5246, Std=3.6454, Min=-78.9733, Max=-61.8928, RMS=71.6175
  Col 38: Mean=-27.4510, Std=24.3860, Min=-78.3657, Max=15.1723, RMS=36.7183
  Col 39: Mean=-6.8731, Std=34.6760, Min=-77.8396, Max=36.9047, RMS=35.3506
  Col 40: Mean=-72.5168, Std=6.7261, Min=-81.7872, Max=-53.6369, RMS=72.8281
  Col 41: Mean=-89.9379, Std=41.7239, Min=-146.5449, Max=-4.0322, RMS=99.1449
  Col 42: Mean=-80.8781, Std=8.5813, Min=-99.3105, Max=-59.5219, RMS=81.3321
  Col 43: Mean=6.8831, Std=10.5974, Min=-14.8951, Max=26.1954, RMS=12.6365
  Col 44: Mean=1.4749, Std=9.7325, Min=-22.4987, Max=29.9960, RMS=9.8436
  Col 45: Mean=-75.2965, Std=67.9374, Min=-171.5456, Max=16.0761, RMS=101.4153
  Col 46: Mean=-72.8919, Std=10.3528, Min=-87.9654, Max=-48.4097, RMS=73.6234
  Col 47: Mean=-68.3728, Std=62.2268, Min=-146.0224, Max=20.8273, RMS=92.4500
  Col 48: Mean=130.6442, Std=92.6753, Min=-179.8999, Max=179.9902, RMS=160.1768
  Col 49: Mean=-68.1071, Std=14.9067, Min=-89.4063, Max=-5.3761, RMS=69.7194
  Col 50: Mean=20.0760, Std=42.2595, Min=-150.0419, Max=178.8356, RMS=46.7858
  Col 51: Mean=-26.5214, Std=34.9264, Min=-168.1131, Max=178.8927, RMS=43.8547
  Col 52: Mean=-45.0425, Std=19.0125, Min=-88.6679, Max=-12.6873, RMS=48.8907
  Col 53: Mean=-128.1409, Std=40.7370, Min=-179.7070, Max=176.1842, RMS=134.4604
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-54.9227, Std=84.3635, Min=-177.9323, Max=179.5359, RMS=100.6663
  Col 58: Mean=-72.2908, Std=13.7205, Min=-89.8543, Max=-39.0582, RMS=73.5813
  Col 59: Mean=-69.7414, Std=83.1806, Min=-176.7491, Max=177.4824, RMS=108.5489
  Col 60: Mean=115.6953, Std=114.0926, Min=-179.9307, Max=179.9539, RMS=162.4886
  Col 61: Mean=-62.5441, Std=13.2307, Min=-86.5288, Max=-33.4350, RMS=63.9282
  Col 62: Mean=37.0270, Std=41.0545, Min=-178.8213, Max=174.0025, RMS=55.2854
  Col 63: Mean=10.6323, Std=45.0549, Min=-177.9229, Max=177.0600, RMS=46.2925
