--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Andrea/imu/slope_up/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0052, Std=1.2771, Min=-5.0450, Max=6.3740, RMS=1.2771
  Col 1: Mean=0.0076, Std=1.5989, Min=-4.8445, Max=4.7854, RMS=1.5989
  Col 2: Mean=0.0030, Std=2.2660, Min=-4.4263, Max=9.8844, RMS=2.2660
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0088, Std=0.8442, Min=-1.9266, Max=4.3444, RMS=0.8443
  Col 13: Mean=-0.0024, Std=1.2975, Min=-2.9462, Max=3.6750, RMS=1.2975
  Col 14: Mean=-0.0054, Std=2.3056, Min=-5.1158, Max=6.8474, RMS=2.3056
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0015, Std=1.1081, Min=-2.5257, Max=3.2109, RMS=1.1081
  Col 19: Mean=-0.0370, Std=1.0821, Min=-2.2403, Max=3.4143, RMS=1.0827
  Col 20: Mean=0.0177, Std=2.3585, Min=-5.2349, Max=7.6433, RMS=2.3585
  Col 21: Mean=0.0042, Std=0.9241, Min=-2.3605, Max=3.3964, RMS=0.9241
  Col 22: Mean=-0.0071, Std=1.3295, Min=-2.8441, Max=5.3394, RMS=1.3295
  Col 23: Mean=0.0050, Std=2.1515, Min=-4.5185, Max=9.8825, RMS=2.1515
  Col 24: Mean=-0.0059, Std=1.3356, Min=-5.5307, Max=3.9052, RMS=1.3356
  Col 25: Mean=0.0050, Std=1.7280, Min=-4.6789, Max=8.1321, RMS=1.7280
  Col 26: Mean=0.0023, Std=2.3583, Min=-4.5622, Max=7.9443, RMS=2.3583
  Col 27: Mean=-0.0058, Std=0.8536, Min=-1.8811, Max=2.7609, RMS=0.8536
  Col 28: Mean=-0.0050, Std=1.7114, Min=-3.7989, Max=4.6586, RMS=1.7114
  Col 29: Mean=-0.0127, Std=2.2010, Min=-4.3321, Max=6.6557, RMS=2.2010
  Col 30: Mean=-0.0110, Std=1.3427, Min=-3.8666, Max=5.7197, RMS=1.3428
  Col 31: Mean=-0.0152, Std=2.6117, Min=-6.9429, Max=7.7992, RMS=2.6117
  Col 32: Mean=-0.0234, Std=2.2498, Min=-4.5239, Max=6.2453, RMS=2.2499
  Col 33: Mean=0.0071, Std=0.8316, Min=-2.3982, Max=3.1792, RMS=0.8316
  Col 34: Mean=-0.0037, Std=1.4917, Min=-3.9617, Max=5.3931, RMS=1.4917
  Col 35: Mean=0.0035, Std=2.1079, Min=-4.5331, Max=8.6147, RMS=2.1079
  Col 36: Mean=0.0194, Std=0.9474, Min=-2.5882, Max=5.3053, RMS=0.9476
  Col 37: Mean=0.0111, Std=1.8441, Min=-6.0667, Max=8.1742, RMS=1.8441
  Col 38: Mean=-0.0078, Std=2.3252, Min=-5.0436, Max=7.9342, RMS=2.3252
  Col 39: Mean=0.0127, Std=0.5713, Min=-1.1034, Max=1.7265, RMS=0.5714
  Col 40: Mean=0.0301, Std=2.1698, Min=-6.5110, Max=5.9429, RMS=2.1700
  Col 41: Mean=-0.0185, Std=2.1619, Min=-4.8393, Max=6.7258, RMS=2.1620
  Col 42: Mean=0.0064, Std=0.9900, Min=-1.9415, Max=4.3734, RMS=0.9900
  Col 43: Mean=0.0325, Std=2.6395, Min=-8.5516, Max=7.4555, RMS=2.6397
  Col 44: Mean=-0.0314, Std=2.3558, Min=-5.1459, Max=7.2133, RMS=2.3560
  Col 45: Mean=0.0127, Std=3.4364, Min=-15.7346, Max=21.6448, RMS=3.4364
  Col 46: Mean=-0.0268, Std=4.5818, Min=-15.5580, Max=22.6354, RMS=4.5819
  Col 47: Mean=-0.0215, Std=4.4311, Min=-23.2782, Max=23.1688, RMS=4.4312
  Col 48: Mean=-0.0402, Std=3.3175, Min=-23.7979, Max=19.5953, RMS=3.3177
  Col 49: Mean=-0.0317, Std=5.3380, Min=-17.5156, Max=14.2328, RMS=5.3381
  Col 50: Mean=-0.1187, Std=3.2841, Min=-15.5249, Max=28.5936, RMS=3.2862
  Col 51: Mean=-0.0536, Std=3.8720, Min=-18.3680, Max=16.8991, RMS=3.8723
  Col 52: Mean=-0.0525, Std=9.5322, Min=-35.1720, Max=39.9760, RMS=9.5324
  Col 53: Mean=-0.1372, Std=5.5522, Min=-27.1055, Max=31.9051, RMS=5.5539
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0005, Std=3.6067, Min=-16.1206, Max=20.6565, RMS=3.6067
  Col 58: Mean=0.0025, Std=4.6005, Min=-16.5630, Max=15.5522, RMS=4.6005
  Col 59: Mean=0.0091, Std=4.2076, Min=-18.4709, Max=20.3754, RMS=4.2076
  Col 60: Mean=0.0164, Std=3.2038, Min=-17.6647, Max=22.4077, RMS=3.2038
  Col 61: Mean=-0.0274, Std=5.2882, Min=-18.6196, Max=16.2012, RMS=5.2882
  Col 62: Mean=-0.0958, Std=3.4172, Min=-15.6683, Max=29.5740, RMS=3.4185
  Col 63: Mean=0.0096, Std=3.9232, Min=-13.1472, Max=31.8066, RMS=3.9232
  Col 64: Mean=-0.0722, Std=9.7970, Min=-43.2327, Max=34.7001, RMS=9.7973
  Col 65: Mean=-0.1465, Std=5.7446, Min=-24.5676, Max=18.9389, RMS=5.7464
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-9.7847, Std=6.7289, Min=-32.8634, Max=1.7748, RMS=11.8751
  Col 1: Mean=-73.5919, Std=3.0422, Min=-80.2367, Max=-67.5957, RMS=73.6548
  Col 2: Mean=-93.4918, Std=5.3954, Min=-102.8658, Max=-76.7283, RMS=93.6474
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=19.2053, Std=8.2061, Min=3.3070, Max=36.9347, RMS=20.8850
  Col 13: Mean=-69.1784, Std=6.0589, Min=-78.0479, Max=-59.5600, RMS=69.4432
  Col 14: Mean=60.1492, Std=7.9490, Min=44.7881, Max=74.0864, RMS=60.6722
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=110.7911, Std=5.5544, Min=96.4036, Max=120.7804, RMS=110.9303
  Col 19: Mean=6.9100, Std=2.4478, Min=0.9950, Max=12.3363, RMS=7.3307
  Col 20: Mean=144.6847, Std=3.3427, Min=136.6902, Max=152.9068, RMS=144.7234
  Col 21: Mean=52.4555, Std=6.8705, Min=43.0042, Max=64.1570, RMS=52.9036
  Col 22: Mean=-1.3127, Std=2.3905, Min=-5.3555, Max=4.7078, RMS=2.7272
  Col 23: Mean=169.2361, Std=3.7156, Min=163.1934, Max=177.7498, RMS=169.2769
  Col 24: Mean=-20.1510, Std=19.2286, Min=-57.5302, Max=16.1908, RMS=27.8532
  Col 25: Mean=73.8160, Std=3.1910, Min=67.2058, Max=79.2582, RMS=73.8849
  Col 26: Mean=141.9349, Std=19.4976, Min=104.0779, Max=171.3351, RMS=143.2679
  Col 27: Mean=-35.1895, Std=7.6201, Min=-51.4896, Max=-13.4680, RMS=36.0051
  Col 28: Mean=-63.3080, Std=6.8312, Min=-77.3881, Max=-42.5528, RMS=63.6755
  Col 29: Mean=60.5130, Std=9.6648, Min=29.9942, Max=77.3504, RMS=61.2799
  Col 30: Mean=-67.4362, Std=4.7437, Min=-78.2983, Max=-54.9561, RMS=67.6029
  Col 31: Mean=1.2180, Std=7.5008, Min=-14.2046, Max=22.8654, RMS=7.5990
  Col 32: Mean=93.6747, Std=6.9596, Min=79.1858, Max=119.2159, RMS=93.9329
  Col 33: Mean=44.6138, Std=6.3514, Min=34.1371, Max=55.7438, RMS=45.0636
  Col 34: Mean=0.6974, Std=2.3023, Min=-4.3375, Max=4.5659, RMS=2.4056
  Col 35: Mean=151.2012, Std=3.5680, Min=144.4709, Max=158.7723, RMS=151.2432
  Col 36: Mean=-12.1925, Std=26.6292, Min=-62.7072, Max=34.8951, RMS=29.2878
  Col 37: Mean=-77.3949, Std=2.1879, Min=-82.6241, Max=-73.5961, RMS=77.4258
  Col 38: Mean=58.9380, Std=142.5846, Min=-179.9565, Max=179.7962, RMS=154.2857
  Col 39: Mean=48.4927, Std=9.7313, Min=12.2972, Max=68.5734, RMS=49.4595
  Col 40: Mean=-63.2374, Std=8.5891, Min=-79.3718, Max=-35.9037, RMS=63.8180
  Col 41: Mean=90.6962, Std=11.7945, Min=74.1004, Max=135.0014, RMS=91.4599
  Col 42: Mean=-68.4286, Std=4.8603, Min=-82.6683, Max=-57.0916, RMS=68.6009
  Col 43: Mean=-12.1435, Std=9.3072, Min=-42.7721, Max=7.9418, RMS=15.3000
  Col 44: Mean=-130.3461, Std=5.3178, Min=-146.6431, Max=-116.0922, RMS=130.4545
  Col 45: Mean=-100.8478, Std=67.1669, Min=-165.7371, Max=28.1668, RMS=121.1679
  Col 46: Mean=-72.0026, Std=8.7192, Min=-88.3228, Max=-51.0299, RMS=72.5286
  Col 47: Mean=-46.1317, Std=105.8742, Min=-179.8863, Max=171.6950, RMS=115.4880
  Col 48: Mean=-76.3231, Std=127.4425, Min=-179.8890, Max=179.5733, RMS=148.5490
  Col 49: Mean=-67.0876, Std=13.6088, Min=-80.2894, Max=-29.0952, RMS=68.4540
  Col 50: Mean=-107.9559, Std=93.0338, Min=-179.2560, Max=178.9484, RMS=142.5123
  Col 51: Mean=-6.1726, Std=32.4775, Min=-178.9952, Max=178.0223, RMS=33.0589
  Col 52: Mean=-36.8078, Std=19.0836, Min=-88.4713, Max=-1.0389, RMS=41.4608
  Col 53: Mean=59.3874, Std=37.3379, Min=-177.9072, Max=160.8480, RMS=70.1497
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=88.8831, Std=95.6735, Min=-179.9962, Max=179.7609, RMS=130.5895
