--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Diego/imu/walk/Run_5
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0030, Std=1.9862, Min=-8.0755, Max=6.6451, RMS=1.9862
  Col 1: Mean=-0.0058, Std=1.8545, Min=-7.4576, Max=8.5057, RMS=1.8545
  Col 2: Mean=0.0045, Std=2.1329, Min=-4.0959, Max=9.8657, RMS=2.1329
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0024, Std=0.9101, Min=-2.9540, Max=2.2808, RMS=0.9101
  Col 13: Mean=-0.0068, Std=1.0880, Min=-3.6766, Max=3.0337, RMS=1.0880
  Col 14: Mean=-0.3049, Std=2.6612, Min=-9.0965, Max=7.1827, RMS=2.6786
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0042, Std=0.5800, Min=-1.8244, Max=1.6032, RMS=0.5800
  Col 19: Mean=-0.0091, Std=0.9131, Min=-1.9757, Max=1.9844, RMS=0.9132
  Col 20: Mean=-0.0025, Std=2.4093, Min=-5.8294, Max=11.7341, RMS=2.4093
  Col 21: Mean=-0.0045, Std=1.0165, Min=-3.2543, Max=2.6072, RMS=1.0165
  Col 22: Mean=-0.0065, Std=1.0975, Min=-2.5906, Max=3.0900, RMS=1.0975
  Col 23: Mean=-0.0008, Std=2.1056, Min=-3.3339, Max=11.3957, RMS=2.1056
  Col 24: Mean=-0.0105, Std=1.9920, Min=-6.5207, Max=4.0967, RMS=1.9920
  Col 25: Mean=-0.0160, Std=1.1718, Min=-4.0924, Max=3.0907, RMS=1.1719
  Col 26: Mean=-0.0133, Std=1.9371, Min=-4.0590, Max=7.9280, RMS=1.9371
  Col 27: Mean=0.0023, Std=3.7543, Min=-7.2567, Max=8.9075, RMS=3.7543
  Col 28: Mean=-0.0056, Std=0.8136, Min=-2.0237, Max=2.7530, RMS=0.8136
  Col 29: Mean=-0.0148, Std=1.9973, Min=-4.2313, Max=8.2625, RMS=1.9974
  Col 30: Mean=-0.0110, Std=4.6582, Min=-9.5823, Max=11.9643, RMS=4.6582
  Col 31: Mean=0.0002, Std=0.8779, Min=-2.1176, Max=3.3201, RMS=0.8779
  Col 32: Mean=-0.1165, Std=2.2936, Min=-8.8009, Max=6.6824, RMS=2.2965
  Col 33: Mean=-0.0071, Std=0.9145, Min=-3.5430, Max=2.8190, RMS=0.9145
  Col 34: Mean=-0.0034, Std=1.1304, Min=-2.6519, Max=3.3613, RMS=1.1304
  Col 35: Mean=-0.0012, Std=2.1208, Min=-3.0687, Max=10.5985, RMS=2.1208
  Col 36: Mean=-0.0104, Std=1.7830, Min=-6.3704, Max=3.9499, RMS=1.7831
  Col 37: Mean=0.0120, Std=1.2904, Min=-3.3615, Max=3.7090, RMS=1.2905
  Col 38: Mean=-0.0171, Std=1.9530, Min=-3.8227, Max=7.3524, RMS=1.9530
  Col 39: Mean=0.0112, Std=3.7979, Min=-7.9756, Max=8.2358, RMS=3.7980
  Col 40: Mean=-0.0000, Std=1.5661, Min=-3.3246, Max=3.2563, RMS=1.5661
  Col 41: Mean=-0.0193, Std=1.8269, Min=-4.5906, Max=5.9660, RMS=1.8270
  Col 42: Mean=0.0182, Std=4.8567, Min=-10.9576, Max=10.3030, RMS=4.8568
  Col 43: Mean=-0.0035, Std=1.8344, Min=-3.8404, Max=4.5932, RMS=1.8344
  Col 44: Mean=-0.0342, Std=2.1664, Min=-5.9593, Max=6.9663, RMS=2.1667
  Col 45: Mean=0.0014, Std=6.5399, Min=-25.6328, Max=24.1256, RMS=6.5399
  Col 46: Mean=-0.0404, Std=3.4242, Min=-35.1104, Max=38.7351, RMS=3.4245
  Col 47: Mean=-0.0160, Std=5.1509, Min=-20.3441, Max=27.3651, RMS=5.1509
  Col 48: Mean=0.0161, Std=6.9129, Min=-22.2004, Max=17.4651, RMS=6.9129
  Col 49: Mean=-0.0423, Std=3.3232, Min=-30.0274, Max=11.7171, RMS=3.3235
  Col 50: Mean=-0.1172, Std=4.7446, Min=-14.8888, Max=23.9141, RMS=4.7461
