--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Valerio/imu/walk/Run_6
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0062, Std=1.3775, Min=-3.6869, Max=5.0575, RMS=1.3775
  Col 1: Mean=0.0023, Std=0.8905, Min=-2.5866, Max=2.7509, RMS=0.8905
  Col 2: Mean=-0.0012, Std=1.8216, Min=-3.5286, Max=4.8909, RMS=1.8216
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0029, Std=0.8868, Min=-1.9359, Max=2.2606, RMS=0.8868
  Col 13: Mean=0.0006, Std=0.7598, Min=-1.5605, Max=1.9346, RMS=0.7598
  Col 14: Mean=-0.0006, Std=1.9557, Min=-3.6041, Max=4.6159, RMS=1.9557
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0012, Std=0.7268, Min=-1.5987, Max=1.6792, RMS=0.7268
  Col 19: Mean=-0.0006, Std=0.7377, Min=-1.5811, Max=2.1212, RMS=0.7377
  Col 20: Mean=-0.0031, Std=1.8006, Min=-3.6122, Max=4.8498, RMS=1.8006
  Col 21: Mean=0.0028, Std=0.9329, Min=-1.9415, Max=2.6960, RMS=0.9329
  Col 22: Mean=0.0016, Std=0.7966, Min=-1.8471, Max=1.9197, RMS=0.7966
  Col 23: Mean=-0.0006, Std=1.7965, Min=-3.3597, Max=4.8540, RMS=1.7965
  Col 24: Mean=0.0046, Std=1.1191, Min=-2.5368, Max=3.1334, RMS=1.1191
  Col 25: Mean=0.0038, Std=0.8225, Min=-1.8568, Max=1.6762, RMS=0.8225
  Col 26: Mean=-0.0045, Std=1.8679, Min=-3.1679, Max=4.1512, RMS=1.8679
  Col 27: Mean=-0.0069, Std=1.9244, Min=-3.3690, Max=4.1141, RMS=1.9244
  Col 28: Mean=-0.0013, Std=0.6639, Min=-1.4584, Max=1.4542, RMS=0.6639
  Col 29: Mean=-0.0034, Std=1.7888, Min=-3.8204, Max=4.2978, RMS=1.7888
  Col 30: Mean=-0.0106, Std=2.4169, Min=-4.5025, Max=5.5997, RMS=2.4169
  Col 31: Mean=-0.0008, Std=0.7620, Min=-1.9164, Max=1.9907, RMS=0.7620
  Col 32: Mean=-0.0031, Std=1.8069, Min=-4.0663, Max=4.6087, RMS=1.8069
  Col 33: Mean=0.0026, Std=0.9027, Min=-1.9813, Max=2.4112, RMS=0.9027
  Col 34: Mean=-0.0005, Std=0.8049, Min=-1.9998, Max=1.8718, RMS=0.8049
  Col 35: Mean=-0.0006, Std=1.8405, Min=-3.6401, Max=4.6228, RMS=1.8405
  Col 36: Mean=0.0040, Std=1.1690, Min=-3.0506, Max=3.1974, RMS=1.1690
  Col 37: Mean=-0.0015, Std=0.9500, Min=-1.7692, Max=2.2525, RMS=0.9500
  Col 38: Mean=-0.0048, Std=1.9513, Min=-3.6465, Max=4.5279, RMS=1.9513
  Col 39: Mean=-0.0075, Std=1.6325, Min=-2.9709, Max=3.9447, RMS=1.6325
  Col 40: Mean=0.0030, Std=1.1337, Min=-2.1093, Max=2.1606, RMS=1.1337
  Col 41: Mean=-0.0047, Std=1.8596, Min=-3.5813, Max=4.5252, RMS=1.8596
  Col 42: Mean=-0.0114, Std=2.2832, Min=-4.4389, Max=5.7632, RMS=2.2832
  Col 43: Mean=0.0043, Std=1.3864, Min=-3.0070, Max=2.9471, RMS=1.3864
  Col 44: Mean=-0.0094, Std=1.9563, Min=-3.8949, Max=5.0191, RMS=1.9564
  Col 45: Mean=0.0094, Std=4.6471, Min=-12.6581, Max=13.4249, RMS=4.6471
  Col 46: Mean=0.0105, Std=2.0034, Min=-9.1793, Max=8.9062, RMS=2.0034
  Col 47: Mean=-0.0078, Std=3.4065, Min=-10.6331, Max=13.9089, RMS=3.4065
  Col 48: Mean=-0.0434, Std=5.9603, Min=-20.1501, Max=16.7566, RMS=5.9605
  Col 49: Mean=0.0414, Std=1.6269, Min=-4.9888, Max=9.9655, RMS=1.6274
  Col 50: Mean=-0.1298, Std=2.6843, Min=-8.3120, Max=10.9553, RMS=2.6874
  Col 51: Mean=-0.0547, Std=10.5645, Min=-27.9076, Max=36.2798, RMS=10.5646
  Col 52: Mean=-0.0040, Std=2.2237, Min=-12.8513, Max=10.1070, RMS=2.2237
  Col 53: Mean=-0.2153, Std=6.0443, Min=-25.1697, Max=19.4868, RMS=6.0482
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0062, Std=5.2379, Min=-15.1288, Max=17.4348, RMS=5.2379
  Col 58: Mean=-0.0026, Std=1.9482, Min=-11.6919, Max=8.0995, RMS=1.9482
  Col 59: Mean=-0.0097, Std=3.4106, Min=-13.3322, Max=11.9598, RMS=3.4107
  Col 60: Mean=-0.0126, Std=5.7745, Min=-18.4562, Max=15.7355, RMS=5.7745
  Col 61: Mean=-0.0409, Std=3.1794, Min=-22.5058, Max=10.0543, RMS=3.1797
  Col 62: Mean=-0.1078, Std=3.0797, Min=-11.2241, Max=8.4531, RMS=3.0816
  Col 63: Mean=-0.0648, Std=10.7316, Min=-32.4241, Max=39.1929, RMS=10.7317
  Col 64: Mean=0.0107, Std=2.8827, Min=-13.7848, Max=14.3266, RMS=2.8827
  Col 65: Mean=-0.1921, Std=6.2879, Min=-26.9511, Max=18.9366, RMS=6.2909
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=60.2801, Std=12.6228, Min=23.4618, Max=91.7168, RMS=61.5875
  Col 1: Mean=-84.2584, Std=0.9508, Min=-87.0415, Max=-80.4710, RMS=84.2637
  Col 2: Mean=133.8116, Std=13.3991, Min=101.2706, Max=171.4615, RMS=134.4808
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
