--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Francesco/imu/walk/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0080, Std=1.9002, Min=-5.7934, Max=6.6390, RMS=1.9002
  Col 1: Mean=0.0007, Std=1.2292, Min=-3.5160, Max=4.4242, RMS=1.2292
  Col 2: Mean=-0.0065, Std=2.5329, Min=-5.3143, Max=10.3971, RMS=2.5329
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0053, Std=0.6941, Min=-1.5814, Max=1.9061, RMS=0.6941
  Col 13: Mean=0.0007, Std=0.8771, Min=-2.8287, Max=2.5225, RMS=0.8771
  Col 14: Mean=-0.0012, Std=1.9265, Min=-3.7215, Max=5.6773, RMS=1.9265
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0010, Std=0.4698, Min=-1.1663, Max=1.6832, RMS=0.4698
  Col 19: Mean=-0.0007, Std=0.6453, Min=-1.5843, Max=1.5184, RMS=0.6453
  Col 20: Mean=0.0001, Std=1.9099, Min=-3.0217, Max=6.4661, RMS=1.9099
  Col 21: Mean=-0.0051, Std=0.7544, Min=-2.2764, Max=2.0338, RMS=0.7544
  Col 22: Mean=0.0012, Std=0.8005, Min=-2.1262, Max=1.9246, RMS=0.8005
  Col 23: Mean=-0.0007, Std=2.0318, Min=-3.6176, Max=6.1541, RMS=2.0318
  Col 24: Mean=-0.0039, Std=1.6763, Min=-5.8520, Max=3.9830, RMS=1.6763
  Col 25: Mean=-0.0097, Std=1.0229, Min=-4.1726, Max=2.7805, RMS=1.0229
  Col 26: Mean=-0.0061, Std=2.0161, Min=-3.7742, Max=5.2740, RMS=2.0161
  Col 27: Mean=0.0091, Std=2.6379, Min=-5.4278, Max=5.5276, RMS=2.6380
  Col 28: Mean=-0.0002, Std=0.8556, Min=-3.8840, Max=1.8418, RMS=0.8556
  Col 29: Mean=-0.0002, Std=2.1980, Min=-4.5784, Max=5.4895, RMS=2.1980
  Col 30: Mean=-0.0836, Std=3.5069, Min=-8.4194, Max=8.0240, RMS=3.5079
  Col 31: Mean=0.0059, Std=1.1397, Min=-4.5792, Max=3.4409, RMS=1.1397
  Col 32: Mean=-0.3281, Std=2.8437, Min=-8.9435, Max=5.2464, RMS=2.8626
  Col 33: Mean=-0.0044, Std=0.7490, Min=-2.0900, Max=2.1468, RMS=0.7490
  Col 34: Mean=0.0014, Std=0.7906, Min=-1.9290, Max=1.9232, RMS=0.7906
  Col 35: Mean=0.0000, Std=2.0716, Min=-3.5615, Max=6.5941, RMS=2.0716
  Col 36: Mean=-0.0045, Std=1.7237, Min=-5.2762, Max=4.7121, RMS=1.7237
  Col 37: Mean=0.0141, Std=1.1128, Min=-2.5767, Max=2.9754, RMS=1.1129
  Col 38: Mean=-0.0095, Std=2.0109, Min=-3.4566, Max=6.1428, RMS=2.0109
  Col 39: Mean=0.0203, Std=3.3874, Min=-6.1649, Max=6.8818, RMS=3.3874
  Col 40: Mean=-0.0065, Std=0.9546, Min=-2.2406, Max=2.3037, RMS=0.9546
  Col 41: Mean=-0.0003, Std=2.5212, Min=-5.5861, Max=6.5513, RMS=2.5212
  Col 42: Mean=0.0350, Std=4.5148, Min=-9.1097, Max=8.6704, RMS=4.5149
  Col 43: Mean=-0.0108, Std=1.1506, Min=-2.5137, Max=2.9135, RMS=1.1506
  Col 44: Mean=-0.0157, Std=2.9020, Min=-7.1681, Max=6.4613, RMS=2.9020
  Col 45: Mean=-0.0334, Std=6.1685, Min=-24.6825, Max=26.4201, RMS=6.1686
  Col 46: Mean=0.0270, Std=2.8031, Min=-11.2209, Max=16.2331, RMS=2.8033
  Col 47: Mean=-0.4130, Std=5.2060, Min=-19.1289, Max=21.5147, RMS=5.2224
  Col 48: Mean=0.0318, Std=5.6382, Min=-14.9405, Max=18.0892, RMS=5.6382
  Col 49: Mean=-0.0291, Std=2.7848, Min=-13.0980, Max=9.5529, RMS=2.7850
  Col 50: Mean=-0.1165, Std=3.4336, Min=-11.2515, Max=19.9376, RMS=3.4355
  Col 51: Mean=0.0915, Std=11.2696, Min=-32.9956, Max=32.1994, RMS=11.2700
  Col 52: Mean=-0.0214, Std=2.7267, Min=-19.7159, Max=14.0489, RMS=2.7268
  Col 53: Mean=-0.1642, Std=8.2163, Min=-30.2869, Max=31.6652, RMS=8.2179
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
