--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Francesco/imu/slope_up/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0061, Std=1.2822, Min=-4.4467, Max=4.5222, RMS=1.2822
  Col 1: Mean=0.0047, Std=1.4361, Min=-4.9105, Max=3.5493, RMS=1.4361
  Col 2: Mean=-0.0074, Std=1.8202, Min=-3.7452, Max=8.2094, RMS=1.8202
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0022, Std=0.8494, Min=-1.9672, Max=3.3553, RMS=0.8494
  Col 13: Mean=0.0062, Std=0.8981, Min=-2.2105, Max=3.2127, RMS=0.8981
  Col 14: Mean=-0.0069, Std=1.7306, Min=-3.7529, Max=6.4029, RMS=1.7306
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0044, Std=0.7844, Min=-1.9342, Max=2.1598, RMS=0.7844
  Col 19: Mean=0.0044, Std=0.7223, Min=-1.2879, Max=2.3114, RMS=0.7223
  Col 20: Mean=-0.0088, Std=1.6229, Min=-3.4537, Max=7.0430, RMS=1.6229
  Col 21: Mean=-0.0022, Std=0.9551, Min=-2.3175, Max=2.3604, RMS=0.9551
  Col 22: Mean=0.0051, Std=0.8678, Min=-2.4071, Max=3.6209, RMS=0.8678
  Col 23: Mean=-0.0059, Std=1.6813, Min=-3.6427, Max=6.1374, RMS=1.6813
  Col 24: Mean=-0.0101, Std=1.1417, Min=-2.8591, Max=2.4267, RMS=1.1418
  Col 25: Mean=0.0115, Std=1.3317, Min=-2.7529, Max=7.6886, RMS=1.3317
  Col 26: Mean=-0.0122, Std=1.7513, Min=-4.1924, Max=5.6332, RMS=1.7513
  Col 27: Mean=-0.0107, Std=1.2131, Min=-3.1717, Max=2.9269, RMS=1.2131
  Col 28: Mean=-0.0034, Std=1.9084, Min=-4.3843, Max=4.8611, RMS=1.9084
  Col 29: Mean=-0.0084, Std=1.9154, Min=-4.4046, Max=6.0187, RMS=1.9154
  Col 30: Mean=-0.0140, Std=1.5191, Min=-3.8019, Max=4.6981, RMS=1.5192
  Col 31: Mean=-0.0157, Std=2.4563, Min=-6.1022, Max=7.2679, RMS=2.4564
  Col 32: Mean=-0.0058, Std=2.1740, Min=-5.4148, Max=7.1817, RMS=2.1740
  Col 33: Mean=-0.0037, Std=0.8376, Min=-2.0190, Max=2.5535, RMS=0.8376
  Col 34: Mean=0.0046, Std=1.0322, Min=-2.4394, Max=2.6872, RMS=1.0322
  Col 35: Mean=-0.0072, Std=1.6973, Min=-3.6876, Max=6.2623, RMS=1.6974
  Col 36: Mean=0.0049, Std=1.0591, Min=-2.5983, Max=5.0966, RMS=1.0591
  Col 37: Mean=0.0019, Std=1.7701, Min=-3.5979, Max=5.0220, RMS=1.7701
  Col 38: Mean=-0.0155, Std=1.8893, Min=-4.1856, Max=5.5850, RMS=1.8894
  Col 39: Mean=-0.0148, Std=1.3846, Min=-3.5269, Max=3.6935, RMS=1.3846
  Col 40: Mean=-0.0054, Std=2.6473, Min=-5.4592, Max=5.9364, RMS=2.6473
  Col 41: Mean=-0.0149, Std=2.3451, Min=-5.2663, Max=5.5636, RMS=2.3451
  Col 42: Mean=-0.0230, Std=1.9034, Min=-5.0926, Max=5.7503, RMS=1.9036
  Col 43: Mean=-0.0157, Std=3.4059, Min=-7.2942, Max=7.8113, RMS=3.4059
  Col 44: Mean=-0.0235, Std=2.6982, Min=-6.5518, Max=7.5880, RMS=2.6983
  Col 45: Mean=-0.0140, Std=3.1142, Min=-10.5919, Max=13.5179, RMS=3.1142
  Col 46: Mean=-0.0123, Std=3.6306, Min=-12.5753, Max=17.0724, RMS=3.6306
  Col 47: Mean=-0.0082, Std=4.0155, Min=-21.3820, Max=24.8182, RMS=4.0155
  Col 48: Mean=-0.0315, Std=2.3106, Min=-9.3347, Max=6.4943, RMS=2.3109
  Col 49: Mean=-0.0147, Std=4.0665, Min=-17.1221, Max=23.1600, RMS=4.0665
  Col 50: Mean=-0.0750, Std=2.6116, Min=-8.0797, Max=16.6320, RMS=2.6127
  Col 51: Mean=-0.0702, Std=4.7082, Min=-16.7591, Max=29.7378, RMS=4.7087
  Col 52: Mean=-0.0429, Std=6.7225, Min=-25.2263, Max=24.1657, RMS=6.7227
  Col 53: Mean=-0.0905, Std=4.7810, Min=-22.2835, Max=22.6457, RMS=4.7819
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0154, Std=2.9990, Min=-12.3847, Max=13.5552, RMS=2.9990
  Col 58: Mean=-0.0150, Std=3.9868, Min=-23.1985, Max=21.4944, RMS=3.9868
  Col 59: Mean=-0.0254, Std=4.2521, Min=-25.4623, Max=21.4901, RMS=4.2522
  Col 60: Mean=0.0000, Std=2.9070, Min=-11.2961, Max=17.1980, RMS=2.9070
  Col 61: Mean=-0.0335, Std=3.7707, Min=-14.7032, Max=11.4685, RMS=3.7708
  Col 62: Mean=-0.0685, Std=2.4117, Min=-11.0501, Max=15.7811, RMS=2.4127
  Col 63: Mean=-0.0143, Std=4.9709, Min=-21.9939, Max=27.0439, RMS=4.9709
  Col 64: Mean=-0.0521, Std=7.2656, Min=-28.4677, Max=23.0744, RMS=7.2658
  Col 65: Mean=-0.1039, Std=4.9447, Min=-27.3461, Max=19.8773, RMS=4.9458
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-24.1611, Std=7.9817, Min=-43.3854, Max=-9.3185, RMS=25.4454
  Col 1: Mean=-74.7639, Std=3.1644, Min=-80.1946, Max=-68.2115, RMS=74.8309
  Col 2: Mean=-92.0650, Std=8.2989, Min=-108.7688, Max=-73.0535, RMS=92.4383
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-15.4856, Std=6.4953, Min=-28.6148, Max=-1.6885, RMS=16.7926
  Col 13: Mean=-66.9083, Std=3.1990, Min=-73.0384, Max=-61.1103, RMS=66.9848
  Col 14: Mean=80.1988, Std=4.0802, Min=71.8276, Max=90.1676, RMS=80.3025
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=86.5250, Std=1.6580, Min=81.9977, Max=90.6762, RMS=86.5409
  Col 19: Mean=-27.2585, Std=1.9541, Min=-30.4380, Max=-23.8885, RMS=27.3284
  Col 20: Mean=-137.1239, Std=3.0355, Min=-141.6625, Max=-130.1408, RMS=137.1575
  Col 21: Mean=57.3696, Std=3.3145, Min=51.7921, Max=63.0716, RMS=57.4653
  Col 22: Mean=-0.1482, Std=2.0052, Min=-5.0323, Max=3.7321, RMS=2.0107
  Col 23: Mean=161.2332, Std=5.0939, Min=151.9577, Max=171.6521, RMS=161.3136
  Col 24: Mean=-40.0456, Std=6.7286, Min=-52.8675, Max=-15.2828, RMS=40.6070
  Col 25: Mean=-70.2807, Std=5.1137, Min=-80.8570, Max=-60.3941, RMS=70.4665
  Col 26: Mean=32.1994, Std=12.4649, Min=-6.6959, Max=51.4357, RMS=34.5279
  Col 27: Mean=-49.9601, Std=13.5391, Min=-67.4965, Max=6.8532, RMS=51.7622
  Col 28: Mean=-65.4560, Std=11.2668, Min=-85.1952, Max=-38.4723, RMS=66.4186
  Col 29: Mean=61.6760, Std=20.8439, Min=-10.2367, Max=95.3005, RMS=65.1030
  Col 30: Mean=-69.5415, Std=3.8913, Min=-78.8981, Max=-58.3161, RMS=69.6503
  Col 31: Mean=-1.0909, Std=12.1809, Min=-24.6868, Max=28.2787, RMS=12.2297
  Col 32: Mean=87.3429, Std=9.7159, Min=65.2346, Max=116.2966, RMS=87.8816
  Col 33: Mean=66.5802, Std=3.7913, Min=59.5329, Max=74.1746, RMS=66.6880
  Col 34: Mean=-3.1685, Std=1.8385, Min=-7.9193, Max=0.0232, RMS=3.6633
  Col 35: Mean=150.1936, Std=4.1938, Min=142.8660, Max=159.0106, RMS=150.2522
  Col 36: Mean=-11.6097, Std=25.4896, Min=-63.9492, Max=28.6649, RMS=28.0091
  Col 37: Mean=-74.4302, Std=5.2883, Min=-82.2032, Max=-58.1703, RMS=74.6178
