--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Camilla/imu/stairs_up/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0009, Std=0.9822, Min=-4.0328, Max=2.4266, RMS=0.9822
  Col 1: Mean=0.0044, Std=1.5166, Min=-5.0663, Max=6.4001, RMS=1.5166
  Col 2: Mean=0.0068, Std=3.2311, Min=-4.5897, Max=11.3392, RMS=3.2311
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0041, Std=1.2080, Min=-3.4670, Max=3.5094, RMS=1.2080
  Col 13: Mean=0.0084, Std=1.3158, Min=-4.6293, Max=3.1685, RMS=1.3158
  Col 14: Mean=0.0046, Std=3.3177, Min=-5.1138, Max=11.6832, RMS=3.3177
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0068, Std=0.6710, Min=-1.7530, Max=3.1041, RMS=0.6710
  Col 19: Mean=-0.0048, Std=0.8962, Min=-3.3218, Max=2.4929, RMS=0.8962
  Col 20: Mean=0.0030, Std=2.9740, Min=-4.0598, Max=11.8639, RMS=2.9740
  Col 21: Mean=0.0017, Std=1.0736, Min=-2.4703, Max=4.2852, RMS=1.0736
  Col 22: Mean=0.0064, Std=1.4791, Min=-6.3368, Max=2.8254, RMS=1.4791
  Col 23: Mean=0.0037, Std=3.2873, Min=-5.0157, Max=12.7805, RMS=3.2873
  Col 24: Mean=0.0061, Std=0.9329, Min=-2.3559, Max=2.9976, RMS=0.9330
  Col 25: Mean=-0.0247, Std=1.8703, Min=-6.8885, Max=6.0520, RMS=1.8705
  Col 26: Mean=-0.3886, Std=3.6413, Min=-8.9691, Max=12.1016, RMS=3.6619
  Col 27: Mean=0.0019, Std=1.0924, Min=-2.0248, Max=4.5300, RMS=1.0924
  Col 28: Mean=-0.0277, Std=2.1970, Min=-6.6542, Max=5.2304, RMS=2.1971
  Col 29: Mean=-0.3577, Std=3.4605, Min=-9.0274, Max=10.7930, RMS=3.4789
  Col 30: Mean=-0.0028, Std=1.5674, Min=-3.6084, Max=4.7889, RMS=1.5674
  Col 31: Mean=0.0397, Std=2.7201, Min=-9.4937, Max=5.9887, RMS=2.7204
  Col 32: Mean=-0.0353, Std=2.8399, Min=-5.6438, Max=11.8279, RMS=2.8401
  Col 33: Mean=0.0025, Std=1.0640, Min=-2.3968, Max=4.5186, RMS=1.0640
  Col 34: Mean=0.0089, Std=1.3838, Min=-4.8466, Max=3.8122, RMS=1.3838
  Col 35: Mean=0.0048, Std=3.1644, Min=-5.0093, Max=10.6305, RMS=3.1644
  Col 36: Mean=-0.0047, Std=1.1145, Min=-2.7620, Max=3.0908, RMS=1.1145
  Col 37: Mean=0.0062, Std=1.8307, Min=-6.7498, Max=5.1889, RMS=1.8307
  Col 38: Mean=-0.0044, Std=3.1000, Min=-4.6677, Max=9.3425, RMS=3.1000
  Col 39: Mean=0.0038, Std=1.1505, Min=-5.5251, Max=2.6310, RMS=1.1505
  Col 40: Mean=0.0094, Std=2.3898, Min=-6.6683, Max=4.9029, RMS=2.3898
  Col 41: Mean=-0.0027, Std=2.7305, Min=-4.1693, Max=9.5869, RMS=2.7305
  Col 42: Mean=-0.0046, Std=1.4608, Min=-6.6115, Max=3.2243, RMS=1.4608
  Col 43: Mean=0.0110, Std=3.0581, Min=-8.8353, Max=5.6460, RMS=3.0581
  Col 44: Mean=-0.0179, Std=2.4670, Min=-3.7662, Max=9.3407, RMS=2.4670
  Col 45: Mean=0.0146, Std=2.3150, Min=-8.5071, Max=8.0776, RMS=2.3151
  Col 46: Mean=0.0122, Std=3.7202, Min=-12.8988, Max=11.2587, RMS=3.7202
  Col 47: Mean=-0.0155, Std=4.4047, Min=-10.6849, Max=14.1968, RMS=4.4047
  Col 48: Mean=0.0121, Std=2.8130, Min=-14.5490, Max=10.9171, RMS=2.8130
  Col 49: Mean=0.1159, Std=5.2083, Min=-14.0308, Max=19.7665, RMS=5.2096
  Col 50: Mean=-0.0716, Std=5.0337, Min=-12.4228, Max=23.3566, RMS=5.0342
  Col 51: Mean=-0.0215, Std=4.6333, Min=-18.5326, Max=40.3054, RMS=4.6333
  Col 52: Mean=0.2732, Std=7.5319, Min=-28.8999, Max=18.2854, RMS=7.5368
  Col 53: Mean=-0.0576, Std=8.4224, Min=-23.4681, Max=39.2466, RMS=8.4226
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0076, Std=2.5460, Min=-8.0495, Max=6.5828, RMS=2.5460
  Col 58: Mean=0.0086, Std=3.3969, Min=-13.2280, Max=11.3063, RMS=3.3969
  Col 59: Mean=-0.0219, Std=4.5977, Min=-11.3879, Max=17.2729, RMS=4.5977
  Col 60: Mean=-0.0113, Std=3.2151, Min=-12.5767, Max=9.9180, RMS=3.2151
  Col 61: Mean=0.1211, Std=4.6814, Min=-11.4410, Max=14.5729, RMS=4.6830
  Col 62: Mean=-0.0653, Std=4.8178, Min=-13.4307, Max=17.3218, RMS=4.8183
  Col 63: Mean=0.0581, Std=4.4503, Min=-29.3446, Max=21.4712, RMS=4.4507
  Col 64: Mean=0.2458, Std=7.1256, Min=-27.2789, Max=17.7330, RMS=7.1298
  Col 65: Mean=-0.0743, Std=7.8071, Min=-20.6214, Max=31.9636, RMS=7.8074
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
