--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Luca/imu/walk/Run_5
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0098, Std=2.4547, Min=-7.4605, Max=9.6977, RMS=2.4547
  Col 1: Mean=-0.0037, Std=2.8445, Min=-13.1210, Max=13.3062, RMS=2.8445
  Col 2: Mean=-0.0226, Std=4.2362, Min=-9.0179, Max=12.6967, RMS=4.2363
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0027, Std=1.9966, Min=-4.2856, Max=6.3930, RMS=1.9966
  Col 13: Mean=0.0075, Std=1.7427, Min=-5.1458, Max=5.7726, RMS=1.7427
  Col 14: Mean=0.0008, Std=4.2792, Min=-9.6944, Max=10.9122, RMS=4.2792
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0252, Std=1.7229, Min=-4.7662, Max=5.5453, RMS=1.7230
  Col 19: Mean=0.0056, Std=1.4448, Min=-3.7533, Max=4.2416, RMS=1.4448
  Col 20: Mean=-0.0692, Std=4.4561, Min=-11.5118, Max=18.1605, RMS=4.4567
  Col 21: Mean=-0.0023, Std=2.2913, Min=-6.3670, Max=8.6389, RMS=2.2913
  Col 22: Mean=0.0121, Std=1.1743, Min=-3.0893, Max=4.6386, RMS=1.1743
  Col 23: Mean=0.0023, Std=3.9180, Min=-7.8766, Max=13.1294, RMS=3.9180
  Col 24: Mean=-0.0089, Std=2.6192, Min=-6.2729, Max=11.6035, RMS=2.6193
  Col 25: Mean=0.0289, Std=1.6785, Min=-4.0820, Max=6.8934, RMS=1.6787
  Col 26: Mean=-0.0120, Std=4.0013, Min=-8.6244, Max=10.0746, RMS=4.0013
  Col 27: Mean=-0.0338, Std=4.3181, Min=-10.8936, Max=9.0499, RMS=4.3182
  Col 28: Mean=-0.0107, Std=1.4521, Min=-6.6157, Max=4.9825, RMS=1.4521
  Col 29: Mean=-0.0132, Std=3.9641, Min=-7.0166, Max=9.4915, RMS=3.9641
  Col 30: Mean=-0.0816, Std=5.5558, Min=-12.3495, Max=12.5196, RMS=5.5564
  Col 31: Mean=-0.0122, Std=1.7520, Min=-5.5024, Max=4.3791, RMS=1.7520
  Col 32: Mean=-0.0332, Std=4.5669, Min=-10.4490, Max=11.4894, RMS=4.5670
  Col 33: Mean=0.0031, Std=2.1004, Min=-5.0545, Max=8.2696, RMS=2.1004
  Col 34: Mean=-0.0057, Std=1.2374, Min=-3.2213, Max=5.3797, RMS=1.2374
  Col 35: Mean=0.0025, Std=3.8560, Min=-7.6062, Max=13.5074, RMS=3.8560
  Col 36: Mean=0.0119, Std=3.1354, Min=-6.1205, Max=12.8919, RMS=3.1354
  Col 37: Mean=-0.0113, Std=1.6210, Min=-4.2703, Max=5.3168, RMS=1.6211
  Col 38: Mean=-0.0131, Std=3.4572, Min=-8.2323, Max=8.4670, RMS=3.4572
  Col 39: Mean=-0.0367, Std=6.5722, Min=-14.5999, Max=10.8704, RMS=6.5723
  Col 40: Mean=-0.0047, Std=1.5470, Min=-5.2677, Max=3.5589, RMS=1.5470
  Col 41: Mean=-0.0399, Std=3.4186, Min=-8.6800, Max=11.0300, RMS=3.4188
  Col 42: Mean=-0.0788, Std=9.1698, Min=-23.6648, Max=14.1563, RMS=9.1701
  Col 43: Mean=0.0223, Std=2.3585, Min=-9.8835, Max=4.7735, RMS=2.3586
  Col 44: Mean=-0.1640, Std=5.4692, Min=-13.7247, Max=13.6102, RMS=5.4717
  Col 45: Mean=0.0441, Std=10.0682, Min=-38.8536, Max=32.4976, RMS=10.0683
  Col 46: Mean=-0.0027, Std=5.1731, Min=-22.1774, Max=27.2402, RMS=5.1731
  Col 47: Mean=-0.0193, Std=8.5950, Min=-22.5293, Max=36.3173, RMS=8.5950
  Col 48: Mean=-0.0960, Std=8.8910, Min=-32.2429, Max=33.4157, RMS=8.8915
  Col 49: Mean=0.0494, Std=5.0668, Min=-20.8564, Max=28.9488, RMS=5.0671
  Col 50: Mean=-0.1946, Std=6.7224, Min=-23.6117, Max=47.3287, RMS=6.7253
  Col 51: Mean=-0.1381, Std=16.1446, Min=-55.0073, Max=61.5142, RMS=16.1452
  Col 52: Mean=-0.0370, Std=6.5750, Min=-35.9601, Max=34.9745, RMS=6.5751
  Col 53: Mean=-0.3085, Std=11.1295, Min=-57.7293, Max=62.2578, RMS=11.1338
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0377, Std=10.7567, Min=-47.1969, Max=35.5374, RMS=10.7568
  Col 58: Mean=0.1359, Std=6.2530, Min=-32.8359, Max=35.8607, RMS=6.2545
  Col 59: Mean=0.0176, Std=11.3303, Min=-51.5793, Max=77.3944, RMS=11.3303
  Col 60: Mean=-0.1840, Std=9.3086, Min=-27.5036, Max=35.0183, RMS=9.3104
  Col 61: Mean=-0.0282, Std=8.4291, Min=-63.7424, Max=38.0801, RMS=8.4291
  Col 62: Mean=-0.2387, Std=6.8064, Min=-24.5688, Max=46.4178, RMS=6.8106
  Col 63: Mean=-0.1986, Std=16.7476, Min=-60.4019, Max=66.3520, RMS=16.7488
  Col 64: Mean=0.0066, Std=11.2809, Min=-45.7060, Max=76.3121, RMS=11.2809
  Col 65: Mean=-0.2656, Std=14.7035, Min=-87.6747, Max=66.5532, RMS=14.7059
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-13.5252, Std=12.6657, Min=-179.2484, Max=1.1259, RMS=18.5297
  Col 1: Mean=-65.5674, Std=4.7113, Min=-70.7038, Max=-5.7467, RMS=65.7365
  Col 2: Mean=-160.2081, Std=5.2865, Min=-179.5534, Max=-144.6275, RMS=160.2953
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-13.7817, Std=7.7048, Min=-51.8564, Max=-2.3137, RMS=15.7893
  Col 13: Mean=-64.5124, Std=3.9681, Min=-80.3629, Max=-56.8845, RMS=64.6344
  Col 14: Mean=18.6884, Std=7.3569, Min=8.4788, Max=52.7410, RMS=20.0843
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-64.2676, Std=10.8105, Min=-173.2962, Max=-55.3387, RMS=65.1704
  Col 19: Mean=-15.8257, Std=9.2963, Min=-30.6825, Max=10.3985, RMS=18.3541
  Col 20: Mean=86.2699, Std=153.5523, Min=-179.9929, Max=179.9941, RMS=176.1272
  Col 21: Mean=55.0770, Std=4.2350, Min=34.4677, Max=62.0881, RMS=55.2395
  Col 22: Mean=3.3089, Std=2.6488, Min=-0.8962, Max=11.4590, RMS=4.2385
  Col 23: Mean=112.3416, Std=4.9913, Min=102.0621, Max=122.0571, RMS=112.4524
  Col 24: Mean=9.4967, Std=21.1325, Min=-19.9364, Max=68.9838, RMS=23.1683
  Col 25: Mean=-73.3431, Std=5.4142, Min=-82.0399, Max=-58.0216, RMS=73.5427
  Col 26: Mean=-77.5315, Std=27.1298, Min=-139.3610, Max=-34.3755, RMS=82.1411
  Col 27: Mean=-74.4160, Std=14.6362, Min=-95.9968, Max=-10.7090, RMS=75.8417
  Col 28: Mean=-52.1527, Std=20.0475, Min=-82.9813, Max=-5.2390, RMS=55.8732
  Col 29: Mean=3.1174, Std=18.3812, Min=-68.1957, Max=25.9536, RMS=18.6436
  Col 30: Mean=-78.9748, Std=6.8953, Min=-100.5862, Max=-54.1320, RMS=79.2752
  Col 31: Mean=4.3542, Std=22.9746, Min=-34.5919, Max=57.7638, RMS=23.3836
  Col 32: Mean=20.9141, Std=12.3539, Min=-11.1561, Max=55.8048, RMS=24.2902
  Col 33: Mean=57.7605, Std=4.1737, Min=38.1905, Max=66.3145, RMS=57.9111
  Col 34: Mean=-2.2799, Std=2.0652, Min=-7.5543, Max=1.9877, RMS=3.0761
  Col 35: Mean=91.4539, Std=5.5056, Min=79.1019, Max=105.0356, RMS=91.6195
  Col 36: Mean=-6.3568, Std=26.3634, Min=-56.2529, Max=29.8069, RMS=27.1190
  Col 37: Mean=-65.5719, Std=7.7617, Min=-77.7660, Max=-47.4966, RMS=66.0297
  Col 38: Mean=93.8546, Std=37.8221, Min=43.1112, Max=161.6758, RMS=101.1889
  Col 39: Mean=9.7628, Std=45.0616, Min=-83.6969, Max=61.0514, RMS=46.1070
  Col 40: Mean=-49.8979, Std=24.6813, Min=-81.6843, Max=5.2965, RMS=55.6683
  Col 41: Mean=43.8503, Std=53.5047, Min=-12.2549, Max=152.7823, RMS=69.1781
  Col 42: Mean=-78.3872, Std=22.5906, Min=-173.8825, Max=4.7481, RMS=81.5774
  Col 43: Mean=-9.6982, Std=35.8943, Min=-74.6460, Max=50.9271, RMS=37.1814
  Col 44: Mean=109.7830, Std=114.8863, Min=-179.7303, Max=179.9917, RMS=158.9062
  Col 45: Mean=1.3899, Std=127.8964, Min=-179.9785, Max=179.8617, RMS=127.9040
  Col 46: Mean=-72.8112, Std=8.5572, Min=-88.4037, Max=-55.6409, RMS=73.3123
  Col 47: Mean=-97.9735, Std=75.1814, Min=-179.5278, Max=2.6028, RMS=123.4952
  Col 48: Mean=128.8613, Std=72.9842, Min=-179.4175, Max=179.8207, RMS=148.0943
  Col 49: Mean=-64.7321, Std=18.8430, Min=-89.7871, Max=-22.8472, RMS=67.4188
  Col 50: Mean=-100.9626, Std=122.2441, Min=-179.9938, Max=179.9799, RMS=158.5467
  Col 51: Mean=15.1148, Std=46.9997, Min=-167.7072, Max=159.7986, RMS=49.3703
  Col 52: Mean=-41.1359, Std=19.8081, Min=-87.0183, Max=-0.0533, RMS=45.6566
  Col 53: Mean=-31.5319, Std=44.9047, Min=-177.3999, Max=151.3530, RMS=54.8698
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
