--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Diego/imu/slope_down/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0041, Std=1.6924, Min=-7.1966, Max=6.6552, RMS=1.6924
  Col 1: Mean=-0.0004, Std=2.1849, Min=-11.3709, Max=16.0143, RMS=2.1849
  Col 2: Mean=0.0206, Std=2.9112, Min=-6.1051, Max=17.3073, RMS=2.9113
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0266, Std=1.0984, Min=-3.7133, Max=1.9474, RMS=1.0987
  Col 13: Mean=-0.0443, Std=1.0206, Min=-3.9489, Max=3.6209, RMS=1.0215
  Col 14: Mean=-0.6067, Std=3.2598, Min=-9.2299, Max=8.7568, RMS=3.3157
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0313, Std=1.0151, Min=-3.2596, Max=2.2134, RMS=1.0156
  Col 19: Mean=-0.0425, Std=1.1769, Min=-2.7311, Max=4.0342, RMS=1.1777
  Col 20: Mean=-0.0068, Std=3.0260, Min=-4.8254, Max=15.6965, RMS=3.0260
  Col 21: Mean=0.0131, Std=1.1838, Min=-4.7157, Max=2.5726, RMS=1.1839
  Col 22: Mean=-0.0335, Std=1.3024, Min=-3.7971, Max=4.8873, RMS=1.3028
  Col 23: Mean=0.0094, Std=2.5678, Min=-4.5014, Max=11.7927, RMS=2.5678
  Col 24: Mean=0.0277, Std=2.4222, Min=-7.3755, Max=5.4945, RMS=2.4223
  Col 25: Mean=-0.0456, Std=1.1138, Min=-3.1097, Max=2.9450, RMS=1.1148
  Col 26: Mean=-0.0143, Std=2.1364, Min=-4.3122, Max=6.9562, RMS=2.1364
  Col 27: Mean=0.0328, Std=5.0754, Min=-12.5714, Max=12.7663, RMS=5.0755
  Col 28: Mean=-0.0409, Std=0.9834, Min=-2.5688, Max=2.2692, RMS=0.9842
  Col 29: Mean=-0.0154, Std=2.9130, Min=-8.1027, Max=8.5194, RMS=2.9130
  Col 30: Mean=0.0356, Std=6.3047, Min=-17.1655, Max=16.3078, RMS=6.3048
  Col 31: Mean=-0.0277, Std=1.6489, Min=-3.6485, Max=5.7731, RMS=1.6492
  Col 32: Mean=-0.1815, Std=4.1012, Min=-11.5213, Max=10.5405, RMS=4.1052
  Col 33: Mean=0.0144, Std=1.2170, Min=-4.1150, Max=3.0639, RMS=1.2171
  Col 34: Mean=-0.0244, Std=1.1075, Min=-2.6505, Max=3.3950, RMS=1.1078
  Col 35: Mean=0.0184, Std=2.6183, Min=-4.9708, Max=12.1340, RMS=2.6183
  Col 36: Mean=-0.0108, Std=1.9749, Min=-4.9903, Max=4.6171, RMS=1.9749
  Col 37: Mean=0.0173, Std=0.9988, Min=-2.7077, Max=3.4142, RMS=0.9989
  Col 38: Mean=0.0136, Std=2.3426, Min=-4.8683, Max=7.4365, RMS=2.3427
  Col 39: Mean=-0.0172, Std=4.2938, Min=-9.7996, Max=13.9477, RMS=4.2939
  Col 40: Mean=-0.0201, Std=1.3059, Min=-3.5224, Max=3.6969, RMS=1.3061
  Col 41: Mean=-0.1044, Std=2.5060, Min=-8.7127, Max=7.0056, RMS=2.5082
  Col 42: Mean=-0.0246, Std=5.2174, Min=-11.6073, Max=16.4382, RMS=5.2175
  Col 43: Mean=-0.0223, Std=1.6678, Min=-4.2079, Max=5.1944, RMS=1.6680
  Col 44: Mean=-0.0227, Std=2.8908, Min=-8.8346, Max=9.1276, RMS=2.8909
  Col 45: Mean=-0.0360, Std=4.7777, Min=-18.7121, Max=32.6477, RMS=4.7779
  Col 46: Mean=-0.0259, Std=2.3959, Min=-14.3009, Max=12.5061, RMS=2.3960
  Col 47: Mean=0.0066, Std=4.5613, Min=-17.6108, Max=26.6066, RMS=4.5613
  Col 48: Mean=-0.0084, Std=5.8658, Min=-30.8808, Max=22.1524, RMS=5.8658
  Col 49: Mean=-0.0491, Std=3.4854, Min=-36.2454, Max=20.4851, RMS=3.4858
  Col 50: Mean=-0.0568, Std=3.7933, Min=-15.2086, Max=29.7986, RMS=3.7937
  Col 51: Mean=0.0288, Std=9.6960, Min=-40.2634, Max=34.4843, RMS=9.6961
  Col 52: Mean=-0.0642, Std=3.2774, Min=-16.5467, Max=14.5800, RMS=3.2780
  Col 53: Mean=-0.1249, Std=7.0738, Min=-36.5117, Max=29.2420, RMS=7.0749
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0164, Std=5.0525, Min=-27.7739, Max=23.4316, RMS=5.0525
  Col 58: Mean=-0.0213, Std=2.4456, Min=-12.9473, Max=15.3890, RMS=2.4457
  Col 59: Mean=0.0182, Std=4.8557, Min=-27.6352, Max=20.6745, RMS=4.8557
  Col 60: Mean=-0.0042, Std=6.3677, Min=-26.3078, Max=22.6230, RMS=6.3677
  Col 61: Mean=0.0420, Std=4.2048, Min=-12.4157, Max=43.8501, RMS=4.2050
  Col 62: Mean=-0.0732, Std=4.3613, Min=-23.2406, Max=23.0341, RMS=4.3620
  Col 63: Mean=0.0651, Std=9.9462, Min=-38.9708, Max=31.0019, RMS=9.9464
  Col 64: Mean=0.0485, Std=3.0796, Min=-15.9113, Max=18.6001, RMS=3.0799
  Col 65: Mean=-0.1952, Std=7.4547, Min=-34.7466, Max=56.6448, RMS=7.4572
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-6.1180, Std=9.1682, Min=-27.4357, Max=28.6142, RMS=11.0221
  Col 1: Mean=-74.8461, Std=3.0457, Min=-83.3327, Max=-68.7830, RMS=74.9080
  Col 2: Mean=1.6614, Std=8.9121, Min=-28.7677, Max=22.8090, RMS=9.0656
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-38.3701, Std=38.1051, Min=-178.6739, Max=-20.6875, RMS=54.0764
  Col 13: Mean=-58.1227, Std=14.6849, Min=-71.2708, Max=-5.2600, RMS=59.9491
  Col 14: Mean=-161.6173, Std=9.3419, Min=-179.3696, Max=-133.9216, RMS=161.8871
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-85.9664, Std=7.2059, Min=-119.7905, Max=-75.1570, RMS=86.2679
  Col 19: Mean=4.1246, Std=2.3351, Min=0.2178, Max=9.4597, RMS=4.7397
  Col 20: Mean=-99.4230, Std=4.0673, Min=-109.0069, Max=-88.5398, RMS=99.5062
  Col 21: Mean=64.5264, Std=4.7523, Min=52.8044, Max=71.6076, RMS=64.7011
  Col 22: Mean=3.8479, Std=1.8577, Min=0.2764, Max=8.2732, RMS=4.2729
  Col 23: Mean=-93.4836, Std=4.5833, Min=-101.5815, Max=-79.8574, RMS=93.5959
  Col 24: Mean=16.2366, Std=41.7257, Min=-49.6643, Max=86.4222, RMS=44.7735
  Col 25: Mean=-76.6328, Std=6.2315, Min=-86.1876, Max=-58.3117, RMS=76.8858
  Col 26: Mean=89.8664, Std=49.4126, Min=9.4771, Max=163.6879, RMS=102.5552
  Col 27: Mean=-33.9653, Std=39.6977, Min=-79.1532, Max=58.5403, RMS=52.2451
  Col 28: Mean=-60.4600, Std=17.6625, Min=-79.9841, Max=-9.5928, RMS=62.9871
  Col 29: Mean=99.0257, Std=100.0079, Min=-179.8631, Max=179.8712, RMS=140.7397
  Col 30: Mean=-69.0656, Std=18.4345, Min=-173.1787, Max=-33.8753, RMS=71.4835
  Col 31: Mean=-5.7584, Std=24.1360, Min=-51.0599, Max=55.4994, RMS=24.8134
  Col 32: Mean=-107.0897, Std=127.1646, Min=-179.9669, Max=179.8626, RMS=166.2500
  Col 33: Mean=64.1890, Std=4.5156, Min=53.7040, Max=71.9863, RMS=64.3477
  Col 34: Mean=-7.1295, Std=2.2123, Min=-12.8477, Max=-2.6661, RMS=7.4649
  Col 35: Mean=-113.6304, Std=4.8921, Min=-121.3361, Max=-98.8837, RMS=113.7356
  Col 36: Mean=-4.2313, Std=33.6282, Min=-86.0772, Max=42.8275, RMS=33.8933
  Col 37: Mean=-74.9473, Std=7.6198, Min=-84.6510, Max=-48.3908, RMS=75.3336
  Col 38: Mean=-122.0846, Std=39.7322, Min=-173.3076, Max=-31.8667, RMS=128.3872
  Col 39: Mean=36.9101, Std=38.5535, Min=-96.0757, Max=175.8154, RMS=53.3735
  Col 40: Mean=-60.9924, Std=18.3229, Min=-87.8733, Max=-4.6754, RMS=63.6852
  Col 41: Mean=48.5426, Std=149.1821, Min=-179.9920, Max=179.9178, RMS=156.8812
  Col 42: Mean=-72.7264, Std=14.0270, Min=-102.8697, Max=-28.5679, RMS=74.0668
  Col 43: Mean=-8.0421, Std=19.3967, Min=-55.0915, Max=29.5382, RMS=20.9978
  Col 44: Mean=-40.9729, Std=12.8494, Min=-70.1970, Max=-18.1787, RMS=42.9405
  Col 45: Mean=-26.6834, Std=123.6973, Min=-179.8046, Max=178.8058, RMS=126.5426
  Col 46: Mean=-77.0702, Std=7.6411, Min=-89.0877, Max=-59.2498, RMS=77.4481
  Col 47: Mean=-47.1692, Std=123.8445, Min=-179.9645, Max=179.9395, RMS=132.5232
  Col 48: Mean=69.9081, Std=110.1759, Min=-179.1244, Max=178.1883, RMS=130.4832
  Col 49: Mean=-72.5405, Std=15.3094, Min=-86.5715, Max=-27.0485, RMS=74.1384
  Col 50: Mean=-59.1906, Std=59.0558, Min=-179.8527, Max=179.4420, RMS=83.6129
  Col 51: Mean=-6.6962, Std=32.5150, Min=-34.8153, Max=124.8720, RMS=33.1974
  Col 52: Mean=-35.8751, Std=18.0613, Min=-84.4572, Max=-1.1603, RMS=40.1651
