--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Marco/imu/slope_up/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0044, Std=0.9987, Min=-3.6417, Max=4.0695, RMS=0.9987
  Col 1: Mean=0.0001, Std=1.2651, Min=-3.8602, Max=4.0976, RMS=1.2651
  Col 2: Mean=-0.0016, Std=1.3814, Min=-2.6408, Max=5.1479, RMS=1.3814
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0027, Std=0.5591, Min=-1.5643, Max=1.3099, RMS=0.5592
  Col 13: Mean=0.0030, Std=0.9367, Min=-2.1112, Max=2.1629, RMS=0.9367
  Col 14: Mean=-0.0056, Std=1.3171, Min=-2.0471, Max=5.6468, RMS=1.3172
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0044, Std=0.7357, Min=-2.2621, Max=1.5140, RMS=0.7357
  Col 19: Mean=0.0037, Std=0.8404, Min=-1.8671, Max=2.5745, RMS=0.8404
  Col 20: Mean=-0.0057, Std=1.2664, Min=-2.0511, Max=6.4292, RMS=1.2664
  Col 21: Mean=0.0029, Std=0.7880, Min=-2.3115, Max=1.8484, RMS=0.7880
  Col 22: Mean=0.0042, Std=0.8973, Min=-2.1877, Max=2.1059, RMS=0.8974
  Col 23: Mean=-0.0041, Std=1.2857, Min=-2.0374, Max=5.1763, RMS=1.2857
  Col 24: Mean=0.0053, Std=0.8565, Min=-2.0388, Max=1.9256, RMS=0.8565
  Col 25: Mean=0.0037, Std=1.0452, Min=-3.5681, Max=2.9424, RMS=1.0452
  Col 26: Mean=-0.0082, Std=1.2505, Min=-2.3501, Max=5.1520, RMS=1.2506
  Col 27: Mean=0.0026, Std=0.9731, Min=-2.2858, Max=1.6043, RMS=0.9731
  Col 28: Mean=0.0120, Std=1.1195, Min=-2.6294, Max=3.1155, RMS=1.1195
  Col 29: Mean=-0.0113, Std=1.2750, Min=-2.2669, Max=4.0816, RMS=1.2750
  Col 30: Mean=0.0043, Std=1.1254, Min=-3.1305, Max=2.2445, RMS=1.1254
  Col 31: Mean=0.0161, Std=1.5681, Min=-3.8700, Max=4.3022, RMS=1.5682
  Col 32: Mean=-0.0098, Std=1.3200, Min=-2.4807, Max=4.4940, RMS=1.3201
  Col 33: Mean=0.0043, Std=0.7212, Min=-1.9378, Max=1.9237, RMS=0.7212
  Col 34: Mean=0.0002, Std=1.0714, Min=-3.0166, Max=2.5252, RMS=1.0714
