--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Romeo/imu/stairs_down/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0028, Std=2.2445, Min=-8.9819, Max=15.4592, RMS=2.2445
  Col 1: Mean=0.0090, Std=2.8467, Min=-12.2451, Max=16.2256, RMS=2.8467
  Col 2: Mean=0.0000, Std=4.2571, Min=-11.0749, Max=26.1565, RMS=4.2571
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0053, Std=0.7567, Min=-2.2803, Max=2.0107, RMS=0.7567
  Col 13: Mean=-0.0014, Std=1.0278, Min=-2.5565, Max=2.6283, RMS=1.0278
  Col 14: Mean=-0.3795, Std=3.9903, Min=-9.4385, Max=12.2410, RMS=4.0083
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0166, Std=1.1547, Min=-2.5265, Max=4.0947, RMS=1.1548
  Col 19: Mean=0.0183, Std=0.9168, Min=-2.9725, Max=2.3941, RMS=0.9170
  Col 20: Mean=-0.0044, Std=2.6719, Min=-7.3358, Max=11.2717, RMS=2.6719
  Col 21: Mean=0.0335, Std=1.3836, Min=-5.2589, Max=4.7470, RMS=1.3840
  Col 22: Mean=0.0111, Std=1.9266, Min=-7.6853, Max=7.2401, RMS=1.9267
  Col 23: Mean=0.0146, Std=3.2770, Min=-6.8009, Max=16.8439, RMS=3.2770
  Col 24: Mean=0.0145, Std=2.2641, Min=-8.6811, Max=6.6439, RMS=2.2641
  Col 25: Mean=-0.0081, Std=1.9888, Min=-7.5540, Max=9.2146, RMS=1.9888
  Col 26: Mean=0.0027, Std=3.7156, Min=-7.0452, Max=14.2310, RMS=3.7156
  Col 27: Mean=0.0453, Std=2.1560, Min=-6.3332, Max=5.4404, RMS=2.1565
  Col 28: Mean=0.0313, Std=1.4799, Min=-5.8071, Max=5.5334, RMS=1.4802
  Col 29: Mean=0.0021, Std=3.5656, Min=-9.6012, Max=13.0529, RMS=3.5656
  Col 30: Mean=0.0548, Std=2.3591, Min=-10.4430, Max=7.2057, RMS=2.3598
  Col 31: Mean=0.0441, Std=1.7572, Min=-6.6553, Max=6.5926, RMS=1.7578
  Col 32: Mean=-0.0059, Std=3.6160, Min=-7.5936, Max=15.2095, RMS=3.6160
  Col 33: Mean=0.0294, Std=1.1374, Min=-3.6372, Max=4.4938, RMS=1.1378
  Col 34: Mean=0.0193, Std=1.9743, Min=-6.4875, Max=8.5216, RMS=1.9744
  Col 35: Mean=0.0092, Std=3.3196, Min=-7.1055, Max=16.4746, RMS=3.3196
  Col 36: Mean=0.0131, Std=1.9750, Min=-6.2410, Max=7.8834, RMS=1.9751
  Col 37: Mean=0.0228, Std=1.8240, Min=-11.2195, Max=7.2828, RMS=1.8242
  Col 38: Mean=0.0002, Std=3.6346, Min=-7.7553, Max=12.8621, RMS=3.6346
  Col 39: Mean=0.0505, Std=2.7975, Min=-8.5495, Max=7.8265, RMS=2.7979
  Col 40: Mean=0.0060, Std=1.7502, Min=-5.9755, Max=6.0107, RMS=1.7502
  Col 41: Mean=-0.0070, Std=3.1264, Min=-6.2444, Max=11.6169, RMS=3.1264
  Col 42: Mean=0.0888, Std=3.4601, Min=-10.8421, Max=10.2384, RMS=3.4613
  Col 43: Mean=-0.0222, Std=2.1408, Min=-7.7936, Max=7.1081, RMS=2.1409
  Col 44: Mean=-0.0168, Std=3.3132, Min=-7.0426, Max=12.8866, RMS=3.3133
  Col 45: Mean=0.0029, Std=4.1179, Min=-16.0249, Max=19.1169, RMS=4.1179
  Col 46: Mean=0.0315, Std=3.0833, Min=-17.6304, Max=15.3435, RMS=3.0834
  Col 47: Mean=0.0119, Std=6.5628, Min=-15.6801, Max=47.2995, RMS=6.5629
  Col 48: Mean=0.0033, Std=5.8767, Min=-26.8638, Max=27.9308, RMS=5.8767
  Col 49: Mean=0.0921, Std=4.5599, Min=-14.8487, Max=24.6116, RMS=4.5608
  Col 50: Mean=-0.3846, Std=5.2409, Min=-10.5750, Max=38.3653, RMS=5.2550
  Col 51: Mean=-0.0084, Std=10.4231, Min=-37.8603, Max=32.3125, RMS=10.4231
  Col 52: Mean=-0.0790, Std=4.6771, Min=-29.0161, Max=16.9035, RMS=4.6778
  Col 53: Mean=0.0174, Std=7.7892, Min=-37.9700, Max=58.5939, RMS=7.7892
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0070, Std=3.9006, Min=-10.9914, Max=13.5320, RMS=3.9006
  Col 58: Mean=-0.0117, Std=3.0171, Min=-11.1971, Max=13.7932, RMS=3.0171
  Col 59: Mean=0.0056, Std=4.7489, Min=-15.0895, Max=40.0929, RMS=4.7489
  Col 60: Mean=0.0585, Std=6.0696, Min=-19.0927, Max=25.0965, RMS=6.0699
  Col 61: Mean=-0.0407, Std=4.1829, Min=-15.0276, Max=18.0675, RMS=4.1831
  Col 62: Mean=-0.1318, Std=4.1739, Min=-19.2675, Max=28.3521, RMS=4.1760
  Col 63: Mean=0.0225, Std=9.3247, Min=-31.7749, Max=30.6417, RMS=9.3248
  Col 64: Mean=0.0121, Std=3.7146, Min=-19.3641, Max=21.6306, RMS=3.7147
  Col 65: Mean=-0.0515, Std=7.3067, Min=-40.2716, Max=38.4968, RMS=7.3069
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-8.2475, Std=85.6885, Min=-174.8889, Max=179.0255, RMS=86.0844
  Col 1: Mean=-84.8963, Std=3.0108, Min=-89.6521, Max=-77.1631, RMS=84.9496
  Col 2: Mean=15.0593, Std=86.9748, Min=-175.1718, Max=178.2411, RMS=88.2689
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=18.5767, Std=43.1601, Min=-179.9850, Max=179.9395, RMS=46.9881
  Col 13: Mean=-72.5238, Std=17.4988, Min=-86.0911, Max=-5.9357, RMS=74.6050
  Col 14: Mean=110.6737, Std=128.1178, Min=-179.9908, Max=179.9906, RMS=169.3011
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-99.5569, Std=12.1415, Min=-115.6155, Max=-56.5071, RMS=100.2945
  Col 19: Mean=-13.6319, Std=3.7978, Min=-18.1451, Max=1.5345, RMS=14.1511
  Col 20: Mean=-92.4797, Std=5.3617, Min=-105.1393, Max=-85.0887, RMS=92.6350
  Col 21: Mean=47.7302, Std=4.9806, Min=37.5195, Max=61.0140, RMS=47.9894
  Col 22: Mean=3.3492, Std=2.0279, Min=-0.0815, Max=8.7287, RMS=3.9153
  Col 23: Mean=-73.4158, Std=4.3624, Min=-81.3722, Max=-61.1949, RMS=73.5453
  Col 24: Mean=43.7737, Std=14.4049, Min=9.5730, Max=67.3104, RMS=46.0829
  Col 25: Mean=-67.0684, Std=3.1764, Min=-74.9274, Max=-61.1548, RMS=67.1436
  Col 26: Mean=84.3571, Std=16.2734, Min=52.0279, Max=119.8724, RMS=85.9124
  Col 27: Mean=-52.6788, Std=12.9061, Min=-96.2667, Max=1.2213, RMS=54.2367
  Col 28: Mean=-72.4135, Std=5.0267, Min=-86.2352, Max=-60.4379, RMS=72.5878
  Col 29: Mean=-32.0484, Std=166.8996, Min=-179.9584, Max=179.9444, RMS=169.9488
  Col 30: Mean=-61.5242, Std=7.1045, Min=-74.9666, Max=-46.4585, RMS=61.9330
  Col 31: Mean=18.3282, Std=5.7089, Min=6.0626, Max=30.4295, RMS=19.1967
  Col 32: Mean=-128.4291, Std=12.9101, Min=-160.7204, Max=-92.0161, RMS=129.0763
  Col 33: Mean=50.6129, Std=4.9200, Min=41.9188, Max=64.0216, RMS=50.8515
  Col 34: Mean=-5.9100, Std=2.1228, Min=-10.5945, Max=-1.7422, RMS=6.2796
  Col 35: Mean=-96.7179, Std=4.5610, Min=-105.6946, Max=-83.7940, RMS=96.8254
  Col 36: Mean=-23.5124, Std=12.1828, Min=-43.6628, Max=3.3464, RMS=26.4812
  Col 37: Mean=-63.7926, Std=2.2725, Min=-68.2471, Max=-58.1193, RMS=63.8330
  Col 38: Mean=-74.7650, Std=14.9999, Min=-103.3673, Max=-42.8769, RMS=76.2549
  Col 39: Mean=46.7334, Std=12.5737, Min=9.2818, Max=74.8081, RMS=48.3954
  Col 40: Mean=-63.4182, Std=9.7090, Min=-82.8912, Max=-39.7328, RMS=64.1571
  Col 41: Mean=-153.6894, Std=12.9156, Min=-175.1293, Max=-112.6010, RMS=154.2311
  Col 42: Mean=72.7076, Std=9.1887, Min=51.5559, Max=93.8332, RMS=73.2859
  Col 43: Mean=9.6273, Std=9.4531, Min=-10.1992, Max=33.6162, RMS=13.4925
