--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Laura/imu/slope_up/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0061, Std=0.8329, Min=-2.5056, Max=3.7773, RMS=0.8330
  Col 1: Mean=0.0079, Std=1.4805, Min=-5.0023, Max=3.5762, RMS=1.4805
  Col 2: Mean=-0.0128, Std=1.6118, Min=-3.1144, Max=7.0789, RMS=1.6119
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0020, Std=0.5271, Min=-1.7365, Max=1.8539, RMS=0.5272
  Col 13: Mean=0.0120, Std=1.0346, Min=-2.3414, Max=2.7938, RMS=1.0346
  Col 14: Mean=-0.0073, Std=1.7042, Min=-3.5313, Max=5.5590, RMS=1.7042
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0023, Std=0.4558, Min=-1.1619, Max=1.1115, RMS=0.4558
  Col 19: Mean=0.0096, Std=0.6354, Min=-1.3762, Max=1.5058, RMS=0.6355
  Col 20: Mean=-0.0083, Std=1.5061, Min=-3.2016, Max=5.2808, RMS=1.5061
  Col 21: Mean=0.0184, Std=0.6572, Min=-1.9136, Max=1.8398, RMS=0.6574
  Col 22: Mean=0.0194, Std=0.9762, Min=-2.0433, Max=2.8753, RMS=0.9764
  Col 23: Mean=-0.4128, Std=2.4000, Min=-9.0281, Max=5.4660, RMS=2.4352
  Col 24: Mean=-0.0079, Std=0.5758, Min=-1.9839, Max=1.3754, RMS=0.5759
  Col 25: Mean=-0.0002, Std=1.2543, Min=-3.3065, Max=3.6939, RMS=1.2543
  Col 26: Mean=-0.0129, Std=1.6867, Min=-3.7487, Max=5.2688, RMS=1.6867
  Col 27: Mean=-0.0318, Std=0.9664, Min=-2.3070, Max=2.2461, RMS=0.9669
  Col 28: Mean=-0.0361, Std=2.0070, Min=-6.5386, Max=3.4296, RMS=2.0073
  Col 29: Mean=-0.0053, Std=1.7294, Min=-3.6808, Max=5.1606, RMS=1.7294
  Col 30: Mean=-0.0453, Std=1.2762, Min=-3.0183, Max=2.6493, RMS=1.2770
  Col 31: Mean=-0.0528, Std=2.3673, Min=-6.8656, Max=4.5013, RMS=2.3679
  Col 32: Mean=-0.0068, Std=1.7383, Min=-3.8828, Max=5.3096, RMS=1.7383
  Col 33: Mean=0.0039, Std=0.6534, Min=-1.9391, Max=1.9890, RMS=0.6534
  Col 34: Mean=0.0025, Std=1.0208, Min=-2.4876, Max=3.2011, RMS=1.0208
  Col 35: Mean=-0.0107, Std=1.4724, Min=-3.1973, Max=4.8282, RMS=1.4725
  Col 36: Mean=0.0005, Std=0.7210, Min=-1.7428, Max=2.5915, RMS=0.7210
  Col 37: Mean=0.0058, Std=1.2596, Min=-2.4652, Max=4.2465, RMS=1.2596
  Col 38: Mean=-0.2909, Std=2.2459, Min=-8.9468, Max=5.2384, RMS=2.2646
  Col 39: Mean=-0.0049, Std=0.6527, Min=-1.7525, Max=1.9008, RMS=0.6527
