--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Elaheh/imu/stairs_up/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0037, Std=1.7086, Min=-5.5111, Max=4.2134, RMS=1.7086
  Col 1: Mean=0.0023, Std=1.6655, Min=-4.2135, Max=6.4906, RMS=1.6655
  Col 2: Mean=0.0025, Std=2.2065, Min=-3.9504, Max=7.5708, RMS=2.2065
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0132, Std=1.1364, Min=-3.9252, Max=3.8384, RMS=1.1364
  Col 13: Mean=0.0300, Std=1.3563, Min=-4.1878, Max=2.8735, RMS=1.3567
  Col 14: Mean=-0.3110, Std=3.1360, Min=-8.9863, Max=9.9650, RMS=3.1514
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0313, Std=1.0764, Min=-2.7683, Max=4.2163, RMS=1.0768
  Col 19: Mean=0.0068, Std=1.1144, Min=-3.3155, Max=3.3288, RMS=1.1144
  Col 20: Mean=-0.0200, Std=2.4486, Min=-4.5547, Max=6.5124, RMS=2.4487
  Col 21: Mean=-0.0042, Std=1.4650, Min=-4.6414, Max=4.0107, RMS=1.4650
  Col 22: Mean=0.0148, Std=1.4048, Min=-3.2446, Max=3.3104, RMS=1.4049
  Col 23: Mean=-0.0027, Std=2.4583, Min=-4.4355, Max=7.0807, RMS=2.4583
  Col 24: Mean=-0.0098, Std=2.4881, Min=-8.4369, Max=6.8492, RMS=2.4881
  Col 25: Mean=0.0173, Std=1.4836, Min=-4.8710, Max=4.9692, RMS=1.4837
  Col 26: Mean=-0.0001, Std=2.6377, Min=-5.1440, Max=7.5440, RMS=2.6377
  Col 27: Mean=0.0031, Std=3.3459, Min=-11.0050, Max=7.7058, RMS=3.3459
  Col 28: Mean=0.0021, Std=1.9852, Min=-6.8011, Max=5.0199, RMS=1.9852
  Col 29: Mean=0.0101, Std=2.4325, Min=-6.3600, Max=8.3781, RMS=2.4326
  Col 30: Mean=0.0042, Std=4.6603, Min=-13.9430, Max=9.7791, RMS=4.6603
  Col 31: Mean=-0.0188, Std=2.3928, Min=-6.8310, Max=6.4391, RMS=2.3929
  Col 32: Mean=0.0006, Std=2.3862, Min=-6.9544, Max=8.0847, RMS=2.3862
  Col 33: Mean=0.0002, Std=1.4145, Min=-4.1511, Max=4.1260, RMS=1.4145
  Col 34: Mean=0.0038, Std=1.4105, Min=-3.4710, Max=3.6726, RMS=1.4105
  Col 35: Mean=-0.0013, Std=2.6599, Min=-6.0250, Max=7.2775, RMS=2.6599
  Col 36: Mean=-0.0078, Std=2.1689, Min=-6.0430, Max=4.7373, RMS=2.1690
  Col 37: Mean=-0.0073, Std=1.3202, Min=-3.5383, Max=3.5461, RMS=1.3202
  Col 38: Mean=-0.0084, Std=2.6707, Min=-5.3092, Max=8.1770, RMS=2.6707
  Col 39: Mean=-0.0127, Std=2.9454, Min=-8.6621, Max=6.9935, RMS=2.9454
  Col 40: Mean=-0.0014, Std=1.2509, Min=-3.6468, Max=2.8805, RMS=1.2509
  Col 41: Mean=-0.0070, Std=2.2937, Min=-6.6464, Max=6.6633, RMS=2.2937
  Col 42: Mean=-0.0135, Std=3.8469, Min=-13.1304, Max=8.3935, RMS=3.8469
  Col 43: Mean=-0.0019, Std=1.4012, Min=-4.8444, Max=3.9386, RMS=1.4012
  Col 44: Mean=-0.0093, Std=2.3262, Min=-8.5491, Max=6.6608, RMS=2.3262
  Col 45: Mean=0.0221, Std=4.9787, Min=-27.7860, Max=22.1016, RMS=4.9788
  Col 46: Mean=-0.0147, Std=3.1734, Min=-12.5222, Max=21.8018, RMS=3.1734
  Col 47: Mean=-0.0284, Std=5.4619, Min=-12.7161, Max=36.5332, RMS=5.4620
  Col 48: Mean=0.2167, Std=6.2257, Min=-18.2167, Max=35.3854, RMS=6.2295
  Col 49: Mean=0.0099, Std=3.9466, Min=-21.8159, Max=16.3933, RMS=3.9466
  Col 50: Mean=-0.1503, Std=9.4469, Min=-21.3769, Max=88.8022, RMS=9.4481
  Col 51: Mean=0.3892, Std=11.1087, Min=-68.1689, Max=59.5434, RMS=11.1155
  Col 52: Mean=0.2571, Std=8.1024, Min=-68.2481, Max=50.9185, RMS=8.1065
