--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Alessio/imu/walk/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0022, Std=2.1136, Min=-5.7956, Max=7.1463, RMS=2.1136
  Col 1: Mean=0.0048, Std=1.6880, Min=-4.7084, Max=6.6074, RMS=1.6880
  Col 2: Mean=-0.0101, Std=1.9282, Min=-3.7834, Max=6.9852, RMS=1.9283
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0050, Std=0.8179, Min=-1.7556, Max=2.4525, RMS=0.8179
  Col 13: Mean=0.0053, Std=0.9328, Min=-2.2415, Max=2.5609, RMS=0.9328
  Col 14: Mean=0.0004, Std=1.9516, Min=-3.8104, Max=6.2123, RMS=1.9516
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0029, Std=0.5117, Min=-1.8157, Max=1.8639, RMS=0.5117
  Col 19: Mean=0.0043, Std=0.9064, Min=-2.6430, Max=2.6325, RMS=0.9064
  Col 20: Mean=0.0012, Std=1.6245, Min=-2.8031, Max=5.4208, RMS=1.6245
  Col 21: Mean=0.0056, Std=0.9466, Min=-2.1441, Max=3.2327, RMS=0.9466
  Col 22: Mean=0.0028, Std=0.9807, Min=-2.0840, Max=2.1559, RMS=0.9807
  Col 23: Mean=0.0013, Std=1.6994, Min=-3.0651, Max=5.1500, RMS=1.6994
  Col 24: Mean=0.0056, Std=1.5982, Min=-3.8164, Max=4.3923, RMS=1.5982
  Col 25: Mean=0.0156, Std=1.0096, Min=-1.9999, Max=2.7850, RMS=1.0097
  Col 26: Mean=-0.0073, Std=1.8953, Min=-3.8819, Max=5.9648, RMS=1.8953
  Col 27: Mean=-0.0213, Std=2.5822, Min=-5.4413, Max=5.3910, RMS=2.5822
  Col 28: Mean=-0.0149, Std=1.0546, Min=-2.0829, Max=4.1627, RMS=1.0547
  Col 29: Mean=-0.0081, Std=1.9993, Min=-3.7789, Max=5.7465, RMS=1.9993
  Col 30: Mean=-0.0357, Std=3.1432, Min=-6.5625, Max=7.0099, RMS=3.1434
  Col 31: Mean=-0.0291, Std=1.4292, Min=-2.3833, Max=5.6959, RMS=1.4295
  Col 32: Mean=-0.0220, Std=2.2488, Min=-4.9678, Max=6.3233, RMS=2.2489
  Col 33: Mean=0.0044, Std=0.8040, Min=-2.1191, Max=3.0484, RMS=0.8040
  Col 34: Mean=-0.0001, Std=1.0341, Min=-2.8539, Max=1.9208, RMS=1.0341
  Col 35: Mean=0.0031, Std=1.6761, Min=-2.9973, Max=5.2504, RMS=1.6761
  Col 36: Mean=0.0086, Std=1.8909, Min=-4.9237, Max=5.9186, RMS=1.8909
  Col 37: Mean=-0.0102, Std=1.4168, Min=-3.4774, Max=2.6445, RMS=1.4169
  Col 38: Mean=-0.0079, Std=1.9476, Min=-3.6092, Max=5.8614, RMS=1.9477
  Col 39: Mean=-0.0396, Std=4.1125, Min=-9.9956, Max=6.9123, RMS=4.1127
  Col 40: Mean=0.0235, Std=1.5817, Min=-6.2685, Max=3.5928, RMS=1.5819
  Col 41: Mean=-0.0079, Std=2.7135, Min=-5.8896, Max=7.3629, RMS=2.7135
  Col 42: Mean=-0.0732, Std=5.3461, Min=-10.3315, Max=9.9968, RMS=5.3466
  Col 43: Mean=0.0360, Std=1.7641, Min=-6.4696, Max=4.2683, RMS=1.7645
  Col 44: Mean=-0.0226, Std=3.3884, Min=-8.4090, Max=9.0026, RMS=3.3885
  Col 45: Mean=0.0120, Std=6.2064, Min=-24.4361, Max=19.8312, RMS=6.2064
  Col 46: Mean=0.0025, Std=3.0569, Min=-14.4287, Max=9.2159, RMS=3.0569
  Col 47: Mean=-0.0015, Std=4.6961, Min=-13.3973, Max=24.8521, RMS=4.6961
  Col 48: Mean=-0.0251, Std=5.6424, Min=-15.6728, Max=13.2282, RMS=5.6425
  Col 49: Mean=0.0112, Std=3.2254, Min=-11.6907, Max=15.9312, RMS=3.2254
  Col 50: Mean=-0.1337, Std=3.0554, Min=-13.5884, Max=16.0462, RMS=3.0583
  Col 51: Mean=-0.0404, Std=11.0865, Min=-39.6126, Max=39.2533, RMS=11.0865
  Col 52: Mean=-0.0308, Std=3.8534, Min=-15.9840, Max=21.1326, RMS=3.8535
  Col 53: Mean=-0.2001, Std=7.4038, Min=-40.2342, Max=20.0211, RMS=7.4065
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0074, Std=4.8112, Min=-17.0544, Max=12.2597, RMS=4.8112
  Col 58: Mean=0.0043, Std=3.0836, Min=-11.8587, Max=12.7205, RMS=3.0837
  Col 59: Mean=-0.0117, Std=4.8718, Min=-13.9715, Max=25.9030, RMS=4.8718
  Col 60: Mean=-0.0297, Std=5.5792, Min=-15.8186, Max=11.6601, RMS=5.5792
  Col 61: Mean=-0.0108, Std=2.9517, Min=-14.3236, Max=12.7270, RMS=2.9517
  Col 62: Mean=-0.1503, Std=2.9364, Min=-12.5627, Max=14.2172, RMS=2.9402
  Col 63: Mean=-0.0348, Std=10.9829, Min=-33.6198, Max=38.1858, RMS=10.9829
  Col 64: Mean=-0.0039, Std=4.0799, Min=-23.0871, Max=17.8541, RMS=4.0799
  Col 65: Mean=-0.1988, Std=7.8374, Min=-40.0589, Max=21.8797, RMS=7.8399
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-11.3992, Std=17.2033, Min=-57.3056, Max=21.8143, RMS=20.6372
  Col 1: Mean=-79.3951, Std=3.0156, Min=-84.5853, Max=-71.1695, RMS=79.4524
  Col 2: Mean=-154.5932, Std=12.5678, Min=-178.3373, Max=-120.3469, RMS=155.1032
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-11.3834, Std=4.0897, Min=-19.3947, Max=0.8460, RMS=12.0957
  Col 13: Mean=-60.3253, Std=2.4315, Min=-68.4412, Max=-54.2879, RMS=60.3743
  Col 14: Mean=19.5637, Std=4.2044, Min=8.9462, Max=28.3740, RMS=20.0104
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=68.3489, Std=2.4339, Min=61.9293, Max=73.6467, RMS=68.3922
  Col 19: Mean=-0.8984, Std=7.0605, Min=-13.4078, Max=15.4892, RMS=7.1174
  Col 20: Mean=-86.4520, Std=3.9756, Min=-96.0841, Max=-77.9441, RMS=86.5433
  Col 21: Mean=42.7156, Std=2.2192, Min=35.0832, Max=47.7743, RMS=42.7732
  Col 22: Mean=0.5511, Std=1.8133, Min=-5.6957, Max=4.2006, RMS=1.8952
  Col 23: Mean=112.3378, Std=3.2109, Min=104.0232, Max=119.0615, RMS=112.3837
  Col 24: Mean=-26.8113, Std=5.1097, Min=-36.7701, Max=-10.8163, RMS=27.2939
  Col 25: Mean=-63.9287, Std=4.9792, Min=-72.3687, Max=-50.3331, RMS=64.1224
  Col 26: Mean=-33.1147, Std=9.4609, Min=-56.7553, Max=-16.1034, RMS=34.4397
  Col 27: Mean=-61.0451, Std=5.5191, Min=-73.5471, Max=-41.9985, RMS=61.2941
  Col 28: Mean=-62.0794, Std=10.3372, Min=-81.2272, Max=-34.2660, RMS=62.9342
  Col 29: Mean=10.7321, Std=7.0760, Min=-13.9588, Max=29.8204, RMS=12.8549
  Col 30: Mean=66.8903, Std=10.1155, Min=36.3195, Max=83.0280, RMS=67.6508
  Col 31: Mean=-24.5048, Std=9.2692, Min=-47.1611, Max=-6.1166, RMS=26.1993
  Col 32: Mean=-130.0982, Std=8.9403, Min=-151.1314, Max=-108.6492, RMS=130.4050
  Col 33: Mean=45.4314, Std=2.3743, Min=38.9633, Max=52.7845, RMS=45.4934
  Col 34: Mean=0.4684, Std=1.6693, Min=-3.3123, Max=5.2089, RMS=1.7337
  Col 35: Mean=82.0922, Std=3.4474, Min=73.9448, Max=89.0057, RMS=82.1645
  Col 36: Mean=11.9955, Std=17.2587, Min=-28.4751, Max=34.1951, RMS=21.0179
  Col 37: Mean=-64.2714, Std=9.1089, Min=-76.9965, Max=-45.0953, RMS=64.9136
  Col 38: Mean=66.7133, Std=24.4161, Min=32.9268, Max=122.1624, RMS=71.0409
  Col 39: Mean=52.6918, Std=15.7154, Min=23.9523, Max=105.3444, RMS=54.9854
  Col 40: Mean=-59.2266, Std=18.0135, Min=-85.6183, Max=-18.1959, RMS=61.9054
  Col 41: Mean=-18.1191, Std=15.2767, Min=-67.4382, Max=9.0807, RMS=23.6998
  Col 42: Mean=75.8084, Std=16.1833, Min=45.3196, Max=104.0507, RMS=77.5165
  Col 43: Mean=12.0718, Std=17.1645, Min=-13.9736, Max=53.7580, RMS=20.9845
  Col 44: Mean=-42.6273, Std=8.2794, Min=-66.9829, Max=-11.5569, RMS=43.4239
  Col 45: Mean=52.2483, Std=117.6872, Min=-179.7553, Max=179.9637, RMS=128.7640
  Col 46: Mean=-74.4034, Std=9.3093, Min=-89.5310, Max=-53.9323, RMS=74.9835
  Col 47: Mean=50.1401, Std=120.7891, Min=-179.9783, Max=179.8368, RMS=130.7824
  Col 48: Mean=-63.4475, Std=129.3535, Min=-179.9303, Max=179.9928, RMS=144.0760
  Col 49: Mean=-70.7310, Std=15.4581, Min=-89.9334, Max=-37.1104, RMS=72.4005
  Col 50: Mean=-101.6897, Std=99.3065, Min=-179.9530, Max=179.9996, RMS=142.1358
  Col 51: Mean=-6.1301, Std=42.6142, Min=-41.5411, Max=145.5790, RMS=43.0529
  Col 52: Mean=-45.2875, Std=18.9959, Min=-87.7180, Max=-6.2993, RMS=49.1101
  Col 53: Mean=-30.4445, Std=39.5099, Min=-171.9966, Max=-4.8033, RMS=49.8788
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-21.6577, Std=126.9366, Min=-179.9904, Max=179.8945, RMS=128.7709
  Col 58: Mean=-75.2377, Std=7.5860, Min=-88.9797, Max=-57.5462, RMS=75.6192
  Col 59: Mean=-64.9512, Std=106.2387, Min=-179.9720, Max=179.8675, RMS=124.5204
  Col 60: Mean=106.2642, Std=77.4575, Min=-178.5858, Max=179.2259, RMS=131.4981
  Col 61: Mean=-69.0901, Std=15.7564, Min=-86.5898, Max=-33.6771, RMS=70.8640
  Col 62: Mean=-103.8367, Std=72.8539, Min=-179.9364, Max=179.8624, RMS=126.8454
  Col 63: Mean=6.1087, Std=30.4188, Min=-107.3349, Max=33.8641, RMS=31.0261
  Col 64: Mean=-41.1046, Std=20.3393, Min=-83.1621, Max=-1.3928, RMS=45.8615
