--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Vito/imu/stairs_up/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0130, Std=2.0912, Min=-7.5849, Max=8.0264, RMS=2.0912
  Col 1: Mean=0.0079, Std=1.8302, Min=-7.2580, Max=5.3362, RMS=1.8302
  Col 2: Mean=-0.2488, Std=3.5499, Min=-15.2712, Max=17.9549, RMS=3.5586
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0016, Std=1.1318, Min=-3.3270, Max=3.9795, RMS=1.1318
  Col 13: Mean=0.0013, Std=1.0503, Min=-4.1819, Max=5.0498, RMS=1.0503
  Col 14: Mean=-0.0031, Std=2.3215, Min=-7.7373, Max=6.1243, RMS=2.3215
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0116, Std=1.0169, Min=-3.4655, Max=3.8184, RMS=1.0170
  Col 19: Mean=-0.0020, Std=0.8972, Min=-2.1908, Max=5.4826, RMS=0.8972
  Col 20: Mean=-0.0034, Std=2.2741, Min=-8.7080, Max=7.2984, RMS=2.2741
  Col 21: Mean=0.0017, Std=1.5618, Min=-4.0869, Max=7.6196, RMS=1.5618
  Col 22: Mean=0.0004, Std=1.0170, Min=-3.3865, Max=3.0359, RMS=1.0170
  Col 23: Mean=-0.0029, Std=1.8165, Min=-7.5913, Max=6.3841, RMS=1.8165
  Col 24: Mean=0.0038, Std=2.2814, Min=-6.5475, Max=8.3205, RMS=2.2814
  Col 25: Mean=0.0006, Std=1.0370, Min=-3.3584, Max=3.6084, RMS=1.0370
  Col 26: Mean=-0.0065, Std=1.9578, Min=-6.5705, Max=6.9281, RMS=1.9578
  Col 27: Mean=0.0026, Std=2.5754, Min=-10.5133, Max=7.5342, RMS=2.5754
  Col 28: Mean=-0.0081, Std=1.0097, Min=-3.9614, Max=4.8278, RMS=1.0097
  Col 29: Mean=-0.0134, Std=2.0533, Min=-7.0715, Max=8.7245, RMS=2.0534
  Col 30: Mean=-0.0030, Std=2.8276, Min=-8.3551, Max=8.0355, RMS=2.8276
  Col 31: Mean=-0.0125, Std=1.5697, Min=-4.5320, Max=7.7967, RMS=1.5698
  Col 32: Mean=-0.0146, Std=2.1204, Min=-7.1380, Max=8.8219, RMS=2.1204
  Col 33: Mean=0.0036, Std=1.4528, Min=-5.2040, Max=5.1263, RMS=1.4528
  Col 34: Mean=-0.0003, Std=1.0578, Min=-3.4377, Max=3.0249, RMS=1.0578
  Col 35: Mean=-0.0022, Std=1.9641, Min=-7.2238, Max=6.6774, RMS=1.9641
  Col 36: Mean=0.0116, Std=2.8055, Min=-8.2162, Max=12.7257, RMS=2.8055
  Col 37: Mean=0.0069, Std=1.5081, Min=-5.4066, Max=5.5057, RMS=1.5081
  Col 38: Mean=-0.0083, Std=2.2792, Min=-8.7893, Max=6.7694, RMS=2.2792
  Col 39: Mean=0.0468, Std=7.0709, Min=-16.2140, Max=20.2051, RMS=7.0710
  Col 40: Mean=-0.0246, Std=1.7049, Min=-7.9124, Max=4.2088, RMS=1.7051
  Col 41: Mean=-0.0453, Std=3.8957, Min=-12.4359, Max=13.3550, RMS=3.8960
  Col 42: Mean=0.0530, Std=8.6564, Min=-17.5498, Max=22.5569, RMS=8.6566
  Col 43: Mean=-0.0149, Std=2.1457, Min=-7.1692, Max=4.8318, RMS=2.1458
  Col 44: Mean=-0.0746, Std=4.7974, Min=-18.6900, Max=15.1983, RMS=4.7980
  Col 45: Mean=0.0070, Std=8.1270, Min=-32.7883, Max=36.4946, RMS=8.1270
  Col 46: Mean=-0.0023, Std=3.3302, Min=-25.1188, Max=11.2558, RMS=3.3302
  Col 47: Mean=-0.0295, Std=5.6329, Min=-20.2977, Max=23.9367, RMS=5.6330
  Col 48: Mean=-0.4317, Std=12.8324, Min=-84.7015, Max=89.2777, RMS=12.8397
  Col 49: Mean=-0.0990, Std=5.3922, Min=-34.2847, Max=44.0021, RMS=5.3931
  Col 50: Mean=-0.0732, Std=10.4874, Min=-82.5563, Max=76.4949, RMS=10.4876
  Col 51: Mean=-0.4518, Std=15.1869, Min=-43.5655, Max=131.5269, RMS=15.1936
  Col 52: Mean=-0.0747, Std=9.0523, Min=-51.2859, Max=68.8370, RMS=9.0526
  Col 53: Mean=-0.1828, Std=13.7732, Min=-75.9015, Max=64.4352, RMS=13.7745
