--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Camilla/imu/stairs_down/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0104, Std=1.1228, Min=-2.9096, Max=4.7495, RMS=1.1229
  Col 1: Mean=-0.0017, Std=1.2678, Min=-2.6669, Max=5.5124, RMS=1.2678
  Col 2: Mean=0.0185, Std=1.8056, Min=-5.1052, Max=6.2502, RMS=1.8057
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0135, Std=0.6802, Min=-1.7134, Max=1.9239, RMS=0.6803
  Col 13: Mean=-0.0118, Std=0.8082, Min=-2.1426, Max=3.0771, RMS=0.8082
  Col 14: Mean=0.0206, Std=1.8291, Min=-4.8274, Max=7.0172, RMS=1.8292
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0079, Std=0.5281, Min=-1.3699, Max=1.5456, RMS=0.5282
  Col 19: Mean=-0.0104, Std=0.7000, Min=-1.7531, Max=1.7985, RMS=0.7000
  Col 20: Mean=0.0062, Std=1.5497, Min=-4.7340, Max=5.0559, RMS=1.5497
  Col 21: Mean=0.0174, Std=0.8798, Min=-2.1755, Max=2.5790, RMS=0.8799
  Col 22: Mean=-0.0060, Std=0.7956, Min=-2.1666, Max=3.1177, RMS=0.7956
  Col 23: Mean=-0.5729, Std=2.9083, Min=-9.0803, Max=8.0641, RMS=2.9642
  Col 24: Mean=-0.0175, Std=0.8855, Min=-1.9604, Max=2.4647, RMS=0.8856
  Col 25: Mean=-0.0116, Std=1.4534, Min=-3.5780, Max=5.0361, RMS=1.4535
  Col 26: Mean=0.0120, Std=1.8908, Min=-5.2521, Max=7.0962, RMS=1.8909
  Col 27: Mean=-0.0129, Std=0.9104, Min=-2.2445, Max=2.8061, RMS=0.9105
  Col 28: Mean=-0.0089, Std=1.3244, Min=-3.7308, Max=4.0717, RMS=1.3244
  Col 29: Mean=0.0067, Std=1.9224, Min=-4.9068, Max=7.4503, RMS=1.9224
  Col 30: Mean=-0.0078, Std=1.1883, Min=-2.8287, Max=4.0313, RMS=1.1883
  Col 31: Mean=-0.0124, Std=1.5904, Min=-4.4584, Max=4.8682, RMS=1.5904
  Col 32: Mean=0.0053, Std=1.9433, Min=-4.5633, Max=7.5438, RMS=1.9433
  Col 33: Mean=-0.0158, Std=0.8867, Min=-3.0698, Max=2.6661, RMS=0.8868
  Col 34: Mean=-0.0103, Std=0.8570, Min=-1.8063, Max=3.0186, RMS=0.8570
  Col 35: Mean=0.0200, Std=1.9403, Min=-4.5082, Max=8.5581, RMS=1.9404
  Col 36: Mean=-0.0143, Std=1.0119, Min=-2.6180, Max=3.2949, RMS=1.0120
  Col 37: Mean=0.0189, Std=1.5311, Min=-4.1188, Max=5.6764, RMS=1.5312
  Col 38: Mean=-0.1495, Std=2.3207, Min=-9.1063, Max=6.6572, RMS=2.3255
  Col 39: Mean=-0.0046, Std=1.0831, Min=-2.6621, Max=6.3698, RMS=1.0831
  Col 40: Mean=-0.0128, Std=1.3763, Min=-5.7017, Max=3.9096, RMS=1.3764
  Col 41: Mean=0.0229, Std=2.0746, Min=-4.9537, Max=7.8605, RMS=2.0748
  Col 42: Mean=0.0140, Std=1.2957, Min=-2.8950, Max=4.9526, RMS=1.2958
  Col 43: Mean=-0.0163, Std=1.7125, Min=-6.4803, Max=8.2005, RMS=1.7126
  Col 44: Mean=0.0210, Std=2.0148, Min=-4.8693, Max=7.9553, RMS=2.0149
  Col 45: Mean=-0.0123, Std=2.9127, Min=-13.5193, Max=14.6788, RMS=2.9127
  Col 46: Mean=0.0083, Std=2.6322, Min=-7.0172, Max=9.5760, RMS=2.6323
  Col 47: Mean=-0.0052, Std=3.8858, Min=-9.2682, Max=14.9393, RMS=3.8858
  Col 48: Mean=-0.0041, Std=3.0728, Min=-10.1698, Max=15.4178, RMS=3.0728
  Col 49: Mean=-0.0815, Std=4.4670, Min=-17.1913, Max=9.2213, RMS=4.4677
  Col 50: Mean=-0.1035, Std=3.1789, Min=-8.3714, Max=14.7043, RMS=3.1805
  Col 51: Mean=-0.0255, Std=5.5455, Min=-38.4292, Max=36.5350, RMS=5.5456
  Col 52: Mean=-0.0784, Std=7.2546, Min=-15.1625, Max=20.4518, RMS=7.2550
  Col 53: Mean=-0.0695, Std=7.0115, Min=-26.6243, Max=29.5375, RMS=7.0118
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0013, Std=2.7867, Min=-10.2656, Max=13.9557, RMS=2.7867
  Col 58: Mean=0.0183, Std=2.6690, Min=-8.2840, Max=8.2760, RMS=2.6691
  Col 59: Mean=0.0009, Std=4.1963, Min=-9.8940, Max=16.0290, RMS=4.1963
  Col 60: Mean=-0.0153, Std=3.0095, Min=-13.1256, Max=11.2044, RMS=3.0096
  Col 61: Mean=-0.0772, Std=4.6615, Min=-18.9824, Max=10.8509, RMS=4.6621
  Col 62: Mean=-0.1115, Std=3.4244, Min=-9.5009, Max=14.3923, RMS=3.4262
  Col 63: Mean=0.0592, Std=5.6466, Min=-26.8339, Max=48.0749, RMS=5.6469
  Col 64: Mean=-0.0976, Std=7.6732, Min=-31.1524, Max=27.6329, RMS=7.6739
  Col 65: Mean=-0.0649, Std=7.6177, Min=-30.5824, Max=36.2464, RMS=7.6179
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-10.1117, Std=4.8429, Min=-22.9479, Max=0.3134, RMS=11.2116
  Col 1: Mean=-68.3020, Std=2.1753, Min=-71.6954, Max=-61.7366, RMS=68.3366
  Col 2: Mean=-80.6010, Std=5.3332, Min=-90.4924, Max=-67.1884, RMS=80.7773
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=11.7350, Std=1.7271, Min=7.8602, Max=15.1301, RMS=11.8614
  Col 13: Mean=-51.8522, Std=1.8903, Min=-58.0409, Max=-48.6167, RMS=51.8866
  Col 14: Mean=73.4668, Std=2.5881, Min=67.6791, Max=80.2360, RMS=73.5124
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-79.7493, Std=6.6048, Min=-88.8744, Max=-60.6675, RMS=80.0223
  Col 19: Mean=-5.6443, Std=1.4030, Min=-8.8793, Max=-1.2230, RMS=5.8161
  Col 20: Mean=165.7743, Std=42.9050, Min=-179.9962, Max=179.8783, RMS=171.2366
  Col 21: Mean=79.5475, Std=25.2862, Min=66.0058, Max=173.0927, RMS=83.4697
  Col 22: Mean=1.7333, Std=1.2239, Min=-1.3814, Max=4.3970, RMS=2.1219
  Col 23: Mean=-140.1677, Std=106.4674, Min=-179.9849, Max=179.9253, RMS=176.0179
  Col 24: Mean=-45.0891, Std=6.1183, Min=-56.0969, Max=-28.2583, RMS=45.5023
  Col 25: Mean=-75.3203, Std=2.1985, Min=-81.5943, Max=-70.3858, RMS=75.3524
  Col 26: Mean=50.1228, Std=6.8924, Min=28.5073, Max=64.7294, RMS=50.5945
  Col 27: Mean=-56.9052, Std=7.5108, Min=-73.1257, Max=-28.1741, RMS=57.3988
  Col 28: Mean=-63.0377, Std=4.2569, Min=-74.1303, Max=-49.4128, RMS=63.1813
  Col 29: Mean=51.1043, Std=9.2017, Min=23.9593, Max=73.0525, RMS=51.9261
  Col 30: Mean=-75.5676, Std=3.1027, Min=-82.4538, Max=-67.5828, RMS=75.6313
  Col 31: Mean=11.1462, Std=5.6965, Min=-5.8961, Max=25.8344, RMS=12.5175
  Col 32: Mean=100.5129, Std=5.5491, Min=90.6939, Max=118.8022, RMS=100.6659
  Col 33: Mean=67.4753, Std=2.3840, Min=60.1738, Max=72.5576, RMS=67.5174
  Col 34: Mean=8.3374, Std=1.1684, Min=5.2149, Max=10.3125, RMS=8.4188
  Col 35: Mean=165.5728, Std=3.4944, Min=157.4851, Max=174.3052, RMS=165.6097
  Col 36: Mean=33.5713, Std=30.7237, Min=-179.8938, Max=179.9749, RMS=45.5081
  Col 37: Mean=-80.1660, Std=11.5322, Min=-88.5366, Max=-6.3289, RMS=80.9912
  Col 38: Mean=128.7934, Std=52.7542, Min=-179.8920, Max=179.9769, RMS=139.1788
  Col 39: Mean=7.4369, Std=10.0986, Min=-29.1703, Max=26.5236, RMS=12.5415
  Col 40: Mean=-69.7960, Std=5.0577, Min=-78.3512, Max=-55.3988, RMS=69.9791
  Col 41: Mean=125.8839, Std=12.6903, Min=102.0982, Max=163.9229, RMS=126.5220
