--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Artur/imu/stairs_down/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0463, Std=2.6440, Min=-7.5209, Max=16.4609, RMS=2.6444
  Col 1: Mean=0.0194, Std=2.2679, Min=-17.0822, Max=12.5858, RMS=2.2679
  Col 2: Mean=-0.0087, Std=5.9359, Min=-11.1869, Max=21.4120, RMS=5.9359
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0186, Std=1.2412, Min=-3.4641, Max=5.2309, RMS=1.2413
  Col 13: Mean=0.0160, Std=0.8951, Min=-3.4793, Max=2.6022, RMS=0.8953
  Col 14: Mean=0.0073, Std=5.3925, Min=-8.7270, Max=17.7832, RMS=5.3925
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0158, Std=1.6221, Min=-4.7775, Max=5.6092, RMS=1.6222
  Col 19: Mean=0.0195, Std=0.8828, Min=-2.9214, Max=2.9375, RMS=0.8830
  Col 20: Mean=0.0058, Std=4.8905, Min=-8.7679, Max=17.6070, RMS=4.8905
  Col 21: Mean=0.0162, Std=1.3971, Min=-3.6042, Max=3.9432, RMS=1.3972
  Col 22: Mean=0.0224, Std=1.2071, Min=-5.0465, Max=4.6320, RMS=1.2073
  Col 23: Mean=-0.0047, Std=5.7353, Min=-11.2262, Max=21.7421, RMS=5.7353
  Col 24: Mean=0.0252, Std=2.1588, Min=-4.2340, Max=6.6073, RMS=2.1589
  Col 25: Mean=0.0420, Std=1.2455, Min=-9.6069, Max=4.8604, RMS=1.2462
  Col 26: Mean=-0.0105, Std=5.7685, Min=-9.2189, Max=22.5804, RMS=5.7685
  Col 27: Mean=-0.0014, Std=2.4944, Min=-6.1532, Max=6.5616, RMS=2.4944
  Col 28: Mean=0.0095, Std=1.0669, Min=-4.2240, Max=2.4683, RMS=1.0670
  Col 29: Mean=-0.0086, Std=5.5949, Min=-8.5514, Max=17.9621, RMS=5.5949
  Col 30: Mean=0.0003, Std=3.0210, Min=-7.0735, Max=10.7405, RMS=3.0210
  Col 31: Mean=-0.0095, Std=1.7080, Min=-6.7365, Max=3.4676, RMS=1.7081
  Col 32: Mean=-0.0243, Std=5.3302, Min=-8.0059, Max=17.2934, RMS=5.3303
  Col 33: Mean=0.0285, Std=1.2879, Min=-3.6979, Max=4.9796, RMS=1.2882
  Col 34: Mean=0.0163, Std=1.5404, Min=-5.8584, Max=8.2818, RMS=1.5405
  Col 35: Mean=0.0010, Std=5.9970, Min=-10.2011, Max=27.3867, RMS=5.9970
  Col 36: Mean=0.0565, Std=2.6262, Min=-6.4397, Max=14.5448, RMS=2.6268
  Col 37: Mean=0.0029, Std=1.5586, Min=-8.9913, Max=7.2878, RMS=1.5586
  Col 38: Mean=0.0014, Std=6.0879, Min=-9.8940, Max=26.4561, RMS=6.0879
  Col 39: Mean=0.0111, Std=2.7530, Min=-6.8536, Max=8.1519, RMS=2.7530
  Col 40: Mean=0.0018, Std=1.8071, Min=-4.7171, Max=5.6490, RMS=1.8071
  Col 41: Mean=-0.0012, Std=6.0752, Min=-10.5965, Max=22.2027, RMS=6.0752
  Col 42: Mean=-0.0899, Std=2.9531, Min=-6.8317, Max=7.4968, RMS=2.9544
  Col 43: Mean=-0.0890, Std=2.2158, Min=-6.3358, Max=7.3200, RMS=2.2176
  Col 44: Mean=-0.6247, Std=6.1886, Min=-10.8417, Max=23.3632, RMS=6.2201
  Col 45: Mean=0.1387, Std=6.5813, Min=-42.9341, Max=36.3907, RMS=6.5828
  Col 46: Mean=0.0611, Std=4.5932, Min=-40.7351, Max=31.0190, RMS=4.5936
  Col 47: Mean=-0.0314, Std=7.1105, Min=-24.6266, Max=47.4262, RMS=7.1106
  Col 48: Mean=0.0094, Std=8.1624, Min=-39.2855, Max=35.6918, RMS=8.1624
  Col 49: Mean=0.1275, Std=3.5304, Min=-15.2083, Max=15.2269, RMS=3.5327
  Col 50: Mean=-0.2283, Std=6.9711, Min=-23.2412, Max=87.4525, RMS=6.9748
  Col 51: Mean=0.0781, Std=10.8646, Min=-50.7499, Max=43.7002, RMS=10.8649
  Col 52: Mean=0.0918, Std=5.6743, Min=-40.5586, Max=39.0902, RMS=5.6751
  Col 53: Mean=-0.1130, Std=7.7465, Min=-23.0084, Max=42.2471, RMS=7.7473
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0849, Std=4.0040, Min=-13.8154, Max=14.4054, RMS=4.0049
  Col 58: Mean=0.0277, Std=2.9091, Min=-7.8252, Max=11.3565, RMS=2.9093
  Col 59: Mean=-0.0301, Std=5.5420, Min=-10.0590, Max=21.5438, RMS=5.5421
  Col 60: Mean=-0.0858, Std=7.3449, Min=-30.2319, Max=26.3792, RMS=7.3454
  Col 61: Mean=-0.0601, Std=5.2751, Min=-22.1018, Max=16.8874, RMS=5.2754
  Col 62: Mean=-0.2458, Std=5.4968, Min=-15.6222, Max=20.9503, RMS=5.5023
  Col 63: Mean=0.0589, Std=10.8658, Min=-53.4688, Max=47.3918, RMS=10.8660
  Col 64: Mean=0.0092, Std=5.4608, Min=-25.2289, Max=25.5388, RMS=5.4608
  Col 65: Mean=-0.1589, Std=7.8903, Min=-28.2053, Max=49.8184, RMS=7.8919
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
