--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Manuel/imu/walk/Run_4
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0097, Std=1.6273, Min=-4.6272, Max=4.9246, RMS=1.6274
  Col 1: Mean=0.0061, Std=1.3947, Min=-3.7612, Max=4.8920, RMS=1.3947
  Col 2: Mean=-0.0014, Std=2.3672, Min=-4.6432, Max=8.0452, RMS=2.3672
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0035, Std=1.1030, Min=-2.6316, Max=2.9594, RMS=1.1030
  Col 13: Mean=0.0048, Std=0.9131, Min=-2.1778, Max=2.8561, RMS=0.9131
  Col 14: Mean=-0.0005, Std=2.3896, Min=-4.6643, Max=6.4502, RMS=2.3896
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0016, Std=0.7008, Min=-2.1705, Max=1.6616, RMS=0.7008
  Col 19: Mean=0.0040, Std=0.5271, Min=-1.0532, Max=1.1092, RMS=0.5271
  Col 20: Mean=0.0020, Std=2.2985, Min=-4.1884, Max=7.7473, RMS=2.2985
  Col 21: Mean=0.0006, Std=1.1117, Min=-2.6569, Max=2.7834, RMS=1.1117
  Col 22: Mean=0.0061, Std=0.8456, Min=-2.6418, Max=2.1208, RMS=0.8456
  Col 23: Mean=-0.0002, Std=2.2872, Min=-3.6645, Max=8.1492, RMS=2.2872
  Col 24: Mean=-0.0021, Std=1.5493, Min=-3.4192, Max=5.2389, RMS=1.5493
  Col 25: Mean=0.0119, Std=1.0203, Min=-2.1677, Max=4.3685, RMS=1.0203
  Col 26: Mean=-0.0048, Std=2.3075, Min=-3.8832, Max=6.3159, RMS=2.3075
  Col 27: Mean=-0.0146, Std=2.2564, Min=-5.2308, Max=6.1519, RMS=2.2565
  Col 28: Mean=-0.0073, Std=0.9651, Min=-2.1723, Max=4.0971, RMS=0.9651
  Col 29: Mean=0.0006, Std=2.2488, Min=-3.7369, Max=7.3613, RMS=2.2488
  Col 30: Mean=-0.0233, Std=2.8214, Min=-6.5230, Max=7.5431, RMS=2.8215
  Col 31: Mean=-0.0137, Std=1.0228, Min=-2.2949, Max=2.9876, RMS=1.0229
  Col 32: Mean=-0.0030, Std=2.2208, Min=-3.5372, Max=6.4822, RMS=2.2208
  Col 33: Mean=0.0031, Std=1.0248, Min=-2.6556, Max=3.5943, RMS=1.0248
  Col 34: Mean=0.0043, Std=0.8451, Min=-2.5183, Max=2.8654, RMS=0.8451
  Col 35: Mean=0.0008, Std=2.2764, Min=-3.6618, Max=8.5700, RMS=2.2764
  Col 36: Mean=0.0117, Std=1.4551, Min=-3.4645, Max=5.8770, RMS=1.4551
  Col 37: Mean=-0.0044, Std=0.8556, Min=-2.3941, Max=2.5225, RMS=0.8556
  Col 38: Mean=-0.0045, Std=2.2251, Min=-3.8984, Max=6.1961, RMS=2.2251
  Col 39: Mean=-0.0073, Std=2.5151, Min=-5.4994, Max=7.1122, RMS=2.5151
  Col 40: Mean=0.0026, Std=1.1219, Min=-3.7772, Max=2.4946, RMS=1.1219
  Col 41: Mean=-0.0021, Std=2.2106, Min=-3.6303, Max=6.9903, RMS=2.2106
  Col 42: Mean=-0.0156, Std=3.0316, Min=-6.5126, Max=7.8037, RMS=3.0316
  Col 43: Mean=0.0008, Std=1.3127, Min=-3.5839, Max=3.4326, RMS=1.3127
  Col 44: Mean=-0.0110, Std=2.1354, Min=-3.7644, Max=5.7178, RMS=2.1354
  Col 45: Mean=0.0096, Std=5.0309, Min=-18.2651, Max=18.1895, RMS=5.0310
  Col 46: Mean=-0.0254, Std=2.3399, Min=-18.2725, Max=15.5722, RMS=2.3400
  Col 47: Mean=0.0157, Std=3.9335, Min=-10.1411, Max=19.1477, RMS=3.9336
  Col 48: Mean=-0.0360, Std=5.4992, Min=-17.6335, Max=12.3038, RMS=5.4993
  Col 49: Mean=0.0090, Std=2.9621, Min=-8.5539, Max=12.0577, RMS=2.9621
  Col 50: Mean=-0.1104, Std=4.5503, Min=-15.1871, Max=34.6692, RMS=4.5516
  Col 51: Mean=-0.1013, Std=11.8268, Min=-42.0529, Max=40.0064, RMS=11.8272
  Col 52: Mean=0.0485, Std=3.8787, Min=-16.5457, Max=20.2728, RMS=3.8790
  Col 53: Mean=-0.2055, Std=7.4597, Min=-33.7055, Max=20.5216, RMS=7.4626
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0000, Std=4.7342, Min=-17.2315, Max=13.8280, RMS=4.7342
  Col 58: Mean=0.0129, Std=1.8497, Min=-9.6421, Max=7.4339, RMS=1.8497
  Col 59: Mean=-0.0039, Std=4.3554, Min=-11.8422, Max=20.1036, RMS=4.3554
  Col 60: Mean=-0.0364, Std=6.0609, Min=-17.2258, Max=23.3090, RMS=6.0610
  Col 61: Mean=-0.0202, Std=2.6479, Min=-11.2731, Max=12.6864, RMS=2.6480
  Col 62: Mean=-0.1088, Std=4.0502, Min=-11.1323, Max=26.7092, RMS=4.0517
  Col 63: Mean=-0.0891, Std=11.7372, Min=-43.1293, Max=33.6820, RMS=11.7376
  Col 64: Mean=-0.0663, Std=4.6879, Min=-24.2916, Max=19.1868, RMS=4.6884
  Col 65: Mean=-0.1977, Std=7.3727, Min=-28.8425, Max=19.6852, RMS=7.3754
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-12.2164, Std=8.8342, Min=-32.6723, Max=11.8420, RMS=15.0759
  Col 1: Mean=-74.3684, Std=2.3223, Min=-79.3829, Max=-68.4519, RMS=74.4047
  Col 2: Mean=-151.4527, Std=6.6753, Min=-173.4438, Max=-134.3058, RMS=151.5997
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=16.2265, Std=2.3617, Min=9.6245, Max=21.5594, RMS=16.3974
  Col 13: Mean=-68.0198, Std=1.6509, Min=-72.2864, Max=-63.0355, RMS=68.0398
  Col 14: Mean=-4.8110, Std=2.3810, Min=-12.8575, Max=1.0962, RMS=5.3679
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-88.6429, Std=2.0077, Min=-94.4194, Max=-84.2141, RMS=88.6656
  Col 19: Mean=26.9266, Std=2.8303, Min=17.8978, Max=32.2166, RMS=27.0749
  Col 20: Mean=9.0569, Std=2.5544, Min=2.6471, Max=16.1743, RMS=9.4102
  Col 21: Mean=63.3796, Std=1.7146, Min=58.8341, Max=68.5695, RMS=63.4028
  Col 22: Mean=-3.6516, Std=0.9326, Min=-5.6124, Max=-1.0197, RMS=3.7688
  Col 23: Mean=110.4361, Std=3.0568, Min=104.1293, Max=116.0104, RMS=110.4784
  Col 24: Mean=8.5233, Std=11.7626, Min=-17.1848, Max=29.5737, RMS=14.5261
  Col 25: Mean=-71.3455, Std=2.0386, Min=-74.5541, Max=-64.7110, RMS=71.3746
  Col 26: Mean=-74.4215, Std=17.7087, Min=-108.7461, Max=-41.4735, RMS=76.4994
  Col 27: Mean=-11.5104, Std=20.9578, Min=-43.3823, Max=35.0835, RMS=23.9106
  Col 28: Mean=-70.6560, Std=7.1858, Min=-79.1109, Max=-52.0199, RMS=71.0205
  Col 29: Mean=-26.7230, Std=26.0181, Min=-83.4940, Max=11.7895, RMS=37.2969
  Col 30: Mean=-64.8026, Std=8.2538, Min=-79.1722, Max=-44.4244, RMS=65.3261
  Col 31: Mean=7.8780, Std=7.3593, Min=-3.6682, Max=23.5222, RMS=10.7807
  Col 32: Mean=61.4685, Std=8.6003, Min=42.3733, Max=77.1690, RMS=62.0673
  Col 33: Mean=65.6548, Std=1.6520, Min=62.2859, Max=71.9744, RMS=65.6756
  Col 34: Mean=-2.9293, Std=0.7285, Min=-4.6736, Max=-0.8013, RMS=3.0185
  Col 35: Mean=101.0515, Std=3.1926, Min=94.9255, Max=107.5156, RMS=101.1019
  Col 36: Mean=-2.0598, Std=13.5495, Min=-32.3205, Max=19.9823, RMS=13.7052
  Col 37: Mean=-77.5256, Std=3.1749, Min=-82.9056, Max=-69.5000, RMS=77.5906
  Col 38: Mean=70.9964, Std=19.5717, Min=41.2472, Max=111.9422, RMS=73.6446
  Col 39: Mean=51.3794, Std=17.3658, Min=-6.2488, Max=77.2380, RMS=54.2348
  Col 40: Mean=-74.0102, Std=8.9983, Min=-86.2985, Max=-54.0969, RMS=74.5552
  Col 41: Mean=27.2693, Std=21.5211, Min=0.0504, Max=96.4043, RMS=34.7386
  Col 42: Mean=78.1182, Std=7.1066, Min=61.9175, Max=90.9088, RMS=78.4408
  Col 43: Mean=13.5480, Std=9.2673, Min=-0.7115, Max=34.1807, RMS=16.4143
  Col 44: Mean=-24.7716, Std=7.3576, Min=-39.6465, Max=-9.2032, RMS=25.8412
  Col 45: Mean=4.4128, Std=118.2324, Min=-179.5593, Max=179.6250, RMS=118.3148
  Col 46: Mean=-75.5121, Std=5.2927, Min=-89.7680, Max=-66.5888, RMS=75.6974
  Col 47: Mean=82.4816, Std=60.3950, Min=-6.3505, Max=170.1086, RMS=102.2290
  Col 48: Mean=16.2666, Std=137.1089, Min=-179.9339, Max=179.9949, RMS=138.0704
  Col 49: Mean=-70.5048, Std=15.0101, Min=-89.1813, Max=-37.8095, RMS=72.0848
  Col 50: Mean=-20.5396, Std=141.2159, Min=-179.9952, Max=179.9251, RMS=142.7018
  Col 51: Mean=-3.5506, Std=50.8634, Min=-178.6328, Max=179.7271, RMS=50.9871
  Col 52: Mean=-37.2912, Std=22.8924, Min=-88.4755, Max=2.5121, RMS=43.7572
  Col 53: Mean=8.0883, Std=49.8652, Min=-179.7243, Max=179.7594, RMS=50.5169
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=39.6591, Std=117.4021, Min=-179.8461, Max=179.4786, RMS=123.9197
  Col 58: Mean=-73.7898, Std=4.5647, Min=-84.4680, Max=-63.4178, RMS=73.9309
  Col 59: Mean=-62.2334, Std=47.1098, Min=-136.0967, Max=-0.7233, RMS=78.0534
  Col 60: Mean=-102.2279, Std=62.8962, Min=-154.8970, Max=19.9668, RMS=120.0270
  Col 61: Mean=-69.3794, Std=15.4735, Min=-89.0223, Max=-35.5926, RMS=71.0839
  Col 62: Mean=-37.9239, Std=141.2843, Min=-179.9156, Max=179.9936, RMS=146.2856
  Col 63: Mean=34.3939, Std=50.3095, Min=-179.5405, Max=179.9317, RMS=60.9425
  Col 64: Mean=-41.6654, Std=20.3472, Min=-88.6793, Max=-2.0112, RMS=46.3683
  Col 65: Mean=-7.7807, Std=44.3149, Min=-152.3773, Max=25.1264, RMS=44.9928
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Magnetic_Field.csv] (Cols: 69)
  Col 0: Mean=-0.4760, Std=0.0821, Min=-0.6472, Max=-0.2830, RMS=0.4830
  Col 1: Mean=-0.0863, Std=0.0602, Min=-0.2129, Max=0.0767, RMS=0.1052
  Col 2: Mean=-0.5482, Std=0.0669, Min=-0.6750, Max=-0.3940, RMS=0.5522
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
