--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Alessio_F/imu/slope_down/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0019, Std=2.0413, Min=-7.1125, Max=9.5355, RMS=2.0413
  Col 1: Mean=-0.0166, Std=1.5198, Min=-6.8058, Max=3.0238, RMS=1.5199
  Col 2: Mean=0.0143, Std=2.4287, Min=-4.8389, Max=12.9103, RMS=2.4287
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0005, Std=0.8905, Min=-2.7833, Max=2.7343, RMS=0.8905
  Col 13: Mean=-0.0026, Std=1.0657, Min=-3.7529, Max=1.8473, RMS=1.0657
  Col 14: Mean=0.0196, Std=2.1152, Min=-4.2554, Max=8.6107, RMS=2.1153
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0053, Std=0.9390, Min=-2.2458, Max=2.1446, RMS=0.9391
  Col 19: Mean=0.0061, Std=0.9959, Min=-3.4174, Max=2.2989, RMS=0.9959
  Col 20: Mean=0.0131, Std=2.0183, Min=-3.5262, Max=7.6515, RMS=2.0184
  Col 21: Mean=-0.0077, Std=1.1090, Min=-3.6414, Max=5.0736, RMS=1.1090
