--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Jessica/imu/walk/Run_4
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0052, Std=1.6741, Min=-4.7200, Max=7.2522, RMS=1.6741
  Col 1: Mean=0.0019, Std=1.1751, Min=-4.8170, Max=3.2062, RMS=1.1751
  Col 2: Mean=-0.0039, Std=1.8437, Min=-4.2273, Max=6.1818, RMS=1.8438
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0045, Std=0.8836, Min=-1.8115, Max=2.5375, RMS=0.8836
  Col 13: Mean=0.0004, Std=0.6913, Min=-2.1812, Max=1.7405, RMS=0.6913
  Col 14: Mean=0.0000, Std=1.7707, Min=-3.2874, Max=5.2124, RMS=1.7707
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0005, Std=0.5007, Min=-1.4994, Max=1.6199, RMS=0.5007
  Col 19: Mean=0.0029, Std=0.5439, Min=-1.5963, Max=1.3456, RMS=0.5439
  Col 20: Mean=0.0014, Std=1.6578, Min=-3.1754, Max=5.1298, RMS=1.6578
  Col 21: Mean=0.0039, Std=0.8731, Min=-1.9402, Max=2.4174, RMS=0.8731
  Col 22: Mean=0.0000, Std=0.7708, Min=-2.3952, Max=2.2619, RMS=0.7708
  Col 23: Mean=0.0004, Std=1.5937, Min=-2.6140, Max=4.6868, RMS=1.5937
  Col 24: Mean=0.0045, Std=1.1004, Min=-2.5480, Max=3.3093, RMS=1.1004
  Col 25: Mean=0.0039, Std=0.9499, Min=-2.3373, Max=3.0670, RMS=0.9500
  Col 26: Mean=-0.0025, Std=1.8566, Min=-3.2080, Max=4.9880, RMS=1.8566
  Col 27: Mean=-0.0071, Std=1.1639, Min=-3.2298, Max=3.6378, RMS=1.1639
  Col 28: Mean=0.0027, Std=0.9953, Min=-2.3477, Max=4.5241, RMS=0.9953
  Col 29: Mean=-0.0026, Std=1.8623, Min=-3.5103, Max=4.8666, RMS=1.8623
  Col 30: Mean=-0.0524, Std=1.6587, Min=-4.6948, Max=5.2699, RMS=1.6595
  Col 31: Mean=0.0326, Std=1.1751, Min=-3.4043, Max=3.7065, RMS=1.1756
  Col 32: Mean=-0.4031, Std=2.5757, Min=-9.0562, Max=4.6273, RMS=2.6070
  Col 33: Mean=0.0050, Std=0.9688, Min=-2.5178, Max=2.8712, RMS=0.9688
  Col 34: Mean=-0.0001, Std=0.6837, Min=-2.0321, Max=1.8850, RMS=0.6837
  Col 35: Mean=0.0020, Std=1.6360, Min=-2.4979, Max=5.0033, RMS=1.6360
  Col 36: Mean=0.0006, Std=1.6857, Min=-5.3914, Max=4.4358, RMS=1.6857
  Col 37: Mean=-0.0092, Std=0.8640, Min=-2.8213, Max=3.1223, RMS=0.8641
  Col 38: Mean=-0.0028, Std=1.9180, Min=-3.2330, Max=5.8596, RMS=1.9180
  Col 39: Mean=-0.0138, Std=2.3485, Min=-7.6816, Max=5.6761, RMS=2.3486
  Col 40: Mean=0.0176, Std=1.3236, Min=-4.8125, Max=2.6458, RMS=1.3237
  Col 41: Mean=-0.0006, Std=1.7984, Min=-3.6072, Max=5.8406, RMS=1.7984
  Col 42: Mean=-0.0218, Std=3.1438, Min=-10.1828, Max=7.5891, RMS=3.1439
  Col 43: Mean=0.0233, Std=2.0938, Min=-7.8338, Max=4.3723, RMS=2.0939
  Col 44: Mean=-0.0124, Std=1.9659, Min=-5.5090, Max=6.4214, RMS=1.9660
  Col 45: Mean=-0.0075, Std=2.4944, Min=-5.6299, Max=12.8462, RMS=2.4944
  Col 46: Mean=-0.0110, Std=2.3021, Min=-7.8998, Max=8.4816, RMS=2.3021
  Col 47: Mean=0.0011, Std=3.6692, Min=-11.0157, Max=11.5682, RMS=3.6692
  Col 48: Mean=-0.0068, Std=4.8792, Min=-14.8097, Max=11.1446, RMS=4.8792
  Col 49: Mean=0.0306, Std=2.6405, Min=-8.4362, Max=9.1528, RMS=2.6407
  Col 50: Mean=-0.1189, Std=2.8651, Min=-13.7437, Max=16.7145, RMS=2.8676
  Col 51: Mean=-0.0334, Std=7.8754, Min=-36.6553, Max=28.6102, RMS=7.8755
  Col 52: Mean=0.0370, Std=4.6393, Min=-19.5915, Max=17.7492, RMS=4.6395
  Col 53: Mean=-0.1815, Std=5.4804, Min=-23.6784, Max=21.3590, RMS=5.4834
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0056, Std=2.7660, Min=-7.3269, Max=7.5059, RMS=2.7660
  Col 58: Mean=0.0128, Std=1.7049, Min=-5.5236, Max=5.9365, RMS=1.7049
  Col 59: Mean=-0.0018, Std=3.3017, Min=-9.6084, Max=10.1064, RMS=3.3017
  Col 60: Mean=-0.0246, Std=4.6876, Min=-16.0309, Max=12.4039, RMS=4.6877
  Col 61: Mean=-0.0133, Std=2.8848, Min=-7.0488, Max=12.7108, RMS=2.8849
  Col 62: Mean=-0.1098, Std=2.5715, Min=-9.9689, Max=13.4950, RMS=2.5738
  Col 63: Mean=-0.0456, Std=8.3228, Min=-34.1063, Max=24.7950, RMS=8.3229
  Col 64: Mean=-0.0014, Std=4.6259, Min=-18.2880, Max=30.4268, RMS=4.6259
  Col 65: Mean=-0.1863, Std=5.2997, Min=-21.4920, Max=17.8172, RMS=5.3029
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-8.8272, Std=7.2163, Min=-20.7531, Max=3.6168, RMS=11.4015
  Col 1: Mean=-63.2146, Std=1.8053, Min=-67.1388, Max=-58.2703, RMS=63.2403
  Col 2: Mean=164.1529, Std=43.1824, Min=-179.5480, Max=179.8155, RMS=169.7377
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.1220, Std=1.7572, Min=-4.1074, Max=4.8993, RMS=1.7614
