--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Carlotta/imu/stairs_up/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0142, Std=1.6364, Min=-4.8226, Max=4.3537, RMS=1.6365
  Col 1: Mean=-0.0113, Std=1.1110, Min=-3.2675, Max=2.9518, RMS=1.1111
  Col 2: Mean=0.0116, Std=3.2262, Min=-6.2446, Max=10.2160, RMS=3.2263
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0337, Std=1.1028, Min=-3.7511, Max=3.0284, RMS=1.1034
  Col 13: Mean=-0.0068, Std=1.1649, Min=-4.6880, Max=2.6105, RMS=1.1649
  Col 14: Mean=0.0007, Std=3.5817, Min=-7.9980, Max=8.6546, RMS=3.5817
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0356, Std=0.7296, Min=-2.2004, Max=2.2879, RMS=0.7305
  Col 19: Mean=-0.0023, Std=0.7806, Min=-2.4375, Max=2.0682, RMS=0.7806
  Col 20: Mean=0.0075, Std=3.3125, Min=-7.1705, Max=10.0707, RMS=3.3125
  Col 21: Mean=0.0299, Std=1.1049, Min=-3.4471, Max=2.9370, RMS=1.1053
  Col 22: Mean=-0.0073, Std=1.1263, Min=-3.2841, Max=2.9642, RMS=1.1263
  Col 23: Mean=0.0034, Std=3.3531, Min=-6.1215, Max=10.1451, RMS=3.3531
  Col 24: Mean=0.0318, Std=1.6219, Min=-4.2546, Max=3.4184, RMS=1.6223
  Col 25: Mean=-0.0130, Std=1.2156, Min=-5.4356, Max=2.9826, RMS=1.2157
  Col 26: Mean=-0.0017, Std=3.1568, Min=-6.5436, Max=7.5751, RMS=3.1568
  Col 27: Mean=0.0448, Std=2.6039, Min=-7.7971, Max=5.2226, RMS=2.6043
  Col 28: Mean=0.0013, Std=1.0202, Min=-6.7240, Max=2.8627, RMS=1.0202
  Col 29: Mean=0.0012, Std=2.8294, Min=-5.8971, Max=7.1310, RMS=2.8294
  Col 30: Mean=0.0436, Std=3.0482, Min=-10.0176, Max=6.2085, RMS=3.0485
  Col 31: Mean=0.0054, Std=1.3764, Min=-6.9015, Max=4.1858, RMS=1.3764
  Col 32: Mean=-0.0570, Std=2.6818, Min=-8.4936, Max=6.1597, RMS=2.6824
  Col 33: Mean=0.0295, Std=1.0829, Min=-4.4052, Max=3.3325, RMS=1.0833
  Col 34: Mean=-0.0026, Std=1.2584, Min=-3.6052, Max=3.0329, RMS=1.2584
  Col 35: Mean=0.0007, Std=3.3220, Min=-6.2059, Max=10.1073, RMS=3.3220
  Col 36: Mean=0.0038, Std=1.9205, Min=-7.0980, Max=4.3291, RMS=1.9205
  Col 37: Mean=-0.0091, Std=1.2188, Min=-3.5965, Max=2.9214, RMS=1.2188
  Col 38: Mean=-0.0155, Std=3.2594, Min=-8.3439, Max=9.8693, RMS=3.2594
  Col 39: Mean=-0.0133, Std=2.4112, Min=-9.6395, Max=5.6499, RMS=2.4112
  Col 40: Mean=-0.0466, Std=1.3422, Min=-4.0801, Max=2.5673, RMS=1.3430
  Col 41: Mean=-0.0250, Std=3.0273, Min=-5.9196, Max=9.6230, RMS=3.0274
  Col 42: Mean=-0.0107, Std=3.0227, Min=-10.3532, Max=8.5665, RMS=3.0227
  Col 43: Mean=-0.0627, Std=1.7955, Min=-6.0923, Max=4.4794, RMS=1.7966
  Col 44: Mean=-0.0426, Std=3.0890, Min=-6.5703, Max=9.2349, RMS=3.0893
  Col 45: Mean=0.0048, Std=4.3175, Min=-21.2472, Max=11.1840, RMS=4.3175
  Col 46: Mean=0.0095, Std=1.9227, Min=-7.0134, Max=8.0486, RMS=1.9228
  Col 47: Mean=-0.0003, Std=5.0264, Min=-13.6413, Max=15.6292, RMS=5.0264
  Col 48: Mean=0.1544, Std=5.4639, Min=-15.2642, Max=22.3313, RMS=5.4661
  Col 49: Mean=0.0475, Std=3.3642, Min=-9.1974, Max=11.6827, RMS=3.3646
  Col 50: Mean=-0.2091, Std=6.0428, Min=-17.4302, Max=25.8880, RMS=6.0464
  Col 51: Mean=0.2036, Std=8.4876, Min=-60.5920, Max=26.7591, RMS=8.4901
  Col 52: Mean=0.0670, Std=5.3715, Min=-58.5515, Max=16.6520, RMS=5.3719
  Col 53: Mean=-0.1209, Std=9.6702, Min=-22.7006, Max=44.9186, RMS=9.6710
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0272, Std=2.9965, Min=-10.4844, Max=9.2463, RMS=2.9966
  Col 58: Mean=0.0022, Std=3.1643, Min=-13.5002, Max=11.0802, RMS=3.1643
  Col 59: Mean=-0.0036, Std=5.3121, Min=-12.7144, Max=24.9392, RMS=5.3121
  Col 60: Mean=0.1282, Std=5.5899, Min=-19.3363, Max=19.1190, RMS=5.5913
