--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Chiara/imu/slope_up/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0000, Std=0.8756, Min=-3.4650, Max=2.3344, RMS=0.8756
  Col 1: Mean=0.0016, Std=1.6570, Min=-3.6576, Max=5.9259, RMS=1.6570
  Col 2: Mean=-0.0086, Std=1.7006, Min=-3.9595, Max=7.1134, RMS=1.7006
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0010, Std=0.7615, Min=-2.2288, Max=2.1973, RMS=0.7615
  Col 13: Mean=0.0033, Std=0.9527, Min=-2.4030, Max=2.1211, RMS=0.9527
  Col 14: Mean=-0.0118, Std=1.8492, Min=-3.1327, Max=6.6183, RMS=1.8493
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0038, Std=0.5568, Min=-1.4089, Max=1.3420, RMS=0.5568
  Col 19: Mean=-0.0024, Std=0.7014, Min=-1.6073, Max=1.5620, RMS=0.7014
  Col 20: Mean=-0.0251, Std=1.7353, Min=-2.7313, Max=6.6974, RMS=1.7355
  Col 21: Mean=0.0053, Std=0.9373, Min=-2.1962, Max=2.3308, RMS=0.9373
  Col 22: Mean=0.0027, Std=0.9404, Min=-2.7679, Max=2.4637, RMS=0.9404
  Col 23: Mean=-0.0083, Std=1.7189, Min=-3.0300, Max=6.9860, RMS=1.7189
  Col 24: Mean=0.0143, Std=0.8334, Min=-1.9559, Max=2.2292, RMS=0.8335
  Col 25: Mean=0.0168, Std=1.3225, Min=-4.3685, Max=3.4569, RMS=1.3226
  Col 26: Mean=-0.0919, Std=1.9874, Min=-8.8772, Max=6.5721, RMS=1.9895
  Col 27: Mean=0.0043, Std=0.9172, Min=-2.3761, Max=2.4711, RMS=0.9172
  Col 28: Mean=0.0064, Std=1.2168, Min=-3.1133, Max=3.8028, RMS=1.2168
  Col 29: Mean=-0.5877, Std=2.7414, Min=-8.9922, Max=6.4581, RMS=2.8037
  Col 30: Mean=0.0154, Std=1.2143, Min=-3.2459, Max=3.8944, RMS=1.2144
