--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Laura/imu/stairs_up/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0117, Std=1.3631, Min=-4.7086, Max=3.9856, RMS=1.3631
  Col 1: Mean=0.0062, Std=0.9164, Min=-3.3074, Max=3.1633, RMS=0.9164
  Col 2: Mean=0.0045, Std=2.5690, Min=-4.4888, Max=7.6859, RMS=2.5690
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0032, Std=1.1197, Min=-3.5602, Max=2.1096, RMS=1.1197
  Col 13: Mean=-0.0003, Std=0.8132, Min=-2.8912, Max=2.7130, RMS=0.8132
  Col 14: Mean=-0.3712, Std=3.3365, Min=-9.1481, Max=8.0236, RMS=3.3571
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0095, Std=0.6540, Min=-2.0098, Max=1.8308, RMS=0.6541
  Col 19: Mean=0.0070, Std=0.4967, Min=-1.1633, Max=1.2609, RMS=0.4967
  Col 20: Mean=0.0012, Std=2.4520, Min=-4.1675, Max=7.4273, RMS=2.4520
  Col 21: Mean=-0.0037, Std=1.2693, Min=-4.4117, Max=2.7231, RMS=1.2693
  Col 22: Mean=0.0074, Std=0.7319, Min=-2.6002, Max=2.5764, RMS=0.7319
  Col 23: Mean=0.0049, Std=2.5129, Min=-4.1290, Max=8.2231, RMS=2.5129
  Col 24: Mean=-0.0034, Std=1.5291, Min=-5.5593, Max=3.7241, RMS=1.5291
  Col 25: Mean=0.0043, Std=0.6959, Min=-2.9890, Max=2.0163, RMS=0.6959
  Col 26: Mean=0.0029, Std=2.5990, Min=-4.6296, Max=8.1771, RMS=2.5990
  Col 27: Mean=0.0051, Std=1.4016, Min=-5.1137, Max=3.0168, RMS=1.4016
  Col 28: Mean=0.0078, Std=0.7007, Min=-2.0605, Max=1.7261, RMS=0.7007
  Col 29: Mean=0.0013, Std=2.4762, Min=-4.4188, Max=6.9513, RMS=2.4762
  Col 30: Mean=-0.0222, Std=1.5300, Min=-5.7393, Max=3.8717, RMS=1.5302
  Col 31: Mean=0.0133, Std=0.8837, Min=-2.1321, Max=2.2081, RMS=0.8838
  Col 32: Mean=-0.3230, Std=2.8161, Min=-8.8305, Max=7.0947, RMS=2.8346
  Col 33: Mean=-0.0006, Std=1.2082, Min=-4.1544, Max=2.3410, RMS=1.2082
  Col 34: Mean=0.0092, Std=0.7481, Min=-2.1872, Max=2.1963, RMS=0.7482
  Col 35: Mean=0.0046, Std=2.5175, Min=-4.5688, Max=7.7728, RMS=2.5175
  Col 36: Mean=-0.0026, Std=1.5516, Min=-5.9635, Max=3.6822, RMS=1.5516
  Col 37: Mean=0.0142, Std=0.8937, Min=-2.4489, Max=2.4812, RMS=0.8938
  Col 38: Mean=-0.0002, Std=2.6661, Min=-4.6522, Max=7.6418, RMS=2.6661
  Col 39: Mean=0.0156, Std=2.0688, Min=-7.0943, Max=5.4785, RMS=2.0688
  Col 40: Mean=0.0062, Std=0.6516, Min=-1.6059, Max=1.5674, RMS=0.6517
  Col 41: Mean=0.0028, Std=2.4759, Min=-4.3894, Max=7.8380, RMS=2.4760
  Col 42: Mean=0.0215, Std=2.4567, Min=-7.3070, Max=6.8841, RMS=2.4568
  Col 43: Mean=0.0065, Std=0.8097, Min=-2.2320, Max=1.9829, RMS=0.8097
  Col 44: Mean=-0.0037, Std=2.3650, Min=-4.4057, Max=7.3404, RMS=2.3650
  Col 45: Mean=0.0203, Std=3.2937, Min=-8.7585, Max=10.8664, RMS=3.2938
  Col 46: Mean=0.0080, Std=1.9976, Min=-7.3398, Max=6.3233, RMS=1.9976
  Col 47: Mean=0.0031, Std=3.4422, Min=-8.4600, Max=21.8197, RMS=3.4423
  Col 48: Mean=0.0837, Std=4.7119, Min=-14.0613, Max=17.4991, RMS=4.7127
  Col 49: Mean=-0.0116, Std=2.4556, Min=-8.6993, Max=12.4317, RMS=2.4557
  Col 50: Mean=-0.0628, Std=4.1721, Min=-9.9593, Max=22.6638, RMS=4.1726
  Col 51: Mean=0.2353, Std=7.5568, Min=-32.7388, Max=32.5138, RMS=7.5605
  Col 52: Mean=-0.0111, Std=2.6584, Min=-21.2323, Max=11.3299, RMS=2.6584
  Col 53: Mean=-0.0423, Std=8.5414, Min=-34.3415, Max=42.0850, RMS=8.5415
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0043, Std=2.9611, Min=-11.3465, Max=9.3708, RMS=2.9611
  Col 58: Mean=0.0050, Std=2.2276, Min=-8.5664, Max=9.2505, RMS=2.2276
  Col 59: Mean=-0.2636, Std=3.7051, Min=-9.3368, Max=16.4316, RMS=3.7145
  Col 60: Mean=0.0810, Std=5.4872, Min=-44.2735, Max=33.7263, RMS=5.4878
  Col 61: Mean=0.0005, Std=2.6214, Min=-17.0405, Max=14.9428, RMS=2.6214
  Col 62: Mean=-0.0631, Std=5.0281, Min=-14.5846, Max=29.8766, RMS=5.0285
  Col 63: Mean=0.2480, Std=8.2060, Min=-60.8100, Max=30.0715, RMS=8.2098
  Col 64: Mean=0.0696, Std=3.7131, Min=-15.1401, Max=21.9582, RMS=3.7137
  Col 65: Mean=-0.1727, Std=9.1962, Min=-58.6799, Max=54.5794, RMS=9.1978
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-4.7259, Std=11.2761, Min=-30.7052, Max=15.5496, RMS=12.2263
  Col 1: Mean=-77.0281, Std=3.4359, Min=-86.7994, Max=-72.6654, RMS=77.1047
  Col 2: Mean=5.8177, Std=9.7789, Min=-12.8528, Max=33.6554, RMS=11.3786
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-16.0876, Std=37.9100, Min=-179.7204, Max=-2.8176, RMS=41.1823
  Col 13: Mean=-61.0063, Std=13.2350, Min=-68.5763, Max=-5.5475, RMS=62.4254
  Col 14: Mean=-168.8914, Std=41.1059, Min=-179.9595, Max=179.9602, RMS=173.8218
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=87.2126, Std=1.3679, Min=83.9396, Max=89.4486, RMS=87.2233
  Col 19: Mean=-10.0894, Std=4.8615, Min=-20.4761, Max=-0.5980, RMS=11.1996
  Col 20: Mean=-14.0236, Std=2.8171, Min=-19.3157, Max=-7.9112, RMS=14.3037
  Col 21: Mean=51.1183, Std=3.2434, Min=46.6959, Max=60.5667, RMS=51.2211
  Col 22: Mean=2.0636, Std=0.8145, Min=-0.5349, Max=3.8341, RMS=2.2186
  Col 23: Mean=-80.8583, Std=4.5559, Min=-88.8437, Max=-71.5027, RMS=80.9866
  Col 24: Mean=6.3329, Std=17.0703, Min=-38.6276, Max=39.1123, RMS=18.2072
  Col 25: Mean=-81.0898, Std=1.5724, Min=-83.7136, Max=-75.0847, RMS=81.1051
  Col 26: Mean=104.8218, Std=19.8096, Min=62.1266, Max=144.1854, RMS=106.6773
  Col 27: Mean=-27.6467, Std=6.9940, Min=-42.5770, Max=-8.6597, RMS=28.5176
  Col 28: Mean=-71.3994, Std=3.1930, Min=-76.8847, Max=-62.8306, RMS=71.4707
  Col 29: Mean=136.3778, Std=12.1036, Min=108.3827, Max=158.8722, RMS=136.9139
  Col 30: Mean=-72.3586, Std=19.0246, Min=-173.1484, Max=-64.0865, RMS=74.8178
  Col 31: Mean=5.7520, Std=3.7582, Min=-2.4149, Max=16.5822, RMS=6.8709
  Col 32: Mean=-98.9527, Std=139.8270, Min=-179.9675, Max=179.9784, RMS=171.2986
  Col 33: Mean=48.1614, Std=3.2313, Min=44.3959, Max=57.6357, RMS=48.2697
  Col 34: Mean=-4.4199, Std=0.8243, Min=-6.7398, Max=-2.8410, RMS=4.4961
  Col 35: Mean=-98.3843, Std=4.6675, Min=-106.0471, Max=-88.3736, RMS=98.4949
  Col 36: Mean=21.9342, Std=23.7442, Min=-26.1591, Max=58.8807, RMS=32.3249
  Col 37: Mean=-79.1236, Std=2.7838, Min=-83.6978, Max=-71.0070, RMS=79.1725
  Col 38: Mean=-113.2126, Std=30.3314, Min=-158.5343, Max=-48.4789, RMS=117.2053
  Col 39: Mean=50.6887, Std=3.2712, Min=36.0708, Max=58.0458, RMS=50.7941
  Col 40: Mean=-62.2768, Std=7.2993, Min=-78.0973, Max=-44.1933, RMS=62.7031
  Col 41: Mean=-51.8242, Std=164.0944, Min=-179.9553, Max=179.9125, RMS=172.0834
  Col 42: Mean=-76.9415, Std=5.9298, Min=-88.2018, Max=-62.6269, RMS=77.1697
  Col 43: Mean=-0.8080, Std=7.1517, Min=-17.5404, Max=15.7971, RMS=7.1972
  Col 44: Mean=-30.5386, Std=8.0289, Min=-46.0888, Max=-15.7396, RMS=31.5764
  Col 45: Mean=-23.3899, Std=106.0431, Min=-179.8735, Max=179.5788, RMS=108.5920
  Col 46: Mean=-70.3003, Std=14.1868, Min=-89.6018, Max=-37.8800, RMS=71.7175
  Col 47: Mean=-105.5828, Std=80.7112, Min=-179.8386, Max=179.9702, RMS=132.8986
  Col 48: Mean=45.6700, Std=143.9343, Min=-179.7637, Max=179.8930, RMS=151.0061
  Col 49: Mean=-70.0861, Std=14.4312, Min=-89.1093, Max=-34.3302, RMS=71.5564
  Col 50: Mean=-36.1231, Std=51.6187, Min=-179.4056, Max=170.1892, RMS=63.0029
  Col 51: Mean=22.8210, Std=44.0984, Min=-175.9544, Max=176.8598, RMS=49.6535
  Col 52: Mean=46.7142, Std=17.8523, Min=22.6624, Max=88.9886, RMS=50.0092
  Col 53: Mean=3.7243, Std=41.6381, Min=-174.5817, Max=179.9726, RMS=41.8043
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=46.5426, Std=58.3600, Min=-15.7331, Max=179.9786, RMS=74.6465
  Col 58: Mean=-66.2747, Std=19.1444, Min=-88.7164, Max=-6.0592, RMS=68.9843
  Col 59: Mean=126.8581, Std=64.7167, Min=-179.9847, Max=179.9755, RMS=142.4121
  Col 60: Mean=-126.6428, Std=52.2212, Min=-177.0577, Max=177.6317, RMS=136.9870
  Col 61: Mean=-65.2232, Std=15.5232, Min=-88.3855, Max=-25.3079, RMS=67.0450
  Col 62: Mean=-1.8650, Std=43.6113, Min=-179.1832, Max=179.7754, RMS=43.6512
  Col 63: Mean=29.6273, Std=39.7297, Min=-7.0153, Max=179.6636, RMS=49.5604
  Col 64: Mean=-44.5809, Std=17.5955, Min=-88.8696, Max=-1.7776, RMS=47.9277
  Col 65: Mean=137.3739, Std=85.7066, Min=-179.9334, Max=179.9224, RMS=161.9173
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Magnetic_Field.csv] (Cols: 69)
  Col 0: Mean=-0.6701, Std=0.0941, Min=-0.8171, Max=-0.4587, RMS=0.6767
  Col 1: Mean=0.0225, Std=0.0550, Min=-0.0911, Max=0.1646, RMS=0.0594
  Col 2: Mean=0.1249, Std=0.0983, Min=-0.0544, Max=0.3308, RMS=0.1589
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.4617, Std=0.1162, Min=-0.6479, Max=-0.2117, RMS=0.4761
  Col 13: Mean=0.0437, Std=0.0642, Min=-0.1208, Max=0.1763, RMS=0.0776
  Col 14: Mean=-0.5685, Std=0.0353, Min=-0.6812, Max=-0.5146, RMS=0.5696
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.4635, Std=0.0730, Min=-0.5764, Max=-0.2815, RMS=0.4693
  Col 19: Mean=-0.6153, Std=0.1004, Min=-0.7979, Max=-0.3945, RMS=0.6235
  Col 20: Mean=0.0811, Std=0.0461, Min=-0.0103, Max=0.1804, RMS=0.0933
  Col 21: Mean=0.0559, Std=0.0668, Min=-0.0979, Max=0.1975, RMS=0.0871
  Col 22: Mean=-0.7302, Std=0.0463, Min=-0.7896, Max=-0.6162, RMS=0.7317
  Col 23: Mean=-0.1177, Std=0.0978, Min=-0.2844, Max=0.0991, RMS=0.1530
  Col 24: Mean=-0.5749, Std=0.0987, Min=-0.7407, Max=-0.3550, RMS=0.5833
  Col 25: Mean=0.2127, Std=0.0522, Min=0.1235, Max=0.3774, RMS=0.2190
  Col 26: Mean=-0.2391, Std=0.0644, Min=-0.4341, Max=-0.1274, RMS=0.2476
  Col 27: Mean=-0.5570, Std=0.1219, Min=-0.8149, Max=-0.3223, RMS=0.5701
  Col 28: Mean=0.4240, Std=0.0723, Min=0.2998, Max=0.6272, RMS=0.4301
  Col 29: Mean=-0.3778, Std=0.0801, Min=-0.6067, Max=-0.2546, RMS=0.3862
  Col 30: Mean=0.3528, Std=0.0978, Min=0.1721, Max=0.6562, RMS=0.3661
  Col 31: Mean=0.5856, Std=0.1290, Min=0.3564, Max=0.8647, RMS=0.5997
  Col 32: Mean=-0.4036, Std=0.0734, Min=-0.6245, Max=-0.2815, RMS=0.4103
  Col 33: Mean=-0.0310, Std=0.0595, Min=-0.1724, Max=0.1055, RMS=0.0671
  Col 34: Mean=-0.7179, Std=0.0425, Min=-0.7917, Max=-0.6169, RMS=0.7192
  Col 35: Mean=-0.0898, Std=0.1220, Min=-0.2996, Max=0.1665, RMS=0.1515
  Col 36: Mean=-0.5706, Std=0.1123, Min=-0.7593, Max=-0.3684, RMS=0.5816
  Col 37: Mean=-0.3742, Std=0.0827, Min=-0.5146, Max=-0.1724, RMS=0.3832
  Col 38: Mean=-0.0303, Std=0.0934, Min=-0.2646, Max=0.1812, RMS=0.0982
  Col 39: Mean=-0.4682, Std=0.1328, Min=-0.7561, Max=-0.2146, RMS=0.4867
