--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Chiara/imu/slope_down/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0068, Std=1.1063, Min=-3.4977, Max=4.6093, RMS=1.1063
  Col 1: Mean=-0.0075, Std=1.5977, Min=-3.6004, Max=6.1299, RMS=1.5978
  Col 2: Mean=0.0197, Std=1.6974, Min=-4.2794, Max=7.8054, RMS=1.6975
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0043, Std=0.6587, Min=-1.7110, Max=1.8830, RMS=0.6588
  Col 13: Mean=0.0005, Std=0.7305, Min=-1.3703, Max=2.2297, RMS=0.7305
  Col 14: Mean=0.0152, Std=1.6235, Min=-3.0393, Max=6.0981, RMS=1.6236
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0013, Std=0.5196, Min=-1.2968, Max=1.5921, RMS=0.5196
  Col 19: Mean=0.0139, Std=0.5845, Min=-1.1803, Max=1.7700, RMS=0.5847
  Col 20: Mean=0.0133, Std=1.6324, Min=-2.8920, Max=6.7277, RMS=1.6324
  Col 21: Mean=-0.0346, Std=0.7106, Min=-2.0601, Max=2.1178, RMS=0.7114
  Col 22: Mean=-0.0064, Std=0.6916, Min=-1.6263, Max=2.6264, RMS=0.6916
  Col 23: Mean=-0.4278, Std=2.8267, Min=-9.0892, Max=8.1355, RMS=2.8588
  Col 24: Mean=-0.0131, Std=0.7634, Min=-2.2250, Max=1.7403, RMS=0.7636
  Col 25: Mean=-0.0065, Std=1.3577, Min=-2.8552, Max=4.9737, RMS=1.3578
  Col 26: Mean=0.0060, Std=1.8806, Min=-3.4546, Max=8.2199, RMS=1.8806
  Col 27: Mean=-0.0117, Std=0.8087, Min=-2.1005, Max=2.3060, RMS=0.8087
  Col 28: Mean=-0.0039, Std=1.5890, Min=-3.9975, Max=3.8369, RMS=1.5890
  Col 29: Mean=-0.0014, Std=1.8391, Min=-3.5300, Max=8.2893, RMS=1.8391
  Col 30: Mean=-0.0078, Std=1.1037, Min=-3.6527, Max=3.9707, RMS=1.1037
  Col 31: Mean=0.0003, Std=2.1163, Min=-6.2885, Max=6.2189, RMS=2.1163
  Col 32: Mean=-0.0022, Std=1.8910, Min=-3.5147, Max=7.1092, RMS=1.8910
  Col 33: Mean=-0.0077, Std=0.6324, Min=-1.6120, Max=1.8841, RMS=0.6324
  Col 34: Mean=0.0027, Std=0.8595, Min=-2.1967, Max=3.0156, RMS=0.8595
  Col 35: Mean=0.0160, Std=1.8726, Min=-3.1651, Max=7.7142, RMS=1.8727
  Col 36: Mean=0.0022, Std=0.7194, Min=-1.6403, Max=2.8190, RMS=0.7194
  Col 37: Mean=0.0163, Std=1.4643, Min=-3.8530, Max=4.6615, RMS=1.4644
  Col 38: Mean=-0.2685, Std=2.3207, Min=-9.0380, Max=7.9032, RMS=2.3362
  Col 39: Mean=-0.0118, Std=0.6115, Min=-2.5498, Max=1.5535, RMS=0.6116
  Col 40: Mean=-0.0313, Std=2.0355, Min=-4.5691, Max=4.3489, RMS=2.0358
  Col 41: Mean=0.0118, Std=1.8348, Min=-3.5180, Max=7.2983, RMS=1.8348
  Col 42: Mean=-0.0195, Std=0.8769, Min=-3.2923, Max=2.5003, RMS=0.8772
  Col 43: Mean=-0.0598, Std=2.9811, Min=-6.9336, Max=7.0008, RMS=2.9817
  Col 44: Mean=0.0071, Std=1.9739, Min=-4.3993, Max=6.2917, RMS=1.9740
  Col 45: Mean=0.0297, Std=2.2466, Min=-12.3387, Max=7.7117, RMS=2.2468
  Col 46: Mean=-0.0043, Std=2.7354, Min=-7.4672, Max=9.6330, RMS=2.7355
  Col 47: Mean=0.0106, Std=4.1956, Min=-10.8725, Max=22.5829, RMS=4.1957
  Col 48: Mean=-0.0152, Std=2.9981, Min=-12.2460, Max=12.9847, RMS=2.9981
  Col 49: Mean=-0.0345, Std=4.3925, Min=-17.8345, Max=14.6770, RMS=4.3926
  Col 50: Mean=-0.1047, Std=2.9000, Min=-10.2949, Max=17.5632, RMS=2.9019
  Col 51: Mean=-0.0745, Std=4.7785, Min=-29.2538, Max=18.6341, RMS=4.7790
  Col 52: Mean=-0.0044, Std=9.2581, Min=-38.6900, Max=54.7535, RMS=9.2581
  Col 53: Mean=-0.1032, Std=6.3866, Min=-24.2736, Max=30.8810, RMS=6.3874
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0189, Std=1.8447, Min=-8.2785, Max=5.0874, RMS=1.8448
  Col 58: Mean=0.0109, Std=2.9305, Min=-7.8722, Max=12.4068, RMS=2.9305
  Col 59: Mean=-0.0015, Std=3.8668, Min=-11.4632, Max=20.8972, RMS=3.8668
  Col 60: Mean=-0.0113, Std=2.5076, Min=-9.1104, Max=8.3364, RMS=2.5076
  Col 61: Mean=-0.0383, Std=4.4656, Min=-17.7938, Max=14.4920, RMS=4.4658
  Col 62: Mean=-0.0746, Std=2.8322, Min=-8.3644, Max=15.8471, RMS=2.8332
  Col 63: Mean=0.0381, Std=3.2277, Min=-17.1901, Max=17.1070, RMS=3.2279
  Col 64: Mean=-0.0733, Std=8.7446, Min=-41.3316, Max=31.7098, RMS=8.7449
  Col 65: Mean=-0.1224, Std=6.0182, Min=-27.8817, Max=36.2949, RMS=6.0194
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=9.4891, Std=23.2653, Min=-58.3108, Max=95.1663, RMS=25.1261
  Col 1: Mean=-81.6529, Std=2.9657, Min=-89.3548, Max=-76.3568, RMS=81.7068
  Col 2: Mean=-110.3835, Std=33.0796, Min=-179.5189, Max=177.2203, RMS=115.2335
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-15.9231, Std=3.0252, Min=-21.4851, Max=-8.8837, RMS=16.2079
  Col 13: Mean=-66.4137, Std=2.5226, Min=-72.1989, Max=-61.7558, RMS=66.4616
  Col 14: Mean=92.9410, Std=4.3027, Min=83.7061, Max=102.7676, RMS=93.0406
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=77.4516, Std=5.2039, Min=63.2502, Max=85.7622, RMS=77.6262
  Col 19: Mean=3.2049, Std=1.4989, Min=0.4354, Max=7.0826, RMS=3.5381
  Col 20: Mean=-7.7820, Std=4.3593, Min=-14.5857, Max=1.9761, RMS=8.9198
  Col 21: Mean=62.6505, Std=27.5516, Min=49.1647, Max=174.0397, RMS=68.4411
  Col 22: Mean=2.2040, Std=1.1849, Min=-0.2656, Max=4.4178, RMS=2.5023
  Col 23: Mean=65.7598, Std=164.9966, Min=-179.9949, Max=179.9059, RMS=177.6182
  Col 24: Mean=35.3493, Std=14.5788, Min=-1.5744, Max=62.6088, RMS=38.2376
  Col 25: Mean=-77.8679, Std=1.7264, Min=-80.8421, Max=-73.5697, RMS=77.8871
  Col 26: Mean=-33.6119, Std=18.1658, Min=-72.7909, Max=5.0046, RMS=38.2068
  Col 27: Mean=-41.8898, Std=10.2609, Min=-58.9400, Max=1.4815, RMS=43.1282
  Col 28: Mean=-62.2904, Std=7.2006, Min=-71.3522, Max=-40.5653, RMS=62.7052
  Col 29: Mean=40.5128, Std=15.0051, Min=-12.5748, Max=68.3738, RMS=43.2023
  Col 30: Mean=-68.0659, Std=5.2937, Min=-80.2255, Max=-48.4402, RMS=68.2714
  Col 31: Mean=10.1811, Std=8.0970, Min=-11.8165, Max=30.7099, RMS=13.0083
  Col 32: Mean=89.8903, Std=9.7531, Min=67.4906, Max=113.0645, RMS=90.4178
  Col 33: Mean=54.5298, Std=2.4984, Min=48.7365, Max=59.7927, RMS=54.5870
  Col 34: Mean=-2.5626, Std=1.4101, Min=-6.8992, Max=0.4931, RMS=2.9250
  Col 35: Mean=149.1743, Std=2.8159, Min=142.6036, Max=155.4083, RMS=149.2009
  Col 36: Mean=41.1378, Std=28.6997, Min=-7.8585, Max=179.8797, RMS=50.1596
  Col 37: Mean=-73.6487, Std=12.4219, Min=-81.9079, Max=-6.1748, RMS=74.6890
  Col 38: Mean=114.7756, Std=77.1429, Min=-179.3062, Max=179.9996, RMS=138.2912
  Col 39: Mean=39.4953, Std=11.6643, Min=-2.5062, Max=51.6560, RMS=41.1817
  Col 40: Mean=-62.2616, Std=11.3814, Min=-75.9302, Max=-33.8062, RMS=63.2933
  Col 41: Mean=91.4851, Std=17.6046, Min=70.1158, Max=144.4349, RMS=93.1636
  Col 42: Mean=-78.4118, Std=5.2537, Min=-85.3873, Max=-63.3438, RMS=78.5876
  Col 43: Mean=-17.3977, Std=13.0196, Min=-45.1603, Max=5.4514, RMS=21.7299
  Col 44: Mean=-114.1199, Std=8.9563, Min=-139.0659, Max=-96.3880, RMS=114.4708
  Col 45: Mean=-86.2217, Std=63.8288, Min=-179.3013, Max=-13.9562, RMS=107.2767
  Col 46: Mean=-75.9506, Std=6.9842, Min=-88.3961, Max=-60.5045, RMS=76.2711
  Col 47: Mean=0.5447, Std=121.3813, Min=-179.6183, Max=177.6490, RMS=121.3825
  Col 48: Mean=-31.6707, Std=119.1065, Min=-179.7105, Max=179.3787, RMS=123.2452
  Col 49: Mean=-71.6265, Std=15.3240, Min=-89.5560, Max=-29.2088, RMS=73.2474
  Col 50: Mean=-40.0342, Std=120.9390, Min=-179.1876, Max=179.6800, RMS=127.3930
  Col 51: Mean=0.8609, Std=37.9781, Min=-35.8419, Max=162.1524, RMS=37.9879
  Col 52: Mean=-41.4837, Std=17.8099, Min=-87.2549, Max=-4.3302, RMS=45.1452
  Col 53: Mean=44.7800, Std=40.2565, Min=-116.6843, Max=71.0219, RMS=60.2149
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
