--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Andrea/imu/stairs_down/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0083, Std=1.4227, Min=-3.9989, Max=6.1073, RMS=1.4227
  Col 1: Mean=0.0060, Std=1.3226, Min=-5.9049, Max=4.1599, RMS=1.3226
  Col 2: Mean=0.0053, Std=3.1635, Min=-9.4701, Max=10.3135, RMS=3.1635
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0070, Std=1.0312, Min=-2.4759, Max=2.9216, RMS=1.0312
  Col 13: Mean=0.0002, Std=0.8078, Min=-2.5543, Max=3.0237, RMS=0.8078
  Col 14: Mean=0.0071, Std=3.0626, Min=-7.9846, Max=12.3312, RMS=3.0626
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0086, Std=1.0671, Min=-3.7100, Max=2.9322, RMS=1.0671
  Col 19: Mean=-0.0028, Std=1.0515, Min=-2.9514, Max=2.6948, RMS=1.0515
  Col 20: Mean=0.0020, Std=3.2578, Min=-7.9331, Max=13.9147, RMS=3.2578
  Col 21: Mean=-0.0105, Std=1.1683, Min=-2.7337, Max=3.9883, RMS=1.1683
  Col 22: Mean=0.0057, Std=1.2249, Min=-4.7357, Max=3.1195, RMS=1.2250
  Col 23: Mean=0.0052, Std=3.1629, Min=-7.0951, Max=12.4143, RMS=3.1629
  Col 24: Mean=0.0090, Std=1.8821, Min=-3.8574, Max=9.3241, RMS=1.8821
  Col 25: Mean=0.0205, Std=1.9522, Min=-6.0629, Max=9.7232, RMS=1.9523
  Col 26: Mean=-0.0060, Std=3.3885, Min=-7.9258, Max=11.6243, RMS=3.3886
  Col 27: Mean=-0.0219, Std=1.9764, Min=-6.0034, Max=5.2644, RMS=1.9765
  Col 28: Mean=-0.0014, Std=1.3341, Min=-3.9169, Max=4.3942, RMS=1.3341
  Col 29: Mean=-0.0050, Std=3.2864, Min=-7.4637, Max=10.7198, RMS=3.2864
  Col 30: Mean=-0.0596, Std=2.8866, Min=-7.1850, Max=9.4628, RMS=2.8872
  Col 31: Mean=0.0000, Std=2.0404, Min=-6.1146, Max=6.8164, RMS=2.0404
  Col 32: Mean=-0.0286, Std=3.0983, Min=-7.1172, Max=11.2356, RMS=3.0984
  Col 33: Mean=-0.0102, Std=1.3136, Min=-3.5283, Max=3.7564, RMS=1.3137
  Col 34: Mean=-0.0035, Std=1.0686, Min=-4.6874, Max=2.9797, RMS=1.0686
  Col 35: Mean=0.0024, Std=3.2383, Min=-6.8791, Max=12.1802, RMS=3.2383
  Col 36: Mean=0.0037, Std=1.7767, Min=-4.7817, Max=5.3083, RMS=1.7767
  Col 37: Mean=-0.0195, Std=1.3074, Min=-5.4371, Max=4.4318, RMS=1.3075
  Col 38: Mean=-0.0071, Std=3.4666, Min=-6.6061, Max=11.2556, RMS=3.4666
  Col 39: Mean=-0.0242, Std=2.7159, Min=-8.4183, Max=7.9012, RMS=2.7161
  Col 40: Mean=0.0161, Std=1.3464, Min=-5.6206, Max=4.7474, RMS=1.3465
  Col 41: Mean=-0.0033, Std=2.9736, Min=-5.9383, Max=10.5922, RMS=2.9736
  Col 42: Mean=-0.0584, Std=3.5892, Min=-9.6549, Max=10.9704, RMS=3.5897
  Col 43: Mean=0.0236, Std=1.9987, Min=-6.3288, Max=6.1072, RMS=1.9989
  Col 44: Mean=-0.0249, Std=3.1461, Min=-6.8820, Max=11.2161, RMS=3.1462
  Col 45: Mean=0.0045, Std=4.8695, Min=-13.9383, Max=13.0664, RMS=4.8695
  Col 46: Mean=-0.0130, Std=3.5495, Min=-12.1053, Max=14.8252, RMS=3.5495
  Col 47: Mean=-0.0134, Std=5.1512, Min=-12.4665, Max=16.7175, RMS=5.1512
  Col 48: Mean=-0.0681, Std=5.7682, Min=-22.3143, Max=15.4026, RMS=5.7686
  Col 49: Mean=0.0326, Std=3.4827, Min=-12.2946, Max=11.6754, RMS=3.4829
  Col 50: Mean=-0.1517, Std=3.7825, Min=-11.4438, Max=20.1361, RMS=3.7855
  Col 51: Mean=-0.0342, Std=9.9866, Min=-40.1788, Max=53.8417, RMS=9.9867
  Col 52: Mean=0.0746, Std=4.8331, Min=-29.8960, Max=23.5284, RMS=4.8337
  Col 53: Mean=-0.0965, Std=9.3666, Min=-41.8141, Max=78.1697, RMS=9.3671
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0234, Std=5.1133, Min=-19.3805, Max=22.0752, RMS=5.1134
  Col 58: Mean=0.0173, Std=3.2866, Min=-14.8001, Max=18.7854, RMS=3.2867
  Col 59: Mean=0.0070, Std=5.2123, Min=-12.6339, Max=25.4728, RMS=5.2123
  Col 60: Mean=-0.0727, Std=5.5898, Min=-22.4084, Max=14.5387, RMS=5.5903
  Col 61: Mean=0.0001, Std=3.1286, Min=-29.1823, Max=17.6626, RMS=3.1286
  Col 62: Mean=-0.1228, Std=4.2391, Min=-10.7693, Max=23.1659, RMS=4.2409
  Col 63: Mean=-0.0509, Std=10.0610, Min=-34.5384, Max=33.6474, RMS=10.0611
  Col 64: Mean=-0.0542, Std=4.5304, Min=-31.2513, Max=27.4724, RMS=4.5308
  Col 65: Mean=-0.0427, Std=8.6043, Min=-29.4692, Max=66.3095, RMS=8.6044
