--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Romeo/imu/slope_up/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0039, Std=1.2057, Min=-4.0578, Max=4.9325, RMS=1.2057
  Col 1: Mean=0.0080, Std=1.6271, Min=-5.0690, Max=3.8774, RMS=1.6271
  Col 2: Mean=-0.0197, Std=2.1213, Min=-5.9109, Max=5.3114, RMS=2.1214
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0018, Std=0.9343, Min=-2.6746, Max=2.3238, RMS=0.9343
  Col 13: Mean=0.0126, Std=1.3106, Min=-3.1629, Max=2.5613, RMS=1.3106
  Col 14: Mean=-0.0194, Std=2.2645, Min=-3.8876, Max=5.5713, RMS=2.2646
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0188, Std=0.8404, Min=-2.4167, Max=1.9006, RMS=0.8406
  Col 19: Mean=0.0296, Std=0.9534, Min=-2.6551, Max=1.8952, RMS=0.9539
  Col 20: Mean=-0.0150, Std=2.0824, Min=-3.5468, Max=6.9513, RMS=2.0825
  Col 21: Mean=0.0020, Std=1.2973, Min=-4.3453, Max=3.0372, RMS=1.2973
  Col 22: Mean=0.0186, Std=1.3730, Min=-4.2797, Max=2.7510, RMS=1.3731
  Col 23: Mean=-0.0152, Std=2.0944, Min=-3.4104, Max=6.3935, RMS=2.0944
  Col 24: Mean=-0.0104, Std=0.9690, Min=-2.6290, Max=2.2672, RMS=0.9690
  Col 25: Mean=-0.0082, Std=1.4900, Min=-4.0888, Max=3.2522, RMS=1.4900
  Col 26: Mean=-0.1256, Std=2.4052, Min=-9.0101, Max=5.5820, RMS=2.4084
  Col 27: Mean=0.0189, Std=0.8027, Min=-1.7271, Max=2.3696, RMS=0.8029
  Col 28: Mean=0.0250, Std=1.8686, Min=-5.3255, Max=5.0132, RMS=1.8687
  Col 29: Mean=-0.0226, Std=1.9669, Min=-3.5190, Max=5.5454, RMS=1.9670
  Col 30: Mean=0.0259, Std=0.8595, Min=-1.6643, Max=2.7065, RMS=0.8599
  Col 31: Mean=0.0331, Std=2.2340, Min=-6.3981, Max=6.3036, RMS=2.2342
  Col 32: Mean=-0.0268, Std=1.9512, Min=-4.7590, Max=5.1109, RMS=1.9513
  Col 33: Mean=0.0039, Std=1.1708, Min=-3.2928, Max=3.4613, RMS=1.1708
  Col 34: Mean=0.0223, Std=1.4649, Min=-4.3700, Max=3.1226, RMS=1.4651
  Col 35: Mean=-0.0122, Std=2.1324, Min=-3.8280, Max=7.4872, RMS=2.1324
  Col 36: Mean=-0.0079, Std=0.8371, Min=-2.9080, Max=1.9249, RMS=0.8371
  Col 37: Mean=0.0125, Std=1.5341, Min=-3.5054, Max=5.0079, RMS=1.5341
  Col 38: Mean=-0.0208, Std=2.3148, Min=-3.7652, Max=7.3795, RMS=2.3149
  Col 39: Mean=0.0002, Std=0.7389, Min=-3.6264, Max=2.4534, RMS=0.7389
  Col 40: Mean=0.0149, Std=2.4046, Min=-5.6060, Max=5.2891, RMS=2.4047
  Col 41: Mean=-0.0325, Std=1.7970, Min=-3.6062, Max=5.2725, RMS=1.7973
  Col 42: Mean=0.0078, Std=1.2456, Min=-7.1592, Max=3.7743, RMS=1.2456
  Col 43: Mean=0.0111, Std=3.2557, Min=-8.3160, Max=8.5443, RMS=3.2558
  Col 44: Mean=-0.0407, Std=1.8451, Min=-3.7050, Max=6.6545, RMS=1.8455
  Col 45: Mean=-0.0144, Std=2.4481, Min=-7.2341, Max=7.7036, RMS=2.4481
  Col 46: Mean=0.0155, Std=3.7650, Min=-12.7501, Max=10.6703, RMS=3.7650
  Col 47: Mean=0.0041, Std=3.1655, Min=-7.3502, Max=10.1117, RMS=3.1655
  Col 48: Mean=0.0090, Std=2.7008, Min=-7.2504, Max=8.8086, RMS=2.7008
  Col 49: Mean=0.0499, Std=4.9001, Min=-13.4631, Max=18.1160, RMS=4.9004
  Col 50: Mean=-0.1175, Std=3.3608, Min=-11.7503, Max=15.3240, RMS=3.3628
  Col 51: Mean=0.0216, Std=4.0786, Min=-18.2178, Max=17.4855, RMS=4.0787
  Col 52: Mean=0.0796, Std=8.8282, Min=-33.6957, Max=35.4164, RMS=8.8285
  Col 53: Mean=-0.1503, Std=4.8592, Min=-21.8664, Max=21.3788, RMS=4.8616
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0118, Std=2.3890, Min=-8.9025, Max=5.5451, RMS=2.3891
  Col 58: Mean=0.0027, Std=3.5877, Min=-8.5008, Max=10.0977, RMS=3.5877
  Col 59: Mean=0.0104, Std=2.7909, Min=-7.6682, Max=9.2297, RMS=2.7909
  Col 60: Mean=0.0039, Std=2.9273, Min=-12.3562, Max=10.8275, RMS=2.9274
  Col 61: Mean=0.0382, Std=4.4135, Min=-11.0757, Max=13.9631, RMS=4.4137
  Col 62: Mean=-0.0792, Std=2.4418, Min=-8.4727, Max=14.9998, RMS=2.4431
  Col 63: Mean=-0.0158, Std=3.5794, Min=-19.2018, Max=16.2820, RMS=3.5794
