--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Elaheh/imu/stairs_down/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0358, Std=1.8796, Min=-6.8434, Max=10.7418, RMS=1.8799
  Col 1: Mean=-0.0992, Std=2.4079, Min=-12.3799, Max=9.6655, RMS=2.4099
  Col 2: Mean=-0.8994, Std=4.8073, Min=-9.5340, Max=18.3478, RMS=4.8908
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0345, Std=0.9803, Min=-2.6071, Max=4.8203, RMS=0.9809
  Col 13: Mean=0.0000, Std=1.3557, Min=-5.4663, Max=3.8146, RMS=1.3557
  Col 14: Mean=0.0145, Std=4.2771, Min=-6.6383, Max=17.2880, RMS=4.2771
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0067, Std=1.3275, Min=-6.1705, Max=3.6898, RMS=1.3276
  Col 19: Mean=-0.0092, Std=0.9908, Min=-3.1159, Max=3.0293, RMS=0.9909
  Col 20: Mean=0.0091, Std=3.6917, Min=-5.8663, Max=12.4046, RMS=3.6917
  Col 21: Mean=-0.0273, Std=1.3509, Min=-6.4458, Max=6.2622, RMS=1.3512
  Col 22: Mean=-0.0032, Std=1.7833, Min=-9.5510, Max=7.8210, RMS=1.7833
  Col 23: Mean=0.0054, Std=4.4459, Min=-7.1819, Max=16.4434, RMS=4.4459
  Col 24: Mean=-0.0115, Std=2.8444, Min=-10.2216, Max=10.0220, RMS=2.8444
  Col 25: Mean=0.0298, Std=2.0487, Min=-9.5148, Max=9.7700, RMS=2.0489
  Col 26: Mean=-0.0074, Std=4.5011, Min=-7.8241, Max=14.6024, RMS=4.5011
  Col 27: Mean=-0.0534, Std=2.1934, Min=-5.5433, Max=6.7545, RMS=2.1941
  Col 28: Mean=0.0147, Std=3.3735, Min=-9.8464, Max=13.2986, RMS=3.3735
  Col 29: Mean=-0.0178, Std=4.2851, Min=-6.7338, Max=14.3157, RMS=4.2851
  Col 30: Mean=-0.0499, Std=3.1212, Min=-11.2566, Max=9.3269, RMS=3.1216
  Col 31: Mean=0.0136, Std=3.3359, Min=-10.2566, Max=8.8013, RMS=3.3359
  Col 32: Mean=-0.0748, Std=3.9442, Min=-6.6698, Max=12.8681, RMS=3.9449
  Col 33: Mean=-0.0276, Std=1.4539, Min=-6.1275, Max=4.0989, RMS=1.4541
  Col 34: Mean=-0.0194, Std=1.7211, Min=-8.6675, Max=7.0488, RMS=1.7212
  Col 35: Mean=0.0028, Std=4.5269, Min=-6.5165, Max=17.3602, RMS=4.5269
  Col 36: Mean=-0.0254, Std=2.0723, Min=-5.5478, Max=6.9510, RMS=2.0724
  Col 37: Mean=-0.0159, Std=1.6812, Min=-5.6431, Max=5.6947, RMS=1.6813
  Col 38: Mean=-0.0056, Std=4.4633, Min=-6.8747, Max=14.3989, RMS=4.4633
  Col 39: Mean=-0.0494, Std=1.6012, Min=-6.5573, Max=4.3348, RMS=1.6020
  Col 40: Mean=0.0049, Std=1.6381, Min=-5.6115, Max=6.4560, RMS=1.6381
  Col 41: Mean=-0.0117, Std=4.1493, Min=-5.6829, Max=13.7204, RMS=4.1494
  Col 42: Mean=-0.0453, Std=1.8098, Min=-6.6756, Max=4.7133, RMS=1.8103
  Col 43: Mean=-0.0014, Std=1.8333, Min=-4.5102, Max=7.7268, RMS=1.8333
  Col 44: Mean=-0.2921, Std=4.1770, Min=-9.0610, Max=15.5797, RMS=4.1872
  Col 45: Mean=0.0009, Std=4.0216, Min=-20.2568, Max=11.3384, RMS=4.0216
  Col 46: Mean=-0.0026, Std=4.0799, Min=-23.0399, Max=11.6166, RMS=4.0799
  Col 47: Mean=-0.0259, Std=6.8639, Min=-15.0677, Max=43.1254, RMS=6.8640
  Col 48: Mean=-0.1684, Std=6.4612, Min=-27.0054, Max=17.6523, RMS=6.4634
  Col 49: Mean=0.0459, Std=7.2431, Min=-50.9687, Max=31.7227, RMS=7.2433
  Col 50: Mean=-0.1383, Std=7.3340, Min=-21.5089, Max=56.9948, RMS=7.3353
  Col 51: Mean=-0.0747, Std=9.3037, Min=-44.9072, Max=37.5134, RMS=9.3040
  Col 52: Mean=0.0528, Std=6.3884, Min=-52.7009, Max=31.7023, RMS=6.3887
  Col 53: Mean=-0.0144, Std=9.6170, Min=-49.3635, Max=57.6664, RMS=9.6171
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0231, Std=4.6539, Min=-12.1686, Max=12.0103, RMS=4.6540
  Col 58: Mean=0.0240, Std=4.8157, Min=-23.7389, Max=18.7498, RMS=4.8158
  Col 59: Mean=0.0477, Std=7.1313, Min=-15.7056, Max=34.0803, RMS=7.1314
  Col 60: Mean=-0.1380, Std=6.6778, Min=-24.0168, Max=23.6010, RMS=6.6792
  Col 61: Mean=0.0069, Std=5.5855, Min=-27.7984, Max=23.7305, RMS=5.5856
  Col 62: Mean=-0.0919, Std=6.1589, Min=-13.2101, Max=40.5586, RMS=6.1596
  Col 63: Mean=0.0052, Std=11.1879, Min=-54.8931, Max=67.1924, RMS=11.1879
  Col 64: Mean=-0.0748, Std=5.6787, Min=-35.6415, Max=43.1493, RMS=5.6792
  Col 65: Mean=0.0070, Std=10.2622, Min=-35.1320, Max=92.6707, RMS=10.2622
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-10.3412, Std=55.0745, Min=-179.9946, Max=179.9718, RMS=56.0369
  Col 1: Mean=-57.5719, Std=17.2511, Min=-69.0042, Max=-5.3135, RMS=60.1010
  Col 2: Mean=-123.5918, Std=123.8100, Min=-179.9976, Max=180.0000, RMS=174.9395
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=17.5053, Std=3.7351, Min=8.2640, Max=26.4460, RMS=17.8993
  Col 13: Mean=-57.1859, Std=3.0165, Min=-66.8425, Max=-50.8747, RMS=57.2654
  Col 14: Mean=-25.2635, Std=3.5842, Min=-35.0688, Max=-17.9205, RMS=25.5165
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-90.8574, Std=3.0033, Min=-100.2383, Max=-86.0928, RMS=90.9070
  Col 19: Mean=-15.6819, Std=2.6093, Min=-19.6849, Max=-7.9009, RMS=15.8975
  Col 20: Mean=140.0574, Std=2.1951, Min=133.7064, Max=145.0181, RMS=140.0746
  Col 21: Mean=51.1675, Std=3.4003, Min=43.4817, Max=60.2031, RMS=51.2803
  Col 22: Mean=-0.9659, Std=1.9540, Min=-5.1616, Max=5.7647, RMS=2.1797
  Col 23: Mean=105.0374, Std=4.1798, Min=97.1845, Max=117.3330, RMS=105.1205
  Col 24: Mean=28.5697, Std=15.5805, Min=-11.8681, Max=64.6687, RMS=32.5419
  Col 25: Mean=-77.1271, Std=2.8342, Min=-83.7082, Max=-70.1000, RMS=77.1791
  Col 26: Mean=-115.6133, Std=16.4866, Min=-155.6173, Max=-65.8593, RMS=116.7829
  Col 27: Mean=38.6657, Std=12.6419, Min=0.3467, Max=76.5819, RMS=40.6799
  Col 28: Mean=-64.8182, Std=4.3645, Min=-74.6289, Max=-52.3826, RMS=64.9650
  Col 29: Mean=-71.5973, Std=14.7808, Min=-104.6614, Max=-37.0470, RMS=73.1071
  Col 30: Mean=75.9096, Std=5.4623, Min=62.9906, Max=93.5327, RMS=76.1058
  Col 31: Mean=-9.9585, Std=9.9545, Min=-33.4218, Max=24.7256, RMS=14.0806
  Col 32: Mean=141.7505, Std=11.0938, Min=114.9286, Max=174.1307, RMS=142.1839
  Col 33: Mean=51.6590, Std=3.5278, Min=41.8023, Max=58.5548, RMS=51.7793
  Col 34: Mean=-17.9995, Std=2.0259, Min=-23.5645, Max=-9.9490, RMS=18.1132
  Col 35: Mean=77.4396, Std=4.2544, Min=69.1229, Max=88.6149, RMS=77.5564
  Col 36: Mean=-40.6667, Std=10.6221, Min=-64.3809, Max=-9.1911, RMS=42.0310
  Col 37: Mean=-74.9087, Std=2.2849, Min=-81.0926, Max=-68.5443, RMS=74.9435
  Col 38: Mean=132.4860, Std=10.6381, Min=105.0047, Max=158.1468, RMS=132.9124
  Col 39: Mean=6.0295, Std=11.1791, Min=-24.0268, Max=35.3178, RMS=12.7015
  Col 40: Mean=-74.7451, Std=3.9771, Min=-83.8246, Max=-61.7859, RMS=74.8509
  Col 41: Mean=33.4573, Std=15.7229, Min=-12.3374, Max=71.0720, RMS=36.9676
  Col 42: Mean=-77.4136, Std=17.2536, Min=-173.1519, Max=-50.7660, RMS=79.3130
  Col 43: Mean=2.9356, Std=6.2745, Min=-17.7035, Max=17.8240, RMS=6.9272
  Col 44: Mean=-40.0512, Std=166.8271, Min=-179.9629, Max=179.9599, RMS=171.5674
  Col 45: Mean=-55.6094, Std=53.7432, Min=-174.5125, Max=178.0708, RMS=77.3353
  Col 46: Mean=-75.3916, Std=9.3159, Min=-85.9717, Max=-52.4706, RMS=75.9649
  Col 47: Mean=32.1201, Std=52.4735, Min=-163.9951, Max=174.7110, RMS=61.5237
  Col 48: Mean=-13.6161, Std=154.5440, Min=-179.7398, Max=179.7171, RMS=155.1427
  Col 49: Mean=-61.9050, Std=19.2957, Min=-85.6661, Max=-11.0162, RMS=64.8426
  Col 50: Mean=137.1062, Std=35.5794, Min=26.8802, Max=170.1256, RMS=141.6475
  Col 51: Mean=-0.6123, Std=21.9623, Min=-42.2373, Max=101.6312, RMS=21.9709
  Col 52: Mean=-38.3249, Std=15.0395, Min=-76.4362, Max=-19.1058, RMS=41.1702
  Col 53: Mean=-33.7258, Std=20.4801, Min=-132.0181, Max=-5.1792, RMS=39.4571
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=40.0713, Std=51.6781, Min=-15.0587, Max=179.1933, RMS=65.3937
  Col 58: Mean=-75.8018, Std=8.7333, Min=-88.8146, Max=-53.8750, RMS=76.3033
  Col 59: Mean=-24.3777, Std=49.5593, Min=-153.0460, Max=27.4016, RMS=55.2304
  Col 60: Mean=-129.8977, Std=64.3970, Min=-177.4072, Max=179.3617, RMS=144.9841
  Col 61: Mean=-68.5167, Std=16.7638, Min=-89.2255, Max=-25.7022, RMS=70.5377
