--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/MariaVittoria/imu/walk/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0028, Std=1.9479, Min=-6.1063, Max=4.7795, RMS=1.9479
  Col 1: Mean=0.0015, Std=1.5648, Min=-5.2525, Max=6.2232, RMS=1.5648
  Col 2: Mean=0.0001, Std=2.6274, Min=-4.2630, Max=9.7501, RMS=2.6274
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0095, Std=0.7961, Min=-2.0613, Max=2.7875, RMS=0.7962
  Col 13: Mean=0.0017, Std=0.8416, Min=-2.8023, Max=2.7529, RMS=0.8416
  Col 14: Mean=-0.4691, Std=3.1970, Min=-9.1234, Max=7.9128, RMS=3.2313
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0040, Std=0.5108, Min=-1.2748, Max=2.2336, RMS=0.5108
  Col 19: Mean=0.0006, Std=0.5561, Min=-1.2661, Max=1.3346, RMS=0.5561
  Col 20: Mean=0.0009, Std=2.3250, Min=-4.0341, Max=7.9922, RMS=2.3250
  Col 21: Mean=-0.0128, Std=0.9019, Min=-3.8036, Max=2.7085, RMS=0.9019
  Col 22: Mean=-0.0016, Std=0.8681, Min=-2.8127, Max=2.4249, RMS=0.8681
  Col 23: Mean=0.0009, Std=2.3727, Min=-4.3909, Max=8.4609, RMS=2.3727
  Col 24: Mean=-0.0060, Std=1.8058, Min=-5.0519, Max=5.0281, RMS=1.8059
  Col 25: Mean=-0.0100, Std=0.8652, Min=-2.1038, Max=2.1414, RMS=0.8653
  Col 26: Mean=-0.0090, Std=2.2024, Min=-4.2144, Max=7.5023, RMS=2.2024
  Col 27: Mean=0.0035, Std=3.2399, Min=-6.5379, Max=7.3904, RMS=3.2399
  Col 28: Mean=0.0022, Std=1.0237, Min=-3.8146, Max=2.9781, RMS=1.0237
  Col 29: Mean=-0.0058, Std=2.0214, Min=-3.5988, Max=8.8437, RMS=2.0214
  Col 30: Mean=0.0244, Std=4.3142, Min=-9.2268, Max=12.5748, RMS=4.3143
  Col 31: Mean=-0.0021, Std=1.2535, Min=-3.6550, Max=3.4555, RMS=1.2535
  Col 32: Mean=-0.0166, Std=2.3639, Min=-5.1667, Max=7.5143, RMS=2.3640
  Col 33: Mean=-0.0109, Std=0.8630, Min=-2.7594, Max=3.0294, RMS=0.8630
  Col 34: Mean=0.0008, Std=0.9157, Min=-3.4170, Max=2.6698, RMS=0.9157
  Col 35: Mean=0.0007, Std=2.3636, Min=-4.1572, Max=8.8307, RMS=2.3636
  Col 36: Mean=-0.0104, Std=1.8568, Min=-7.5591, Max=5.1603, RMS=1.8568
  Col 37: Mean=0.0111, Std=0.9725, Min=-2.5701, Max=3.3673, RMS=0.9725
  Col 38: Mean=-0.0056, Std=2.2422, Min=-3.8290, Max=7.4067, RMS=2.2422
  Col 39: Mean=0.0120, Std=3.0379, Min=-5.9977, Max=7.6349, RMS=3.0380
  Col 40: Mean=0.0038, Std=0.8894, Min=-2.9238, Max=2.7533, RMS=0.8894
  Col 41: Mean=-0.0120, Std=2.1568, Min=-4.7352, Max=8.0718, RMS=2.1568
  Col 42: Mean=0.0292, Std=4.2328, Min=-9.7111, Max=11.2948, RMS=4.2329
  Col 43: Mean=0.0006, Std=1.2086, Min=-3.4997, Max=3.3111, RMS=1.2086
  Col 44: Mean=-0.0275, Std=2.4858, Min=-6.2372, Max=8.3163, RMS=2.4860
  Col 45: Mean=-0.0299, Std=6.3719, Min=-31.2538, Max=27.9270, RMS=6.3720
  Col 46: Mean=0.0073, Std=3.1029, Min=-12.7324, Max=14.8605, RMS=3.1029
  Col 47: Mean=-0.4036, Std=6.8552, Min=-21.9579, Max=45.6061, RMS=6.8670
  Col 48: Mean=0.0506, Std=6.2703, Min=-14.6782, Max=18.7398, RMS=6.2705
  Col 49: Mean=-0.0299, Std=2.7845, Min=-16.9583, Max=10.2119, RMS=2.7847
  Col 50: Mean=-0.1541, Std=3.7466, Min=-10.7698, Max=19.0624, RMS=3.7498
  Col 51: Mean=0.0986, Std=11.5731, Min=-34.9928, Max=41.2499, RMS=11.5736
  Col 52: Mean=-0.0379, Std=3.7519, Min=-18.7143, Max=20.8673, RMS=3.7521
  Col 53: Mean=-0.2315, Std=7.4666, Min=-30.7783, Max=21.1675, RMS=7.4702
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0088, Std=5.1253, Min=-18.1385, Max=16.9621, RMS=5.1253
  Col 58: Mean=-0.0161, Std=2.9436, Min=-11.6786, Max=10.1058, RMS=2.9436
  Col 59: Mean=-0.0213, Std=4.8238, Min=-13.1952, Max=24.5633, RMS=4.8239
  Col 60: Mean=0.1256, Std=6.3057, Min=-15.1934, Max=19.4718, RMS=6.3070
  Col 61: Mean=-0.0152, Std=3.5779, Min=-15.0381, Max=16.1418, RMS=3.5780
  Col 62: Mean=-0.7178, Std=4.4524, Min=-12.2094, Max=19.8523, RMS=4.5099
  Col 63: Mean=0.0807, Std=12.2347, Min=-41.1225, Max=45.9769, RMS=12.2350
  Col 64: Mean=0.1455, Std=3.1375, Min=-18.1729, Max=17.9470, RMS=3.1409
  Col 65: Mean=-0.2916, Std=8.4742, Min=-38.9391, Max=44.4139, RMS=8.4793
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-3.2586, Std=6.0411, Min=-17.1789, Max=9.0538, RMS=6.8639
  Col 1: Mean=-66.9256, Std=2.1306, Min=-71.1432, Max=-58.6364, RMS=66.9595
  Col 2: Mean=7.4884, Std=5.8418, Min=-7.0436, Max=22.0202, RMS=9.4975
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-19.3506, Std=40.6942, Min=-179.6134, Max=-3.3336, RMS=45.0607
  Col 13: Mean=-54.9752, Std=12.7365, Min=-64.5676, Max=-5.2168, RMS=56.4313
  Col 14: Mean=-169.5168, Std=43.9463, Min=-179.9902, Max=179.9507, RMS=175.1206
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=105.8689, Std=1.6356, Min=102.4496, Max=110.7918, RMS=105.8815
  Col 19: Mean=19.0519, Std=1.6951, Min=14.0325, Max=23.3078, RMS=19.1271
  Col 20: Mean=-140.5318, Std=2.2222, Min=-147.0499, Max=-133.8032, RMS=140.5494
  Col 21: Mean=68.9866, Std=2.1519, Min=62.8937, Max=75.6930, RMS=69.0202
  Col 22: Mean=3.8095, Std=0.9165, Min=0.2673, Max=6.3375, RMS=3.9182
  Col 23: Mean=-73.2502, Std=4.0290, Min=-82.5838, Max=-63.1996, RMS=73.3609
  Col 24: Mean=-24.8561, Std=21.3554, Min=-51.8386, Max=28.3940, RMS=32.7701
  Col 25: Mean=-72.8066, Std=6.0214, Min=-81.0178, Max=-58.2601, RMS=73.0552
  Col 26: Mean=121.7984, Std=29.1537, Min=54.2554, Max=156.0398, RMS=125.2389
  Col 27: Mean=-35.1577, Std=13.6606, Min=-52.4296, Max=19.1109, RMS=37.7184
  Col 28: Mean=-55.5680, Std=13.4658, Min=-75.6925, Max=-24.9626, RMS=57.1763
  Col 29: Mean=139.3129, Std=77.3676, Min=-179.9810, Max=179.9933, RMS=159.3544
  Col 30: Mean=68.9941, Std=13.1251, Min=29.6258, Max=93.1526, RMS=70.2314
  Col 31: Mean=-5.3560, Std=12.3049, Min=-32.2278, Max=24.9549, RMS=13.4200
  Col 32: Mean=36.1733, Std=12.6849, Min=-4.8063, Max=63.8351, RMS=38.3329
  Col 33: Mean=68.4725, Std=1.9418, Min=62.5204, Max=73.3115, RMS=68.5000
  Col 34: Mean=0.9295, Std=0.8712, Min=-1.3134, Max=3.2183, RMS=1.2740
  Col 35: Mean=-99.0384, Std=4.1575, Min=-107.4966, Max=-89.7502, RMS=99.1256
  Col 36: Mean=-3.0966, Std=23.1412, Min=-56.7659, Max=38.7808, RMS=23.3474
  Col 37: Mean=-78.3375, Std=3.1294, Min=-83.1687, Max=-69.1922, RMS=78.4000
  Col 38: Mean=-99.7483, Std=31.0513, Min=-148.9444, Max=-29.9194, RMS=104.4697
  Col 39: Mean=-4.4295, Std=25.9064, Min=-65.4483, Max=34.6883, RMS=26.2823
  Col 40: Mean=-63.9233, Std=11.4964, Min=-77.2775, Max=-30.7359, RMS=64.9489
  Col 41: Mean=-129.4935, Std=34.9061, Min=-172.8372, Max=-53.9468, RMS=134.1156
  Col 42: Mean=-75.3666, Std=9.5216, Min=-95.2831, Max=-50.4566, RMS=75.9657
  Col 43: Mean=1.2811, Std=15.6650, Min=-32.1919, Max=29.5875, RMS=15.7173
  Col 44: Mean=-16.8857, Std=11.9479, Min=-45.1879, Max=11.5887, RMS=20.6853
  Col 45: Mean=-83.0941, Std=85.2633, Min=-179.9737, Max=179.9807, RMS=119.0565
  Col 46: Mean=-74.0729, Std=13.7281, Min=-89.0883, Max=-6.0372, RMS=75.3343
  Col 47: Mean=-60.0267, Std=107.1589, Min=-179.9889, Max=179.9993, RMS=122.8260
  Col 48: Mean=-0.0591, Std=136.8842, Min=-179.8998, Max=179.9864, RMS=136.8842
  Col 49: Mean=-68.7647, Std=15.0564, Min=-89.0158, Max=-33.6129, RMS=70.3938
  Col 50: Mean=-59.4620, Std=56.9266, Min=-170.0850, Max=2.9313, RMS=82.3187
  Col 51: Mean=-15.6491, Std=41.0062, Min=-158.6581, Max=176.4449, RMS=43.8908
