--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Valerio/imu/slope_up/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0046, Std=1.2337, Min=-7.7894, Max=4.9085, RMS=1.2337
  Col 1: Mean=-0.0015, Std=1.4103, Min=-4.5534, Max=3.8717, RMS=1.4103
  Col 2: Mean=-0.0065, Std=1.6017, Min=-3.5252, Max=5.8317, RMS=1.6018
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0017, Std=0.7866, Min=-1.9662, Max=1.9953, RMS=0.7866
  Col 13: Mean=-0.0036, Std=1.0460, Min=-2.3640, Max=2.5672, RMS=1.0460
  Col 14: Mean=-0.0099, Std=1.6836, Min=-3.9611, Max=4.6956, RMS=1.6836
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0115, Std=0.9080, Min=-2.3938, Max=2.0602, RMS=0.9080
  Col 19: Mean=-0.0061, Std=0.9494, Min=-1.8936, Max=1.8802, RMS=0.9494
  Col 20: Mean=-0.0240, Std=1.6148, Min=-3.6717, Max=5.1359, RMS=1.6149
  Col 21: Mean=0.0112, Std=0.9384, Min=-2.5440, Max=2.0961, RMS=0.9385
  Col 22: Mean=-0.0112, Std=1.0908, Min=-2.8266, Max=3.4190, RMS=1.0909
  Col 23: Mean=-0.0976, Std=1.8227, Min=-8.8316, Max=5.3023, RMS=1.8253
  Col 24: Mean=-0.0038, Std=0.9689, Min=-2.4628, Max=2.1322, RMS=0.9689
  Col 25: Mean=0.0029, Std=1.2599, Min=-3.8672, Max=3.6568, RMS=1.2599
  Col 26: Mean=-0.0185, Std=1.5695, Min=-3.6369, Max=4.2146, RMS=1.5696
  Col 27: Mean=0.0003, Std=0.7342, Min=-1.6086, Max=1.6198, RMS=0.7342
  Col 28: Mean=-0.0339, Std=2.2318, Min=-5.7432, Max=4.9460, RMS=2.2321
  Col 29: Mean=-0.0084, Std=1.4431, Min=-2.9807, Max=4.8082, RMS=1.4431
  Col 30: Mean=-0.0002, Std=0.8397, Min=-1.9941, Max=1.6799, RMS=0.8397
  Col 31: Mean=-0.0531, Std=2.7293, Min=-6.8932, Max=6.3594, RMS=2.7298
  Col 32: Mean=-0.0091, Std=1.5465, Min=-3.0566, Max=4.7263, RMS=1.5465
  Col 33: Mean=-0.0034, Std=0.9301, Min=-2.3496, Max=2.0066, RMS=0.9301
  Col 34: Mean=-0.0044, Std=1.0199, Min=-2.3672, Max=2.5305, RMS=1.0199
  Col 35: Mean=-0.1181, Std=1.8335, Min=-8.5553, Max=5.6295, RMS=1.8373
  Col 36: Mean=-0.0016, Std=0.9477, Min=-2.6203, Max=1.8620, RMS=0.9477
  Col 37: Mean=-0.0083, Std=1.2742, Min=-3.2918, Max=3.7927, RMS=1.2743
  Col 38: Mean=-0.3898, Std=2.4270, Min=-9.0837, Max=4.8160, RMS=2.4581
  Col 39: Mean=-0.0078, Std=1.0026, Min=-2.2783, Max=2.5573, RMS=1.0026
  Col 40: Mean=0.0047, Std=2.1511, Min=-5.1027, Max=5.6512, RMS=2.1511
  Col 41: Mean=-0.0305, Std=1.5392, Min=-3.0120, Max=4.6995, RMS=1.5395
