--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Carlotta/imu/slope_down/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0082, Std=1.6952, Min=-6.4136, Max=9.1603, RMS=1.6952
  Col 1: Mean=-0.0038, Std=1.6486, Min=-5.3130, Max=5.2219, RMS=1.6486
  Col 2: Mean=0.0304, Std=2.6831, Min=-6.3317, Max=11.6987, RMS=2.6833
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0057, Std=0.7825, Min=-2.1022, Max=2.6548, RMS=0.7825
  Col 13: Mean=-0.0115, Std=1.2951, Min=-3.6527, Max=3.0314, RMS=1.2952
  Col 14: Mean=0.0189, Std=2.7316, Min=-6.2673, Max=11.5624, RMS=2.7316
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0002, Std=0.6305, Min=-1.9076, Max=1.9465, RMS=0.6305
  Col 19: Mean=0.0019, Std=0.9705, Min=-2.8032, Max=2.4581, RMS=0.9705
  Col 20: Mean=0.0163, Std=2.7617, Min=-6.8044, Max=13.8244, RMS=2.7617
  Col 21: Mean=0.0043, Std=0.9096, Min=-3.3894, Max=3.3930, RMS=0.9096
  Col 22: Mean=0.0020, Std=1.2321, Min=-3.0627, Max=2.7014, RMS=1.2321
  Col 23: Mean=0.0243, Std=2.8131, Min=-6.6286, Max=16.2356, RMS=2.8132
  Col 24: Mean=0.0032, Std=1.0934, Min=-2.7571, Max=5.4134, RMS=1.0934
  Col 25: Mean=0.0104, Std=1.6007, Min=-4.9647, Max=4.1457, RMS=1.6007
  Col 26: Mean=0.0135, Std=2.7271, Min=-5.8288, Max=12.2071, RMS=2.7272
  Col 27: Mean=0.0214, Std=0.8503, Min=-2.6282, Max=2.6865, RMS=0.8506
  Col 28: Mean=0.0074, Std=1.9718, Min=-7.0109, Max=5.9143, RMS=1.9718
  Col 29: Mean=0.0153, Std=2.5309, Min=-5.4206, Max=9.4817, RMS=2.5309
  Col 30: Mean=0.0229, Std=1.2053, Min=-3.6619, Max=3.3258, RMS=1.2055
  Col 31: Mean=0.0202, Std=2.2667, Min=-9.7963, Max=7.0233, RMS=2.2668
  Col 32: Mean=-0.0007, Std=2.5780, Min=-5.1365, Max=8.2535, RMS=2.5780
  Col 33: Mean=0.0087, Std=1.0706, Min=-3.0081, Max=5.2701, RMS=1.0706
  Col 34: Mean=-0.0091, Std=1.2898, Min=-4.3362, Max=3.4996, RMS=1.2899
  Col 35: Mean=0.0261, Std=2.6778, Min=-5.7918, Max=12.3470, RMS=2.6779
  Col 36: Mean=-0.0086, Std=1.1164, Min=-3.0863, Max=2.8658, RMS=1.1164
  Col 37: Mean=-0.0494, Std=1.9602, Min=-8.2986, Max=5.2279, RMS=1.9608
  Col 38: Mean=0.0123, Std=2.6954, Min=-7.1972, Max=10.2700, RMS=2.6954
  Col 39: Mean=-0.0038, Std=1.7507, Min=-4.3571, Max=5.6072, RMS=1.7507
  Col 40: Mean=-0.0432, Std=2.5956, Min=-5.2171, Max=10.0738, RMS=2.5960
  Col 41: Mean=0.0053, Std=2.5737, Min=-6.2669, Max=8.3974, RMS=2.5737
  Col 42: Mean=-0.0108, Std=2.3616, Min=-6.0905, Max=8.1589, RMS=2.3616
  Col 43: Mean=-0.0380, Std=3.3836, Min=-8.6791, Max=13.2721, RMS=3.3838
  Col 44: Mean=-0.0109, Std=2.9305, Min=-8.9711, Max=8.0307, RMS=2.9305
  Col 45: Mean=0.0095, Std=2.5980, Min=-11.9751, Max=8.5034, RMS=2.5980
  Col 46: Mean=-0.0539, Std=4.2037, Min=-16.5923, Max=14.6958, RMS=4.2041
  Col 47: Mean=0.0112, Std=5.9454, Min=-21.8331, Max=33.9220, RMS=5.9454
  Col 48: Mean=-0.0119, Std=3.7633, Min=-16.7682, Max=11.8733, RMS=3.7633
  Col 49: Mean=0.0600, Std=5.4441, Min=-17.9954, Max=22.3375, RMS=5.4444
  Col 50: Mean=-0.0831, Std=4.2998, Min=-9.1404, Max=29.2905, RMS=4.3006
  Col 51: Mean=-0.0430, Std=5.4352, Min=-35.0890, Max=29.5558, RMS=5.4354
  Col 52: Mean=0.0542, Std=8.4836, Min=-36.1543, Max=31.2378, RMS=8.4837
  Col 53: Mean=-0.1655, Std=7.3835, Min=-36.4558, Max=21.3985, RMS=7.3854
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0341, Std=2.8849, Min=-9.3284, Max=11.5900, RMS=2.8851
  Col 58: Mean=-0.0468, Std=3.6537, Min=-11.5694, Max=15.8997, RMS=3.6540
  Col 59: Mean=-0.0131, Std=5.8388, Min=-18.3645, Max=25.0742, RMS=5.8388
  Col 60: Mean=-0.0053, Std=3.9421, Min=-24.7456, Max=13.3122, RMS=3.9421
  Col 61: Mean=0.0548, Std=5.7203, Min=-18.7915, Max=23.3072, RMS=5.7206
  Col 62: Mean=-0.1487, Std=4.3272, Min=-9.7943, Max=30.3544, RMS=4.3297
  Col 63: Mean=-0.0787, Std=4.8881, Min=-29.8127, Max=28.6141, RMS=4.8888
  Col 64: Mean=0.0735, Std=9.2503, Min=-37.9690, Max=40.6706, RMS=9.2506
  Col 65: Mean=-0.2292, Std=7.3078, Min=-36.3521, Max=27.8792, RMS=7.3114
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=3.0370, Std=7.3132, Min=-13.2519, Max=18.6337, RMS=7.9188
  Col 1: Mean=-70.2608, Std=3.7496, Min=-76.7612, Max=-62.5702, RMS=70.3608
  Col 2: Mean=116.0065, Std=8.1959, Min=93.7495, Max=132.9932, RMS=116.2957
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=10.5213, Std=3.6621, Min=4.2751, Max=19.7816, RMS=11.1404
  Col 13: Mean=-62.3521, Std=4.0114, Min=-70.4654, Max=-56.1773, RMS=62.4810
  Col 14: Mean=-74.6951, Std=3.6766, Min=-82.3149, Max=-65.0873, RMS=74.7855
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=131.8973, Std=3.0424, Min=123.9893, Max=141.2238, RMS=131.9324
  Col 19: Mean=-0.1207, Std=2.1174, Min=-5.5825, Max=3.7534, RMS=2.1209
  Col 20: Mean=25.8755, Std=4.5635, Min=19.2115, Max=39.1780, RMS=26.2748
  Col 21: Mean=71.5038, Std=3.3171, Min=63.4738, Max=77.9790, RMS=71.5807
  Col 22: Mean=2.5630, Std=0.9156, Min=0.5919, Max=5.5930, RMS=2.7216
  Col 23: Mean=33.0632, Std=3.1508, Min=27.5118, Max=42.9177, RMS=33.2130
  Col 24: Mean=10.6722, Std=30.0762, Min=-43.9205, Max=64.6442, RMS=31.9135
  Col 25: Mean=-83.0166, Std=1.9216, Min=-86.3261, Max=-78.4122, RMS=83.0388
  Col 26: Mean=-75.1942, Std=113.5592, Min=-179.9943, Max=179.4452, RMS=136.1979
  Col 27: Mean=33.2108, Std=16.0693, Min=-15.0962, Max=52.9863, RMS=36.8942
  Col 28: Mean=73.1265, Std=3.0947, Min=64.4259, Max=79.5824, RMS=73.1919
  Col 29: Mean=73.8015, Std=19.5505, Min=24.6430, Max=103.8243, RMS=76.3471
  Col 30: Mean=-74.2612, Std=3.5800, Min=-83.5193, Max=-63.1218, RMS=74.3475
  Col 31: Mean=3.2248, Std=5.5464, Min=-11.6429, Max=15.2121, RMS=6.4158
  Col 32: Mean=-49.7461, Std=11.3529, Min=-73.5017, Max=-29.6800, RMS=51.0251
  Col 33: Mean=66.1579, Std=2.9854, Min=58.4209, Max=72.9490, RMS=66.2252
  Col 34: Mean=4.1607, Std=1.7677, Min=0.5262, Max=6.8257, RMS=4.5206
  Col 35: Mean=14.2365, Std=3.3203, Min=8.9217, Max=23.3819, RMS=14.6186
  Col 36: Mean=-3.8406, Std=36.3360, Min=-102.9620, Max=33.6112, RMS=36.5384
  Col 37: Mean=-78.8115, Std=7.3531, Min=-89.3586, Max=-58.2929, RMS=79.1537
  Col 38: Mean=-11.5048, Std=41.8170, Min=-55.1014, Max=100.4527, RMS=43.3708
  Col 39: Mean=54.3585, Std=18.1987, Min=-57.2676, Max=82.8726, RMS=57.3240
  Col 40: Mean=-64.9193, Std=15.5791, Min=-88.0916, Max=-19.0985, RMS=66.7625
  Col 41: Mean=-69.8805, Std=21.1589, Min=-96.2861, Max=54.1644, RMS=73.0136
  Col 42: Mean=-77.7388, Std=11.8303, Min=-97.0409, Max=-40.8377, RMS=78.6338
  Col 43: Mean=-6.5312, Std=14.5026, Min=-48.4185, Max=20.6505, RMS=15.9054
  Col 44: Mean=83.1961, Std=12.3383, Min=57.0375, Max=114.2213, RMS=84.1060
  Col 45: Mean=-72.8925, Std=88.4462, Min=-179.3814, Max=177.5339, RMS=114.6126
  Col 46: Mean=-75.2193, Std=8.1613, Min=-89.2734, Max=-53.7398, RMS=75.6607
  Col 47: Mean=21.9183, Std=79.2787, Min=-102.9875, Max=127.7630, RMS=82.2528
  Col 48: Mean=11.5741, Std=103.4612, Min=-179.7330, Max=179.7127, RMS=104.1066
  Col 49: Mean=-73.5990, Std=14.8537, Min=-88.4041, Max=-30.2843, RMS=75.0830
  Col 50: Mean=7.9693, Std=81.9070, Min=-165.2174, Max=159.9506, RMS=82.2938
  Col 51: Mean=5.1689, Std=35.6523, Min=-177.6531, Max=177.9532, RMS=36.0250
  Col 52: Mean=-32.9309, Std=19.4865, Min=-88.1674, Max=5.7363, RMS=38.2644
  Col 53: Mean=-67.1989, Std=51.2550, Min=-178.6842, Max=175.1863, RMS=84.5149
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-74.0784, Std=94.1971, Min=-179.9373, Max=179.9491, RMS=119.8361
  Col 58: Mean=-76.2867, Std=7.6289, Min=-88.5357, Max=-58.9345, RMS=76.6672
  Col 59: Mean=43.0537, Std=83.9739, Min=-159.1167, Max=176.5303, RMS=94.3675
  Col 60: Mean=49.6326, Std=148.5655, Min=-179.9538, Max=179.8105, RMS=156.6368
  Col 61: Mean=-67.7431, Std=19.7206, Min=-86.6665, Max=-16.7026, RMS=70.5551
  Col 62: Mean=100.4025, Std=70.2123, Min=-175.1121, Max=175.9861, RMS=122.5171
  Col 63: Mean=-3.3448, Std=40.0448, Min=-174.4164, Max=175.3554, RMS=40.1842
  Col 64: Mean=-36.7561, Std=20.0014, Min=-86.8387, Max=0.3085, RMS=41.8458
  Col 65: Mean=-39.4821, Std=40.6798, Min=-113.7107, Max=160.6143, RMS=56.6893
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Magnetic_Field.csv] (Cols: 69)
  Col 0: Mean=-0.4547, Std=0.1156, Min=-0.5889, Max=-0.2610, RMS=0.4691
  Col 1: Mean=0.4528, Std=0.1346, Min=0.2849, Max=0.7166, RMS=0.4723
  Col 2: Mean=-0.3581, Std=0.0590, Min=-0.4822, Max=-0.2070, RMS=0.3629
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.4522, Std=0.1280, Min=-0.5881, Max=-0.2383, RMS=0.4700
  Col 13: Mean=-0.5346, Std=0.0811, Min=-0.6804, Max=-0.4243, RMS=0.5407
  Col 14: Mean=-0.0862, Std=0.0448, Min=-0.1667, Max=0.0334, RMS=0.0971
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.5147, Std=0.0723, Min=-0.6392, Max=-0.4338, RMS=0.5197
  Col 19: Mean=-0.5763, Std=0.1231, Min=-0.7136, Max=-0.3157, RMS=0.5893
