--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Artur/imu/stairs_down/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0379, Std=2.5560, Min=-6.8134, Max=21.7278, RMS=2.5562
  Col 1: Mean=0.0172, Std=2.2683, Min=-20.9273, Max=14.6194, RMS=2.2684
  Col 2: Mean=0.0021, Std=5.7118, Min=-13.8069, Max=26.5694, RMS=5.7118
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0096, Std=1.0469, Min=-3.7743, Max=5.3808, RMS=1.0469
  Col 13: Mean=0.0312, Std=0.8993, Min=-2.5842, Max=2.6951, RMS=0.8999
  Col 14: Mean=0.0075, Std=4.9541, Min=-7.6121, Max=20.8405, RMS=4.9541
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0390, Std=1.4959, Min=-5.0271, Max=6.2797, RMS=1.4964
  Col 19: Mean=0.0299, Std=0.7657, Min=-1.8386, Max=2.2804, RMS=0.7663
  Col 20: Mean=0.0083, Std=4.5555, Min=-8.1669, Max=16.0982, RMS=4.5555
  Col 21: Mean=0.0047, Std=1.2865, Min=-3.8094, Max=6.0952, RMS=1.2865
  Col 22: Mean=0.0337, Std=1.1746, Min=-7.0797, Max=3.7859, RMS=1.1751
  Col 23: Mean=0.0002, Std=5.3399, Min=-9.4467, Max=25.3145, RMS=5.3399
  Col 24: Mean=0.0042, Std=1.9820, Min=-8.5519, Max=8.4311, RMS=1.9820
  Col 25: Mean=0.0418, Std=1.2259, Min=-9.8670, Max=4.2379, RMS=1.2266
  Col 26: Mean=0.0002, Std=5.2690, Min=-8.2224, Max=24.5871, RMS=5.2690
  Col 27: Mean=-0.0325, Std=2.1051, Min=-4.5857, Max=5.5357, RMS=2.1054
  Col 28: Mean=-0.0057, Std=1.0633, Min=-4.3506, Max=2.9916, RMS=1.0633
  Col 29: Mean=0.0148, Std=4.9283, Min=-7.1575, Max=20.8260, RMS=4.9284
  Col 30: Mean=-0.0415, Std=2.6572, Min=-5.9523, Max=7.7485, RMS=2.6576
  Col 31: Mean=-0.0282, Std=1.3450, Min=-7.1697, Max=2.8225, RMS=1.3453
  Col 32: Mean=0.0065, Std=4.6883, Min=-6.9628, Max=19.4113, RMS=4.6883
  Col 33: Mean=0.0174, Std=1.0915, Min=-4.1097, Max=4.8788, RMS=1.0916
  Col 34: Mean=0.0277, Std=1.4427, Min=-5.1707, Max=7.4852, RMS=1.4430
  Col 35: Mean=-0.0004, Std=5.5297, Min=-8.9023, Max=25.4288, RMS=5.5297
  Col 36: Mean=0.0294, Std=2.0145, Min=-6.4483, Max=15.4923, RMS=2.0147
  Col 37: Mean=0.0248, Std=1.4267, Min=-10.5147, Max=5.3340, RMS=1.4269
  Col 38: Mean=-0.0048, Std=5.3001, Min=-8.4709, Max=27.7846, RMS=5.3001
  Col 39: Mean=0.0397, Std=2.4570, Min=-5.1456, Max=8.6925, RMS=2.4573
  Col 40: Mean=0.0215, Std=1.4488, Min=-3.7589, Max=4.7314, RMS=1.4489
  Col 41: Mean=-0.0118, Std=4.9045, Min=-8.0450, Max=25.2482, RMS=4.9045
  Col 42: Mean=0.0688, Std=2.7488, Min=-5.4438, Max=10.5269, RMS=2.7497
  Col 43: Mean=0.0435, Std=1.7433, Min=-4.9984, Max=5.9348, RMS=1.7439
  Col 44: Mean=-0.3391, Std=5.2264, Min=-9.6380, Max=24.7460, RMS=5.2374
  Col 45: Mean=0.1269, Std=5.8335, Min=-18.7840, Max=36.6324, RMS=5.8349
  Col 46: Mean=0.0743, Std=3.4926, Min=-27.6265, Max=21.2834, RMS=3.4934
  Col 47: Mean=-0.0255, Std=6.6558, Min=-26.3107, Max=59.9395, RMS=6.6558
  Col 48: Mean=0.0188, Std=7.8976, Min=-34.7058, Max=40.1323, RMS=7.8976
  Col 49: Mean=0.1352, Std=2.8553, Min=-11.9130, Max=9.8349, RMS=2.8585
  Col 50: Mean=-0.1851, Std=6.3211, Min=-23.5192, Max=73.5783, RMS=6.3238
  Col 51: Mean=0.2019, Std=9.7641, Min=-33.2670, Max=33.3735, RMS=9.7662
  Col 52: Mean=0.1407, Std=5.0331, Min=-33.1916, Max=34.4257, RMS=5.0351
  Col 53: Mean=-0.0893, Std=7.6689, Min=-26.4612, Max=52.9581, RMS=7.6694
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0755, Std=4.4232, Min=-14.4930, Max=11.7487, RMS=4.4239
  Col 58: Mean=0.0365, Std=2.8627, Min=-8.3377, Max=9.9683, RMS=2.8629
  Col 59: Mean=-0.0320, Std=5.3492, Min=-11.2352, Max=23.3588, RMS=5.3493
  Col 60: Mean=-0.0913, Std=7.5491, Min=-30.4611, Max=19.7522, RMS=7.5496
  Col 61: Mean=-0.0701, Std=5.1647, Min=-16.6205, Max=18.7804, RMS=5.1651
  Col 62: Mean=-0.2256, Std=5.4379, Min=-14.3990, Max=22.5675, RMS=5.4426
  Col 63: Mean=0.0719, Std=10.6321, Min=-53.5128, Max=53.0956, RMS=10.6323
  Col 64: Mean=-0.0129, Std=5.7191, Min=-23.6189, Max=30.1225, RMS=5.7191
  Col 65: Mean=-0.1429, Std=8.2808, Min=-24.5250, Max=59.7449, RMS=8.2820
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-0.9461, Std=10.0620, Min=-20.0023, Max=31.0359, RMS=10.1064
  Col 1: Mean=-78.8717, Std=2.8453, Min=-85.4982, Max=-72.6607, RMS=78.9230
  Col 2: Mean=-147.8321, Std=60.7090, Min=-179.6867, Max=179.4813, RMS=159.8121
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-6.0897, Std=2.9682, Min=-16.1503, Max=-1.1089, RMS=6.7746
  Col 13: Mean=-61.1806, Std=1.9070, Min=-67.0831, Max=-56.3032, RMS=61.2103
  Col 14: Mean=23.2704, Std=4.8106, Min=14.3003, Max=35.7810, RMS=23.7625
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-140.7226, Std=5.1411, Min=-158.2280, Max=-131.0342, RMS=140.8165
  Col 19: Mean=10.0883, Std=1.1454, Min=7.8315, Max=13.1399, RMS=10.1531
  Col 20: Mean=-74.2912, Std=2.5055, Min=-79.6584, Max=-67.9440, RMS=74.3334
  Col 21: Mean=77.1461, Std=2.0514, Min=71.0865, Max=83.8825, RMS=77.1734
  Col 22: Mean=1.2935, Std=1.4293, Min=-1.8485, Max=5.9894, RMS=1.9277
  Col 23: Mean=116.1437, Std=3.7526, Min=108.6062, Max=125.0845, RMS=116.2043
  Col 24: Mean=11.0123, Std=11.2654, Min=-17.2615, Max=30.0812, RMS=15.7537
  Col 25: Mean=-76.0950, Std=1.3599, Min=-79.5777, Max=-73.4197, RMS=76.1071
  Col 26: Mean=-88.6279, Std=13.8636, Min=-116.6244, Max=-52.4028, RMS=89.7056
  Col 27: Mean=-30.4226, Std=10.8788, Min=-56.7613, Max=-6.9892, RMS=32.3092
  Col 28: Mean=-67.7605, Std=4.8925, Min=-75.0175, Max=-49.3855, RMS=67.9369
  Col 29: Mean=-9.8915, Std=12.2623, Min=-33.7165, Max=21.0803, RMS=15.7545
  Col 30: Mean=-80.2935, Std=2.5940, Min=-85.8730, Max=-73.9081, RMS=80.3354
  Col 31: Mean=3.9079, Std=6.3327, Min=-8.1437, Max=25.1127, RMS=7.4414
  Col 32: Mean=29.9505, Std=5.1857, Min=17.7049, Max=41.9209, RMS=30.3961
  Col 33: Mean=68.3184, Std=2.6253, Min=63.2225, Max=76.5353, RMS=68.3688
  Col 34: Mean=-8.4753, Std=1.2199, Min=-10.6179, Max=-4.6684, RMS=8.5626
  Col 35: Mean=93.7100, Std=3.5740, Min=86.1742, Max=102.6455, RMS=93.7782
  Col 36: Mean=1.3030, Std=18.1627, Min=-37.4188, Max=42.1753, RMS=18.2094
  Col 37: Mean=-79.4402, Std=2.1379, Min=-83.0690, Max=-74.2701, RMS=79.4690
  Col 38: Mean=93.6705, Std=20.7803, Min=46.7085, Max=128.5322, RMS=95.9478
  Col 39: Mean=49.6439, Std=5.9196, Min=30.9259, Max=59.2957, RMS=49.9956
  Col 40: Mean=-61.6128, Std=5.6566, Min=-71.7049, Max=-42.4592, RMS=61.8719
  Col 41: Mean=20.9574, Std=9.6859, Min=1.7868, Max=41.5518, RMS=23.0874
  Col 42: Mean=-87.9416, Std=22.2919, Min=-173.7461, Max=-76.2345, RMS=90.7230
  Col 43: Mean=-18.5779, Std=7.5773, Min=-39.5802, Max=-1.5385, RMS=20.0637
  Col 44: Mean=-161.8948, Std=8.0849, Min=-178.8687, Max=-142.4066, RMS=162.0966
  Col 45: Mean=-119.0694, Std=43.0997, Min=-178.2277, Max=179.5769, RMS=126.6298
  Col 46: Mean=-67.6116, Std=9.1863, Min=-83.0652, Max=-49.4293, RMS=68.2329
  Col 47: Mean=36.0741, Std=21.7072, Min=5.6229, Max=103.2838, RMS=42.1015
  Col 48: Mean=65.3343, Std=61.8421, Min=-177.7450, Max=161.2028, RMS=89.9612
  Col 49: Mean=-64.7360, Std=19.3994, Min=-89.1739, Max=-19.4354, RMS=67.5802
  Col 50: Mean=-125.8345, Std=72.9052, Min=-178.2281, Max=179.6405, RMS=145.4286
  Col 51: Mean=0.4252, Std=27.2656, Min=-49.3050, Max=116.5473, RMS=27.2689
  Col 52: Mean=-47.5386, Std=17.0544, Min=-86.6290, Max=2.9009, RMS=50.5052
  Col 53: Mean=-11.3359, Std=27.0729, Min=-126.4317, Max=35.7194, RMS=29.3504
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=41.4499, Std=124.0857, Min=-179.8044, Max=179.9763, RMS=130.8256
  Col 58: Mean=-77.1522, Std=6.1556, Min=-88.2166, Max=-62.8944, RMS=77.3974
  Col 59: Mean=-45.3986, Std=55.3832, Min=-177.7637, Max=29.3803, RMS=71.6124
  Col 60: Mean=-77.9185, Std=28.7014, Min=-173.3979, Max=50.0932, RMS=83.0366
  Col 61: Mean=-54.8369, Std=21.2235, Min=-87.9171, Max=-2.1129, RMS=58.8007
  Col 62: Mean=-110.1595, Std=121.0847, Min=-179.8049, Max=179.9869, RMS=163.6967
  Col 63: Mean=-3.7359, Std=57.4015, Min=-178.9613, Max=177.2943, RMS=57.5230
  Col 64: Mean=-62.9120, Std=11.7682, Min=-88.1489, Max=-23.5274, RMS=64.0032
  Col 65: Mean=33.1895, Std=66.5054, Min=-179.6478, Max=177.7390, RMS=74.3270
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Magnetic_Field.csv] (Cols: 69)
  Col 0: Mean=-0.5510, Std=0.1285, Min=-0.7803, Max=-0.2883, RMS=0.5657
  Col 1: Mean=-0.0285, Std=0.0783, Min=-0.2502, Max=0.0669, RMS=0.0833
  Col 2: Mean=-0.3371, Std=0.0770, Min=-0.5234, Max=-0.1521, RMS=0.3458
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.7019, Std=0.0802, Min=-0.8254, Max=-0.5164, RMS=0.7064
  Col 13: Mean=0.0825, Std=0.0684, Min=-0.0476, Max=0.2161, RMS=0.1072
  Col 14: Mean=-0.0197, Std=0.1055, Min=-0.2275, Max=0.1870, RMS=0.1074
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0012, Std=0.0908, Min=-0.1548, Max=0.1821, RMS=0.0908
  Col 19: Mean=0.5695, Std=0.0412, Min=0.5085, Max=0.6648, RMS=0.5710
  Col 20: Mean=0.2953, Std=0.0876, Min=0.1460, Max=0.4873, RMS=0.3081
  Col 21: Mean=0.1741, Std=0.0762, Min=0.0134, Max=0.3320, RMS=0.1901
  Col 22: Mean=-0.6178, Std=0.1251, Min=-0.8286, Max=-0.4094, RMS=0.6303
  Col 23: Mean=-0.3937, Std=0.0450, Min=-0.4839, Max=-0.2715, RMS=0.3963
  Col 24: Mean=-0.5467, Std=0.1171, Min=-0.7336, Max=-0.3142, RMS=0.5591
  Col 25: Mean=-0.3594, Std=0.0733, Min=-0.4712, Max=-0.1626, RMS=0.3669
  Col 26: Mean=-0.1607, Std=0.0951, Min=-0.3828, Max=0.0220, RMS=0.1868
  Col 27: Mean=-0.6977, Std=0.1039, Min=-0.8530, Max=-0.5149, RMS=0.7054
  Col 28: Mean=-0.0002, Std=0.1135, Min=-0.1479, Max=0.2676, RMS=0.1135
  Col 29: Mean=-0.1239, Std=0.0862, Min=-0.3279, Max=0.0439, RMS=0.1509
  Col 30: Mean=-0.1833, Std=0.1111, Min=-0.4121, Max=0.0925, RMS=0.2143
  Col 31: Mean=0.6381, Std=0.1169, Min=0.4363, Max=0.8259, RMS=0.6487
  Col 32: Mean=-0.0406, Std=0.0770, Min=-0.2009, Max=0.1641, RMS=0.0870
  Col 33: Mean=-0.1302, Std=0.0642, Min=-0.2427, Max=0.0056, RMS=0.1452
  Col 34: Mean=-0.4950, Std=0.1100, Min=-0.6917, Max=-0.2952, RMS=0.5070
  Col 35: Mean=-0.4305, Std=0.0391, Min=-0.5435, Max=-0.3330, RMS=0.4322
  Col 36: Mean=-0.5805, Std=0.1059, Min=-0.7656, Max=-0.3474, RMS=0.5901
  Col 37: Mean=0.2652, Std=0.0732, Min=0.0439, Max=0.4463, RMS=0.2751
  Col 38: Mean=-0.0583, Std=0.0478, Min=-0.1926, Max=0.0127, RMS=0.0754
  Col 39: Mean=-0.7062, Std=0.1061, Min=-0.8777, Max=-0.5044, RMS=0.7141
  Col 40: Mean=-0.0069, Std=0.1234, Min=-0.3911, Max=0.2104, RMS=0.1236
  Col 41: Mean=-0.0053, Std=0.0580, Min=-0.1475, Max=0.1580, RMS=0.0582
  Col 42: Mean=0.0868, Std=0.1217, Min=-0.3044, Max=0.4004, RMS=0.1494
  Col 43: Mean=0.6469, Std=0.1209, Min=0.4138, Max=0.8486, RMS=0.6581
  Col 44: Mean=-0.0927, Std=0.0642, Min=-0.2522, Max=0.0315, RMS=0.1127
  Col 45: Mean=-0.6339, Std=0.1344, Min=-0.8894, Max=-0.3408, RMS=0.6480
  Col 46: Mean=0.0267, Std=0.1569, Min=-0.2671, Max=0.4873, RMS=0.1592
  Col 47: Mean=0.1009, Std=0.0897, Min=-0.0925, Max=0.2893, RMS=0.1350
  Col 48: Mean=-0.4101, Std=0.3042, Min=-1.0969, Max=0.1948, RMS=0.5106
  Col 49: Mean=-0.4176, Std=0.2047, Min=-0.8572, Max=-0.0405, RMS=0.4651
  Col 50: Mean=-0.0477, Std=0.1058, Min=-0.2297, Max=0.1680, RMS=0.1161
  Col 51: Mean=-0.5008, Std=0.2505, Min=-1.4709, Max=-0.0469, RMS=0.5600
  Col 52: Mean=-0.0995, Std=0.2361, Min=-0.4668, Max=0.6404, RMS=0.2562
  Col 53: Mean=-0.3872, Std=0.4317, Min=-1.5178, Max=0.3425, RMS=0.5799
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.6323, Std=0.1430, Min=-0.9331, Max=-0.3247, RMS=0.6483
  Col 58: Mean=0.1703, Std=0.1917, Min=-0.2776, Max=0.7061, RMS=0.2564
  Col 59: Mean=0.0557, Std=0.0805, Min=-0.1311, Max=0.1895, RMS=0.0979
  Col 60: Mean=-0.3466, Std=0.2681, Min=-1.0376, Max=0.1887, RMS=0.4382
  Col 61: Mean=0.4125, Std=0.2323, Min=-0.0474, Max=1.0410, RMS=0.4734
  Col 62: Mean=0.0634, Std=0.0891, Min=-0.1580, Max=0.2310, RMS=0.1093
  Col 63: Mean=-0.6632, Std=0.2427, Min=-1.6006, Max=-0.0796, RMS=0.7062
  Col 64: Mean=0.1237, Std=0.2231, Min=-0.3105, Max=0.8025, RMS=0.2551
  Col 65: Mean=-0.1156, Std=0.2949, Min=-0.6428, Max=1.0981, RMS=0.3167
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Quat.csv] (Cols: 92)
  Col 0: Mean=0.1296, Std=0.0229, Min=0.0884, Max=0.2089, RMS=0.1316
  Col 1: Mean=-0.6268, Std=0.0211, Min=-0.6703, Max=-0.5675, RMS=0.6272
  Col 2: Mean=-0.1035, Std=0.0309, Min=-0.2143, Max=-0.0535, RMS=0.1080
  Col 3: Mean=-0.7599, Std=0.0141, Min=-0.7909, Max=-0.7221, RMS=0.7600
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 13: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 14: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.8467, Std=0.0107, Min=0.8233, Max=0.8711, RMS=0.8468
  Col 17: Mean=0.0580, Std=0.0149, Min=0.0288, Max=0.0878, RMS=0.0599
  Col 18: Mean=-0.5069, Std=0.0152, Min=-0.5510, Max=-0.4691, RMS=0.5071
  Col 19: Mean=0.1465, Std=0.0269, Min=0.0884, Max=0.2175, RMS=0.1489
  Col 20: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 21: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 22: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 23: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 24: Mean=0.3167, Std=0.0302, Min=0.2116, Max=0.3733, RMS=0.3182
  Col 25: Mean=-0.7292, Std=0.0158, Min=-0.7628, Max=-0.6858, RMS=0.7293
  Col 26: Mean=0.5891, Std=0.0188, Min=0.5462, Max=0.6401, RMS=0.5894
  Col 27: Mean=-0.1358, Std=0.0311, Min=-0.1953, Max=-0.0382, RMS=0.1393
  Col 28: Mean=0.4191, Std=0.0225, Min=0.3747, Max=0.4665, RMS=0.4197
