--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Camilla/imu/walk/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0609, Std=1.9392, Min=-5.1949, Max=5.8648, RMS=1.9402
  Col 1: Mean=-0.0651, Std=1.2061, Min=-3.4199, Max=4.5264, RMS=1.2078
  Col 2: Mean=-0.4597, Std=2.5804, Min=-9.0731, Max=5.0090, RMS=2.6210
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0043, Std=1.0487, Min=-2.1818, Max=2.9273, RMS=1.0487
  Col 13: Mean=0.0015, Std=0.8930, Min=-2.1254, Max=2.5016, RMS=0.8930
  Col 14: Mean=0.0008, Std=2.0297, Min=-3.5986, Max=6.2389, RMS=2.0297
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0003, Std=0.5439, Min=-1.6249, Max=1.4061, RMS=0.5439
  Col 19: Mean=0.0013, Std=0.5540, Min=-1.7725, Max=2.2601, RMS=0.5541
  Col 20: Mean=-0.0033, Std=1.5618, Min=-2.5294, Max=4.5710, RMS=1.5618
  Col 21: Mean=0.0056, Std=1.1979, Min=-2.4671, Max=4.2880, RMS=1.1979
  Col 22: Mean=0.0030, Std=0.9157, Min=-3.0321, Max=3.4465, RMS=0.9157
  Col 23: Mean=0.0026, Std=1.7093, Min=-3.2204, Max=5.3583, RMS=1.7093
  Col 24: Mean=-0.0011, Std=1.7042, Min=-4.4362, Max=5.5004, RMS=1.7042
  Col 25: Mean=0.0191, Std=0.8534, Min=-2.2660, Max=2.9257, RMS=0.8537
  Col 26: Mean=-0.0087, Std=1.8127, Min=-3.7296, Max=5.3328, RMS=1.8128
  Col 27: Mean=-0.0078, Std=2.1332, Min=-4.6210, Max=4.8262, RMS=2.1333
  Col 28: Mean=0.0040, Std=0.7680, Min=-2.0654, Max=2.3193, RMS=0.7680
  Col 29: Mean=-0.0119, Std=1.5961, Min=-2.9952, Max=5.5448, RMS=1.5962
  Col 30: Mean=-0.0213, Std=3.0581, Min=-7.4908, Max=6.5938, RMS=3.0582
  Col 31: Mean=0.0041, Std=0.9700, Min=-2.8342, Max=3.1517, RMS=0.9700
  Col 32: Mean=-0.0259, Std=1.7487, Min=-3.5958, Max=4.8917, RMS=1.7489
  Col 33: Mean=0.0039, Std=1.0826, Min=-2.5608, Max=3.4167, RMS=1.0826
  Col 34: Mean=0.0002, Std=0.9126, Min=-2.7572, Max=2.6561, RMS=0.9126
  Col 35: Mean=0.0023, Std=1.6735, Min=-3.1836, Max=5.0630, RMS=1.6735
  Col 36: Mean=0.0059, Std=2.5219, Min=-6.3894, Max=10.3998, RMS=2.5219
  Col 37: Mean=-0.0254, Std=1.1250, Min=-3.8136, Max=2.9401, RMS=1.1253
  Col 38: Mean=-0.0132, Std=1.8903, Min=-4.4127, Max=5.8206, RMS=1.8904
  Col 39: Mean=-0.0081, Std=4.1029, Min=-9.9702, Max=6.6709, RMS=4.1030
  Col 40: Mean=-0.0149, Std=1.2195, Min=-4.0090, Max=3.4748, RMS=1.2196
  Col 41: Mean=-0.0190, Std=2.1593, Min=-5.2235, Max=5.5399, RMS=2.1594
  Col 42: Mean=-0.0001, Std=5.3628, Min=-14.1110, Max=8.9321, RMS=5.3628
  Col 43: Mean=-0.0145, Std=1.7311, Min=-5.5852, Max=4.5743, RMS=1.7312
  Col 44: Mean=-0.2195, Std=3.4852, Min=-8.7863, Max=8.9189, RMS=3.4921
  Col 45: Mean=0.0039, Std=3.6058, Min=-9.2197, Max=8.7854, RMS=3.6058
  Col 46: Mean=-0.0083, Std=2.0818, Min=-6.4260, Max=5.3787, RMS=2.0818
  Col 47: Mean=-0.0083, Std=5.0023, Min=-12.3510, Max=23.0302, RMS=5.0023
  Col 48: Mean=-0.0456, Std=6.0656, Min=-18.0958, Max=14.3133, RMS=6.0658
  Col 49: Mean=0.0193, Std=3.0678, Min=-11.4007, Max=8.8703, RMS=3.0679
  Col 50: Mean=-0.1330, Std=3.5147, Min=-12.2652, Max=9.2461, RMS=3.5172
  Col 51: Mean=-0.0949, Std=10.5616, Min=-36.4473, Max=33.8865, RMS=10.5620
  Col 52: Mean=0.0739, Std=4.5793, Min=-25.2218, Max=21.9197, RMS=4.5799
  Col 53: Mean=-0.2716, Std=6.6443, Min=-31.2967, Max=16.7244, RMS=6.6498
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0005, Std=3.7384, Min=-9.7859, Max=15.9376, RMS=3.7384
  Col 58: Mean=-0.0043, Std=2.5580, Min=-8.4090, Max=7.5006, RMS=2.5580
  Col 59: Mean=-0.0073, Std=5.6695, Min=-15.2414, Max=34.5069, RMS=5.6695
  Col 60: Mean=-0.0430, Std=5.8910, Min=-16.4809, Max=10.9128, RMS=5.8912
  Col 61: Mean=-0.0591, Std=3.1523, Min=-11.6474, Max=9.3858, RMS=3.1528
  Col 62: Mean=-0.1505, Std=3.4118, Min=-8.2957, Max=16.6462, RMS=3.4152
  Col 63: Mean=-0.0778, Std=10.8859, Min=-35.8643, Max=37.4452, RMS=10.8862
  Col 64: Mean=-0.0675, Std=3.7066, Min=-14.7705, Max=15.7816, RMS=3.7072
  Col 65: Mean=-0.2803, Std=7.5114, Min=-35.3565, Max=20.9365, RMS=7.5166
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-3.0481, Std=42.7068, Min=-179.9918, Max=179.9754, RMS=42.8154
  Col 1: Mean=-68.6773, Std=15.1429, Min=-76.6878, Max=-5.8410, RMS=70.3269
  Col 2: Mean=-102.1815, Std=134.5215, Min=-179.9989, Max=179.9956, RMS=168.9293
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-13.3717, Std=2.4311, Min=-19.6207, Max=-7.6616, RMS=13.5909
  Col 13: Mean=-59.1899, Std=2.2890, Min=-65.2372, Max=-52.6106, RMS=59.2342
  Col 14: Mean=18.7666, Std=3.2380, Min=11.1827, Max=26.3431, RMS=19.0439
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-62.2005, Std=6.0323, Min=-79.3449, Max=-51.1917, RMS=62.4923
  Col 19: Mean=-4.9528, Std=2.0425, Min=-8.9214, Max=1.8058, RMS=5.3575
  Col 20: Mean=90.2215, Std=2.6788, Min=84.9477, Max=100.7273, RMS=90.2613
  Col 21: Mean=63.7400, Std=2.5538, Min=57.5048, Max=72.0475, RMS=63.7912
  Col 22: Mean=2.8257, Std=1.0059, Min=0.3260, Max=5.7875, RMS=2.9994
  Col 23: Mean=109.1628, Std=3.1357, Min=101.2097, Max=118.4619, RMS=109.2079
  Col 24: Mean=-24.4182, Std=11.7691, Min=-44.0868, Max=6.2722, RMS=27.1065
  Col 25: Mean=-76.7451, Std=4.1101, Min=-83.8550, Max=-65.6008, RMS=76.8550
  Col 26: Mean=-42.9688, Std=15.9860, Min=-81.7867, Max=-19.3940, RMS=45.8461
  Col 27: Mean=-20.7725, Std=18.6427, Min=-50.9500, Max=30.0706, RMS=27.9115
  Col 28: Mean=-62.6401, Std=9.7849, Min=-75.0956, Max=-38.8661, RMS=63.3997
  Col 29: Mean=-36.6694, Std=23.6562, Min=-98.4536, Max=-4.4409, RMS=43.6379
  Col 30: Mean=-70.2110, Std=8.2090, Min=-86.6820, Max=-49.6146, RMS=70.6893
  Col 31: Mean=5.0244, Std=12.1149, Min=-18.7943, Max=33.4529, RMS=13.1155
  Col 32: Mean=27.9927, Std=9.4765, Min=9.0275, Max=47.6111, RMS=29.5532
  Col 33: Mean=63.9864, Std=2.5471, Min=55.9617, Max=70.8605, RMS=64.0371
  Col 34: Mean=6.2508, Std=1.3343, Min=3.5316, Max=9.2505, RMS=6.3916
  Col 35: Mean=84.8141, Std=3.2069, Min=75.6839, Max=93.6476, RMS=84.8747
  Col 36: Mean=-0.5403, Std=45.9510, Min=-71.8934, Max=69.0896, RMS=45.9541
  Col 37: Mean=-78.9136, Std=4.8357, Min=-87.4918, Max=-64.1748, RMS=79.0616
  Col 38: Mean=89.9629, Std=55.0640, Min=22.3950, Max=178.4032, RMS=105.4768
  Col 39: Mean=31.8098, Std=32.4040, Min=-48.7243, Max=71.4137, RMS=45.4080
  Col 40: Mean=-61.2437, Std=17.3723, Min=-79.1281, Max=-19.6921, RMS=63.6599
  Col 41: Mean=58.3649, Std=44.9116, Min=2.6176, Max=156.5496, RMS=73.6445
  Col 42: Mean=-72.5890, Std=18.1525, Min=-173.0764, Max=-35.4720, RMS=74.8243
  Col 43: Mean=-6.8631, Std=21.7845, Min=-54.0872, Max=33.0662, RMS=22.8401
  Col 44: Mean=35.6256, Std=158.7081, Min=-179.9395, Max=179.9866, RMS=162.6574
  Col 45: Mean=75.6522, Std=64.5146, Min=2.7541, Max=167.4853, RMS=99.4253
  Col 46: Mean=-73.0275, Std=7.5962, Min=-87.9039, Max=-57.8103, RMS=73.4215
  Col 47: Mean=-83.1423, Std=69.1352, Min=-178.8406, Max=-5.2672, RMS=108.1310
  Col 48: Mean=-5.8742, Std=152.7645, Min=-179.9626, Max=179.9847, RMS=152.8774
  Col 49: Mean=-66.1298, Std=16.8274, Min=-89.7568, Max=-32.2586, RMS=68.2372
  Col 50: Mean=-131.8322, Std=74.5284, Min=-179.9567, Max=179.8978, RMS=151.4405
  Col 51: Mean=-32.0556, Std=44.3600, Min=-162.3383, Max=-5.4727, RMS=54.7300
  Col 52: Mean=-40.3122, Std=20.6045, Min=-84.1952, Max=2.0066, RMS=45.2727
  Col 53: Mean=31.7353, Std=41.0235, Min=-0.6278, Max=151.5039, RMS=51.8658
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=63.5202, Std=95.4015, Min=-179.9845, Max=179.9713, RMS=114.6135
  Col 58: Mean=-74.3090, Std=7.2758, Min=-89.6394, Max=-61.3686, RMS=74.6643
  Col 59: Mean=-72.0216, Std=81.8632, Min=-179.6671, Max=179.2132, RMS=109.0353
  Col 60: Mean=-16.7363, Std=146.0154, Min=-179.9385, Max=179.9830, RMS=146.9715
  Col 61: Mean=-66.8016, Std=16.9622, Min=-89.8690, Max=-31.4770, RMS=68.9215
  Col 62: Mean=-106.2241, Std=101.6453, Min=-179.9938, Max=179.9878, RMS=147.0215
  Col 63: Mean=21.5534, Std=62.9834, Min=-179.6563, Max=179.7280, RMS=66.5692
  Col 64: Mean=-40.0686, Std=21.7944, Min=-88.3303, Max=0.6691, RMS=45.6124
  Col 65: Mean=-14.2397, Std=51.4652, Min=-178.6792, Max=177.1944, RMS=53.3988
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Magnetic_Field.csv] (Cols: 69)
  Col 0: Mean=-0.4798, Std=0.0882, Min=-0.6377, Max=-0.2778, RMS=0.4878
  Col 1: Mean=-0.1068, Std=0.0457, Min=-0.2231, Max=0.0237, RMS=0.1162
  Col 2: Mean=-0.5857, Std=0.0671, Min=-0.7078, Max=-0.4561, RMS=0.5896
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.7736, Std=0.0638, Min=-0.8818, Max=-0.6482, RMS=0.7762
  Col 13: Mean=0.2001, Std=0.0364, Min=0.1116, Max=0.3135, RMS=0.2034
  Col 14: Mean=0.0523, Std=0.0648, Min=-0.0876, Max=0.1787, RMS=0.0833
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
