--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Eduardo/imu/stairs_up/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0019, Std=1.3902, Min=-3.7501, Max=3.1527, RMS=1.3902
  Col 1: Mean=-0.0388, Std=1.1750, Min=-3.9385, Max=4.0026, RMS=1.1757
  Col 2: Mean=-0.2720, Std=2.5975, Min=-8.9669, Max=7.8081, RMS=2.6117
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0223, Std=1.1484, Min=-3.3706, Max=5.3937, RMS=1.1486
  Col 13: Mean=-0.0082, Std=1.0688, Min=-2.9589, Max=3.3339, RMS=1.0688
  Col 14: Mean=0.0065, Std=2.4079, Min=-4.2577, Max=5.6707, RMS=2.4079
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0542, Std=1.0989, Min=-3.4590, Max=5.5494, RMS=1.1003
  Col 19: Mean=-0.0064, Std=1.2517, Min=-2.4661, Max=2.7983, RMS=1.2517
  Col 20: Mean=0.0053, Std=2.3118, Min=-4.0638, Max=5.6452, RMS=2.3118
  Col 21: Mean=-0.0175, Std=1.2507, Min=-2.8031, Max=3.6051, RMS=1.2508
  Col 22: Mean=-0.0160, Std=1.2766, Min=-2.8597, Max=2.4705, RMS=1.2767
  Col 23: Mean=0.0051, Std=2.2322, Min=-3.9109, Max=6.9603, RMS=2.2322
  Col 24: Mean=0.0130, Std=1.8044, Min=-4.8255, Max=4.0114, RMS=1.8045
  Col 25: Mean=0.0084, Std=0.9623, Min=-1.9903, Max=2.7527, RMS=0.9624
  Col 26: Mean=0.0015, Std=2.3275, Min=-4.6482, Max=5.5409, RMS=2.3275
  Col 27: Mean=-0.0224, Std=3.8888, Min=-7.3037, Max=6.8531, RMS=3.8889
  Col 28: Mean=-0.0016, Std=0.7542, Min=-1.9719, Max=1.9425, RMS=0.7542
  Col 29: Mean=0.0021, Std=2.6438, Min=-5.4026, Max=5.6070, RMS=2.6438
  Col 30: Mean=0.0937, Std=5.2171, Min=-10.1453, Max=9.3476, RMS=5.2180
  Col 31: Mean=-0.0069, Std=1.1803, Min=-3.4789, Max=3.0092, RMS=1.1803
  Col 32: Mean=-0.3229, Std=3.6263, Min=-9.1020, Max=7.1925, RMS=3.6407
  Col 33: Mean=-0.0327, Std=1.1834, Min=-3.1022, Max=4.4152, RMS=1.1839
  Col 34: Mean=-0.0195, Std=1.3673, Min=-3.3074, Max=3.0495, RMS=1.3674
  Col 35: Mean=0.0050, Std=2.3006, Min=-4.0301, Max=7.4171, RMS=2.3006
  Col 36: Mean=-0.0179, Std=1.7995, Min=-3.8490, Max=7.2780, RMS=1.7996
  Col 37: Mean=-0.0165, Std=1.1314, Min=-2.4936, Max=1.9359, RMS=1.1315
  Col 38: Mean=-0.0001, Std=2.3787, Min=-4.2629, Max=6.4037, RMS=2.3787
  Col 39: Mean=-0.0649, Std=3.4178, Min=-6.7908, Max=5.5801, RMS=3.4184
  Col 40: Mean=-0.0007, Std=0.8659, Min=-2.2256, Max=2.0364, RMS=0.8659
  Col 41: Mean=0.0086, Std=2.7434, Min=-5.3765, Max=6.2680, RMS=2.7434
  Col 42: Mean=-0.0849, Std=5.0899, Min=-8.8502, Max=10.1151, RMS=5.0906
  Col 43: Mean=0.0030, Std=1.1174, Min=-3.5585, Max=2.9963, RMS=1.1174
  Col 44: Mean=-0.0058, Std=3.4831, Min=-8.1309, Max=8.5616, RMS=3.4831
  Col 45: Mean=-0.0088, Std=3.0968, Min=-7.6198, Max=7.6309, RMS=3.0968
  Col 46: Mean=0.0024, Std=1.5619, Min=-5.1354, Max=4.8443, RMS=1.5619
  Col 47: Mean=-0.0018, Std=4.2243, Min=-11.4250, Max=18.8039, RMS=4.2243
  Col 48: Mean=-0.0491, Std=4.6305, Min=-18.9692, Max=24.0661, RMS=4.6308
  Col 49: Mean=-0.0032, Std=2.3851, Min=-11.4046, Max=16.4810, RMS=2.3851
  Col 50: Mean=-0.0447, Std=4.1317, Min=-12.6444, Max=14.3046, RMS=4.1319
  Col 51: Mean=-0.0982, Std=6.8089, Min=-15.6622, Max=49.6578, RMS=6.8096
  Col 52: Mean=-0.0309, Std=2.3358, Min=-15.2906, Max=16.5805, RMS=2.3360
  Col 53: Mean=-0.0424, Std=6.8553, Min=-14.1042, Max=51.5565, RMS=6.8554
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0117, Std=3.2428, Min=-9.2763, Max=8.9023, RMS=3.2429
  Col 58: Mean=0.0057, Std=1.6378, Min=-7.4303, Max=4.9705, RMS=1.6378
  Col 59: Mean=-0.0159, Std=4.1099, Min=-10.3018, Max=24.0214, RMS=4.1099
  Col 60: Mean=-0.1462, Std=4.7885, Min=-12.6871, Max=28.0827, RMS=4.7907
  Col 61: Mean=-0.0182, Std=3.2284, Min=-26.5231, Max=16.5696, RMS=3.2284
  Col 62: Mean=-0.0629, Std=4.3495, Min=-10.6483, Max=26.9799, RMS=4.3499
  Col 63: Mean=-0.3236, Std=6.6217, Min=-18.5979, Max=52.1783, RMS=6.6296
  Col 64: Mean=-0.0102, Std=3.2359, Min=-18.2247, Max=28.8100, RMS=3.2359
  Col 65: Mean=-0.0732, Std=7.0725, Min=-13.9176, Max=59.8363, RMS=7.0729
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

