--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Eduardo/imu/walk/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0002, Std=1.5382, Min=-3.7921, Max=4.3019, RMS=1.5382
  Col 1: Mean=-0.0067, Std=1.2958, Min=-3.2282, Max=5.0459, RMS=1.2958
  Col 2: Mean=-0.0005, Std=1.4279, Min=-2.5301, Max=5.2708, RMS=1.4279
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0082, Std=0.7970, Min=-2.5744, Max=1.5083, RMS=0.7971
  Col 13: Mean=-0.0020, Std=0.9156, Min=-2.5496, Max=2.5224, RMS=0.9156
  Col 14: Mean=-0.1737, Std=2.0113, Min=-8.9934, Max=5.2160, RMS=2.0187
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0009, Std=0.4854, Min=-1.7204, Max=1.1588, RMS=0.4854
  Col 19: Mean=-0.0070, Std=1.0238, Min=-2.4291, Max=3.1574, RMS=1.0238
  Col 20: Mean=0.0000, Std=1.4886, Min=-2.1098, Max=5.4311, RMS=1.4886
  Col 21: Mean=-0.0044, Std=0.8194, Min=-2.6121, Max=1.6392, RMS=0.8194
  Col 22: Mean=-0.0074, Std=0.9201, Min=-1.6465, Max=2.0231, RMS=0.9201
  Col 23: Mean=-0.0016, Std=1.3792, Min=-2.1468, Max=4.9553, RMS=1.3792
  Col 24: Mean=-0.0064, Std=1.6081, Min=-3.9936, Max=4.0851, RMS=1.6081
  Col 25: Mean=-0.0086, Std=1.0806, Min=-2.0412, Max=2.1777, RMS=1.0807
  Col 26: Mean=-0.0103, Std=1.4159, Min=-2.5101, Max=4.9707, RMS=1.4159
  Col 27: Mean=0.0078, Std=2.9701, Min=-5.6629, Max=5.9789, RMS=2.9701
  Col 28: Mean=-0.0051, Std=1.1240, Min=-2.5575, Max=2.2617, RMS=1.1240
  Col 29: Mean=-0.0052, Std=1.5539, Min=-3.5755, Max=4.7275, RMS=1.5539
  Col 30: Mean=0.0219, Std=4.0619, Min=-8.5354, Max=7.2453, RMS=4.0620
  Col 31: Mean=-0.0049, Std=1.4589, Min=-3.9146, Max=3.0291, RMS=1.4589
  Col 32: Mean=-0.0127, Std=2.0006, Min=-5.6566, Max=5.5030, RMS=2.0007
  Col 33: Mean=-0.0057, Std=0.8061, Min=-2.6469, Max=1.6869, RMS=0.8061
  Col 34: Mean=-0.0065, Std=0.9248, Min=-1.7269, Max=1.9635, RMS=0.9249
  Col 35: Mean=-0.0020, Std=1.4166, Min=-2.3450, Max=5.4844, RMS=1.4166
  Col 36: Mean=-0.0106, Std=1.4406, Min=-4.4768, Max=4.1246, RMS=1.4407
  Col 37: Mean=-0.0024, Std=1.0110, Min=-1.9865, Max=2.2677, RMS=1.0110
  Col 38: Mean=-0.0081, Std=1.3692, Min=-2.5591, Max=4.8050, RMS=1.3692
  Col 39: Mean=-0.0109, Std=2.7946, Min=-4.8905, Max=4.9487, RMS=2.7946
  Col 40: Mean=-0.0031, Std=0.7809, Min=-1.7922, Max=1.5636, RMS=0.7809
  Col 41: Mean=-0.0118, Std=1.5446, Min=-3.8098, Max=5.2791, RMS=1.5446
  Col 42: Mean=-0.1433, Std=3.8373, Min=-7.3993, Max=5.8481, RMS=3.8400
  Col 43: Mean=-0.0077, Std=0.9929, Min=-2.5225, Max=2.8334, RMS=0.9929
  Col 44: Mean=-0.5397, Std=2.8896, Min=-8.8409, Max=5.4066, RMS=2.9396
  Col 45: Mean=-0.0730, Std=4.6719, Min=-11.7656, Max=15.9394, RMS=4.6725
  Col 46: Mean=0.0032, Std=2.3838, Min=-8.7633, Max=10.9161, RMS=2.3838
  Col 47: Mean=-0.0835, Std=3.4205, Min=-9.4427, Max=14.8825, RMS=3.4215
  Col 48: Mean=0.0315, Std=4.8767, Min=-8.6251, Max=17.8156, RMS=4.8768
  Col 49: Mean=-0.0137, Std=1.8832, Min=-13.7795, Max=11.3613, RMS=1.8833
  Col 50: Mean=-0.1057, Std=2.3317, Min=-5.8818, Max=10.5037, RMS=2.3341
  Col 51: Mean=0.0629, Std=7.9554, Min=-26.5429, Max=24.8439, RMS=7.9557
  Col 52: Mean=0.0043, Std=2.6230, Min=-12.9936, Max=13.2272, RMS=2.6230
  Col 53: Mean=-0.1369, Std=5.8167, Min=-23.9364, Max=15.7183, RMS=5.8183
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0050, Std=4.3441, Min=-12.8341, Max=14.1609, RMS=4.3441
  Col 58: Mean=-0.0285, Std=1.7071, Min=-6.4199, Max=9.1150, RMS=1.7073
  Col 59: Mean=-0.2932, Std=3.6068, Min=-11.1877, Max=16.2141, RMS=3.6187
  Col 60: Mean=0.0279, Std=5.6318, Min=-12.9169, Max=20.4478, RMS=5.6319
  Col 61: Mean=0.0194, Std=1.6531, Min=-5.2156, Max=9.2180, RMS=1.6532
  Col 62: Mean=-0.0954, Std=2.3409, Min=-6.6533, Max=11.1733, RMS=2.3429
