--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Andrea/imu/walk/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0217, Std=2.0367, Min=-5.6588, Max=5.7815, RMS=2.0368
  Col 1: Mean=0.0154, Std=1.6983, Min=-5.4083, Max=7.5166, RMS=1.6983
  Col 2: Mean=0.0072, Std=2.9993, Min=-4.8488, Max=9.7641, RMS=2.9993
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0128, Std=1.0755, Min=-2.8942, Max=2.9450, RMS=1.0756
  Col 13: Mean=0.0198, Std=0.9007, Min=-2.3950, Max=2.7172, RMS=0.9009
  Col 14: Mean=0.0013, Std=2.7982, Min=-5.1654, Max=7.5294, RMS=2.7982
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0162, Std=0.6833, Min=-2.8605, Max=2.1830, RMS=0.6835
  Col 19: Mean=0.0239, Std=1.0542, Min=-3.0215, Max=2.9386, RMS=1.0545
  Col 20: Mean=0.0036, Std=2.8771, Min=-5.2330, Max=9.1232, RMS=2.8771
  Col 21: Mean=-0.0152, Std=1.0566, Min=-3.2872, Max=4.4294, RMS=1.0567
  Col 22: Mean=0.0234, Std=0.8708, Min=-2.3024, Max=2.6638, RMS=0.8711
  Col 23: Mean=0.0008, Std=2.7066, Min=-5.1301, Max=8.4222, RMS=2.7066
  Col 24: Mean=-0.0232, Std=1.9552, Min=-5.2586, Max=6.7439, RMS=1.9553
  Col 25: Mean=0.0374, Std=1.2606, Min=-3.7341, Max=5.3663, RMS=1.2611
  Col 26: Mean=-0.0065, Std=2.8452, Min=-5.2906, Max=7.8049, RMS=2.8452
  Col 27: Mean=-0.0561, Std=2.4322, Min=-5.1846, Max=5.9342, RMS=2.4329
  Col 28: Mean=0.0065, Std=0.7717, Min=-2.4538, Max=2.6501, RMS=0.7718
  Col 29: Mean=-0.0001, Std=2.5638, Min=-3.8904, Max=6.2147, RMS=2.5638
  Col 30: Mean=-0.0861, Std=3.4676, Min=-7.9003, Max=9.1848, RMS=3.4687
  Col 31: Mean=0.0005, Std=1.0295, Min=-2.3205, Max=4.7061, RMS=1.0295
  Col 32: Mean=-0.0114, Std=2.7415, Min=-4.3521, Max=6.6147, RMS=2.7415
  Col 33: Mean=-0.0133, Std=1.1014, Min=-3.2751, Max=4.6182, RMS=1.1015
  Col 34: Mean=0.0189, Std=0.9150, Min=-2.6070, Max=2.7226, RMS=0.9152
  Col 35: Mean=0.0037, Std=2.6985, Min=-4.6774, Max=8.8953, RMS=2.6985
  Col 36: Mean=-0.0034, Std=1.8741, Min=-4.2652, Max=8.3810, RMS=1.8741
  Col 37: Mean=0.0083, Std=1.0711, Min=-4.3730, Max=2.5448, RMS=1.0711
  Col 38: Mean=-0.0018, Std=2.9276, Min=-5.1552, Max=6.9908, RMS=2.9276
  Col 39: Mean=-0.0167, Std=2.1589, Min=-4.6049, Max=6.1823, RMS=2.1590
  Col 40: Mean=0.0242, Std=0.9469, Min=-2.2902, Max=3.3444, RMS=0.9472
  Col 41: Mean=-0.0113, Std=2.6893, Min=-4.9863, Max=7.5462, RMS=2.6893
  Col 42: Mean=-0.0243, Std=2.7801, Min=-6.5911, Max=8.3354, RMS=2.7802
  Col 43: Mean=0.0221, Std=1.2556, Min=-3.1428, Max=4.3073, RMS=1.2558
  Col 44: Mean=-0.0252, Std=2.9044, Min=-5.5338, Max=7.3416, RMS=2.9045
  Col 45: Mean=-0.0097, Std=7.0069, Min=-19.2306, Max=19.6285, RMS=7.0069
  Col 46: Mean=0.0156, Std=3.7781, Min=-17.2440, Max=13.9290, RMS=3.7782
  Col 47: Mean=-0.0173, Std=6.4896, Min=-27.4256, Max=26.5235, RMS=6.4896
  Col 48: Mean=-0.0564, Std=6.6969, Min=-18.7663, Max=12.9944, RMS=6.6971
  Col 49: Mean=0.0423, Std=3.9338, Min=-18.1173, Max=22.8255, RMS=3.9341
  Col 50: Mean=-0.1780, Std=4.1551, Min=-12.9096, Max=27.8164, RMS=4.1589
  Col 51: Mean=-0.0804, Std=12.9961, Min=-51.7334, Max=33.9242, RMS=12.9964
  Col 52: Mean=0.0042, Std=3.8179, Min=-13.7400, Max=19.0786, RMS=3.8179
  Col 53: Mean=-0.2641, Std=8.7995, Min=-34.5690, Max=30.0675, RMS=8.8034
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0090, Std=7.1047, Min=-19.7065, Max=28.1868, RMS=7.1047
  Col 58: Mean=-0.0010, Std=3.8056, Min=-15.6655, Max=19.4692, RMS=3.8056
  Col 59: Mean=-0.0007, Std=5.9047, Min=-17.7121, Max=31.4982, RMS=5.9047
  Col 60: Mean=-0.0532, Std=7.6499, Min=-24.0992, Max=25.7196, RMS=7.6500
  Col 61: Mean=-0.0415, Std=3.2506, Min=-20.8916, Max=10.6178, RMS=3.2508
  Col 62: Mean=-0.1668, Std=4.5690, Min=-14.2247, Max=32.2827, RMS=4.5721
  Col 63: Mean=-0.0964, Std=13.7219, Min=-41.9084, Max=37.1347, RMS=13.7222
  Col 64: Mean=-0.0217, Std=4.6871, Min=-27.9512, Max=22.3692, RMS=4.6871
  Col 65: Mean=-0.2822, Std=9.1727, Min=-39.3633, Max=22.3626, RMS=9.1771
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-9.8938, Std=6.2513, Min=-28.6573, Max=4.7634, RMS=11.7033
  Col 1: Mean=-71.9309, Std=2.6212, Min=-77.1778, Max=-63.4561, RMS=71.9786
  Col 2: Mean=-156.3058, Std=6.2197, Min=-171.9689, Max=-138.8534, RMS=156.4295
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=10.1154, Std=4.1103, Min=-1.5961, Max=20.1192, RMS=10.9186
  Col 13: Mean=-63.2573, Std=3.6219, Min=-76.3210, Max=-55.3771, RMS=63.3609
  Col 14: Mean=1.9838, Std=4.0587, Min=-11.1935, Max=10.4716, RMS=4.5176
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=121.4578, Std=4.7125, Min=101.1867, Max=127.8666, RMS=121.5492
  Col 19: Mean=10.0160, Std=1.9213, Min=3.5440, Max=14.4301, RMS=10.1986
  Col 20: Mean=84.2715, Std=2.4625, Min=74.4303, Max=88.2322, RMS=84.3075
  Col 21: Mean=53.4544, Std=3.8515, Min=41.0212, Max=63.6340, RMS=53.5930
  Col 22: Mean=-0.9819, Std=1.8114, Min=-5.2089, Max=4.5309, RMS=2.0605
  Col 23: Mean=105.4061, Std=2.6563, Min=97.5753, Max=111.6154, RMS=105.4395
  Col 24: Mean=-0.3987, Std=20.2283, Min=-49.8255, Max=31.7820, RMS=20.2322
  Col 25: Mean=73.0664, Std=3.0501, Min=64.9115, Max=78.7026, RMS=73.1301
  Col 26: Mean=98.8256, Std=24.1292, Min=47.5724, Max=136.8527, RMS=101.7287
  Col 27: Mean=-39.7805, Std=4.6702, Min=-49.3583, Max=-19.5449, RMS=40.0537
  Col 28: Mean=-57.8384, Std=10.9233, Min=-79.1087, Max=-32.2121, RMS=58.8609
  Col 29: Mean=4.2872, Std=8.2115, Min=-23.4078, Max=19.7370, RMS=9.2634
  Col 30: Mean=-67.7748, Std=6.8933, Min=-80.6988, Max=-51.2945, RMS=68.1244
  Col 31: Mean=1.7503, Std=11.3917, Min=-19.4159, Max=27.9994, RMS=11.5254
  Col 32: Mean=30.0349, Std=7.4672, Min=16.5852, Max=51.3389, RMS=30.9492
  Col 33: Mean=46.5296, Std=3.7666, Min=33.6419, Max=55.7363, RMS=46.6818
  Col 34: Mean=2.1287, Std=1.8282, Min=-2.2054, Max=6.9518, RMS=2.8061
  Col 35: Mean=86.4056, Std=2.6393, Min=78.2011, Max=91.7412, RMS=86.4459
  Col 36: Mean=-0.7568, Std=19.8845, Min=-54.3546, Max=34.5855, RMS=19.8989
  Col 37: Mean=-77.0604, Std=3.3089, Min=-84.1828, Max=-70.2892, RMS=77.1314
  Col 38: Mean=87.4729, Std=21.4587, Min=54.2235, Max=138.7681, RMS=90.0665
  Col 39: Mean=49.7360, Std=7.1309, Min=23.2764, Max=66.0989, RMS=50.2446
  Col 40: Mean=-61.1748, Std=8.1770, Min=-76.2963, Max=-41.4860, RMS=61.7188
  Col 41: Mean=21.8685, Std=9.0762, Min=5.3228, Max=50.8292, RMS=23.6772
  Col 42: Mean=-68.3150, Std=5.4670, Min=-77.6426, Max=-54.7572, RMS=68.5334
  Col 43: Mean=-13.3491, Std=8.6779, Min=-34.0605, Max=3.7916, RMS=15.9218
  Col 44: Mean=165.4094, Std=5.2670, Min=150.1665, Max=179.2976, RMS=165.4933
  Col 45: Mean=-80.8532, Std=87.4202, Min=-179.5139, Max=179.6654, RMS=119.0778
  Col 46: Mean=-73.2427, Std=9.9628, Min=-89.4905, Max=-48.2584, RMS=73.9172
  Col 47: Mean=65.7340, Std=105.5280, Min=-179.2801, Max=174.7648, RMS=124.3267
  Col 48: Mean=-31.8952, Std=134.9419, Min=-179.8796, Max=179.9604, RMS=138.6601
  Col 49: Mean=-65.6009, Std=15.5860, Min=-86.1753, Max=-27.2336, RMS=67.4270
  Col 50: Mean=72.8523, Std=119.6968, Min=-179.7558, Max=179.7536, RMS=140.1242
  Col 51: Mean=-8.0018, Std=48.3283, Min=-179.7675, Max=178.5807, RMS=48.9862
  Col 52: Mean=-37.2381, Std=23.3081, Min=-87.2561, Max=5.2479, RMS=43.9311
