--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Jessica/imu/stairs_down/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0151, Std=1.7522, Min=-6.2972, Max=8.5577, RMS=1.7523
  Col 1: Mean=0.0159, Std=1.6923, Min=-7.1976, Max=6.1950, RMS=1.6923
  Col 2: Mean=-0.0251, Std=2.8435, Min=-8.7285, Max=10.9369, RMS=2.8436
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0064, Std=0.8710, Min=-3.7534, Max=5.8776, RMS=0.8711
  Col 13: Mean=-0.0060, Std=0.5581, Min=-2.3426, Max=1.9098, RMS=0.5581
  Col 14: Mean=0.0034, Std=2.4718, Min=-3.7399, Max=9.6332, RMS=2.4718
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0042, Std=0.9491, Min=-3.8503, Max=3.8181, RMS=0.9491
  Col 19: Mean=-0.0050, Std=0.5052, Min=-1.8408, Max=1.5178, RMS=0.5053
  Col 20: Mean=0.0059, Std=2.4976, Min=-3.7246, Max=10.7825, RMS=2.4976
  Col 21: Mean=-0.0051, Std=0.9073, Min=-2.9867, Max=3.3447, RMS=0.9073
  Col 22: Mean=0.0119, Std=0.7747, Min=-3.3253, Max=2.4845, RMS=0.7748
  Col 23: Mean=0.0035, Std=2.6311, Min=-3.7963, Max=9.6017, RMS=2.6311
  Col 24: Mean=-0.0136, Std=1.4063, Min=-3.9092, Max=5.0700, RMS=1.4064
  Col 25: Mean=0.0168, Std=0.7628, Min=-3.1172, Max=2.4560, RMS=0.7630
  Col 26: Mean=0.0010, Std=2.7090, Min=-4.6754, Max=9.0824, RMS=2.7090
  Col 27: Mean=-0.0139, Std=0.9530, Min=-2.8242, Max=2.9897, RMS=0.9531
  Col 28: Mean=0.0092, Std=0.8088, Min=-3.8036, Max=3.3978, RMS=0.8089
  Col 29: Mean=-0.0004, Std=2.5815, Min=-4.4221, Max=8.7377, RMS=2.5815
  Col 30: Mean=-0.0038, Std=1.1801, Min=-3.2085, Max=3.9030, RMS=1.1802
  Col 31: Mean=0.0110, Std=1.0949, Min=-4.9324, Max=4.2896, RMS=1.0950
  Col 32: Mean=-0.0259, Std=2.4883, Min=-8.7740, Max=8.9051, RMS=2.4884
  Col 33: Mean=0.0047, Std=0.8887, Min=-3.9231, Max=3.9944, RMS=0.8887
  Col 34: Mean=0.0043, Std=0.8540, Min=-2.5313, Max=2.9852, RMS=0.8540
  Col 35: Mean=0.0042, Std=2.6660, Min=-4.5501, Max=11.1979, RMS=2.6660
  Col 36: Mean=0.0270, Std=1.5979, Min=-4.5896, Max=8.0908, RMS=1.5981
  Col 37: Mean=-0.0203, Std=0.9990, Min=-4.3674, Max=3.4666, RMS=0.9992
  Col 38: Mean=-0.0029, Std=2.7380, Min=-4.2692, Max=11.7335, RMS=2.7380
  Col 39: Mean=0.0270, Std=1.4764, Min=-4.4392, Max=7.1192, RMS=1.4766
  Col 40: Mean=-0.0118, Std=0.9144, Min=-2.8985, Max=3.0157, RMS=0.9145
  Col 41: Mean=-0.0101, Std=2.5478, Min=-4.0338, Max=9.6988, RMS=2.5478
  Col 42: Mean=0.0310, Std=1.7861, Min=-6.7573, Max=7.3512, RMS=1.7864
  Col 43: Mean=-0.0056, Std=1.3177, Min=-4.9166, Max=3.4670, RMS=1.3177
  Col 44: Mean=-0.0190, Std=2.5348, Min=-4.8047, Max=9.6854, RMS=2.5349
  Col 45: Mean=0.0145, Std=2.5234, Min=-6.0671, Max=11.8147, RMS=2.5234
  Col 46: Mean=0.0090, Std=1.8627, Min=-6.6943, Max=4.4797, RMS=1.8627
  Col 47: Mean=0.0009, Std=3.8542, Min=-10.3333, Max=19.9055, RMS=3.8542
  Col 48: Mean=-0.0310, Std=4.5120, Min=-22.5289, Max=17.3135, RMS=4.5121
  Col 49: Mean=0.0151, Std=3.1707, Min=-19.5572, Max=15.7863, RMS=3.1707
  Col 50: Mean=-0.0755, Std=3.8844, Min=-11.6773, Max=26.5387, RMS=3.8851
  Col 51: Mean=0.0092, Std=5.9429, Min=-25.7621, Max=31.7047, RMS=5.9429
  Col 52: Mean=0.0287, Std=4.3644, Min=-33.8698, Max=38.0726, RMS=4.3645
  Col 53: Mean=-0.0076, Std=6.5290, Min=-26.9792, Max=61.3129, RMS=6.5290
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0210, Std=2.3875, Min=-6.4570, Max=8.2478, RMS=2.3876
  Col 58: Mean=-0.0013, Std=1.8607, Min=-4.9245, Max=6.7699, RMS=1.8607
  Col 59: Mean=-0.0028, Std=3.7361, Min=-8.4684, Max=15.8986, RMS=3.7361
