--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Alessio_F/imu/slope_up/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0040, Std=1.0921, Min=-3.7963, Max=4.8779, RMS=1.0921
  Col 1: Mean=0.0061, Std=1.2690, Min=-3.1016, Max=3.8593, RMS=1.2690
  Col 2: Mean=-0.0032, Std=1.3894, Min=-3.4484, Max=5.6355, RMS=1.3894
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0057, Std=0.7439, Min=-2.1728, Max=2.0153, RMS=0.7439
  Col 13: Mean=-0.0010, Std=0.9112, Min=-1.7558, Max=2.6309, RMS=0.9112
  Col 14: Mean=-0.0064, Std=1.5455, Min=-3.3636, Max=5.3856, RMS=1.5455
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0023, Std=0.7681, Min=-1.4811, Max=1.7475, RMS=0.7681
  Col 19: Mean=-0.0023, Std=0.8012, Min=-1.7761, Max=2.3679, RMS=0.8012
  Col 20: Mean=-0.0105, Std=1.4072, Min=-2.8555, Max=5.1745, RMS=1.4072
  Col 21: Mean=0.0079, Std=0.8126, Min=-1.9493, Max=1.8517, RMS=0.8126
  Col 22: Mean=0.0111, Std=0.9731, Min=-2.0624, Max=2.6375, RMS=0.9732
  Col 23: Mean=-0.1480, Std=1.8782, Min=-8.9095, Max=6.1016, RMS=1.8840
  Col 24: Mean=-0.0072, Std=0.8151, Min=-2.2538, Max=2.3156, RMS=0.8151
  Col 25: Mean=-0.0090, Std=1.2311, Min=-3.0613, Max=3.8863, RMS=1.2311
  Col 26: Mean=-0.0126, Std=1.7342, Min=-4.2977, Max=6.6840, RMS=1.7342
  Col 27: Mean=0.0169, Std=0.7880, Min=-3.2466, Max=1.4563, RMS=0.7882
  Col 28: Mean=-0.0286, Std=1.4665, Min=-4.1186, Max=3.7658, RMS=1.4668
  Col 29: Mean=-0.0101, Std=1.7218, Min=-3.0969, Max=5.4510, RMS=1.7219
  Col 30: Mean=0.0246, Std=0.9908, Min=-3.0902, Max=2.4694, RMS=0.9911
  Col 31: Mean=-0.0502, Std=1.9911, Min=-6.5883, Max=4.6742, RMS=1.9917
  Col 32: Mean=-0.0107, Std=1.7482, Min=-3.2182, Max=5.0912, RMS=1.7482
  Col 33: Mean=-0.0049, Std=0.7957, Min=-1.6560, Max=1.9339, RMS=0.7957
  Col 34: Mean=-0.0021, Std=0.9929, Min=-1.8627, Max=3.3977, RMS=0.9929
  Col 35: Mean=-0.0044, Std=1.4905, Min=-2.3060, Max=5.9993, RMS=1.4905
  Col 36: Mean=0.0028, Std=0.9139, Min=-2.3926, Max=3.0182, RMS=0.9139
  Col 37: Mean=-0.0090, Std=1.3397, Min=-2.9000, Max=4.9234, RMS=1.3398
  Col 38: Mean=-0.0772, Std=1.9812, Min=-8.8453, Max=6.2983, RMS=1.9827
  Col 39: Mean=-0.0004, Std=0.8080, Min=-1.7010, Max=4.7342, RMS=0.8080
  Col 40: Mean=-0.0032, Std=1.1610, Min=-3.5229, Max=1.9153, RMS=1.1610
  Col 41: Mean=-0.0113, Std=1.8988, Min=-3.5512, Max=6.7588, RMS=1.8989
  Col 42: Mean=0.0008, Std=1.1305, Min=-2.8519, Max=5.7524, RMS=1.1305
  Col 43: Mean=-0.0028, Std=1.9601, Min=-7.5597, Max=4.6384, RMS=1.9601
  Col 44: Mean=-0.0153, Std=2.0266, Min=-4.4382, Max=7.1893, RMS=2.0266
  Col 45: Mean=0.0156, Std=2.4018, Min=-9.0575, Max=9.6928, RMS=2.4018
  Col 46: Mean=-0.0068, Std=3.4389, Min=-9.9264, Max=12.2797, RMS=3.4390
  Col 47: Mean=0.0038, Std=3.6742, Min=-19.0419, Max=17.5153, RMS=3.6742
  Col 48: Mean=-0.0162, Std=2.2942, Min=-9.9392, Max=11.8714, RMS=2.2942
  Col 49: Mean=-0.0416, Std=4.4059, Min=-17.7163, Max=9.7729, RMS=4.4061
  Col 50: Mean=-0.1015, Std=2.2593, Min=-7.2279, Max=14.5864, RMS=2.2616
  Col 51: Mean=-0.0261, Std=2.3115, Min=-12.9624, Max=12.9406, RMS=2.3117
  Col 52: Mean=-0.0515, Std=7.6349, Min=-27.7090, Max=28.9106, RMS=7.6351
  Col 53: Mean=-0.1285, Std=5.3669, Min=-24.7878, Max=26.2212, RMS=5.3685
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0001, Std=2.3111, Min=-7.9958, Max=10.6842, RMS=2.3111
  Col 58: Mean=0.0024, Std=3.9171, Min=-12.8726, Max=15.6051, RMS=3.9171
  Col 59: Mean=-0.0163, Std=3.5573, Min=-15.7732, Max=12.3319, RMS=3.5573
  Col 60: Mean=0.0225, Std=2.6662, Min=-17.2336, Max=15.6475, RMS=2.6663
  Col 61: Mean=-0.0362, Std=4.9663, Min=-19.4539, Max=11.5124, RMS=4.9664
  Col 62: Mean=-0.1145, Std=2.7012, Min=-8.1667, Max=15.7065, RMS=2.7036
  Col 63: Mean=0.0364, Std=2.3906, Min=-14.4270, Max=11.7902, RMS=2.3909
