--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Sara/imu/walk/Run_6
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0044, Std=1.6114, Min=-6.4234, Max=3.7610, RMS=1.6114
  Col 1: Mean=-0.0031, Std=1.2625, Min=-4.4008, Max=3.0591, RMS=1.2625
  Col 2: Mean=-0.0051, Std=1.6690, Min=-3.5073, Max=6.7969, RMS=1.6691
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0062, Std=0.8516, Min=-2.2732, Max=2.4680, RMS=0.8516
  Col 13: Mean=-0.0038, Std=0.7173, Min=-2.4117, Max=1.9258, RMS=0.7173
  Col 14: Mean=0.0008, Std=1.4928, Min=-2.5389, Max=5.9430, RMS=1.4928
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0050, Std=0.5373, Min=-1.8076, Max=1.6008, RMS=0.5373
  Col 19: Mean=-0.0009, Std=0.4765, Min=-1.3671, Max=1.1374, RMS=0.4765
  Col 20: Mean=-0.0001, Std=1.4468, Min=-2.3955, Max=6.4431, RMS=1.4468
  Col 21: Mean=-0.0064, Std=0.8816, Min=-2.4597, Max=2.0575, RMS=0.8817
  Col 22: Mean=-0.0032, Std=0.6857, Min=-2.0424, Max=1.6318, RMS=0.6857
  Col 23: Mean=0.0014, Std=1.4191, Min=-2.6447, Max=5.9236, RMS=1.4191
  Col 24: Mean=-0.0044, Std=1.2835, Min=-4.1306, Max=3.1000, RMS=1.2835
  Col 25: Mean=-0.0095, Std=0.7182, Min=-3.3272, Max=1.7099, RMS=0.7183
  Col 26: Mean=-0.0029, Std=1.4288, Min=-2.7982, Max=5.1863, RMS=1.4288
  Col 27: Mean=0.0038, Std=1.6547, Min=-3.5212, Max=4.6670, RMS=1.6547
  Col 28: Mean=0.0001, Std=0.5868, Min=-2.3875, Max=1.3657, RMS=0.5868
  Col 29: Mean=-0.0023, Std=1.5663, Min=-2.9301, Max=4.9565, RMS=1.5663
  Col 30: Mean=0.0061, Std=2.1379, Min=-4.6610, Max=5.8186, RMS=2.1379
  Col 31: Mean=0.0013, Std=0.5867, Min=-2.8123, Max=1.6711, RMS=0.5867
  Col 32: Mean=-0.0049, Std=1.5963, Min=-3.6865, Max=4.9624, RMS=1.5963
  Col 33: Mean=-0.0055, Std=0.8556, Min=-2.3293, Max=2.7609, RMS=0.8557
  Col 34: Mean=-0.0043, Std=0.7265, Min=-2.5434, Max=2.0218, RMS=0.7265
  Col 35: Mean=0.0010, Std=1.4465, Min=-2.3693, Max=5.7373, RMS=1.4465
  Col 36: Mean=-0.0132, Std=1.4400, Min=-5.1119, Max=3.4435, RMS=1.4400
  Col 37: Mean=0.0069, Std=0.9503, Min=-2.1648, Max=2.6366, RMS=0.9504
  Col 38: Mean=-0.0073, Std=1.4975, Min=-2.5065, Max=5.4981, RMS=1.4975
  Col 39: Mean=-0.0040, Std=2.5256, Min=-5.1229, Max=5.7564, RMS=2.5256
  Col 40: Mean=0.0010, Std=1.4154, Min=-3.0215, Max=3.7932, RMS=1.4154
  Col 41: Mean=-0.0063, Std=1.5234, Min=-3.2761, Max=5.5345, RMS=1.5234
  Col 42: Mean=0.0045, Std=3.5887, Min=-8.3795, Max=8.8816, RMS=3.5887
  Col 43: Mean=-0.0017, Std=1.9682, Min=-4.3476, Max=4.3834, RMS=1.9682
  Col 44: Mean=-0.2081, Std=2.0734, Min=-8.9520, Max=5.4529, RMS=2.0838
  Col 45: Mean=0.0097, Std=3.4606, Min=-7.4645, Max=11.9069, RMS=3.4606
  Col 46: Mean=0.0137, Std=1.7507, Min=-7.8041, Max=6.7999, RMS=1.7508
  Col 47: Mean=-0.2750, Std=3.9292, Min=-12.3757, Max=13.1025, RMS=3.9388
  Col 48: Mean=0.0189, Std=4.7784, Min=-9.6053, Max=15.5270, RMS=4.7785
  Col 49: Mean=-0.0180, Std=2.4713, Min=-10.9011, Max=8.7570, RMS=2.4713
  Col 50: Mean=-0.1112, Std=2.6713, Min=-10.8617, Max=18.6271, RMS=2.6736
  Col 51: Mean=0.2541, Std=8.8487, Min=-26.6420, Max=30.9158, RMS=8.8524
  Col 52: Mean=0.0500, Std=3.4061, Min=-18.8444, Max=15.0216, RMS=3.4064
  Col 53: Mean=-0.5763, Std=5.8620, Min=-25.5436, Max=14.7300, RMS=5.8902
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0037, Std=3.1672, Min=-11.1154, Max=9.2783, RMS=3.1672
  Col 58: Mean=-0.0082, Std=2.1361, Min=-9.1100, Max=5.5467, RMS=2.1361
  Col 59: Mean=-0.0008, Std=3.5006, Min=-9.5072, Max=14.2470, RMS=3.5006
  Col 60: Mean=0.0203, Std=4.6165, Min=-10.1456, Max=14.1791, RMS=4.6166
  Col 61: Mean=0.0371, Std=2.9772, Min=-9.1834, Max=13.3783, RMS=2.9774
  Col 62: Mean=-0.1090, Std=2.8032, Min=-9.1479, Max=18.6816, RMS=2.8053
  Col 63: Mean=0.0658, Std=8.4681, Min=-29.4959, Max=24.1359, RMS=8.4683
  Col 64: Mean=0.0223, Std=3.1685, Min=-15.7895, Max=10.1638, RMS=3.1686
  Col 65: Mean=-0.1769, Std=5.9801, Min=-25.8372, Max=15.1578, RMS=5.9827
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-4.4681, Std=5.5138, Min=-16.0724, Max=6.4255, RMS=7.0969
  Col 1: Mean=-67.4482, Std=1.1081, Min=-70.6561, Max=-64.4618, RMS=67.4573
  Col 2: Mean=24.6221, Std=5.1294, Min=13.3901, Max=37.0398, RMS=25.1507
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-2.2329, Std=1.6096, Min=-6.0688, Max=2.2408, RMS=2.7526
  Col 13: Mean=-57.6267, Std=1.8433, Min=-62.7251, Max=-54.0443, RMS=57.6561
  Col 14: Mean=-162.1482, Std=2.5631, Min=-169.0960, Max=-157.6634, RMS=162.1685
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-87.3905, Std=2.3062, Min=-93.3225, Max=-81.1280, RMS=87.4210
  Col 19: Mean=-39.7919, Std=3.2029, Min=-45.5811, Max=-29.3661, RMS=39.9206
  Col 20: Mean=5.6735, Std=3.5868, Min=-2.0432, Max=15.3558, RMS=6.7123
  Col 21: Mean=73.8433, Std=1.9653, Min=68.7553, Max=79.1996, RMS=73.8695
  Col 22: Mean=0.3259, Std=0.9611, Min=-1.9090, Max=2.5207, RMS=1.0149
  Col 23: Mean=-69.9282, Std=3.1523, Min=-77.2582, Max=-64.3984, RMS=69.9993
  Col 24: Mean=5.8010, Std=19.6615, Min=-26.8749, Max=54.0301, RMS=20.4995
  Col 25: Mean=-78.8543, Std=2.3094, Min=-83.2327, Max=-73.0467, RMS=78.8881
  Col 26: Mean=99.4985, Std=24.3235, Min=40.4986, Max=139.2187, RMS=102.4284
  Col 27: Mean=-40.5306, Std=7.0177, Min=-51.9106, Max=24.7269, RMS=41.1336
  Col 28: Mean=-67.3673, Std=6.8514, Min=-84.6377, Max=-51.0344, RMS=67.7148
  Col 29: Mean=-93.0282, Std=147.5048, Min=-179.9925, Max=179.9608, RMS=174.3901
  Col 30: Mean=-73.9160, Std=6.3441, Min=-88.2317, Max=-58.1600, RMS=74.1878
  Col 31: Mean=21.6886, Std=5.6518, Min=3.1085, Max=35.5303, RMS=22.4129
  Col 32: Mean=-132.7359, Std=6.2025, Min=-147.9881, Max=-118.4516, RMS=132.8808
  Col 33: Mean=69.4348, Std=1.7381, Min=64.0168, Max=74.1178, RMS=69.4566
  Col 34: Mean=4.8559, Std=0.9267, Min=2.0698, Max=6.9569, RMS=4.9435
  Col 35: Mean=-83.6286, Std=3.5634, Min=-91.9554, Max=-77.0657, RMS=83.7045
  Col 36: Mean=-14.8486, Std=34.2049, Min=-76.4223, Max=37.1764, RMS=37.2888
  Col 37: Mean=-77.8701, Std=4.1141, Min=-84.4226, Max=-66.9807, RMS=77.9788
  Col 38: Mean=-80.1470, Std=40.3405, Min=-131.2026, Max=-4.9788, RMS=89.7268
  Col 39: Mean=7.0468, Std=30.0680, Min=-80.2841, Max=42.2040, RMS=30.8827
  Col 40: Mean=-69.3062, Std=12.0112, Min=-82.9260, Max=-38.7509, RMS=70.3393
  Col 41: Mean=-119.9209, Std=34.9076, Min=-155.7875, Max=-25.2295, RMS=124.8982
  Col 42: Mean=79.6430, Std=14.9091, Min=59.4795, Max=173.3615, RMS=81.0265
  Col 43: Mean=5.2773, Std=14.8021, Min=-22.9526, Max=40.6383, RMS=15.7147
  Col 44: Mean=-39.7901, Std=166.0933, Min=-179.9900, Max=179.9282, RMS=170.7929
  Col 45: Mean=-32.1100, Std=111.2333, Min=-179.9089, Max=179.8764, RMS=115.7752
  Col 46: Mean=-73.9734, Std=13.7229, Min=-89.4620, Max=-6.1760, RMS=75.2355
  Col 47: Mean=-84.8301, Std=80.8362, Min=-179.8891, Max=179.8745, RMS=117.1778
  Col 48: Mean=71.4774, Std=113.7534, Min=-179.9508, Max=179.8725, RMS=134.3460
  Col 49: Mean=-69.5695, Std=14.9004, Min=-89.1473, Max=-35.7010, RMS=71.1472
  Col 50: Mean=-37.1050, Std=66.5686, Min=-179.0975, Max=24.7468, RMS=76.2113
  Col 51: Mean=-8.1535, Std=61.4448, Min=-178.4369, Max=172.6071, RMS=61.9834
  Col 52: Mean=-43.4992, Std=20.6299, Min=-89.1439, Max=-1.2120, RMS=48.1433
  Col 53: Mean=-123.4912, Std=104.7358, Min=-179.5180, Max=179.9563, RMS=161.9249
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-44.8730, Std=98.3227, Min=-179.9252, Max=178.5458, RMS=108.0784
  Col 58: Mean=-78.5982, Std=5.0751, Min=-88.9101, Max=-69.5102, RMS=78.7619
  Col 59: Mean=-47.2677, Std=105.5847, Min=-179.9687, Max=179.2782, RMS=115.6822
  Col 60: Mean=-122.6391, Std=56.4397, Min=-176.7372, Max=-13.7326, RMS=135.0029
  Col 61: Mean=-68.3080, Std=15.3212, Min=-86.5483, Max=-34.0334, RMS=70.0052
  Col 62: Mean=-42.7984, Std=58.2042, Min=-152.4350, Max=14.9700, RMS=72.2456
  Col 63: Mean=4.3605, Std=55.1450, Min=-178.4524, Max=179.7109, RMS=55.3171
  Col 64: Mean=-44.1641, Std=21.1448, Min=-89.0152, Max=-1.3605, RMS=48.9650
  Col 65: Mean=-135.5852, Std=66.6580, Min=-178.5430, Max=175.5087, RMS=151.0848
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Magnetic_Field.csv] (Cols: 69)
  Col 0: Mean=-0.3702, Std=0.0816, Min=-0.5283, Max=-0.1858, RMS=0.3791
  Col 1: Mean=-0.1238, Std=0.0400, Min=-0.2234, Max=-0.0176, RMS=0.1301
  Col 2: Mean=-0.6477, Std=0.0705, Min=-0.7778, Max=-0.5134, RMS=0.6515
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.7667, Std=0.0629, Min=-0.8730, Max=-0.6462, RMS=0.7693
  Col 13: Mean=0.0739, Std=0.0306, Min=0.0007, Max=0.1670, RMS=0.0800
  Col 14: Mean=0.0513, Std=0.0666, Min=-0.0732, Max=0.1772, RMS=0.0841
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0738, Std=0.0792, Min=-0.2148, Max=0.1270, RMS=0.1082
  Col 19: Mean=0.7573, Std=0.0536, Min=0.6665, Max=0.8455, RMS=0.7592
  Col 20: Mean=-0.0254, Std=0.0378, Min=-0.1221, Max=0.0505, RMS=0.0455
  Col 21: Mean=0.1037, Std=0.0301, Min=0.0264, Max=0.1997, RMS=0.1080
  Col 22: Mean=-0.4910, Std=0.0709, Min=-0.6101, Max=-0.3293, RMS=0.4961
  Col 23: Mean=-0.5661, Std=0.0592, Min=-0.6709, Max=-0.4341, RMS=0.5692
  Col 24: Mean=-0.6228, Std=0.0819, Min=-0.7791, Max=-0.4146, RMS=0.6281
  Col 25: Mean=-0.4945, Std=0.0788, Min=-0.6521, Max=-0.3064, RMS=0.5007
  Col 26: Mean=0.0038, Std=0.0408, Min=-0.0830, Max=0.1262, RMS=0.0409
  Col 27: Mean=-0.6524, Std=0.0865, Min=-0.8054, Max=-0.4099, RMS=0.6581
  Col 28: Mean=-0.1725, Std=0.0974, Min=-0.4080, Max=0.0950, RMS=0.1981
  Col 29: Mean=0.1865, Std=0.0787, Min=-0.0349, Max=0.3530, RMS=0.2024
  Col 30: Mean=-0.0049, Std=0.1172, Min=-0.2881, Max=0.2979, RMS=0.1173
  Col 31: Mean=0.7050, Std=0.0930, Min=0.4441, Max=0.8682, RMS=0.7111
  Col 32: Mean=0.1607, Std=0.0859, Min=-0.0833, Max=0.3545, RMS=0.1822
  Col 33: Mean=0.0592, Std=0.0351, Min=-0.0198, Max=0.1470, RMS=0.0688
  Col 34: Mean=-0.4804, Std=0.0693, Min=-0.5945, Max=-0.3237, RMS=0.4854
  Col 35: Mean=-0.6122, Std=0.0574, Min=-0.7200, Max=-0.4978, RMS=0.6149
  Col 36: Mean=-0.5802, Std=0.0933, Min=-0.7590, Max=-0.3572, RMS=0.5876
  Col 37: Mean=0.4170, Std=0.0962, Min=0.1765, Max=0.6157, RMS=0.4279
  Col 38: Mean=0.0223, Std=0.0501, Min=-0.1013, Max=0.1572, RMS=0.0548
  Col 39: Mean=-0.6711, Std=0.1099, Min=-0.9072, Max=-0.3501, RMS=0.6800
  Col 40: Mean=0.3270, Std=0.1566, Min=-0.0620, Max=0.6570, RMS=0.3625
  Col 41: Mean=0.0490, Std=0.1239, Min=-0.2812, Max=0.3022, RMS=0.1332
  Col 42: Mean=-0.3069, Std=0.1983, Min=-0.6892, Max=0.1965, RMS=0.3654
  Col 43: Mean=-0.7372, Std=0.1291, Min=-1.0142, Max=-0.3486, RMS=0.7485
  Col 44: Mean=-0.0525, Std=0.0929, Min=-0.2795, Max=0.2356, RMS=0.1067
