--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Luca/imu/slope_down/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0098, Std=2.0241, Min=-9.4560, Max=9.7144, RMS=2.0241
  Col 1: Mean=-0.0136, Std=1.5843, Min=-5.9305, Max=4.0002, RMS=1.5843
  Col 2: Mean=0.0227, Std=3.1472, Min=-5.4762, Max=13.6362, RMS=3.1472
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0008, Std=1.1218, Min=-3.6987, Max=3.3998, RMS=1.1218
  Col 13: Mean=-0.0054, Std=1.2644, Min=-4.4330, Max=2.7911, RMS=1.2645
  Col 14: Mean=0.0178, Std=2.9791, Min=-6.2007, Max=12.1140, RMS=2.9792
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0036, Std=1.0908, Min=-3.2789, Max=3.6716, RMS=1.0908
  Col 19: Mean=0.0137, Std=1.5657, Min=-5.5049, Max=6.9224, RMS=1.5658
  Col 20: Mean=0.0169, Std=3.2324, Min=-8.6995, Max=18.9065, RMS=3.2324
  Col 21: Mean=-0.0051, Std=0.9884, Min=-2.5241, Max=3.6896, RMS=0.9884
  Col 22: Mean=-0.0023, Std=1.4719, Min=-5.4924, Max=3.8241, RMS=1.4719
  Col 23: Mean=0.0175, Std=3.1290, Min=-5.4750, Max=13.0513, RMS=3.1291
  Col 24: Mean=0.0148, Std=1.2169, Min=-5.0228, Max=5.3678, RMS=1.2170
  Col 25: Mean=-0.0468, Std=2.1451, Min=-11.0705, Max=5.2319, RMS=2.1457
  Col 26: Mean=-0.1878, Std=3.5061, Min=-9.3999, Max=13.5454, RMS=3.5112
  Col 27: Mean=-0.0014, Std=0.9503, Min=-2.7714, Max=4.2358, RMS=0.9503
  Col 28: Mean=0.0055, Std=2.3931, Min=-8.2851, Max=6.2327, RMS=2.3931
  Col 29: Mean=0.0099, Std=3.2423, Min=-5.6529, Max=9.6384, RMS=3.2423
  Col 30: Mean=-0.0141, Std=1.0986, Min=-3.5207, Max=3.9089, RMS=1.0986
  Col 31: Mean=0.0234, Std=3.0748, Min=-13.3433, Max=7.3437, RMS=3.0749
  Col 32: Mean=-0.0003, Std=3.1476, Min=-6.4486, Max=9.8964, RMS=3.1477
  Col 33: Mean=-0.0118, Std=1.0596, Min=-3.2672, Max=4.0463, RMS=1.0597
  Col 34: Mean=0.0074, Std=1.3101, Min=-4.6283, Max=3.0638, RMS=1.3101
  Col 35: Mean=0.0175, Std=3.0297, Min=-5.1772, Max=14.6173, RMS=3.0298
  Col 36: Mean=-0.0272, Std=1.2446, Min=-5.2529, Max=3.6464, RMS=1.2449
  Col 37: Mean=-0.0124, Std=2.4906, Min=-13.8481, Max=5.8797, RMS=2.4906
  Col 38: Mean=0.0051, Std=3.2228, Min=-5.8271, Max=11.8589, RMS=3.2228
  Col 39: Mean=0.0046, Std=1.5068, Min=-10.8706, Max=4.3641, RMS=1.5068
  Col 40: Mean=-0.0045, Std=3.9206, Min=-9.0077, Max=11.2804, RMS=3.9206
  Col 41: Mean=-0.0002, Std=3.0593, Min=-6.6330, Max=12.2379, RMS=3.0593
  Col 42: Mean=0.0354, Std=2.1192, Min=-20.5738, Max=6.3833, RMS=2.1195
  Col 43: Mean=0.0027, Std=5.5313, Min=-12.4458, Max=17.3680, RMS=5.5313
  Col 44: Mean=-0.0093, Std=3.6839, Min=-8.9227, Max=13.3254, RMS=3.6839
  Col 45: Mean=-0.0227, Std=4.9259, Min=-30.0485, Max=23.5264, RMS=4.9260
  Col 46: Mean=-0.0056, Std=6.8111, Min=-26.5386, Max=33.1094, RMS=6.8111
  Col 47: Mean=-0.0033, Std=5.9726, Min=-21.4025, Max=33.6800, RMS=5.9726
  Col 48: Mean=0.1029, Std=4.8635, Min=-27.6613, Max=32.6645, RMS=4.8646
  Col 49: Mean=0.0575, Std=7.1466, Min=-40.8968, Max=40.0618, RMS=7.1469
  Col 50: Mean=-0.0828, Std=4.9587, Min=-21.0596, Max=36.7826, RMS=4.9594
  Col 51: Mean=0.0013, Std=5.1499, Min=-31.8549, Max=29.9064, RMS=5.1499
  Col 52: Mean=0.0925, Std=11.2236, Min=-59.7230, Max=48.4934, RMS=11.2240
  Col 53: Mean=-0.1586, Std=8.1323, Min=-47.8392, Max=35.9167, RMS=8.1339
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0186, Std=5.4115, Min=-26.1459, Max=26.6134, RMS=5.4116
  Col 58: Mean=-0.0630, Std=8.3716, Min=-40.5791, Max=60.3735, RMS=8.3719
  Col 59: Mean=0.0641, Std=9.2175, Min=-29.7821, Max=68.5347, RMS=9.2177
  Col 60: Mean=0.0003, Std=5.1289, Min=-33.9518, Max=23.5442, RMS=5.1289
  Col 61: Mean=0.1021, Std=6.7098, Min=-25.7890, Max=33.2185, RMS=6.7106
  Col 62: Mean=-0.1288, Std=5.2030, Min=-19.6148, Max=36.1002, RMS=5.2046
  Col 63: Mean=0.0188, Std=6.4669, Min=-28.7132, Max=35.6516, RMS=6.4669
  Col 64: Mean=0.1266, Std=12.0239, Min=-53.2836, Max=52.9665, RMS=12.0246
  Col 65: Mean=-0.2079, Std=10.3563, Min=-62.1308, Max=63.9056, RMS=10.3584
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-15.4976, Std=6.7169, Min=-33.2846, Max=3.2759, RMS=16.8906
  Col 1: Mean=-69.5423, Std=2.0336, Min=-74.2693, Max=-63.6147, RMS=69.5720
  Col 2: Mean=102.0545, Std=7.4819, Min=87.8285, Max=120.0594, RMS=102.3284
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-13.9637, Std=4.3807, Min=-27.0622, Max=-8.0889, RMS=14.6347
  Col 13: Mean=-62.7696, Std=4.5962, Min=-74.9124, Max=-57.1797, RMS=62.9377
  Col 14: Mean=-81.9659, Std=5.7470, Min=-92.3800, Max=-70.1407, RMS=82.1671
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
