--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Sara/imu/slope_up/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0020, Std=1.0997, Min=-3.9732, Max=6.3026, RMS=1.0997
  Col 1: Mean=0.0033, Std=1.6850, Min=-4.7045, Max=6.3142, RMS=1.6850
  Col 2: Mean=-0.0139, Std=1.8715, Min=-4.3384, Max=6.9441, RMS=1.8715
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0004, Std=0.7529, Min=-2.1044, Max=2.5666, RMS=0.7529
  Col 13: Mean=0.0056, Std=1.2775, Min=-2.9275, Max=3.6734, RMS=1.2775
  Col 14: Mean=-0.0137, Std=1.7385, Min=-4.0104, Max=5.2614, RMS=1.7385
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0088, Std=0.6188, Min=-1.5613, Max=1.6084, RMS=0.6189
  Col 19: Mean=0.0056, Std=0.8125, Min=-2.0368, Max=2.1341, RMS=0.8125
  Col 20: Mean=-0.0133, Std=1.6568, Min=-4.0633, Max=5.5165, RMS=1.6569
  Col 21: Mean=-0.0069, Std=0.8329, Min=-3.0859, Max=2.7703, RMS=0.8329
  Col 22: Mean=-0.0024, Std=1.2056, Min=-3.2554, Max=3.5217, RMS=1.2056
  Col 23: Mean=-0.2548, Std=2.2264, Min=-9.1810, Max=5.9702, RMS=2.2409
  Col 24: Mean=-0.0014, Std=0.7161, Min=-1.9809, Max=2.8131, RMS=0.7161
  Col 25: Mean=0.0083, Std=1.4224, Min=-4.0019, Max=3.9637, RMS=1.4225
  Col 26: Mean=-0.0173, Std=1.6409, Min=-3.7378, Max=5.2315, RMS=1.6410
  Col 27: Mean=0.0066, Std=0.6190, Min=-1.8101, Max=1.4639, RMS=0.6191
  Col 28: Mean=-0.0141, Std=1.6756, Min=-5.6751, Max=4.8382, RMS=1.6757
  Col 29: Mean=-0.0166, Std=1.5498, Min=-3.6282, Max=4.4273, RMS=1.5499
  Col 30: Mean=0.0108, Std=0.6758, Min=-1.6358, Max=1.7737, RMS=0.6759
  Col 31: Mean=-0.0235, Std=2.1636, Min=-6.3448, Max=6.9439, RMS=2.1638
  Col 32: Mean=-0.0213, Std=1.5930, Min=-3.4759, Max=4.1697, RMS=1.5931
  Col 33: Mean=0.0024, Std=0.8127, Min=-2.5192, Max=2.9505, RMS=0.8127
  Col 34: Mean=0.0010, Std=1.1899, Min=-2.7219, Max=3.8295, RMS=1.1899
  Col 35: Mean=-0.0092, Std=1.6150, Min=-4.1633, Max=5.5108, RMS=1.6151
  Col 36: Mean=0.0093, Std=0.7585, Min=-2.4873, Max=2.5018, RMS=0.7585
  Col 37: Mean=-0.0132, Std=1.5169, Min=-3.8782, Max=4.8080, RMS=1.5170
  Col 38: Mean=-0.0187, Std=1.6638, Min=-4.4103, Max=5.6645, RMS=1.6639
  Col 39: Mean=-0.0013, Std=0.6052, Min=-1.4761, Max=1.8976, RMS=0.6052
  Col 40: Mean=-0.0474, Std=2.8802, Min=-7.0133, Max=6.8919, RMS=2.8806
  Col 41: Mean=-0.0214, Std=1.3304, Min=-3.1828, Max=5.2739, RMS=1.3306
  Col 42: Mean=-0.0066, Std=0.8981, Min=-2.5367, Max=2.8922, RMS=0.8982
  Col 43: Mean=-0.0537, Std=4.1709, Min=-10.4818, Max=9.7847, RMS=4.1712
  Col 44: Mean=-0.0417, Std=1.6512, Min=-5.6328, Max=4.4122, RMS=1.6517
  Col 45: Mean=0.0093, Std=2.0596, Min=-7.7269, Max=8.6477, RMS=2.0597
