--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Laura/imu/slope_down/Run_1
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0051, Std=0.8875, Min=-2.8550, Max=2.7516, RMS=0.8875
  Col 1: Mean=-0.0061, Std=1.1136, Min=-3.8163, Max=2.9551, RMS=1.1137
  Col 2: Mean=0.0117, Std=1.3058, Min=-2.8466, Max=6.2418, RMS=1.3058
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0007, Std=0.5118, Min=-1.9186, Max=1.6932, RMS=0.5118
  Col 13: Mean=-0.0012, Std=0.7876, Min=-2.5249, Max=1.7919, RMS=0.7876
  Col 14: Mean=0.0133, Std=1.4395, Min=-2.4169, Max=6.5994, RMS=1.4395
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0021, Std=0.3934, Min=-0.8205, Max=1.0068, RMS=0.3934
  Col 19: Mean=-0.0015, Std=0.5454, Min=-1.3501, Max=1.4322, RMS=0.5454
  Col 20: Mean=0.0111, Std=1.3060, Min=-2.7468, Max=6.7359, RMS=1.3061
  Col 21: Mean=-0.0015, Std=0.6649, Min=-2.1275, Max=1.8602, RMS=0.6649
  Col 22: Mean=0.0011, Std=0.7416, Min=-2.0689, Max=2.0803, RMS=0.7416
  Col 23: Mean=0.0130, Std=1.4678, Min=-3.1046, Max=7.3314, RMS=1.4679
  Col 24: Mean=0.0011, Std=0.6753, Min=-2.2062, Max=2.4079, RMS=0.6753
  Col 25: Mean=-0.0037, Std=1.2384, Min=-3.9833, Max=3.0496, RMS=1.2384
  Col 26: Mean=0.0078, Std=1.6545, Min=-3.0864, Max=8.0810, RMS=1.6545
  Col 27: Mean=-0.0049, Std=0.7713, Min=-1.9814, Max=1.9401, RMS=0.7714
  Col 28: Mean=-0.0001, Std=1.3832, Min=-4.5446, Max=3.3200, RMS=1.3832
  Col 29: Mean=0.0044, Std=1.7288, Min=-3.3857, Max=7.9624, RMS=1.7288
  Col 30: Mean=-0.0060, Std=0.8429, Min=-2.2118, Max=2.1756, RMS=0.8429
  Col 31: Mean=0.0135, Std=1.5339, Min=-5.0391, Max=3.7636, RMS=1.5340
  Col 32: Mean=0.0047, Std=1.6616, Min=-2.9701, Max=6.9205, RMS=1.6616
  Col 33: Mean=-0.0021, Std=0.6556, Min=-1.9923, Max=2.2441, RMS=0.6556
  Col 34: Mean=0.0013, Std=0.7508, Min=-2.0267, Max=1.9536, RMS=0.7508
  Col 35: Mean=0.0149, Std=1.4711, Min=-2.8172, Max=8.4362, RMS=1.4711
  Col 36: Mean=-0.0082, Std=0.8448, Min=-3.9993, Max=1.9622, RMS=0.8448
  Col 37: Mean=-0.0021, Std=1.2576, Min=-5.2906, Max=3.8664, RMS=1.2576
  Col 38: Mean=0.0080, Std=1.6507, Min=-4.3841, Max=7.3181, RMS=1.6507
  Col 39: Mean=-0.0024, Std=0.7256, Min=-3.2014, Max=2.5697, RMS=0.7256
  Col 40: Mean=-0.0005, Std=1.4840, Min=-5.7024, Max=4.8706, RMS=1.4840
  Col 41: Mean=0.0083, Std=1.7473, Min=-3.3540, Max=7.4800, RMS=1.7473
  Col 42: Mean=-0.0033, Std=0.7573, Min=-3.5480, Max=2.2988, RMS=0.7573
  Col 43: Mean=0.0007, Std=1.8128, Min=-7.3801, Max=5.8630, RMS=1.8128
  Col 44: Mean=0.0059, Std=1.7648, Min=-3.3333, Max=6.6597, RMS=1.7648
  Col 45: Mean=-0.0073, Std=2.3054, Min=-10.8081, Max=6.5486, RMS=2.3054
  Col 46: Mean=-0.0035, Std=2.7929, Min=-9.4865, Max=10.0582, RMS=2.7929
  Col 47: Mean=0.0059, Std=2.8069, Min=-15.0031, Max=14.3325, RMS=2.8069
  Col 48: Mean=0.0004, Std=2.4624, Min=-10.0145, Max=10.8025, RMS=2.4624
  Col 49: Mean=0.0328, Std=3.8749, Min=-8.2204, Max=16.2144, RMS=3.8751
  Col 50: Mean=-0.0518, Std=2.1269, Min=-4.9298, Max=18.1959, RMS=2.1275
  Col 51: Mean=0.0342, Std=2.6330, Min=-15.8362, Max=25.1405, RMS=2.6332
  Col 52: Mean=0.0429, Std=6.7739, Min=-23.6550, Max=23.7298, RMS=6.7740
  Col 53: Mean=-0.0847, Std=4.9297, Min=-16.0728, Max=18.0483, RMS=4.9304
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=0.0059, Std=2.3396, Min=-9.5013, Max=11.0120, RMS=2.3396
  Col 58: Mean=-0.0175, Std=2.4601, Min=-6.8431, Max=7.0529, RMS=2.4601
  Col 59: Mean=0.0052, Std=2.2305, Min=-8.0626, Max=11.1984, RMS=2.2305
  Col 60: Mean=-0.0106, Std=2.4916, Min=-14.4457, Max=10.1120, RMS=2.4916
  Col 61: Mean=0.0083, Std=4.5959, Min=-15.4318, Max=15.6039, RMS=4.5959
  Col 62: Mean=-0.0545, Std=2.4118, Min=-9.3579, Max=12.1420, RMS=2.4125
  Col 63: Mean=-0.0802, Std=2.2715, Min=-18.5294, Max=9.5693, RMS=2.2729
  Col 64: Mean=0.0589, Std=7.1031, Min=-23.6227, Max=23.8380, RMS=7.1033
  Col 65: Mean=-0.0724, Std=5.5921, Min=-23.6147, Max=21.4949, RMS=5.5925
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-20.1532, Std=14.6153, Min=-71.2231, Max=9.9651, RMS=24.8950
  Col 1: Mean=-81.9787, Std=2.9885, Min=-87.1252, Max=-74.9838, RMS=82.0331
  Col 2: Mean=111.2033, Std=16.0605, Min=76.4530, Max=162.8361, RMS=112.3571
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-5.7360, Std=1.3349, Min=-8.7463, Max=-2.9998, RMS=5.8893
  Col 13: Mean=-56.5007, Std=2.5977, Min=-63.3305, Max=-52.4640, RMS=56.5604
  Col 14: Mean=-85.5907, Std=2.7402, Min=-91.3527, Max=-79.7252, RMS=85.6346
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=86.2335, Std=1.4294, Min=84.0400, Max=88.7220, RMS=86.2454
  Col 19: Mean=-6.6838, Std=3.8038, Min=-15.7638, Max=-1.0702, RMS=7.6904
  Col 20: Mean=72.1357, Std=3.0346, Min=66.4266, Max=77.6260, RMS=72.1995
  Col 21: Mean=57.9016, Std=2.7481, Min=51.0794, Max=62.2245, RMS=57.9668
  Col 22: Mean=1.6642, Std=0.7369, Min=-0.2917, Max=3.3563, RMS=1.8200
  Col 23: Mean=7.4254, Std=3.3825, Min=0.3627, Max=14.1280, RMS=8.1596
  Col 24: Mean=-17.3454, Std=15.3420, Min=-40.4485, Max=20.3130, RMS=23.1569
  Col 25: Mean=-79.9097, Std=2.4099, Min=-84.2232, Max=-74.9587, RMS=79.9460
  Col 26: Mean=-133.9103, Std=49.7519, Min=-179.5931, Max=178.2029, RMS=142.8539
  Col 27: Mean=-34.6183, Std=6.1739, Min=-43.1502, Max=-15.9957, RMS=35.1645
  Col 28: Mean=-70.9589, Std=4.1431, Min=-79.1975, Max=-61.3644, RMS=71.0798
  Col 29: Mean=-119.7486, Std=13.6469, Min=-145.3552, Max=-96.4959, RMS=120.5237
  Col 30: Mean=-73.3921, Std=3.0137, Min=-78.6509, Max=-66.1346, RMS=73.4539
  Col 31: Mean=6.1389, Std=4.3766, Min=-3.0429, Max=15.8349, RMS=7.5393
  Col 32: Mean=-74.8663, Std=12.0711, Min=-94.2416, Max=-53.3887, RMS=75.8332
  Col 33: Mean=55.1824, Std=2.5152, Min=48.5944, Max=58.3264, RMS=55.2397
  Col 34: Mean=-4.1074, Std=0.9362, Min=-5.8106, Max=-1.8170, RMS=4.2127
  Col 35: Mean=-9.2775, Std=3.3071, Min=-15.6888, Max=-2.3534, RMS=9.8493
  Col 36: Mean=46.0172, Std=11.9468, Min=18.2462, Max=71.7982, RMS=47.5427
  Col 37: Mean=-78.2230, Std=3.3582, Min=-83.2228, Max=-68.8715, RMS=78.2951
  Col 38: Mean=-45.3242, Std=14.6036, Min=-70.6475, Max=-13.3248, RMS=47.6188
  Col 39: Mean=54.0245, Std=3.4601, Min=45.5827, Max=61.5189, RMS=54.1351
  Col 40: Mean=-58.9108, Std=4.8369, Min=-68.1587, Max=-46.2249, RMS=59.1091
  Col 41: Mean=-99.2788, Std=7.7808, Min=-115.1463, Max=-80.6480, RMS=99.5832
  Col 42: Mean=-78.0377, Std=4.6932, Min=-87.7154, Max=-66.4046, RMS=78.1787
  Col 43: Mean=-5.8978, Std=4.4391, Min=-18.0189, Max=5.3314, RMS=7.3817
  Col 44: Mean=51.2267, Std=8.7628, Min=36.0946, Max=69.2414, RMS=51.9708
  Col 45: Mean=-50.7024, Std=117.5047, Min=-179.8595, Max=178.8883, RMS=127.9769
  Col 46: Mean=-77.4839, Std=4.2896, Min=-87.7365, Max=-66.8449, RMS=77.6026
  Col 47: Mean=-8.0227, Std=60.6183, Min=-91.4050, Max=64.1366, RMS=61.1468
  Col 48: Mean=-4.9636, Std=109.6367, Min=-179.6302, Max=179.4051, RMS=109.7490
  Col 49: Mean=-73.3428, Std=12.4789, Min=-89.0765, Max=-38.8445, RMS=74.3969
  Col 50: Mean=-6.5775, Std=70.6140, Min=-122.4547, Max=107.4432, RMS=70.9196
  Col 51: Mean=14.3902, Std=27.0215, Min=-153.6529, Max=87.3310, RMS=30.6144
  Col 52: Mean=41.1804, Std=17.1239, Min=7.2054, Max=89.4032, RMS=44.5988
  Col 53: Mean=68.4172, Std=27.1656, Min=-96.7511, Max=144.4388, RMS=73.6130
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=65.9199, Std=61.1195, Min=-9.1068, Max=164.1863, RMS=89.8945
  Col 58: Mean=-78.2926, Std=6.1894, Min=-88.6888, Max=-64.5306, RMS=78.5368
  Col 59: Mean=-14.5455, Std=122.3338, Min=-178.1791, Max=179.5134, RMS=123.1955
  Col 60: Mean=-87.2735, Std=94.9296, Min=-178.5622, Max=179.0220, RMS=128.9508
  Col 61: Mean=-72.1359, Std=16.5120, Min=-89.1387, Max=-28.3315, RMS=74.0016
  Col 62: Mean=48.6041, Std=82.3692, Min=-169.5973, Max=179.0727, RMS=95.6402
  Col 63: Mean=26.1678, Std=24.0997, Min=2.3371, Max=148.8575, RMS=35.5746
  Col 64: Mean=-38.8344, Std=17.3078, Min=-87.1724, Max=-5.5935, RMS=42.5167
  Col 65: Mean=-94.9894, Std=47.7322, Min=-178.7564, Max=179.4718, RMS=106.3078
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Magnetic_Field.csv] (Cols: 69)
  Col 0: Mean=-0.5015, Std=0.1163, Min=-0.6272, Max=-0.3018, RMS=0.5148
  Col 1: Mean=0.4598, Std=0.1102, Min=0.3308, Max=0.6516, RMS=0.4729
  Col 2: Mean=-0.2864, Std=0.0673, Min=-0.3994, Max=-0.0994, RMS=0.2942
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.5978, Std=0.1108, Min=-0.7117, Max=-0.3938, RMS=0.6080
  Col 13: Mean=-0.3847, Std=0.0796, Min=-0.5249, Max=-0.2854, RMS=0.3929
  Col 14: Mean=-0.1800, Std=0.0644, Min=-0.2771, Max=-0.0400, RMS=0.1912
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0244, Std=0.0873, Min=-0.2319, Max=0.0930, RMS=0.0907
  Col 19: Mean=-0.5675, Std=0.1305, Min=-0.7144, Max=-0.3318, RMS=0.5824
  Col 20: Mean=-0.3957, Std=0.0631, Min=-0.5637, Max=-0.2812, RMS=0.4007
  Col 21: Mean=-0.3042, Std=0.0744, Min=-0.4778, Max=-0.2083, RMS=0.3132
  Col 22: Mean=-0.3784, Std=0.1347, Min=-0.5229, Max=-0.0891, RMS=0.4017
  Col 23: Mean=-0.4673, Std=0.0894, Min=-0.5791, Max=-0.2122, RMS=0.4758
  Col 24: Mean=-0.4346, Std=0.1601, Min=-0.6016, Max=-0.1460, RMS=0.4632
  Col 25: Mean=-0.3693, Std=0.0832, Min=-0.5986, Max=-0.2168, RMS=0.3785
  Col 26: Mean=-0.3943, Std=0.0902, Min=-0.6860, Max=-0.2773, RMS=0.4045
  Col 27: Mean=-0.5204, Std=0.1014, Min=-0.6416, Max=-0.3069, RMS=0.5302
  Col 28: Mean=-0.2336, Std=0.1197, Min=-0.5776, Max=-0.0735, RMS=0.2625
  Col 29: Mean=-0.4765, Std=0.1250, Min=-0.8755, Max=-0.3201, RMS=0.4927
  Col 30: Mean=-0.2823, Std=0.1179, Min=-0.6099, Max=-0.1006, RMS=0.3060
  Col 31: Mean=0.4839, Std=0.1027, Min=0.3018, Max=0.5979, RMS=0.4947
  Col 32: Mean=-0.5874, Std=0.1321, Min=-0.9956, Max=-0.4297, RMS=0.6021
  Col 33: Mean=-0.5069, Std=0.0729, Min=-0.6404, Max=-0.4099, RMS=0.5121
  Col 34: Mean=-0.3795, Std=0.1125, Min=-0.4985, Max=-0.1267, RMS=0.3958
  Col 35: Mean=-0.3166, Std=0.0865, Min=-0.4414, Max=-0.0774, RMS=0.3282
  Col 36: Mean=-0.6135, Std=0.0598, Min=-0.6973, Max=-0.4810, RMS=0.6164
  Col 37: Mean=0.0963, Std=0.1015, Min=-0.1147, Max=0.2656, RMS=0.1399
  Col 38: Mean=0.4475, Std=0.1774, Min=0.2678, Max=0.8296, RMS=0.4814
  Col 39: Mean=-0.5347, Std=0.1480, Min=-0.7029, Max=-0.2166, RMS=0.5548
  Col 40: Mean=-0.4877, Std=0.1936, Min=-0.9397, Max=-0.1826, RMS=0.5247
  Col 41: Mean=0.3376, Std=0.1058, Min=0.1169, Max=0.5840, RMS=0.3538
  Col 42: Mean=-0.2495, Std=0.2174, Min=-0.7275, Max=0.0864, RMS=0.3309
  Col 43: Mean=0.5714, Std=0.0897, Min=0.3779, Max=0.6724, RMS=0.5784
  Col 44: Mean=0.3558, Std=0.0962, Min=0.1272, Max=0.5232, RMS=0.3686
  Col 45: Mean=-0.5304, Std=0.1207, Min=-0.6711, Max=-0.2891, RMS=0.5440
  Col 46: Mean=-0.4338, Std=0.1307, Min=-0.6448, Max=-0.2390, RMS=0.4531
  Col 47: Mean=-0.0130, Std=0.1308, Min=-0.4043, Max=0.1919, RMS=0.1315
  Col 48: Mean=-0.4228, Std=0.1835, Min=-0.6592, Max=-0.0388, RMS=0.4609
  Col 49: Mean=-0.5704, Std=0.1624, Min=-0.8274, Max=-0.3076, RMS=0.5931
  Col 50: Mean=-0.0363, Std=0.1619, Min=-0.4597, Max=0.3213, RMS=0.1659
  Col 51: Mean=0.5348, Std=0.1127, Min=0.2346, Max=0.7937, RMS=0.5466
