--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Jessica/imu/stairs_up/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0091, Std=1.2623, Min=-3.6227, Max=3.0180, RMS=1.2623
  Col 1: Mean=-0.0101, Std=1.0570, Min=-3.7525, Max=2.9304, RMS=1.0570
  Col 2: Mean=0.0132, Std=2.3498, Min=-4.2684, Max=7.7688, RMS=2.3498
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0091, Std=1.0701, Min=-5.6647, Max=2.3445, RMS=1.0701
  Col 13: Mean=-0.0060, Std=0.7409, Min=-2.8336, Max=1.8690, RMS=0.7409
  Col 14: Mean=-0.2609, Std=2.6902, Min=-8.7877, Max=7.2749, RMS=2.7028
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0047, Std=1.0555, Min=-4.7737, Max=2.4103, RMS=1.0555
  Col 19: Mean=-0.0019, Std=0.7982, Min=-2.1091, Max=2.1839, RMS=0.7982
  Col 20: Mean=0.0043, Std=2.2008, Min=-3.5349, Max=7.0373, RMS=2.2008
  Col 21: Mean=-0.0042, Std=1.1672, Min=-6.1077, Max=2.5249, RMS=1.1672
  Col 22: Mean=-0.0067, Std=0.9429, Min=-3.0080, Max=3.0779, RMS=0.9430
  Col 23: Mean=0.0049, Std=2.2873, Min=-3.5053, Max=8.1041, RMS=2.2873
  Col 24: Mean=0.0019, Std=1.3565, Min=-5.1561, Max=2.8120, RMS=1.3565
  Col 25: Mean=-0.0074, Std=0.7436, Min=-3.5717, Max=1.7382, RMS=0.7437
  Col 26: Mean=0.0050, Std=2.4844, Min=-4.2141, Max=9.1519, RMS=2.4844
  Col 27: Mean=0.0036, Std=1.1672, Min=-3.7346, Max=3.0193, RMS=1.1672
  Col 28: Mean=0.0094, Std=1.1204, Min=-7.3163, Max=4.3661, RMS=1.1205
  Col 29: Mean=-0.0316, Std=2.4488, Min=-8.5352, Max=8.9561, RMS=2.4490
  Col 30: Mean=0.0020, Std=1.4381, Min=-4.8845, Max=3.5239, RMS=1.4381
  Col 31: Mean=0.0038, Std=1.1562, Min=-9.2244, Max=3.7808, RMS=1.1562
  Col 32: Mean=0.0008, Std=2.3831, Min=-4.9842, Max=8.8851, RMS=2.3831
  Col 33: Mean=-0.0083, Std=1.3387, Min=-6.8897, Max=3.0102, RMS=1.3387
  Col 34: Mean=-0.0077, Std=0.9861, Min=-2.7570, Max=3.5807, RMS=0.9862
  Col 35: Mean=0.0022, Std=2.3453, Min=-3.3287, Max=7.8792, RMS=2.3453
  Col 36: Mean=-0.0120, Std=1.5658, Min=-6.1569, Max=4.7209, RMS=1.5658
  Col 37: Mean=-0.0020, Std=0.9729, Min=-3.5551, Max=3.6136, RMS=0.9729
  Col 38: Mean=0.0010, Std=2.5631, Min=-3.7441, Max=8.6420, RMS=2.5631
  Col 39: Mean=0.0058, Std=1.2498, Min=-2.6142, Max=3.9466, RMS=1.2498
  Col 40: Mean=-0.0097, Std=0.7703, Min=-2.3937, Max=3.0189, RMS=0.7703
  Col 41: Mean=-0.0037, Std=2.4260, Min=-3.8201, Max=8.9322, RMS=2.4260
  Col 42: Mean=0.0041, Std=1.4631, Min=-3.3612, Max=5.7576, RMS=1.4631
  Col 43: Mean=-0.0205, Std=0.9980, Min=-3.5271, Max=3.3201, RMS=0.9982
  Col 44: Mean=-0.3248, Std=3.0055, Min=-9.1440, Max=8.8625, RMS=3.0230
  Col 45: Mean=-0.0094, Std=2.6536, Min=-13.6062, Max=6.6675, RMS=2.6536
  Col 46: Mean=-0.0099, Std=1.6594, Min=-5.9671, Max=5.9724, RMS=1.6594
  Col 47: Mean=0.0030, Std=3.3174, Min=-9.5638, Max=10.6413, RMS=3.3174
  Col 48: Mean=-0.0097, Std=3.5164, Min=-13.1240, Max=12.6484, RMS=3.5164
  Col 49: Mean=-0.0303, Std=2.0834, Min=-9.0695, Max=10.2134, RMS=2.0836
  Col 50: Mean=-0.0553, Std=3.6657, Min=-10.3377, Max=20.4668, RMS=3.6661
  Col 51: Mean=-0.0447, Std=5.0295, Min=-22.4127, Max=15.0356, RMS=5.0297
  Col 52: Mean=-0.0449, Std=3.3916, Min=-30.3168, Max=30.1142, RMS=3.3919
  Col 53: Mean=-0.2024, Std=5.6655, Min=-13.8165, Max=33.6055, RMS=5.6691
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0021, Std=2.4923, Min=-9.1475, Max=6.9759, RMS=2.4923
  Col 58: Mean=0.0077, Std=2.0707, Min=-8.9009, Max=7.4847, RMS=2.0707
  Col 59: Mean=-0.0012, Std=3.6304, Min=-7.8758, Max=13.7742, RMS=3.6304
  Col 60: Mean=0.0555, Std=4.0216, Min=-15.5831, Max=12.7974, RMS=4.0220
  Col 61: Mean=0.0215, Std=2.3502, Min=-12.0629, Max=20.2832, RMS=2.3503
  Col 62: Mean=-0.0551, Std=4.5327, Min=-14.0288, Max=25.6885, RMS=4.5330
  Col 63: Mean=0.1843, Std=6.4563, Min=-27.6647, Max=22.6659, RMS=6.4589
  Col 64: Mean=0.0171, Std=4.4352, Min=-31.6433, Max=39.1225, RMS=4.4353
  Col 65: Mean=0.0648, Std=6.6734, Min=-24.3024, Max=40.5253, RMS=6.6738
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-8.3882, Std=7.5679, Min=-24.9013, Max=5.1063, RMS=11.2976
  Col 1: Mean=-60.6795, Std=3.2917, Min=-68.1941, Max=-53.2159, RMS=60.7687
  Col 2: Mean=20.7242, Std=5.0608, Min=7.6695, Max=31.9068, RMS=21.3331
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=2.7119, Std=30.5742, Min=-179.9178, Max=179.8494, RMS=30.6942
  Col 13: Mean=-72.6784, Std=11.7779, Min=-81.6679, Max=-6.1929, RMS=73.6265
  Col 14: Mean=-72.1079, Std=146.6607, Min=-179.9181, Max=179.8878, RMS=163.4286
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
