--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Francesco/imu/stairs_down/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0023, Std=1.2987, Min=-3.8457, Max=6.4198, RMS=1.2987
  Col 1: Mean=0.0012, Std=1.4460, Min=-11.9498, Max=3.7554, RMS=1.4460
  Col 2: Mean=-0.0011, Std=3.3023, Min=-6.4080, Max=15.1759, RMS=3.3023
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0051, Std=0.6421, Min=-1.5521, Max=2.4232, RMS=0.6421
  Col 13: Mean=0.0040, Std=0.7589, Min=-2.7972, Max=1.8766, RMS=0.7589
  Col 14: Mean=0.0004, Std=2.9472, Min=-5.1104, Max=10.4204, RMS=2.9472
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0076, Std=0.6037, Min=-2.5523, Max=2.1378, RMS=0.6037
  Col 19: Mean=0.0068, Std=0.7904, Min=-2.2570, Max=1.9519, RMS=0.7904
  Col 20: Mean=-0.0001, Std=2.8529, Min=-5.1786, Max=11.3956, RMS=2.8529
  Col 21: Mean=-0.0029, Std=0.7189, Min=-2.9516, Max=3.6923, RMS=0.7189
  Col 22: Mean=0.0079, Std=1.0296, Min=-3.2390, Max=2.9133, RMS=1.0296
  Col 23: Mean=0.0002, Std=3.2735, Min=-6.0485, Max=14.4477, RMS=3.2735
  Col 24: Mean=0.0152, Std=1.6041, Min=-4.5639, Max=6.4376, RMS=1.6041
  Col 25: Mean=0.0162, Std=1.3922, Min=-4.3543, Max=5.3392, RMS=1.3923
  Col 26: Mean=-0.0031, Std=3.3997, Min=-6.2947, Max=11.0647, RMS=3.3997
  Col 27: Mean=-0.0126, Std=2.0029, Min=-5.6190, Max=4.2552, RMS=2.0029
  Col 28: Mean=0.0153, Std=1.3544, Min=-3.8977, Max=4.5094, RMS=1.3545
  Col 29: Mean=0.0001, Std=3.5768, Min=-6.7936, Max=11.7258, RMS=3.5768
  Col 30: Mean=-0.0302, Std=3.0599, Min=-6.8116, Max=8.9187, RMS=3.0601
  Col 31: Mean=0.0098, Std=2.2763, Min=-8.2039, Max=6.1084, RMS=2.2763
  Col 32: Mean=-0.0176, Std=3.6020, Min=-7.9313, Max=11.7272, RMS=3.6020
  Col 33: Mean=-0.0066, Std=0.8444, Min=-3.8431, Max=3.6276, RMS=0.8444
  Col 34: Mean=0.0025, Std=0.9693, Min=-3.5892, Max=3.6901, RMS=0.9693
  Col 35: Mean=0.0007, Std=3.3445, Min=-5.4051, Max=20.3141, RMS=3.3445
  Col 36: Mean=0.0023, Std=1.6050, Min=-4.7325, Max=5.6313, RMS=1.6050
  Col 37: Mean=-0.0205, Std=1.3995, Min=-8.2700, Max=3.8756, RMS=1.3996
  Col 38: Mean=-0.0101, Std=3.5024, Min=-5.8215, Max=10.0856, RMS=3.5024
  Col 39: Mean=-0.0154, Std=2.6685, Min=-6.3291, Max=7.3909, RMS=2.6686
  Col 40: Mean=0.0195, Std=2.0662, Min=-5.4184, Max=7.9015, RMS=2.0663
  Col 41: Mean=-0.0087, Std=4.0081, Min=-9.2821, Max=10.3477, RMS=4.0081
  Col 42: Mean=-0.0174, Std=3.8691, Min=-9.2313, Max=11.0116, RMS=3.8691
  Col 43: Mean=0.0389, Std=3.0242, Min=-9.4624, Max=10.4590, RMS=3.0245
  Col 44: Mean=-0.0348, Std=4.4892, Min=-12.2882, Max=12.3495, RMS=4.4893
  Col 45: Mean=0.0157, Std=4.0244, Min=-23.6307, Max=17.8831, RMS=4.0244
